loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr14-chr14-6037|activate_100m	Enhancer	Enhancer	8495	9670	chr14:89736965-89738391|-|CHORDC2P	chr14:89736965-89738391|-|CHORDC2P
loop_chr14-chr14-6045|activate_100m	Enhancer	Enhancer	17623	13004	chr14:23619201-23620012|+|AL135999.3	chr14:23619201-23620012|+|AL135999.3
loop_chr14-chr14-6052|activate_100m	Enhancer	Enhancer	8850	5657	chr14:97786565-97789256|-|AL355097.1	chr14:97786565-97789256|-|AL355097.1
loop_chr14-chr14-6059|activate_100m	Enhancer	Enhancer	33045	11533	chr14:49966399-49966511|+|MIR6076	chr14:50050368-50051336|+|PDLIM1P1
loop_chr14-chr14-6067|activate_100m	Enhancer	Enhancer	59058	54549	chr14:95181940-95319908|-|CLMN	chr14:95181940-95319908|-|CLMN
loop_chr14-chr14-6069|activate_100m	Enhancer	Enhancer	2130	3689	chr14:32076967-32159728|+|ARHGAP5	chr14:32076967-32159728|+|ARHGAP5
loop_chr14-chr14-6075|activate_100m	Enhancer	Enhancer	16984	3781	chr14:61529128-61657964|+|AL355916.3	chr14:61529128-61657964|+|AL355916.3
loop_chr14-chr14-6081|activate_100m	Enhancer	Enhancer	34150	36964	chr14:65528830-65529574|-|EIF1AXP2	chr14:65528830-65529574|-|EIF1AXP2
loop_chr14-chr14-6083|activate_100m	Enhancer	Enhancer	22149	21448	chr14:92703807-92748679|-|LGMN	chr14:92794305-92839947|+|GOLGA5
loop_chr14-chr14-6084|activate_100m	Enhancer	Enhancer	33041	8840	chr14:49966399-49966511|+|MIR6076	chr14:49927571-50092643|-|LINC01588
loop_chr14-chr14-6088|activate_100m	Enhancer	Enhancer	78006	49949	chr14:97458816-97581601|+|LINC02325	chr14:97458816-97581601|+|LINC02325
loop_chr14-chr14-6090|activate_100m	Enhancer	Enhancer	2519	3833	chr14:50571919-50572140|-|SNRPGP1	chr14:50571919-50572140|-|SNRPGP1
loop_chr14-chr14-6099|activate_100m	Enhancer	Enhancer	16540	33206	chr14:50326526-50327909|-|AL359397.2	chr14:50397013-50398345|+|AL359397.1
loop_chr14-chr14-6107|activate_100m	Enhancer	Enhancer	7596	3920	chr14:60212462-60212912|-|RPL17P2	chr14:60212462-60212912|-|RPL17P2
loop_chr14-chr14-6116|activate_100m	Enhancer	Promoter	5475	0	chr14:54423561-54441391|-|CNIH1	chr14:54423561-54441391|-|CNIH1
loop_chr14-chr14-6121|activate_100m	Enhancer	Enhancer	60310	56910	chr14:97458816-97581601|+|LINC02325	chr14:97458816-97581601|+|LINC02325
loop_chr14-chr14-6125|activate_100m	Enhancer	Enhancer	9058	15635	chr14:35278633-35317493|+|PSMA6	chr14:35278633-35317493|+|PSMA6
loop_chr14-chr14-6126|activate_100m	Enhancer	Enhancer	12550	10352	chr14:89412312-89954659|-|AL137230.2	chr14:89412312-89954659|-|AL137230.2
loop_chr14-chr14-6128|activate_100m	Enhancer	Enhancer	43348	41659	chr14:35765795-35767110|+|QRSL1P3	chr14:35765795-35767110|+|QRSL1P3
loop_chr14-chr14-6131|activate_100m	Promoter	Enhancer	1319	13298	chr14:68735922-68736028|-|RNU6-921P	chr14:68787660-68794736|-|ZFP36L1
loop_chr14-chr14-6136|activate_100m	Promoter	Enhancer	1281	4240	chr14:80496474-80941738|-|CEP128	chr14:80496474-80941738|-|CEP128
loop_chr14-chr14-6139|activate_100m	Enhancer	Enhancer	6544	10741	chr14:50326526-50327909|-|AL359397.2	chr14:50418525-50532609|-|MAP4K5
loop_chr14-chr14-6140|activate_100m	Enhancer	Enhancer	14254	18845	chr14:90256553-90275429|+|PSMC1	chr14:90256553-90275429|+|PSMC1
loop_chr14-chr14-6147|activate_100m	Enhancer	Enhancer	8344	24378	chr14:21200461-21206900|-|LINC00641	chr14:21200461-21206900|-|LINC00641
loop_chr14-chr14-6151|activate_100m	Enhancer	Enhancer	67169	68483	chr14:49373966-49374383|+|AL512361.1	chr14:49373966-49374383|+|AL512361.1
loop_chr14-chr14-6154|activate_100m	Enhancer	Enhancer	17673	19360	chr14:83750384-83750501|+|RNU6ATAC28P	chr14:83750384-83750501|+|RNU6ATAC28P
loop_chr14-chr14-6157|activate_100m	Promoter	Enhancer	0	9334	chr14:31291788-31420550|-|HEATR5A	chr14:31291788-31420550|-|HEATR5A
loop_chr14-chr14-6159|activate_100m	Enhancer	Enhancer	65591	61413	chr14:89576216-89577477|+|FOXN3-AS2	chr14:89576216-89577477|+|FOXN3-AS2
loop_chr14-chr14-6168|activate_100m	Enhancer	Enhancer	39775	2059	chr14:72516820-72516898|+|MIR7843	chr14:72516820-72516898|+|MIR7843
loop_chr14-chr14-6169|activate_100m	Promoter	Enhancer	1724	4361	chr14:99262948-99264735|+|AL109767.1	chr14:99169287-99272197|-|BCL11B
loop_chr14-chr14-6170|activate_100m	Enhancer	Enhancer	43360	17489	chr14:102865856-102865963|+|RNU6-1316P	chr14:102865856-102865963|+|RNU6-1316P
loop_chr14-chr14-6176|activate_100m	Enhancer	Enhancer	5127	3353	chr14:74174456-74174753|+|RN7SL530P	chr14:74174456-74174753|+|RN7SL530P
loop_chr14-chr14-6177|activate_100m	Enhancer	Enhancer	50526	49560	chr14:28593779-28593919|+|EIF4A1P12	chr14:28593779-28593919|+|EIF4A1P12
loop_chr14-chr14-6178|activate_100m	Promoter	Enhancer	1605	33049	chr14:49893082-49897054|+|ARF6	chr14:49966399-49966511|+|MIR6076
loop_chr14-chr14-6183|activate_100m	Promoter	Promoter	602	0	chr14:22537622-22537680|+|TRAJ7	chr14:22545037-22545098|+|TRAJ1
loop_chr14-chr14-6187|activate_100m	Enhancer	Enhancer	17114	13987	chr14:75131469-75176612|-|TMED10	chr14:75131469-75176612|-|TMED10
loop_chr14-chr14-6201|activate_100m	Enhancer	Enhancer	33439	31520	chr14:64746283-64879907|-|SPTB	chr14:64746283-64879907|-|SPTB
loop_chr14-chr14-6202|activate_100m	Enhancer	Enhancer	5123	2580	chr14:50637691-50637981|-|RN7SL452P	chr14:50637691-50637981|-|RN7SL452P
loop_chr14-chr14-6210|activate_100m	Enhancer	Enhancer	6414	7714	chr14:20528115-20528959|-|SETP1	chr14:20528115-20528959|-|SETP1
loop_chr14-chr14-6211|activate_100m	Enhancer	Enhancer	29475	32944	chr14:77547566-77547846|-|RN7SL587P	chr14:77547566-77547846|-|RN7SL587P
loop_chr14-chr14-6217|activate_100m	Enhancer	Enhancer	73877	72693	chr14:66969038-66969816|-|AL049835.1	chr14:66969038-66969816|-|AL049835.1
loop_chr14-chr14-6218|activate_100m	Enhancer	Enhancer	2141	3246	chr14:84176419-84177088|+|MTCYBP27	chr14:84176419-84177088|+|MTCYBP27
loop_chr14-chr14-6220|activate_100m	Enhancer	Enhancer	7459	2248	chr14:99444306-99444412|+|RNU6-91P	chr14:99444306-99444412|+|RNU6-91P
loop_chr14-chr14-6223|activate_100m	Enhancer	Enhancer	54406	51388	chr14:95181940-95319908|-|CLMN	chr14:95181940-95319908|-|CLMN
loop_chr14-chr14-6224|activate_100m	Enhancer	Enhancer	28538	43469	chr14:102777476-102911500|+|TRAF3	chr14:102865856-102865963|+|RNU6-1316P
loop_chr14-chr14-6229|activate_100m	Enhancer	Enhancer	17369	7881	chr14:91271323-91417844|-|CCDC88C	chr14:91271323-91417844|-|CCDC88C
loop_chr14-chr14-6232|activate_100m	Promoter	Enhancer	1252	2915	chr14:89576216-89577477|+|FOXN3-AS2	chr14:89576216-89577477|+|FOXN3-AS2
loop_chr14-chr14-6238|activate_100m	Enhancer	Enhancer	25631	23633	chr14:31925801-31930146|-|AL355112.1	chr14:31925801-31930146|-|AL355112.1
loop_chr14-chr14-6240|activate_100m	Enhancer	Enhancer	68257	39354	chr14:91271323-91417844|-|CCDC88C	chr14:91271323-91417844|-|CCDC88C
loop_chr14-chr14-6247|activate_100m	Enhancer	Enhancer	73502	68941	chr14:90847861-91060641|-|RPS6KA5	chr14:90847861-91060641|-|RPS6KA5
loop_chr14-chr14-6248|activate_100m	Enhancer	Enhancer	13018	88731	chr14:52286797-52289268|+|AL365475.1	chr14:52314305-52328598|+|PTGER2
loop_chr14-chr14-6250|activate_100m	Enhancer	Enhancer	49663	51328	chr14:86936640-86989125|+|AL358292.1	chr14:86936640-86989125|+|AL358292.1
loop_chr14-chr14-6251|activate_100m	Enhancer	Enhancer	16431	9593	chr14:75578620-75663164|+|FLVCR2	chr14:75578620-75663164|+|FLVCR2
loop_chr14-chr14-6254|activate_100m	Enhancer	Enhancer	20079	24183	chr14:70641916-70675366|+|TTC9	chr14:70641916-70675366|+|TTC9
loop_chr14-chr14-6257|activate_100m	Enhancer	Enhancer	39239	29331	chr14:91271323-91417844|-|CCDC88C	chr14:91271323-91417844|-|CCDC88C
loop_chr14-chr14-6258|activate_100m	Enhancer	Enhancer	26754	35238	chr14:69617122-69617648|+|AL133445.2	chr14:69617122-69617648|+|AL133445.2
loop_chr14-chr14-6261|activate_100m	Promoter	Enhancer	1846	3539	chr14:45088243-45088308|+|RF00151	chr14:45110883-45110968|+|SNORD127
loop_chr14-chr14-6264|activate_100m	Enhancer	Enhancer	16708	20541	chr14:20344233-20346888|-|AL355075.1	chr14:20344233-20346888|-|AL355075.1
loop_chr14-chr14-6266|activate_100m	Enhancer	Enhancer	34778	32100	chr14:69083398-69085389|+|DDX18P1	chr14:69050881-69153126|-|DCAF5
loop_chr14-chr14-6274|activate_100m	Enhancer	Enhancer	8077	10940	chr14:34416687-34417602|-|AL356806.1	chr14:34416687-34417602|-|AL356806.1
loop_chr14-chr14-6279|activate_100m	Enhancer	Enhancer	10550	20018	chr14:89355060-89356571|+|AL357093.1	chr14:89355060-89356571|+|AL357093.1
loop_chr14-chr14-6280|activate_100m	Enhancer	Enhancer	18372	23181	chr14:55413541-55440616|-|TBPL2	chr14:55413541-55440616|-|TBPL2
loop_chr14-chr14-6286|activate_100m	Enhancer	Enhancer	13657	14793	chr14:20528115-20528959|-|SETP1	chr14:20556093-20560931|-|RNASE9
loop_chr14-chr14-6288|activate_100m	Enhancer	Enhancer	44064	39474	chr14:91271323-91417844|-|CCDC88C	chr14:91271323-91417844|-|CCDC88C
loop_chr14-chr14-6289|activate_100m	Enhancer	Promoter	2630	1248	chr14:95573562-95581956|+|LINC02318	chr14:95573562-95581956|+|LINC02318
loop_chr14-chr14-6295|activate_100m	Enhancer	Enhancer	20880	18794	chr14:75522425-75547015|+|BATF	chr14:75578620-75663164|+|FLVCR2
loop_chr14-chr14-6297|activate_100m	Enhancer	Enhancer	3060	10871	chr14:52314305-52328598|+|PTGER2	chr14:52314305-52328598|+|PTGER2
loop_chr14-chr14-6300|activate_100m	Enhancer	Enhancer	28637	26949	chr14:98351367-98351664|-|RN7SL714P	chr14:98351367-98351664|-|RN7SL714P
loop_chr14-chr14-6309|activate_100m	Enhancer	Promoter	3178	1855	chr14:69879416-70032366|+|SMOC1	chr14:69879416-70032366|+|SMOC1
loop_chr14-chr14-6313|activate_100m	Enhancer	Enhancer	22523	28844	chr14:98068240-98205143|-|AL163932.1	chr14:98068240-98205143|-|AL163932.1
loop_chr14-chr14-6316|activate_100m	Enhancer	Enhancer	62810	64094	chr14:44120210-44120761|-|AL109766.1	chr14:44120210-44120761|-|AL109766.1
loop_chr14-chr14-6322|activate_100m	Enhancer	Enhancer	27300	15727	chr14:98068240-98205143|-|AL163932.1	chr14:98068240-98205143|-|AL163932.1
loop_chr14-chr14-6324|activate_100m	Enhancer	Enhancer	30068	20888	chr14:68787660-68794736|-|ZFP36L1	chr14:68861762-68862525|+|MAGOH3P
loop_chr14-chr14-6327|activate_100m	Enhancer	Enhancer	186786	188358	chr14:24630954-24634267|-|GZMB	chr14:24630954-24634267|-|GZMB
loop_chr14-chr14-6329|activate_100m	Enhancer	Enhancer	45174	12817	chr14:51916145-51918571|-|AL358333.2	chr14:51916145-51918571|-|AL358333.2
loop_chr14-chr14-6333|activate_100m	Enhancer	Promoter	2379	551	chr14:68113706-68114144|-|AL133370.2	chr14:68113706-68114144|-|AL133370.2
loop_chr14-chr14-6334|activate_100m	Enhancer	Enhancer	5208	4340	chr14:80496474-80941738|-|CEP128	chr14:80955043-81146302|+|TSHR
loop_chr14-chr14-6335|activate_100m	Enhancer	Enhancer	26469	28071	chr14:54509906-54539292|+|CGRRF1	chr14:54509906-54539292|+|CGRRF1
loop_chr14-chr14-6337|activate_100m	Enhancer	Promoter	4735	611	chr14:89621918-89622207|+|RN7SKP107	chr14:89628921-89642671|-|AL137230.1
loop_chr14-chr14-6344|activate_100m	Enhancer	Enhancer	23468	21322	chr14:56633244-56647772|-|AL161757.2	chr14:56633244-56647772|-|AL161757.2
loop_chr14-chr14-6345|activate_100m	Enhancer	Enhancer	3179	12087	chr14:32074946-32076793|-|ARHGAP5-AS1	chr14:32241524-32243093|-|AL136298.2
loop_chr14-chr14-6350|activate_100m	Enhancer	Enhancer	17342	5083	chr14:61529128-61657964|+|AL355916.3	chr14:61529128-61657964|+|AL355916.3
loop_chr14-chr14-6355|activate_100m	Enhancer	Enhancer	2119	11563	chr14:49893082-49897054|+|ARF6	chr14:50050368-50051336|+|PDLIM1P1
loop_chr14-chr14-6360|activate_100m	Enhancer	Enhancer	24361	28517	chr14:64095024-64095125|-|MIR548H1	chr14:64095024-64095125|-|MIR548H1
loop_chr14-chr14-6364|activate_100m	Promoter	Enhancer	1362	2439	chr14:50821880-50823501|+|AL133485.1	chr14:50719763-50831121|-|NIN
loop_chr14-chr14-6366|activate_100m	Enhancer	Enhancer	23837	21754	chr14:51304416-51328386|-|LINC00519	chr14:51304416-51328386|-|LINC00519
loop_chr14-chr14-6369|activate_100m	Enhancer	Enhancer	4892	13399	chr14:89417354-89419793|+|FOXN3-AS1	chr14:89417354-89419793|+|FOXN3-AS1
loop_chr14-chr14-6371|activate_100m	Enhancer	Enhancer	3363	4095	chr14:60144119-60169856|-|DHRS7	chr14:60179382-60180016|+|PSMA3P
loop_chr14-chr14-6373|activate_100m	Enhancer	Enhancer	252808	254307	chr14:45940943-46501823|+|LINC00871	chr14:45940943-46501823|+|LINC00871
loop_chr14-chr14-6374|activate_100m	Enhancer	Enhancer	28903	9767	chr14:50050368-50051336|+|PDLIM1P1	chr14:50050368-50051336|+|PDLIM1P1
loop_chr14-chr14-6386|activate_100m	Enhancer	Enhancer	26567	29754	chr14:71529325-71741229|+|SIPA1L1	chr14:71586269-71590354|-|AC004974.1
loop_chr14-chr14-6394|activate_100m	Enhancer	Promoter	4815	0	chr14:65003325-65003767|-|AL139022.2	chr14:65003325-65003767|-|AL139022.2
loop_chr14-chr14-6408|activate_100m	Enhancer	Enhancer	90752	68942	chr14:90847861-91060641|-|RPS6KA5	chr14:90847861-91060641|-|RPS6KA5
loop_chr14-chr14-6409|activate_100m	Enhancer	Enhancer	5612	7110	chr14:70366499-70417090|-|SYNJ2BP	chr14:70366499-70417090|-|SYNJ2BP
loop_chr14-chr14-6410|activate_100m	Enhancer	Promoter	8948	315	chr14:55325834-55339501|-|AL158801.3	chr14:55325834-55339501|-|AL158801.3
loop_chr14-chr14-6416|activate_100m	Enhancer	Enhancer	12567	5826	chr14:54423561-54441391|-|CNIH1	chr14:54423561-54441391|-|CNIH1
loop_chr14-chr14-6432|activate_100m	Enhancer	Enhancer	29546	23727	chr14:51304416-51328386|-|LINC00519	chr14:51304416-51328386|-|LINC00519
loop_chr14-chr14-6444|activate_100m	Enhancer	Enhancer	18216	17175	chr14:48819360-48819593|+|AL512360.1	chr14:48819360-48819593|+|AL512360.1
loop_chr14-chr14-6446|activate_100m	Enhancer	Enhancer	12664	21864	chr14:53169054-53883740|+|AL365295.1	chr14:53169054-53883740|+|AL365295.1
loop_chr14-chr14-6474|activate_100m	Enhancer	Enhancer	59871	56185	chr14:46840092-47675605|-|MDGA2	chr14:46840092-47675605|-|MDGA2
loop_chr14-chr14-6475|activate_100m	Enhancer	Enhancer	19498	23882	chr14:92322581-92501483|+|SLC24A4	chr14:92322581-92501483|+|SLC24A4
loop_chr14-chr14-6477|activate_100m	Enhancer	Enhancer	13083	8321	chr14:58179771-58180064|+|RN7SL598P	chr14:58179771-58180064|+|RN7SL598P
loop_chr14-chr14-6482|activate_100m	Enhancer	Enhancer	36378	6947	chr14:35278633-35317493|+|PSMA6	chr14:35362232-35363628|-|AL133163.2
loop_chr14-chr14-6493|activate_100m	Enhancer	Enhancer	28980	19475	chr14:91271323-91417844|-|CCDC88C	chr14:91271323-91417844|-|CCDC88C
loop_chr14-chr14-6516|activate_100m	Enhancer	Enhancer	6743	4506	chr14:75013764-75051532|-|MLH3	chr14:75013764-75051532|-|MLH3
loop_chr14-chr14-6518|activate_100m	Enhancer	Enhancer	26791	16189	chr14:75522425-75547015|+|BATF	chr14:75578620-75663164|+|FLVCR2
loop_chr14-chr14-6535|activate_100m	Enhancer	Enhancer	22438	17750	chr14:35219023-35219283|-|MRPL57P8	chr14:35219023-35219283|-|MRPL57P8
loop_chr14-chr14-6558|activate_100m	Enhancer	Enhancer	12045	15652	chr14:40954693-41149309|+|LINC02315	chr14:40954693-41149309|+|LINC02315
loop_chr14-chr14-6561|activate_100m	Enhancer	Enhancer	100855	91129	chr14:90847861-91060641|-|RPS6KA5	chr14:90847861-91060641|-|RPS6KA5
loop_chr14-chr14-6582|activate_100m	Enhancer	Enhancer	11630	11309	chr14:50050368-50051336|+|PDLIM1P1	chr14:50108637-50116600|-|VCPKMT
loop_chr14-chr14-6595|activate_100m	Enhancer	Enhancer	29326	11583	chr14:50050368-50051336|+|PDLIM1P1	chr14:50050368-50051336|+|PDLIM1P1
loop_chr14-chr14-6606|activate_100m	Enhancer	Enhancer	9372	13846	chr14:65900932-65901451|-|AL391261.3	chr14:65900932-65901451|-|AL391261.3
loop_chr14-chr14-6624|activate_100m	Enhancer	Enhancer	60860	59176	chr14:49373966-49374383|+|AL512361.1	chr14:49373966-49374383|+|AL512361.1
loop_chr14-chr14-6627|activate_100m	Promoter	Enhancer	1518	3537	chr14:30791098-30791489|+|RPL12P5	chr14:30791098-30791489|+|RPL12P5
loop_chr14-chr14-6628|activate_100m	Enhancer	Enhancer	4420	15939	chr14:91114063-91225632|+|DGLUCY	chr14:91126425-91126553|+|SNORA11B
loop_chr14-chr14-6633|activate_100m	Enhancer	Enhancer	3276	5792	chr14:30964347-30964622|+|HIGD1AP17	chr14:30964347-30964622|+|HIGD1AP17
loop_chr14-chr14-6639|activate_100m	Enhancer	Promoter	15193	1450	chr14:35278633-35317493|+|PSMA6	chr14:35401511-35404746|-|NFKBIA
loop_chr14-chr14-6645|activate_100m	Enhancer	Enhancer	10407	12481	chr14:90822365-90828128|-|LINC02321	chr14:90822365-90828128|-|LINC02321
loop_chr14-chr14-6648|activate_100m	Promoter	Enhancer	1327	6679	chr14:103629177-103714249|+|KLC1	chr14:103629177-103714249|+|KLC1
loop_chr14-chr14-6649|activate_100m	Enhancer	Enhancer	35005	40543	chr14:61831861-61832369|-|COX4I1P1	chr14:61831861-61832369|-|COX4I1P1
loop_chr14-chr14-6651|activate_100m	Enhancer	Enhancer	7429	2067	chr14:68735922-68736028|-|RNU6-921P	chr14:68735922-68736028|-|RNU6-921P
loop_chr14-chr14-6660|activate_100m	Enhancer	Enhancer	14020	3897	chr14:20474789-20477089|-|AL355075.3	chr14:20505537-20511169|+|RNASE10
loop_chr14-chr14-6661|activate_100m	Enhancer	Enhancer	13915	28306	chr14:89417354-89419793|+|FOXN3-AS1	chr14:89417354-89419793|+|FOXN3-AS1
loop_chr14-chr14-6665|activate_100m	Enhancer	Enhancer	29967	7005	chr14:35362232-35363628|-|AL133163.2	chr14:35362232-35363628|-|AL133163.2
loop_chr14-chr14-6666|activate_100m	Enhancer	Promoter	2287	1002	chr14:65335117-65335183|-|MIR4708	chr14:65335117-65335183|-|MIR4708
loop_chr14-chr14-6668|activate_100m	Enhancer	Promoter	12400	849	chr14:20365667-20413501|-|TEP1	chr14:20414987-20415098|+|RNA5SP382
loop_chr14-chr14-6670|activate_100m	Enhancer	Enhancer	6727	4859	chr14:61537508-61545287|-|AL355916.2	chr14:61570540-61658696|+|AL355916.1
loop_chr14-chr14-6671|activate_100m	Enhancer	Enhancer	71755	68732	chr14:87810982-87838339|+|AL136501.1	chr14:87810982-87838339|+|AL136501.1
loop_chr14-chr14-6672|activate_100m	Enhancer	Enhancer	43744	21277	chr14:53036745-53153282|-|DDHD1	chr14:53169054-53883740|+|AL365295.1
loop_chr14-chr14-6676|activate_100m	Enhancer	Promoter	4955	1273	chr14:91242935-91252211|+|AL135818.1	chr14:91258299-91259003|+|AL135818.2
loop_chr14-chr14-6678|activate_100m	Promoter	Enhancer	0	4041	chr14:22509341-22509406|+|TRAJ32	chr14:22556311-22557062|-|LINC02332
loop_chr14-chr14-6681|activate_100m	Promoter	Promoter	1411	89	chr14:20365667-20413501|-|TEP1	chr14:20457719-20461612|-|PIP4P1
loop_chr14-chr14-6682|activate_100m	Enhancer	Enhancer	3905	21422	chr14:61298164-61322818|-|AL359220.1	chr14:61298164-61322818|-|AL359220.1
loop_chr14-chr14-6683|activate_100m	Promoter	Enhancer	1291	2435	chr14:68693090-68693583|+|RPL12P7	chr14:68693090-68693583|+|RPL12P7
loop_chr14-chr14-6688|activate_100m	Enhancer	Enhancer	45370	49914	chr14:76013679-76014143|+|AC008015.1	chr14:76013679-76014143|+|AC008015.1
loop_chr14-chr14-6690|activate_100m	Enhancer	Enhancer	17686	13463	chr14:68861762-68862525|+|MAGOH3P	chr14:68861762-68862525|+|MAGOH3P
loop_chr14-chr14-6695|activate_100m	Enhancer	Enhancer	26498	32967	chr14:69617122-69617648|+|AL133445.2	chr14:69775416-69797241|-|SLC10A1
loop_chr14-chr14-6697|activate_100m	Enhancer	Enhancer	7468	4482	chr14:55394940-55395233|-|AL356801.1	chr14:55394940-55395233|-|AL356801.1
loop_chr14-chr14-6698|activate_100m	Enhancer	Enhancer	235959	241356	chr14:43595136-43596683|+|AL358913.2	chr14:43595136-43596683|+|AL358913.2
loop_chr14-chr14-6700|activate_100m	Enhancer	Promoter	7229	544	chr14:35044907-35083383|+|FAM177A1	chr14:35044907-35083383|+|FAM177A1
loop_chr14-chr14-6701|activate_100m	Enhancer	Enhancer	103352	108914	chr14:79893080-79974169|-|AF123462.1	chr14:79893080-79974169|-|AF123462.1
loop_chr14-chr14-6706|activate_100m	Enhancer	Enhancer	20353	18502	chr14:85202849-85239474|-|AL357172.1	chr14:85202849-85239474|-|AL357172.1
loop_chr14-chr14-6709|activate_100m	Promoter	Enhancer	1082	3441	chr14:20414987-20415098|+|RNA5SP382	chr14:20616644-20616991|-|AL163195.1
loop_chr14-chr14-6716|activate_100m	Enhancer	Promoter	10040	0	chr14:22556311-22557062|-|LINC02332	chr14:22564907-22589224|-|DAD1
loop_chr14-chr14-6718|activate_100m	Enhancer	Enhancer	3666	7788	chr14:61529128-61657964|+|AL355916.3	chr14:61537508-61545287|-|AL355916.2
loop_chr14-chr14-6732|activate_100m	Promoter	Enhancer	1171	32105	chr14:101843394-101844122|-|AL137779.3	chr14:101843394-101844122|-|AL137779.3
loop_chr14-chr14-6735|activate_100m	Promoter	Enhancer	250	3485	chr14:23005499-23007123|-|AL132780.5	chr14:23023083-23024217|-|AL132780.4
loop_chr14-chr14-6736|activate_100m	Promoter	Enhancer	0	11576	chr14:49862550-49862849|-|RN7SL2	chr14:50050368-50051336|+|PDLIM1P1
loop_chr14-chr14-6739|activate_100m	Promoter	Promoter	0	392	chr14:22507666-22507723|+|TRAJ34	chr14:22531939-22531998|+|TRAJ12
loop_chr14-chr14-6750|activate_100m	Enhancer	Enhancer	5863	2549	chr14:90383365-90387973|+|AL512791.2	chr14:90397029-90408268|+|CALM1
loop_chr14-chr14-6756|activate_100m	Enhancer	Promoter	12176	0	chr14:90267860-90331941|-|NRDE2	chr14:90267860-90331941|-|NRDE2
loop_chr14-chr14-6762|activate_100m	Enhancer	Enhancer	9422	41839	chr14:102777476-102911500|+|TRAF3	chr14:102777476-102911500|+|TRAF3
loop_chr14-chr14-6764|activate_100m	Enhancer	Enhancer	36213	44440	chr14:24630954-24634267|-|GZMB	chr14:24630954-24634267|-|GZMB
loop_chr14-chr14-6766|activate_100m	Enhancer	Enhancer	37660	12139	chr14:49966399-49966511|+|MIR6076	chr14:50050368-50051336|+|PDLIM1P1
loop_chr14-chr14-6779|activate_100m	Enhancer	Enhancer	32613	28820	chr14:91869441-91947823|-|FBLN5	chr14:92026566-92026887|+|AL049872.1
loop_chr14-chr14-6781|activate_100m	Enhancer	Enhancer	2486	6606	chr14:49893082-49897054|+|ARF6	chr14:49927571-50092643|-|LINC01588
loop_chr14-chr14-6787|activate_100m	Enhancer	Enhancer	21033	19406	chr14:51826195-51969800|+|GNG2	chr14:51916145-51918571|-|AL358333.2
loop_chr14-chr14-6788|activate_100m	Enhancer	Enhancer	20103	27787	chr14:74552181-74560048|+|AC013451.1	chr14:74552181-74560048|+|AC013451.1
loop_chr14-chr14-6793|activate_100m	Enhancer	Enhancer	20872	12099	chr14:75522425-75547015|+|BATF	chr14:75578620-75663164|+|FLVCR2
loop_chr14-chr14-6797|activate_100m	Enhancer	Promoter	17373	0	chr14:77274956-77320884|-|POMT2	chr14:77320996-77331597|+|GSTZ1,chr14:77274956-77320884|-|POMT2
loop_chr14-chr14-6799|activate_100m	Enhancer	Enhancer	171420	158462	chr14:65879592-65881070|-|AL391261.1	chr14:65879592-65881070|-|AL391261.1
loop_chr14-chr14-6805|activate_100m	Enhancer	Enhancer	10078	7574	chr14:69569799-69574871|-|CCDC177	chr14:69611596-69715144|+|SUSD6
loop_chr14-chr14-6810|activate_100m	Enhancer	Enhancer	14080	10702	chr14:81003325-81003645|-|AC007262.1	chr14:81032529-81033404|+|NMNAT1P1
loop_chr14-chr14-6811|activate_100m	Enhancer	Enhancer	50393	65129	chr14:61298164-61322818|-|AL359220.1	chr14:61298164-61322818|-|AL359220.1
loop_chr14-chr14-6820|activate_100m	Enhancer	Promoter	3435	318	chr14:91232532-91253925|-|GPR68	chr14:91258299-91259003|+|AL135818.2
loop_chr14-chr14-6824|activate_100m	Enhancer	Enhancer	25867	3821	chr14:68236243-68236539|-|RN7SL108P	chr14:68236243-68236539|-|RN7SL108P
loop_chr14-chr14-6833|activate_100m	Enhancer	Enhancer	7328	7873	chr14:61537508-61545287|-|AL355916.2	chr14:61570540-61658696|+|AL355916.1
loop_chr14-chr14-6834|activate_100m	Enhancer	Enhancer	17473	4788	chr14:77274956-77320884|-|POMT2	chr14:77274956-77320884|-|POMT2
loop_chr14-chr14-6836|activate_100m	Enhancer	Enhancer	33417	22551	chr14:98136074-98139242|+|LINC02295	chr14:98068240-98205143|-|AL163932.1
loop_chr14-chr14-6837|activate_100m	Enhancer	Enhancer	30010	16614	chr14:69775416-69797241|-|SLC10A1	chr14:69775416-69797241|-|SLC10A1
loop_chr14-chr14-6854|activate_100m	Enhancer	Enhancer	35568	7869	chr14:91271323-91417844|-|CCDC88C	chr14:91271323-91417844|-|CCDC88C
loop_chr14-chr14-6866|activate_100m	Enhancer	Enhancer	111865	58630	chr14:33924231-33951081|-|EGLN3	chr14:34040097-34059300|+|EGLN3-AS1
loop_chr14-chr14-6867|activate_100m	Enhancer	Enhancer	112100	104658	chr14:63371364-63543377|-|PPP2R5E	chr14:63371364-63543377|-|PPP2R5E
loop_chr14-chr14-6873|activate_100m	Enhancer	Promoter	2079	1183	chr14:34845300-34845360|-|RNU7-41P	chr14:34874343-34876459|+|AL121603.2
