loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr9-chr9-42962|resting_100m	Enhancer	Enhancer	2453	15782	chr9:131240687-131241724|+|AL157938.1	chr9:131240687-131241724|+|AL157938.1
loop_chr9-chr9-42963|resting_100m	Enhancer	Enhancer	12538	13790	chr9:5113549-5114804|+|IGHEP2	chr9:5113549-5114804|+|IGHEP2
loop_chr9-chr9-42967|resting_100m	Promoter	Enhancer	566	45371	chr9:75060573-75088217|-|NMRK1	chr9:75198071-75198177|+|RNU6-1228P
loop_chr9-chr9-42977|resting_100m	Enhancer	Enhancer	2699	7560	chr9:129883693-129884170|-|AL158207.1	chr9:129883693-129884170|-|AL158207.1
loop_chr9-chr9-42988|resting_100m	Promoter	Promoter	1587	0	chr9:4600520-4666666|-|SPATA6L	chr9:4679559-4708399|+|CDC37L1,chr9:4676600-4679502|-|CDC37L1-DT
loop_chr9-chr9-42992|resting_100m	Enhancer	Enhancer	89947	58134	chr9:131725168-131725467|-|RN7SL328P	chr9:131725168-131725467|-|RN7SL328P
loop_chr9-chr9-43016|resting_100m	Promoter	Enhancer	885	19315	chr9:97904489-97922570|-|TRMO	chr9:98056732-98083077|+|NANS
loop_chr9-chr9-43020|resting_100m	Promoter	Enhancer	247	8802	chr9:33290516-33371157|+|NFX1	chr9:33290516-33371157|+|NFX1
loop_chr9-chr9-43028|resting_100m	Enhancer	Enhancer	2567	2544	chr9:120855651-120894896|-|PHF19	chr9:120855651-120894896|-|PHF19
loop_chr9-chr9-43036|resting_100m	Enhancer	Enhancer	68592	48488	chr9:131725168-131725467|-|RN7SL328P	chr9:131725168-131725467|-|RN7SL328P
loop_chr9-chr9-43040|resting_100m	Enhancer	Enhancer	7937	10470	chr9:99105111-99154192|+|TGFBR1	chr9:99145840-99145966|-|RNA5SP290
loop_chr9-chr9-43043|resting_100m	Enhancer	Enhancer	54136	55392	chr9:89318506-89359662|+|SECISBP2	chr9:89318506-89359662|+|SECISBP2
loop_chr9-chr9-43055|resting_100m	Enhancer	Enhancer	6929	5175	chr9:92132398-92138629|+|AL354751.1	chr9:92132398-92138629|+|AL354751.1
loop_chr9-chr9-43076|resting_100m	Enhancer	Enhancer	9489	2463	chr9:120855651-120894896|-|PHF19	chr9:120902393-120929173|-|TRAF1
loop_chr9-chr9-43089|resting_100m	Promoter	Enhancer	1150	8635	chr9:71683366-71768513|-|CEMIP2	chr9:71804283-71804826|+|AL671309.1
loop_chr9-chr9-43094|resting_100m	Enhancer	Promoter	31582	724	chr9:114893343-114930595|-|TNFSF8	chr9:114893343-114930595|-|TNFSF8
loop_chr9-chr9-43122|resting_100m	Enhancer	Promoter	7342	235	chr9:112032555-112037730|-|AL138756.1	chr9:112032555-112037730|-|AL138756.1
loop_chr9-chr9-43139|resting_100m	Enhancer	Enhancer	7538	4566	chr9:89449558-89450754|+|PA2G4P6	chr9:89472237-89472692|+|AL590233.1
loop_chr9-chr9-43148|resting_100m	Enhancer	Promoter	16313	1936	chr9:5584490-5588994|+|AL162253.1	chr9:5577021-5628981|-|AL354744.1
loop_chr9-chr9-43162|resting_100m	Enhancer	Enhancer	21906	52694	chr9:79571773-79726882|+|TLE4	chr9:79571773-79726882|+|TLE4
loop_chr9-chr9-43191|resting_100m	Promoter	Promoter	0	0	chr9:101398873-101410660|+|ZNF189,chr9:101387633-101398618|-|MRPL50	chr9:101533853-101563344|+|RNF20
loop_chr9-chr9-43196|resting_100m	Enhancer	Enhancer	58843	56059	chr9:32293558-32293692|+|RNA5SP281	chr9:32293558-32293692|+|RNA5SP281
loop_chr9-chr9-43208|resting_100m	Enhancer	Promoter	5697	0	chr9:2804152-2844095|-|PUM3	chr9:2804152-2844095|-|PUM3
loop_chr9-chr9-43235|resting_100m	Promoter	Promoter	0	1390	chr9:4662315-4665258|+|PLPP6	chr9:4600520-4666666|-|SPATA6L
loop_chr9-chr9-43264|resting_100m	Promoter	Promoter	608	0	chr9:34610486-34612104|-|RPP25L	chr9:34613545-34620523|-|DCTN3
loop_chr9-chr9-43273|resting_100m	Enhancer	Promoter	6027	289	chr9:37753803-37778972|+|TRMT10B	chr9:37753803-37778972|+|TRMT10B
loop_chr9-chr9-43307|resting_100m	Enhancer	Enhancer	7495	3997	chr9:89449558-89450754|+|PA2G4P6	chr9:89360787-89498130|-|SEMA4D
loop_chr9-chr9-43309|resting_100m	Enhancer	Enhancer	92558	84183	chr9:103689473-103689577|-|RNA5SP291	chr9:103689473-103689577|-|RNA5SP291
loop_chr9-chr9-43311|resting_100m	Enhancer	Enhancer	5924	8478	chr9:122120082-122120167|-|MIR4478	chr9:122120082-122120167|-|MIR4478
loop_chr9-chr9-43313|resting_100m	Enhancer	Enhancer	37720	33890	chr9:93058688-93085133|+|SUSD3	chr9:93058688-93085133|+|SUSD3
loop_chr9-chr9-43318|resting_100m	Promoter	Promoter	0	0	chr9:136791379-136800595|+|AL355987.3,chr9:136791344-136793317|+|TMEM141	chr9:136800366-136829466|+|AL355987.2
loop_chr9-chr9-43322|resting_100m	Enhancer	Enhancer	15878	7638	chr9:20411148-20411238|-|MIR4473	chr9:20411148-20411238|-|MIR4473
loop_chr9-chr9-43330|resting_100m	Promoter	Enhancer	0	2859	chr9:124878357-124941099|-|GOLGA1	chr9:124968294-124968840|-|FXNP2
loop_chr9-chr9-43335|resting_100m	Enhancer	Enhancer	6791	2559	chr9:131258076-131276510|-|FAM78A	chr9:131258076-131276510|-|FAM78A
loop_chr9-chr9-43346|resting_100m	Enhancer	Promoter	13984	1429	chr9:15163622-15307360|-|TTC39B	chr9:15163622-15307360|-|TTC39B
loop_chr9-chr9-43349|resting_100m	Enhancer	Enhancer	4463	15168	chr9:111896814-111935369|+|UGCG	chr9:111896814-111935369|+|UGCG
loop_chr9-chr9-43355|resting_100m	Enhancer	Promoter	13221	0	chr9:99979185-100099000|-|ERP44	chr9:100099243-100302175|+|INVS,chr9:99979185-100099000|-|ERP44
loop_chr9-chr9-43364|resting_100m	Enhancer	Promoter	11034	0	chr9:75060573-75088217|-|NMRK1	chr9:75060573-75088217|-|NMRK1
loop_chr9-chr9-43372|resting_100m	Enhancer	Enhancer	134514	130510	chr9:98606833-98608133|+|SEPT7P7	chr9:98606833-98608133|+|SEPT7P7
loop_chr9-chr9-43373|resting_100m	Enhancer	Enhancer	194726	190210	chr9:10532145-10532411|+|AL135790.2	chr9:10532145-10532411|+|AL135790.2
loop_chr9-chr9-43375|resting_100m	Enhancer	Enhancer	18244	2016	chr9:36336396-36401198|-|RNF38	chr9:36336396-36401198|-|RNF38
loop_chr9-chr9-43379|resting_100m	Enhancer	Enhancer	2677	4148	chr9:89472237-89472692|+|AL590233.1	chr9:89360787-89498130|-|SEMA4D
loop_chr9-chr9-43383|resting_100m	Enhancer	Enhancer	11800	24557	chr9:89472237-89472692|+|AL590233.1	chr9:89360787-89498130|-|SEMA4D
loop_chr9-chr9-43410|resting_100m	Enhancer	Enhancer	12546	2206	chr9:131370933-131372514|+|AL354855.1	chr9:131370933-131372514|+|AL354855.1
loop_chr9-chr9-43414|resting_100m	Enhancer	Enhancer	37590	19342	chr9:73151865-73170393|+|ANXA1	chr9:73151865-73170393|+|ANXA1
loop_chr9-chr9-43420|resting_100m	Enhancer	Enhancer	49722	40947	chr9:75198071-75198177|+|RNU6-1228P	chr9:75198071-75198177|+|RNU6-1228P
loop_chr9-chr9-43427|resting_100m	Enhancer	Enhancer	61428	64896	chr9:90232185-90233141|+|OR7E116P	chr9:90232185-90233141|+|OR7E116P
loop_chr9-chr9-43439|resting_100m	Enhancer	Enhancer	3586	4224	chr9:131725168-131725467|-|RN7SL328P	chr9:131576770-131740074|-|RAPGEF1
loop_chr9-chr9-43442|resting_100m	Enhancer	Enhancer	2844	10315	chr9:99105111-99154192|+|TGFBR1	chr9:99145840-99145966|-|RNA5SP290
loop_chr9-chr9-43450|resting_100m	Enhancer	Enhancer	16790	12918	chr9:120855651-120894896|-|PHF19	chr9:120902393-120929173|-|TRAF1
loop_chr9-chr9-43461|resting_100m	Enhancer	Enhancer	73418	142374	chr9:125747345-125967377|+|PBX3	chr9:125747345-125967377|+|PBX3
loop_chr9-chr9-43469|resting_100m	Promoter	Enhancer	447	6085	chr9:78236062-78279690|+|CEP78	chr9:78236062-78279690|+|CEP78
loop_chr9-chr9-43474|resting_100m	Enhancer	Enhancer	2715	24156	chr9:89472237-89472692|+|AL590233.1	chr9:89360787-89498130|-|SEMA4D
loop_chr9-chr9-43487|resting_100m	Enhancer	Enhancer	11411	6134	chr9:111996635-111996739|-|RNU6-710P	chr9:111996635-111996739|-|RNU6-710P
loop_chr9-chr9-43491|resting_100m	Enhancer	Enhancer	30516	9465	chr9:20331446-20332277|+|AL512635.1	chr9:20331446-20332277|+|AL512635.1
loop_chr9-chr9-43497|resting_100m	Enhancer	Enhancer	2555	11522	chr9:129933536-129936541|+|AL158207.2	chr9:129933536-129936541|+|AL158207.2
loop_chr9-chr9-43504|resting_100m	Enhancer	Enhancer	48708	35410	chr9:131725168-131725467|-|RN7SL328P	chr9:131725168-131725467|-|RN7SL328P
loop_chr9-chr9-43506|resting_100m	Enhancer	Enhancer	11329	53267	chr9:129933536-129936541|+|AL158207.2	chr9:129887187-130043194|-|FNBP1
loop_chr9-chr9-43520|resting_100m	Enhancer	Enhancer	7766	41598	chr9:2041900-2046023|-|AL359076.1	chr9:2041900-2046023|-|AL359076.1
loop_chr9-chr9-43521|resting_100m	Enhancer	Enhancer	38062	2654	chr9:73151865-73170393|+|ANXA1	chr9:73151865-73170393|+|ANXA1
loop_chr9-chr9-43522|resting_100m	Enhancer	Enhancer	15832	2280	chr9:131240687-131241724|+|AL157938.1	chr9:131258076-131276510|-|FAM78A
loop_chr9-chr9-43533|resting_100m	Enhancer	Enhancer	44834	31173	chr9:105096756-105097061|+|RN7SKP191	chr9:105096756-105097061|+|RN7SKP191
loop_chr9-chr9-43540|resting_100m	Enhancer	Enhancer	68677	7229	chr9:131725168-131725467|-|RN7SL328P	chr9:131576770-131740074|-|RAPGEF1
loop_chr9-chr9-43547|resting_100m	Promoter	Enhancer	667	9156	chr9:89318506-89359662|+|SECISBP2	chr9:89318506-89359662|+|SECISBP2
loop_chr9-chr9-43556|resting_100m	Enhancer	Promoter	8350	0	chr9:91159573-91165658|+|LINC00484	chr9:91119138-91163087|-|AL158071.4
loop_chr9-chr9-43586|resting_100m	Enhancer	Enhancer	19270	8916	chr9:120855651-120894896|-|PHF19	chr9:120855651-120894896|-|PHF19
loop_chr9-chr9-43590|resting_100m	Enhancer	Enhancer	8533	4546	chr9:96407284-96407797|+|AL133477.1	chr9:96385941-96418370|-|ZNF367
loop_chr9-chr9-43596|resting_100m	Promoter	Enhancer	1977	11170	chr9:97904489-97922570|-|TRMO	chr9:98056732-98083077|+|NANS
loop_chr3-chr3-25342|activate_100m|loop_chr3-chr3-23343|resting_100m	Promoter	Promoter	1227	0	chr3:59747277-61251459|-|FHIT	chr3:59747277-61251459|-|FHIT
loop_chr3-chr3-25471|activate_100m|loop_chr3-chr3-23369|resting_100m	Enhancer	Promoter	2616	888	chr3:195514428-195543325|-|PPP1R2	chr3:195514428-195543325|-|PPP1R2
loop_chr3-chr3-25480|activate_100m|loop_chr3-chr3-23347|resting_100m	Promoter	Promoter	842	0	chr3:113716458-113746300|-|NAA50	chr3:113747035-113812056|+|ATP6V1A
loop_chr3-chr3-25500|activate_100m|loop_chr3-chr3-23367|resting_100m	Enhancer	Enhancer	63134	64884	chr3:172039578-172401669|+|FNDC3B	chr3:172039578-172401669|+|FNDC3B
loop_chr3-chr3-25511|activate_100m|loop_chr3-chr3-23339|resting_100m	Promoter	Promoter	0	1503	chr3:108125821-108138610|+|LINC01215	chr3:108125821-108138610|+|LINC01215
loop_chr3-chr3-25574|activate_100m|loop_chr3-chr3-23340|resting_100m	Enhancer	Enhancer	4172	2443	chr3:16314439-16314987|+|AC090948.1	chr3:16314439-16314987|+|AC090948.1
loop_chr3-chr3-25575|activate_100m	Enhancer	Enhancer	95921	97112	chr3:186930526-187078553|+|ST6GAL1	chr3:186930526-187078553|+|ST6GAL1
loop_chr3-chr3-25593|activate_100m|loop_chr3-chr3-23396|resting_100m	Promoter	Promoter	1833	0	chr3:39052016-39096664|+|WDR48	chr3:39052016-39096664|+|WDR48
loop_chr3-chr3-25622|activate_100m|loop_chr3-chr3-23345|resting_100m	Enhancer	Promoter	2659	0	chr3:46979683-47009704|+|NBEAL2	chr3:46979683-47009704|+|NBEAL2
loop_chr3-chr3-25636|activate_100m|loop_chr3-chr3-23361|resting_100m	Enhancer	Enhancer	21876	23246	chr3:120395668-120395729|-|MIR198	chr3:120395668-120395729|-|MIR198
loop_chr3-chr3-25657|activate_100m|loop_chr3-chr3-23384|resting_100m	Enhancer	Enhancer	11943	13698	chr3:112990447-112991153|-|AC074044.1	chr3:113019532-113183301|+|AC078785.1
loop_chr3-chr3-25666|activate_100m|loop_chr3-chr3-23406|resting_100m	Promoter	Promoter	1610	0	chr3:14144637-14165978|+|AC093495.1	chr3:14144637-14165978|+|AC093495.1
loop_chr3-chr3-25668|activate_100m|loop_chr3-chr3-23380|resting_100m	Promoter	Promoter	0	0	chr3:40390951-40453329|-|ENTPD3-AS1	chr3:40457292-40468587|+|RPL14
loop_chr3-chr3-25672|activate_100m|loop_chr3-chr3-23353|resting_100m	Promoter	Promoter	0	1608	chr3:52410660-52423641|+|PHF7	chr3:52410660-52423641|+|PHF7
loop_chr3-chr3-25723|activate_100m|loop_chr3-chr3-23427|resting_100m	Promoter	Promoter	1942	0	chr3:101724614-101770562|+|CEP97	chr3:101724614-101770562|+|CEP97
loop_chr3-chr3-25728|activate_100m|loop_chr3-chr3-23446|resting_100m	Promoter	Enhancer	1392	3030	chr3:20040446-20154404|+|KAT2B	chr3:20040446-20154404|+|KAT2B
loop_chr3-chr3-25810|activate_100m|loop_chr3-chr3-23718|resting_100m	Enhancer	Enhancer	41059	39673	chr3:102099244-102479841|+|ZPLD1	chr3:102099244-102479841|+|ZPLD1
loop_chr3-chr3-25846|activate_100m|loop_chr3-chr3-23665|resting_100m	Enhancer	Enhancer	8632	10240	chr3:43286512-43351143|+|SNRK	chr3:43286512-43351143|+|SNRK
loop_chr3-chr3-25876|activate_100m	Enhancer	Enhancer	23601	22225	chr3:152268040-152465780|+|MBNL1	chr3:152268040-152465780|+|MBNL1
loop_chr3-chr3-25893|activate_100m|loop_chr3-chr3-23364|resting_100m	Enhancer	Enhancer	10355	11972	chr3:56620545-56683237|-|TASOR	chr3:56620545-56683237|-|TASOR
loop_chr3-chr3-25894|activate_100m|loop_chr3-chr3-23689|resting_100m	Enhancer	Enhancer	8711	4675	chr3:16314439-16314987|+|AC090948.1	chr3:16314439-16314987|+|AC090948.1
loop_chr3-chr3-25896|activate_100m|loop_chr3-chr3-23414|resting_100m	Enhancer	Enhancer	34827	36404	chr3:56557173-56621797|+|CCDC66	chr3:56557173-56621797|+|CCDC66
loop_chr3-chr3-25924|activate_100m|loop_chr3-chr3-23373|resting_100m	Enhancer	Enhancer	95048	97021	chr3:186930526-187078553|+|ST6GAL1	chr3:186930526-187078553|+|ST6GAL1
loop_chr3-chr3-25944|activate_100m|loop_chr3-chr3-23431|resting_100m	Enhancer	Enhancer	42332	40509	chr3:32481312-32502852|-|CMTM6	chr3:32481312-32502852|-|CMTM6
loop_chr3-chr3-26080|activate_100m|loop_chr3-chr3-23484|resting_100m	Enhancer	Enhancer	6689	5474	chr3:111674676-111846447|+|PLCXD2	chr3:111674676-111846447|+|PLCXD2
loop_chr3-chr3-26108|activate_100m|loop_chr3-chr3-23453|resting_100m	Promoter	Enhancer	1238	3058	chr3:183635623-183684519|+|KLHL24	chr3:183635623-183684519|+|KLHL24
loop_chr3-chr3-26162|activate_100m|loop_chr3-chr3-23357|resting_100m	Enhancer	Enhancer	44438	42391	chr3:32481312-32502852|-|CMTM6	chr3:32481312-32502852|-|CMTM6
loop_chr3-chr3-26230|activate_100m|loop_chr3-chr3-23352|resting_100m	Enhancer	Enhancer	36785	39019	chr3:32391671-32455528|+|CMTM7	chr3:32391671-32455528|+|CMTM7
loop_chr3-chr3-26280|activate_100m|loop_chr3-chr3-23344|resting_100m	Enhancer	Enhancer	86679	88507	chr3:43079232-43106079|-|POMGNT2	chr3:43079232-43106079|-|POMGNT2
loop_chr3-chr3-26360|activate_100m|loop_chr3-chr3-23356|resting_100m	Enhancer	Enhancer	12832	14227	chr3:108589722-108694840|+|DZIP3	chr3:108589722-108694840|+|DZIP3
loop_chr3-chr3-26423|activate_100m|loop_chr3-chr3-23574|resting_100m	Enhancer	Enhancer	27968	31722	chr3:36880184-36880729|-|AC011816.1	chr3:36880184-36880729|-|AC011816.1
loop_chr3-chr3-26429|activate_100m|loop_chr3-chr3-23440|resting_100m	Promoter	Promoter	0	1584	chr3:46370854-46376206|+|CCR5	chr3:46370854-46376206|+|CCR5
loop_chr3-chr3-26431|activate_100m|loop_chr3-chr3-23394|resting_100m	Promoter	Promoter	0	201	chr3:50350892-50367923|+|Z84492.2,chr3:50350695-50354079|+|CYB561D2,chr3:50347488-50351091|-|NPRL2	chr3:50354750-50359521|-|TMEM115
loop_chr3-chr3-26504|activate_100m|loop_chr3-chr3-23515|resting_100m	Enhancer	Enhancer	100676	104893	chr3:56620545-56683237|-|TASOR	chr3:56620545-56683237|-|TASOR
loop_chr3-chr3-26529|activate_100m|loop_chr3-chr3-23421|resting_100m	Promoter	Promoter	894	445	chr3:38122710-38137242|-|ACAA1	chr3:38122710-38137242|-|ACAA1
loop_chr3-chr3-26539|activate_100m|loop_chr3-chr3-23504|resting_100m	Enhancer	Enhancer	56808	55718	chr3:32391671-32455528|+|CMTM7	chr3:32391671-32455528|+|CMTM7
loop_chr3-chr3-26574|activate_100m|loop_chr3-chr3-24146|resting_100m	Enhancer	Enhancer	52469	48614	chr3:71541970-71542089|-|MIR1284	chr3:71541970-71542089|-|MIR1284
loop_chr3-chr3-26585|activate_100m|loop_chr3-chr3-23684|resting_100m	Enhancer	Enhancer	19219	17472	chr3:66378797-66501011|-|LRIG1	chr3:66378797-66501011|-|LRIG1
loop_chr3-chr3-26676|activate_100m	Enhancer	Enhancer	116326	117514	chr3:56620545-56683237|-|TASOR	chr3:56620545-56683237|-|TASOR
loop_chr3-chr3-26808|activate_100m|loop_chr3-chr3-23413|resting_100m	Enhancer	Enhancer	13590	11247	chr3:112086335-112128749|+|C3orf52	chr3:112086335-112128749|+|C3orf52
loop_chr3-chr3-26854|activate_100m|loop_chr3-chr3-23603|resting_100m	Enhancer	Enhancer	36172	37365	chr3:59380024-59388704|-|AC138057.1	chr3:59380024-59388704|-|AC138057.1
loop_chr3-chr3-27012|activate_100m|loop_chr3-chr3-23491|resting_100m	Enhancer	Enhancer	37769	39980	chr3:46017024-46027742|-|XCR1	chr3:46017024-46027742|-|XCR1
loop_chr3-chr3-27373|activate_100m|loop_chr3-chr3-23513|resting_100m	Enhancer	Promoter	5570	342	chr3:111674676-111846447|+|PLCXD2	chr3:111674676-111846447|+|PLCXD2
loop_chr3-chr3-27514|activate_100m|loop_chr3-chr3-23592|resting_100m	Promoter	Promoter	495	1152	chr3:190514051-190659750|+|IL1RAP	chr3:190514051-190659750|+|IL1RAP
loop_chr3-chr3-27590|activate_100m|loop_chr3-chr3-23452|resting_100m	Enhancer	Enhancer	89909	94843	chr3:186930526-187078553|+|ST6GAL1	chr3:186930526-187078553|+|ST6GAL1
loop_chr3-chr3-27810|activate_100m|loop_chr3-chr3-23764|resting_100m	Enhancer	Enhancer	29713	32366	chr3:16345126-16346440|+|AC090948.3	chr3:16345126-16346440|+|AC090948.3
loop_chr3-chr3-28074|activate_100m|loop_chr3-chr3-23859|resting_100m	Enhancer	Promoter	3527	0	chr3:52254434-52278649|-|WDR82	chr3:52287089-52295257|+|GLYCTK
loop_chr3-chr3-28572|activate_100m|loop_chr3-chr3-23897|resting_100m	Enhancer	Enhancer	89746	96963	chr3:186930526-187078553|+|ST6GAL1	chr3:186930526-187078553|+|ST6GAL1
loop_chr3-chr3-28918|activate_100m|loop_chr3-chr3-25325|resting_100m	Enhancer	Enhancer	187284	201631	chr3:18538673-18539899|+|RAD23BP1	chr3:18538673-18539899|+|RAD23BP1
loop_chr3-chr3-23341|resting_100m	Enhancer	Enhancer	8831	7666	chr3:114316475-114316569|-|MIR568	chr3:114316475-114316569|-|MIR568
loop_chr3-chr3-23348|resting_100m	Promoter	Promoter	0	1587	chr3:108160812-108222424|-|IFT57	chr3:108160812-108222424|-|IFT57
loop_chr3-chr3-23349|resting_100m	Enhancer	Enhancer	11115	13756	chr3:33033863-33034810|+|SEC13P1	chr3:33033863-33034810|+|SEC13P1
loop_chr3-chr3-23350|resting_100m	Enhancer	Enhancer	117491	118786	chr3:56620545-56683237|-|TASOR	chr3:56620545-56683237|-|TASOR
loop_chr3-chr3-23355|resting_100m	Enhancer	Enhancer	40634	41989	chr3:152118173-152151724|-|AC108718.1	chr3:152118173-152151724|-|AC108718.1
loop_chr3-chr3-23375|resting_100m	Enhancer	Enhancer	16226	15018	chr3:177126017-177126120|-|RNU6-681P	chr3:177126017-177126120|-|RNU6-681P
loop_chr3-chr3-23378|resting_100m	Enhancer	Enhancer	12808	10157	chr3:152268040-152465780|+|MBNL1	chr3:152268040-152465780|+|MBNL1
loop_chr3-chr3-23381|resting_100m	Enhancer	Enhancer	230873	224380	chr3:77811741-77811844|-|RNU6-217P	chr3:77811741-77811844|-|RNU6-217P
loop_chr3-chr3-23382|resting_100m	Enhancer	Enhancer	35231	32373	chr3:183548735-183552326|+|KLHL6-AS1	chr3:183548735-183552326|+|KLHL6-AS1
loop_chr3-chr3-23386|resting_100m	Enhancer	Enhancer	10173	7539	chr3:152268040-152465780|+|MBNL1	chr3:152268040-152465780|+|MBNL1
loop_chr3-chr3-23390|resting_100m	Enhancer	Enhancer	90018	111493	chr3:186930526-187078553|+|ST6GAL1	chr3:186930526-187078553|+|ST6GAL1
loop_chr3-chr3-23397|resting_100m	Enhancer	Enhancer	46351	44569	chr3:32481312-32502852|-|CMTM6	chr3:32481312-32502852|-|CMTM6
loop_chr3-chr3-23399|resting_100m	Enhancer	Enhancer	4266	5730	chr3:38515448-38515830|-|DDTP1	chr3:38515448-38515830|-|DDTP1
loop_chr3-chr3-23400|resting_100m	Enhancer	Enhancer	116178	118345	chr3:190852878-190862615|-|GMNC	chr3:190852878-190862615|-|GMNC
loop_chr3-chr3-23405|resting_100m	Enhancer	Enhancer	23208	23861	chr3:42506650-42533231|-|VIPR1-AS1	chr3:42581840-42595114|+|SS18L2
loop_chr3-chr3-23409|resting_100m	Enhancer	Promoter	3064	1831	chr3:122421902-122514939|-|KPNA1	chr3:122421902-122514939|-|KPNA1
loop_chr3-chr3-23410|resting_100m	Enhancer	Enhancer	21656	25543	chr3:186454991-186493661|-|LINC02052	chr3:186454991-186493661|-|LINC02052
loop_chr3-chr3-23411|resting_100m	Enhancer	Enhancer	2033	3326	chr3:182793503-182921629|+|ATP11B	chr3:182793503-182921629|+|ATP11B
loop_chr3-chr3-23412|resting_100m	Enhancer	Enhancer	12180	9560	chr3:112736447-112749319|-|LINC02042	chr3:112736447-112749319|-|LINC02042
loop_chr3-chr3-23417|resting_100m	Enhancer	Enhancer	5028	2227	chr3:172522228-172522444|+|AC007919.1	chr3:172522228-172522444|+|AC007919.1
loop_chr3-chr3-23420|resting_100m	Enhancer	Enhancer	63199	68121	chr3:172039578-172401669|+|FNDC3B	chr3:172039578-172401669|+|FNDC3B
loop_chr3-chr3-23424|resting_100m	Promoter	Promoter	0	0	chr3:69054730-69080408|-|UBA3	chr3:69084937-69106092|+|ARL6IP5
loop_chr3-chr3-23426|resting_100m	Enhancer	Enhancer	187327	188519	chr3:18538673-18539899|+|RAD23BP1	chr3:18538673-18539899|+|RAD23BP1
loop_chr3-chr3-23429|resting_100m	Promoter	Promoter	1482	0	chr3:3126940-3149023|+|TRNT1	chr3:3126940-3149023|+|TRNT1
loop_chr3-chr3-23434|resting_100m	Enhancer	Enhancer	12306	10945	chr3:112736447-112749319|-|LINC02042	chr3:112736447-112749319|-|LINC02042
loop_chr3-chr3-23435|resting_100m	Promoter	Enhancer	1649	3013	chr3:153162270-153170620|+|RAP2B	chr3:153162270-153170620|+|RAP2B
loop_chr3-chr3-23436|resting_100m	Promoter	Promoter	1249	0	chr3:48290722-48301685|-|NME6	chr3:48290722-48301685|-|NME6
loop_chr3-chr3-23438|resting_100m	Enhancer	Enhancer	20025	16373	chr3:32391671-32455528|+|CMTM7	chr3:32391671-32455528|+|CMTM7
loop_chr3-chr3-23449|resting_100m	Enhancer	Enhancer	18087	16168	chr3:56940040-56960854|+|ARHGEF3-AS1	chr3:56940040-56960854|+|ARHGEF3-AS1
loop_chr3-chr3-23450|resting_100m	Enhancer	Enhancer	63604	38946	chr3:10816201-10940714|+|SLC6A11	chr3:78758974-78759374|+|AC055731.1
loop_chr3-chr3-23454|resting_100m	Enhancer	Enhancer	8610	7295	chr3:152268040-152465780|+|MBNL1	chr3:152268040-152465780|+|MBNL1
loop_chr3-chr3-23455|resting_100m	Enhancer	Promoter	5121	0	chr3:172522228-172522444|+|AC007919.1	chr3:172522228-172522444|+|AC007919.1
loop_chr3-chr3-23458|resting_100m	Enhancer	Enhancer	59058	57388	chr3:59464330-59510678|-|AC126121.2	chr3:59464330-59510678|-|AC126121.2
loop_chr3-chr3-23462|resting_100m	Enhancer	Enhancer	11823	15107	chr3:42732575-42746768|+|CCDC13-AS1	chr3:42732575-42746768|+|CCDC13-AS1
loop_chr3-chr3-23463|resting_100m	Enhancer	Enhancer	38379	39645	chr3:4896809-4979961|-|BHLHE40-AS1	chr3:4896809-4979961|-|BHLHE40-AS1
loop_chr3-chr3-23464|resting_100m	Promoter	Promoter	1713	0	chr3:151197832-151203192|-|GPR171	chr3:151197832-151203192|-|GPR171
loop_chr3-chr3-23465|resting_100m	Enhancer	Promoter	5076	0	chr3:172522228-172522444|+|AC007919.1	chr3:172505508-172523475|-|TNFSF10
loop_chr3-chr3-23466|resting_100m	Enhancer	Enhancer	15236	17331	chr3:111592900-111595346|-|ZBED2	chr3:111633672-111635089|+|AC055748.1
loop_chr3-chr3-23467|resting_100m	Enhancer	Enhancer	63609	65368	chr3:12897043-13283281|-|IQSEC1	chr3:12897043-13283281|-|IQSEC1
loop_chr3-chr3-23474|resting_100m	Enhancer	Enhancer	63897	63181	chr3:14818962-14934565|+|FGD5	chr3:14947584-15049273|+|NR2C2
loop_chr3-chr3-23475|resting_100m	Enhancer	Enhancer	7801	8921	chr3:37988059-38007188|+|VILL	chr3:37988059-38007188|+|VILL
loop_chr3-chr3-23479|resting_100m	Enhancer	Enhancer	91864	90769	chr3:71541970-71542089|-|MIR1284	chr3:71541970-71542089|-|MIR1284
loop_chr3-chr3-23480|resting_100m	Enhancer	Enhancer	12602	16960	chr3:108822698-108855005|+|TRAT1	chr3:108822698-108855005|+|TRAT1
loop_chr3-chr3-23486|resting_100m	Enhancer	Promoter	2803	0	chr3:101574095-101594437|+|PCNP	chr3:101574095-101594437|+|PCNP
loop_chr3-chr3-23489|resting_100m	Enhancer	Enhancer	15986	11279	chr3:56940040-56960854|+|ARHGEF3-AS1	chr3:56940040-56960854|+|ARHGEF3-AS1
loop_chr3-chr3-23492|resting_100m	Enhancer	Enhancer	8563	7335	chr3:8364529-8364648|-|RNU4ATAC17P	chr3:8364529-8364648|-|RNU4ATAC17P
