Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr4:83237737-83238147|Promoter	chr4:83237303-83237444|+|AC114781.3	chr4:83234913-83235390|Enhancer					
chr4:83283767-83284800|Promoter	chr4:83263824-83284914|-|COQ2	chr4:83282179-83282675|Enhancer					
chr4:83455642-83456129|Promoter	chr4:83455983-83462298|+|MRPS18C,chr4:83407346-83455823|-|HELQ		chr4:83489817-83489937|Enhancer,chr4:83490875-83491151|Enhancer	chr4:83485053-83485627|Promoter			chr4:83490875-83491151|Enhancer
chr4:83485053-83485627|Promoter	chr4:83459517-83485555|-|ABRAXAS1	chr4:83490875-83491151|Enhancer	chr4:83489817-83489937|Enhancer	chr4:83455642-83456129|Promoter			
chr4:87391123-87391423|Promoter	chr4:87336515-87391188|-|HSD17B11			chr4:87422095-87422317|Promoter			
chr4:87422095-87422317|Promoter	chr4:87422573-87459455|+|NUDT9			chr4:87391123-87391423|Promoter			
chr4:88230063-88230845|Promoter	chr4:88090150-88231628|-|ABCG2			chr4:88231484-88232372|Promoter			
chr4:88231484-88232372|Promoter	chr4:88090150-88231628|-|ABCG2			chr4:88230063-88230845|Promoter			
chr4:88379051-88379589|Promoter	chr4:88378739-88443111|+|HERC6	chr4:88381852-88381947|Enhancer					
chr4:88696679-88697767|Promoter	chr4:88695915-88697829|-|NAP1L5			chr4:88699639-88699907|Promoter			
chr4:88699639-88699907|Promoter	chr4:88695915-88697829|-|NAP1L5			chr4:88696679-88697767|Promoter			
chr4:89306440-89307046|Promoter	chr4:89236383-89307800|-|GPRIN3	chr4:89254937-89255229|Enhancer	chr4:89294221-89295464|Enhancer,chr4:89298884-89299465|Enhancer,chr4:89283571-89283863|Enhancer,chr4:89298301-89298672|Enhancer,chr4:89242691-89245070|Enhancer,chr4:89256344-89258276|Enhancer,chr4:89290418-89291079|Enhancer,chr4:89285482-89286477|Enhancer,chr4:89276606-89277429|Enhancer,chr4:89302945-89303500|Enhancer				chr4:89302945-89303500|Enhancer
chr4:99946802-99948022|Promoter	chr4:99896248-99946618|-|DNAJB14			chr4:99948866-99949550|Promoter	chr4:99951167-99951468|Promoter		
chr4:99948866-99949550|Promoter	chr4:99950006-100195099|+|AC097460.1			chr4:99951167-99951468|Promoter,chr4:99946802-99948022|Promoter			
chr4:99951167-99951468|Promoter	chr4:99948088-99950280|-|H2AFZ			chr4:99948866-99949550|Promoter	chr4:99946802-99948022|Promoter		
chr5:100731514-100732378|Promoter	chr5:100733058-100733386|+|RN7SKP62	chr5:100728973-100730742|Enhancer					
chr5:100902032-100902298|Promoter	chr5:100806933-100903282|-|ST8SIA4	chr5:100905076-100905521|Enhancer		chr5:100904603-100904703|Promoter,chr5:100903314-100903435|Promoter	chr5:100902650-100902749|Promoter		
chr5:100902650-100902749|Promoter	chr5:100806933-100903282|-|ST8SIA4	chr5:100905076-100905521|Enhancer			chr5:100904603-100904703|Promoter,chr5:100902032-100902298|Promoter,chr5:100903314-100903435|Promoter		
chr5:100903314-100903435|Promoter	chr5:100806933-100903282|-|ST8SIA4	chr5:100905076-100905521|Enhancer		chr5:100902032-100902298|Promoter	chr5:100902650-100902749|Promoter,chr5:100904603-100904703|Promoter		
chr5:100904603-100904703|Promoter	chr5:100806933-100903282|-|ST8SIA4		chr5:100905076-100905521|Enhancer	chr5:100902032-100902298|Promoter	chr5:100902650-100902749|Promoter,chr5:100903314-100903435|Promoter		
chr5:112158389-112159086|Promoter	chr5:112160526-112164276|+|EPB41L4A-AS1			chr5:112160299-112160773|Promoter			
chr5:112160299-112160773|Promoter	chr5:112160526-112164276|+|EPB41L4A-AS1			chr5:112158389-112159086|Promoter			
chr5:112861513-112861662|Promoter	chr5:112861188-112893079|+|SRP19			chr5:112862779-112863218|Promoter			
chr5:112862779-112863218|Promoter	chr5:112861188-112893079|+|SRP19			chr5:112861513-112861662|Promoter			
chr5:112922364-112922642|Promoter	chr5:112876385-112922289|-|REEP5		chr5:112929925-112930223|Enhancer	chr5:112923371-112924200|Promoter			
chr5:112923371-112924200|Promoter	chr5:112876385-112922289|-|REEP5	chr5:112929925-112930223|Enhancer		chr5:112922364-112922642|Promoter			
chr5:112976495-112976886|Promoter	chr5:112976702-113022195|+|DCP2			chr5:112977676-112978507|Promoter			
chr5:112977676-112978507|Promoter	chr5:112976702-113022195|+|DCP2			chr5:112976495-112976886|Promoter			
chr5:113513148-113513665|Promoter	chr5:113513694-113595284|+|YTHDC2	chr5:113510962-113511087|Enhancer					
chr5:116761248-116761257|Promoter	chr5:116742991-116762209|-|LINC02214	chr5:116758805-116758807|Enhancer					
chr5:119268155-119268384|Promoter	chr5:119268692-119399688|+|TNFAIP8	chr5:119270653-119272134|Enhancer	chr5:119273486-119273924|Enhancer,chr5:119277774-119278524|Enhancer		chr5:119269405-119269644|Promoter		chr5:119277774-119278524|Enhancer
chr5:119269405-119269644|Promoter	chr5:119268692-119399688|+|TNFAIP8	chr5:119270653-119272134|Enhancer	chr5:119273486-119273924|Enhancer,chr5:119277774-119278524|Enhancer		chr5:119268155-119268384|Promoter		chr5:119277774-119278524|Enhancer
chr5:123512140-123512242|Promoter	chr5:123512099-123617045|+|CSNK1G3	chr5:123514474-123514496|Enhancer					
chr5:126776915-126777078|Promoter	chr5:126777136-126837020|+|LMNB1			chr5:126778367-126778546|Promoter			
chr5:126778367-126778546|Promoter	chr5:126777136-126837020|+|LMNB1			chr5:126776915-126777078|Promoter			
chr5:131170632-131171005|Promoter	chr5:131170944-131205428|+|LYRM7	chr5:131208837-131210836|Enhancer	chr5:131252772-131253484|Enhancer,chr5:131364277-131365001|Enhancer,chr5:131271692-131274875|Enhancer,chr5:131366115-131366288|Enhancer,chr5:131289241-131290153|Enhancer,chr5:131250152-131251229|Enhancer,chr5:131382335-131384227|Enhancer,chr5:131199585-131200464|Enhancer,chr5:131256631-131257487|Enhancer		chr5:131263155-131263532|Promoter		chr5:131382335-131384227|Enhancer
chr5:131259637-131259922|Promoter	chr5:131261321-131261607|-|AC004777.1			chr5:131263735-131263968|Promoter			
chr5:131263155-131263532|Promoter	chr5:131264009-131394690|+|CDC42SE2	chr5:131252772-131253484|Enhancer	chr5:131364277-131365001|Enhancer,chr5:131271692-131274875|Enhancer,chr5:131366115-131366288|Enhancer,chr5:131289241-131290153|Enhancer,chr5:131208837-131210836|Enhancer,chr5:131250152-131251229|Enhancer,chr5:131382335-131384227|Enhancer,chr5:131199585-131200464|Enhancer,chr5:131256631-131257487|Enhancer		chr5:131170632-131171005|Promoter		chr5:131382335-131384227|Enhancer
chr5:131263735-131263968|Promoter	chr5:131264009-131394690|+|CDC42SE2			chr5:131259637-131259922|Promoter			
chr5:131265514-131265884|Promoter	chr5:131264009-131394690|+|CDC42SE2	chr5:131277579-131278562|Enhancer	chr5:131276318-131276456|Enhancer				
chr5:132058985-132059332|Promoter	chr5:132060529-132063204|+|IL3	chr5:132056024-132056623|Enhancer,chr5:132020039-132020874|Enhancer				chr5:132020039-132020874|Enhancer	
chr5:132408819-132413033|Promoter	chr5:132410832-132646079|+|AC116366.3,chr5:132410920-132488702|+|C5orf56	chr5:132414720-132415050|Enhancer,chr5:132456257-132457786|Enhancer	chr5:132495389-132496464|Enhancer,chr5:132480314-132481973|Enhancer,chr5:132464035-132465381|Enhancer,chr5:132466226-132467788|Enhancer,chr5:132460132-132460790|Enhancer		chr5:132472969-132473351|Promoter,chr5:132471276-132471987|Promoter,chr5:132427390-132427729|Promoter,chr5:132489501-132489895|Promoter	chr5:132456257-132457786|Enhancer	chr5:132464035-132465381|Enhancer
chr5:132427390-132427729|Promoter	chr5:132419416-132426714|-|AC116366.2	chr5:132456257-132457786|Enhancer	chr5:132495389-132496464|Enhancer,chr5:132480314-132481973|Enhancer,chr5:132464035-132465381|Enhancer,chr5:132466226-132467788|Enhancer,chr5:132414720-132415050|Enhancer,chr5:132460132-132460790|Enhancer	chr5:132472969-132473351|Promoter	chr5:132408819-132413033|Promoter,chr5:132471276-132471987|Promoter,chr5:132489501-132489895|Promoter		chr5:132464035-132465381|Enhancer
chr5:132471276-132471987|Promoter	chr5:132468890-132473043|-|AC116366.1	chr5:132456257-132457786|Enhancer	chr5:132495389-132496464|Enhancer,chr5:132480314-132481973|Enhancer,chr5:132464035-132465381|Enhancer,chr5:132466226-132467788|Enhancer,chr5:132414720-132415050|Enhancer,chr5:132460132-132460790|Enhancer		chr5:132408819-132413033|Promoter,chr5:132472969-132473351|Promoter,chr5:132427390-132427729|Promoter,chr5:132489501-132489895|Promoter		chr5:132464035-132465381|Enhancer
chr5:132472969-132473351|Promoter	chr5:132468890-132473043|-|AC116366.1	chr5:132456257-132457786|Enhancer,chr5:132495389-132496464|Enhancer,chr5:132466226-132467788|Enhancer,chr5:132464035-132465381|Enhancer	chr5:132414720-132415050|Enhancer,chr5:132460132-132460790|Enhancer,chr5:132480314-132481973|Enhancer	chr5:132427390-132427729|Promoter	chr5:132408819-132413033|Promoter,chr5:132471276-132471987|Promoter,chr5:132489501-132489895|Promoter	chr5:132456257-132457786|Enhancer	chr5:132460132-132460790|Enhancer
chr5:132489501-132489895|Promoter	chr5:132481609-132490773|-|IRF1	chr5:132480314-132481973|Enhancer	chr5:132495389-132496464|Enhancer,chr5:132464035-132465381|Enhancer,chr5:132466226-132467788|Enhancer,chr5:132414720-132415050|Enhancer,chr5:132460132-132460790|Enhancer,chr5:132456257-132457786|Enhancer		chr5:132408819-132413033|Promoter,chr5:132472969-132473351|Promoter,chr5:132471276-132471987|Promoter,chr5:132427390-132427729|Promoter		chr5:132456257-132457786|Enhancer
chr5:133966744-133968823|Promoter	chr5:133955510-133968625|-|C5orf15			chr5:134003666-134003833|Promoter			
chr5:134003666-134003833|Promoter	chr5:133971871-134004975|-|VDAC1			chr5:133966744-133968823|Promoter			
chr5:134923871-134923992|Promoter	chr5:134923303-134924049|-|MTCYBP18			chr5:134925682-134925709|Promoter,chr5:134927062-134927094|Promoter			
chr5:134924326-134924361|Promoter	chr5:134924123-134924644|+|MTND6P4	chr5:106553487-106553507|Enhancer					
chr5:134925682-134925709|Promoter	chr5:134924648-134926459|-|MTND5P11			chr5:134923871-134923992|Promoter	chr5:134927062-134927094|Promoter		
chr5:134927062-134927094|Promoter	chr5:134924648-134926459|-|MTND5P11			chr5:134923871-134923992|Promoter	chr5:134925682-134925709|Promoter		
chr5:137737887-137738036|Promoter	chr5:137617500-137736089|-|KLHL3			chr5:137753346-137754444|Promoter	chr5:137752245-137752568|Promoter		
chr5:137752245-137752568|Promoter	chr5:137745651-137754376|-|HNRNPA0			chr5:137753346-137754444|Promoter	chr5:137737887-137738036|Promoter		
chr5:137753346-137754444|Promoter	chr5:137745651-137754376|-|HNRNPA0			chr5:137737887-137738036|Promoter,chr5:137752245-137752568|Promoter			
chr5:138178540-138179277|Promoter	chr5:138179112-138187723|+|KIF20A,chr5:138139766-138178986|-|BRD8			chr5:138180262-138180462|Promoter			
chr5:138180262-138180462|Promoter	chr5:138179112-138187723|+|KIF20A			chr5:138178540-138179277|Promoter			
chr5:138337384-138338300|Promoter	chr5:138337511-138349729|+|FAM53C	chr5:138331817-138332065|Enhancer					
chr5:138543714-138544320|Promoter	chr5:138506095-138543236|-|ETF1	chr5:138565107-138565543|Enhancer	chr5:138566592-138566763|Enhancer		chr5:138575629-138576028|Promoter		
chr5:138575629-138576028|Promoter	chr5:138553756-138575724|-|HSPA9	chr5:138565107-138565543|Enhancer	chr5:138566592-138566763|Enhancer		chr5:138543714-138544320|Promoter		
chr5:139298518-139298570|Promoter	chr5:139299852-139299968|+|RNA5SP195	chr5:139295509-139295968|Enhancer					
chr5:139446024-139446236|Promoter	chr5:139447907-139448017|+|RNU5B-4P	chr5:139443940-139444192|Enhancer					
chr5:139470753-139471095|Promoter	chr5:139470778-139474772|+|SMIM33	chr5:139475519-139475587|Enhancer,chr5:139458945-139458992|Enhancer				chr5:139458945-139458992|Enhancer	
chr5:140173046-140174013|Promoter	chr5:140175188-140243789|+|CYSTM1			chr5:140174943-140175079|Promoter			
chr5:140174943-140175079|Promoter	chr5:140175188-140243789|+|CYSTM1			chr5:140173046-140174013|Promoter			
chr5:140401558-140401767|Promoter	chr5:140401814-140539849|+|ANKHD1			chr5:140647471-140648019|Promoter	chr5:140638877-140639510|Promoter,chr5:140710722-140711744|Promoter		
chr5:140638877-140639510|Promoter	chr5:140639427-140645408|+|TMCO6			chr5:140710722-140711744|Promoter,chr5:140647471-140648019|Promoter	chr5:140401558-140401767|Promoter		
chr5:140647471-140648019|Promoter	chr5:140645285-140647785|-|NDUFA2,chr5:140647844-140647926|+|MIR3655,chr5:140647829-140662480|+|IK			chr5:140638877-140639510|Promoter,chr5:140401558-140401767|Promoter,chr5:140710722-140711744|Promoter			
chr5:140663463-140663703|Promoter	chr5:140664676-140672345|+|WDR55			chr5:140664578-140664815|Promoter			
chr5:140664578-140664815|Promoter	chr5:140664676-140672345|+|WDR55			chr5:140663463-140663703|Promoter			
chr5:140698585-140699260|Promoter	chr5:140700334-140706676|+|ZMAT2			chr5:140700088-140700329|Promoter			
chr5:140700088-140700329|Promoter	chr5:140700334-140706676|+|ZMAT2			chr5:140698585-140699260|Promoter			
chr5:140710722-140711744|Promoter	chr5:140711275-140711373|+|VTRNA1-1			chr5:140638877-140639510|Promoter,chr5:140647471-140648019|Promoter	chr5:140401558-140401767|Promoter		
chr5:141616564-141617064|Promoter	chr5:141618414-141626481|+|AC008781.1	chr5:141605597-141606513|Enhancer					
chr5:141617711-141618102|Promoter	chr5:141618414-141626481|+|AC008781.1			chr5:141619003-141619343|Promoter			
chr5:141619003-141619343|Promoter	chr5:141515021-141619055|-|DIAPH1			chr5:141617711-141618102|Promoter			
chr5:142110244-142110499|Promoter	chr5:142108779-142154440|+|NDFIP1	chr5:142095712-142096774|Enhancer	chr5:142104172-142104770|Enhancer,chr5:142098594-142098777|Enhancer,chr5:142103203-142103467|Enhancer				chr5:142104172-142104770|Enhancer
chr5:14582379-14582589|Promoter	chr5:14581792-14616180|+|OTULINL	chr5:14591999-14592767|Enhancer					
chr5:14663086-14666336|Promoter	chr5:14664748-14699711|+|OTULIN,chr5:14661808-14664604|-|AC010491.1	chr5:14706046-14707126|Enhancer					
chr5:148384268-148384713|Promoter	chr5:148383935-148442836|+|FBXO38	chr5:148394097-148394965|Enhancer					
chr5:149346446-149346556|Promoter	chr5:149345430-149354583|+|GRPEL2	chr5:149348539-149348734|Enhancer			chr5:149358456-149358563|Promoter		
chr5:149357653-149358029|Promoter	chr5:149348116-149357642|-|GRPEL2-AS1	chr5:149360217-149360655|Enhancer					
chr5:149358456-149358563|Promoter	chr5:149358046-149369653|+|PCYOX1L	chr5:149348539-149348734|Enhancer			chr5:149346446-149346556|Promoter		
chr5:150758634-150758941|Promoter	chr5:150708440-150759109|-|DCTN4	chr5:150783529-150784208|Enhancer					
chr5:151087107-151087269|Promoter	chr5:151029945-151087660|-|TNIP1	chr5:151085192-151085293|Enhancer,chr5:151083065-151083402|Enhancer				chr5:151083065-151083402|Enhancer	
chr5:151156878-151157393|Promoter	chr5:151100706-151157779|-|ANXA6	chr5:151155075-151155816|Enhancer	chr5:151151128-151151730|Enhancer				
chr5:151223221-151223328|Promoter	chr5:151181052-151224092|-|CCDC69	chr5:151220531-151220548|Enhancer,chr5:151214271-151214634|Enhancer				chr5:151214271-151214634|Enhancer	
chr5:151771632-151771904|Promoter	chr5:151771910-151812785|+|G3BP1	chr5:151758440-151758738|Enhancer					
chr5:154857855-154858024|Promoter	chr5:154858249-154876793|+|CNOT8			chr5:154859401-154859620|Promoter			
chr5:154859401-154859620|Promoter	chr5:154818492-154859252|-|FAXDC2			chr5:154857855-154858024|Promoter			
chr5:157142818-157143395|Promoter	chr5:157137424-157142865|-|MED7	chr5:157201863-157205689|Enhancer	chr5:157193638-157194275|Enhancer,chr5:157184056-157185797|Enhancer,chr5:157190562-157190923|Enhancer,chr5:157198424-157198532|Enhancer,chr5:157200149-157200317|Enhancer,chr5:157159299-157159809|Enhancer,chr5:157196907-157197356|Enhancer		chr5:157179142-157179575|Promoter		chr5:157196907-157197356|Enhancer
chr5:157179142-157179575|Promoter	chr5:157180826-157255191|+|ITK	chr5:157159299-157159809|Enhancer	chr5:157193638-157194275|Enhancer,chr5:157184056-157185797|Enhancer,chr5:157190562-157190923|Enhancer,chr5:157198424-157198532|Enhancer,chr5:157200149-157200317|Enhancer,chr5:157201863-157205689|Enhancer,chr5:157196907-157197356|Enhancer		chr5:157142818-157143395|Promoter		chr5:157201863-157205689|Enhancer
chr5:157180633-157181165|Promoter	chr5:157180826-157255191|+|ITK	chr5:157172332-157172748|Enhancer,chr5:157252632-157253299|Enhancer	chr5:157271524-157272146|Enhancer,chr5:157249166-157249796|Enhancer,chr5:157269078-157269459|Enhancer		chr5:157265366-157266015|Promoter,chr5:157268123-157268740|Promoter	chr5:157252632-157253299|Enhancer	chr5:157271524-157272146|Enhancer
chr5:157265366-157266015|Promoter	chr5:157266079-157395595|+|CYFIP2	chr5:157271524-157272146|Enhancer	chr5:157269078-157269459|Enhancer,chr5:157249166-157249796|Enhancer,chr5:157172332-157172748|Enhancer,chr5:157252632-157253299|Enhancer		chr5:157180633-157181165|Promoter,chr5:157268123-157268740|Promoter		chr5:157252632-157253299|Enhancer
chr5:157268123-157268740|Promoter	chr5:157260122-157266625|-|AC009185.1	chr5:157271524-157272146|Enhancer	chr5:157269078-157269459|Enhancer,chr5:157249166-157249796|Enhancer,chr5:157172332-157172748|Enhancer,chr5:157252632-157253299|Enhancer		chr5:157180633-157181165|Promoter,chr5:157265366-157266015|Promoter		chr5:157252632-157253299|Enhancer
chr5:157857657-157858010|Promoter	chr5:157785743-157859175|-|CLINT1			chr5:157859070-157859225|Promoter			
chr5:157859070-157859225|Promoter	chr5:157785743-157859175|-|CLINT1			chr5:157857657-157858010|Promoter			
chr5:159207932-159208137|Promoter	chr5:159209921-159248796|+|AC134043.1		chr5:159251466-159253049|Enhancer	chr5:159262375-159263230|Promoter			
chr5:159209638-159210019|Promoter	chr5:159209921-159248796|+|AC134043.1			chr5:159211832-159212163|Promoter			
chr5:159211832-159212163|Promoter	chr5:159157409-159210053|-|RNF145			chr5:159209638-159210019|Promoter			
chr5:159262375-159263230|Promoter	chr5:159263290-159286036|+|UBLCP1	chr5:159251466-159253049|Enhancer		chr5:159207932-159208137|Promoter			
chr5:159316929-159317042|Promoter	chr5:159318042-159318167|+|RNU4ATAC2P			chr5:159317993-159318566|Promoter			
chr5:159317993-159318566|Promoter	chr5:159318042-159318167|+|RNU4ATAC2P			chr5:159316929-159317042|Promoter			
chr5:160418840-160420211|Promoter	chr5:160401641-160419081|-|SLU7			chr5:160421591-160421863|Promoter	chr5:160420363-160420427|Promoter		
chr5:160420363-160420427|Promoter	chr5:160401641-160419081|-|SLU7			chr5:160421591-160421863|Promoter	chr5:160418840-160420211|Promoter		
chr5:160421591-160421863|Promoter	chr5:160421855-160428739|+|PTTG1			chr5:160420363-160420427|Promoter,chr5:160418840-160420211|Promoter			
chr5:160475065-160475344|Promoter	chr5:160474402-160474483|+|MIR3142	chr5:160471612-160471954|Enhancer					
chr5:160486387-160487231|Promoter	chr5:160485352-160485450|+|MIR146A	chr5:160508838-160509033|Enhancer,chr5:160470812-160471247|Enhancer	chr5:160506553-160506937|Enhancer			chr5:160508838-160509033|Enhancer	
chr5:163437069-163437961|Promoter	chr5:162424042-163437326|-|AC113414.1,chr5:163437569-163445016|+|CCNG1		chr5:163473592-163474055|Enhancer,chr5:163467537-163468613|Enhancer,chr5:163505453-163505640|Enhancer	chr5:163460162-163461830|Promoter,chr5:163503082-163504782|Promoter			chr5:163467537-163468613|Enhancer
chr5:163460162-163461830|Promoter	chr5:163460366-163491941|+|HMMR	chr5:163473592-163474055|Enhancer,chr5:163467537-163468613|Enhancer,chr5:163505453-163505640|Enhancer		chr5:163437069-163437961|Promoter,chr5:163503082-163504782|Promoter		chr5:163467537-163468613|Enhancer	
chr5:163503082-163504782|Promoter	chr5:163503114-163519354|+|MAT2B		chr5:163473592-163474055|Enhancer,chr5:163467537-163468613|Enhancer,chr5:163505453-163505640|Enhancer	chr5:163437069-163437961|Promoter,chr5:163460162-163461830|Promoter			chr5:163467537-163468613|Enhancer
chr5:16617504-16618434|Promoter	chr5:16617225-16621276|+|AC022113.2	chr5:16626742-16627383|Enhancer					
chr5:170296299-170296792|Promoter	chr5:170246233-170297818|-|LCP2	chr5:170293280-170293717|Enhancer	chr5:170278742-170278823|Enhancer				
chr5:170297454-170297881|Promoter	chr5:170246233-170297818|-|LCP2		chr5:170335923-170336536|Enhancer,chr5:170334665-170334891|Enhancer	chr5:170332461-170333825|Promoter	chr5:170331122-170331755|Promoter		chr5:170335923-170336536|Enhancer
chr5:170331122-170331755|Promoter	chr5:170331431-170333879|+|LINC01366	chr5:170335923-170336536|Enhancer	chr5:170334665-170334891|Enhancer	chr5:170332461-170333825|Promoter	chr5:170297454-170297881|Promoter		
chr5:170332461-170333825|Promoter	chr5:170331431-170333879|+|LINC01366	chr5:170335923-170336536|Enhancer	chr5:170334665-170334891|Enhancer	chr5:170331122-170331755|Promoter,chr5:170297454-170297881|Promoter			
chr5:171385298-171385299|Promoter	chr5:171386656-171386760|-|MIR3912			chr5:171386580-171386583|Promoter			
chr5:171386580-171386583|Promoter	chr5:171386656-171386760|-|MIR3912			chr5:171385298-171385299|Promoter			
chr5:172186292-172187247|Promoter	chr5:172042079-172188224|-|STK10	chr5:172179402-172180137|Enhancer	chr5:172180899-172181437|Enhancer,chr5:172174566-172175071|Enhancer,chr5:172185279-172185387|Enhancer		chr5:172187871-172188779|Promoter		chr5:172185279-172185387|Enhancer
chr5:172187871-172188779|Promoter	chr5:172042079-172188224|-|STK10	chr5:172174566-172175071|Enhancer,chr5:172179402-172180137|Enhancer,chr5:172185279-172185387|Enhancer	chr5:172180899-172181437|Enhancer		chr5:172186292-172187247|Promoter	chr5:172179402-172180137|Enhancer	
chr5:172770153-172770233|Promoter	chr5:172768096-172771195|-|DUSP1	chr5:172768423-172768922|Enhancer					
chr5:172983484-172983838|Promoter	chr5:172983771-173035445|+|ATP6V0E1	chr5:172978872-172979047|Enhancer					
chr5:173055750-173056251|Promoter	chr5:173056352-173139284|+|CREBRF			chr5:173144307-173144953|Promoter			
chr5:173144307-173144953|Promoter	chr5:173144442-173164387|+|BNIP1			chr5:173055750-173056251|Promoter			
chr5:175479247-175481045|Promoter	chr5:175478560-175529742|+|SFXN1	chr5:175521696-175522417|Enhancer,chr5:175507870-175507900|Enhancer,chr5:175464832-175465285|Enhancer	chr5:175533687-175534248|Enhancer	chr5:175483950-175484177|Promoter,chr5:175482687-175483001|Promoter		chr5:175521696-175522417|Enhancer	
chr5:175482687-175483001|Promoter	chr5:175483595-175484192|-|AC091393.1		chr5:175533687-175534248|Enhancer,chr5:175521696-175522417|Enhancer,chr5:175507870-175507900|Enhancer,chr5:175464832-175465285|Enhancer	chr5:175479247-175481045|Promoter	chr5:175483950-175484177|Promoter		chr5:175521696-175522417|Enhancer
chr5:175483950-175484177|Promoter	chr5:175483595-175484192|-|AC091393.1		chr5:175533687-175534248|Enhancer,chr5:175521696-175522417|Enhancer,chr5:175507870-175507900|Enhancer,chr5:175464832-175465285|Enhancer	chr5:175479247-175481045|Promoter	chr5:175482687-175483001|Promoter		chr5:175521696-175522417|Enhancer
chr5:176536587-176536722|Promoter	chr5:176526712-176537402|-|RNF44	chr5:176534017-176534250|Enhancer					
chr5:176537846-176538158|Promoter	chr5:176526712-176537402|-|RNF44			chr5:176541487-176541965|Promoter	chr5:176543855-176544188|Promoter		
chr5:176541487-176541965|Promoter	chr5:176542511-176595974|+|CDHR2			chr5:176543855-176544188|Promoter,chr5:176537846-176538158|Promoter			
chr5:176543855-176544188|Promoter	chr5:176542511-176595974|+|CDHR2			chr5:176541487-176541965|Promoter	chr5:176537846-176538158|Promoter		
chr5:177312379-177312446|Promoter	chr5:177305500-177312757|-|MXD3	chr5:177318047-177318125|Enhancer					
chr5:177444624-177445014|Promoter	chr5:177446814-177456286|+|PRR7			chr5:177446350-177446501|Promoter			
chr5:177446350-177446501|Promoter	chr5:177446814-177456286|+|PRR7			chr5:177444624-177445014|Promoter			
chr5:179023491-179023823|Promoter	chr5:179023752-179035064|+|ZNF879			chr5:179060266-179060341|Promoter			
chr5:179060266-179060341|Promoter	chr5:179060415-179083537|+|ZNF354C			chr5:179023491-179023823|Promoter			
chr5:180682903-180683984|Promoter	chr5:180684766-180686546|+|LINC02222		chr5:180688463-180689606|Enhancer	chr5:180684825-180685259|Promoter			
chr5:180684825-180685259|Promoter	chr5:180684766-180686546|+|LINC02222	chr5:180688463-180689606|Enhancer		chr5:180682903-180683984|Promoter			
chr5:181243739-181244250|Promoter	chr5:181236928-181244209|-|RACK1	chr5:181216090-181218290|Enhancer	chr5:181211423-181211657|Enhancer				
chr5:18744907-18745356|Promoter	chr5:18704433-18746173|-|LINC02100			chr5:18746114-18746559|Promoter			
chr5:18746114-18746559|Promoter	chr5:18704433-18746173|-|LINC02100			chr5:18744907-18745356|Promoter			
chr5:218225-218340|Promoter	chr5:218241-257082|+|SDHA,chr5:218298-314955|+|AC021087.5			chr5:219576-219842|Promoter			
chr5:219576-219842|Promoter	chr5:218298-314955|+|AC021087.5			chr5:218225-218340|Promoter			
chr5:32522912-32523619|Promoter	chr5:32522758-32523865|+|AC074134.1			chr5:32531346-32532250|Promoter			
chr5:32531346-32532250|Promoter	chr5:32531633-32604079|+|SUB1			chr5:32522912-32523619|Promoter			
chr5:33997535-33997710|Promoter	chr5:33997044-33997724|-|AC139783.1			chr5:33998760-33998826|Promoter			
chr5:33998760-33998826|Promoter	chr5:33997044-33997724|-|AC139783.1			chr5:33997535-33997710|Promoter			
chr5:35855170-35855567|Promoter	chr5:35856891-35879603|+|IL7R	chr5:35858871-35860135|Enhancer	chr5:35829730-35832718|Enhancer,chr5:35821466-35823082|Enhancer,chr5:35864325-35864730|Enhancer,chr5:35777137-35778237|Enhancer,chr5:35779030-35781608|Enhancer,chr5:35833345-35833534|Enhancer,chr5:35782999-35783366|Enhancer,chr5:35853661-35854850|Enhancer,chr5:35810589-35812157|Enhancer,chr5:35823823-35823991|Enhancer,chr5:35819450-35820249|Enhancer		chr5:35857904-35858166|Promoter,chr5:35856317-35857338|Promoter		chr5:35810589-35812157|Enhancer
chr5:35856317-35857338|Promoter	chr5:35856891-35879603|+|IL7R	chr5:35777137-35778237|Enhancer,chr5:35779030-35781608|Enhancer	chr5:35829730-35832718|Enhancer,chr5:35858871-35860135|Enhancer,chr5:35821466-35823082|Enhancer,chr5:35864325-35864730|Enhancer,chr5:35833345-35833534|Enhancer,chr5:35782999-35783366|Enhancer,chr5:35853661-35854850|Enhancer,chr5:35810589-35812157|Enhancer,chr5:35823823-35823991|Enhancer,chr5:35819450-35820249|Enhancer	chr5:35857904-35858166|Promoter	chr5:35855170-35855567|Promoter	chr5:35777137-35778237|Enhancer	chr5:35810589-35812157|Enhancer
chr5:35857904-35858166|Promoter	chr5:35856891-35879603|+|IL7R		chr5:35829730-35832718|Enhancer,chr5:35858871-35860135|Enhancer,chr5:35821466-35823082|Enhancer,chr5:35864325-35864730|Enhancer,chr5:35777137-35778237|Enhancer,chr5:35779030-35781608|Enhancer,chr5:35833345-35833534|Enhancer,chr5:35782999-35783366|Enhancer,chr5:35853661-35854850|Enhancer,chr5:35810589-35812157|Enhancer,chr5:35823823-35823991|Enhancer,chr5:35819450-35820249|Enhancer	chr5:35856317-35857338|Promoter	chr5:35855170-35855567|Promoter		chr5:35810589-35812157|Enhancer
