Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr5:146587888-146588283|Promoter	chr5:146586099-146586200|-|RNA5SP196	chr5:146589248-146589341|Enhancer					
chr5:14665921-14666260|Promoter	chr5:14664748-14699711|+|OTULIN	chr5:14670128-14670193|Enhancer					
chr5:148383689-148384313|Promoter	chr5:148268307-148383783|-|AC091948.1,chr5:148383935-148442836|+|FBXO38	chr5:148388837-148389132|Enhancer					
chr5:149355722-149356706|Promoter	chr5:149348116-149357642|-|GRPEL2-AS1			chr5:149357507-149358005|Promoter			
chr5:149357507-149358005|Promoter	chr5:149348116-149357642|-|GRPEL2-AS1			chr5:149355722-149356706|Promoter			
chr5:149371329-149371716|Promoter	chr5:149372174-149375116|+|AC131025.1	chr5:149367603-149367696|Enhancer					
chr5:149551496-149551805|Promoter	chr5:149492197-149551552|-|CSNK1A1	chr5:149561896-149562056|Enhancer	chr5:149564839-149564972|Enhancer				
chr5:150758562-150758765|Promoter	chr5:150708440-150759109|-|DCTN4	chr5:150751202-150751710|Enhancer					
chr5:151089060-151089063|Promoter	chr5:151029945-151087660|-|TNIP1	chr5:151091781-151091783|Enhancer					
chr5:156812455-156812944|Promoter	chr5:156814130-156814234|+|RNU6-556P			chr5:156814015-156814501|Promoter			
chr5:156814015-156814501|Promoter	chr5:156814130-156814234|+|RNU6-556P			chr5:156812455-156812944|Promoter			
chr5:156921872-156923180|Promoter	chr5:156924119-156924710|+|APOOP1	chr5:156919773-156921572|Enhancer	chr5:156918536-156918775|Enhancer				
chr5:157109944-157110085|Promoter	chr5:157085832-157109122|-|HAVCR2	chr5:157100487-157100674|Enhancer					
chr5:157182663-157182727|Promoter	chr5:157180826-157255191|+|ITK	chr5:157198547-157199412|Enhancer	chr5:157221986-157222757|Enhancer,chr5:157215074-157215434|Enhancer,chr5:157219406-157220349|Enhancer,chr5:157213635-157214113|Enhancer,chr5:157217858-157217984|Enhancer		chr5:157225315-157226307|Promoter		chr5:157219406-157220349|Enhancer
chr5:157225315-157226307|Promoter	chr5:157199242-157224380|-|AC010609.1	chr5:157198547-157199412|Enhancer,chr5:157219406-157220349|Enhancer	chr5:157217858-157217984|Enhancer,chr5:157213635-157214113|Enhancer,chr5:157215074-157215434|Enhancer,chr5:157221986-157222757|Enhancer		chr5:157182663-157182727|Promoter	chr5:157219406-157220349|Enhancer	chr5:157221986-157222757|Enhancer
chr5:157345615-157345760|Promoter	chr5:157341598-157345677|-|FNDC9	chr5:157350626-157351385|Enhancer	chr5:157351987-157354266|Enhancer				
chr5:157578645-157579406|Promoter	chr5:157579497-157579599|+|RNU6-390P	chr5:157602411-157603836|Enhancer	chr5:157582874-157583704|Enhancer,chr5:157596491-157597011|Enhancer,chr5:157594279-157594942|Enhancer,chr5:157599322-157601188|Enhancer,chr5:157540718-157541373|Enhancer,chr5:157607346-157608536|Enhancer,chr5:157592333-157592487|Enhancer,chr5:157611143-157611753|Enhancer				chr5:157599322-157601188|Enhancer
chr5:157729437-157730573|Promoter	chr5:157731420-157741449|+|THG1L	chr5:157733674-157733940|Enhancer		chr5:157731158-157732047|Promoter			
chr5:157731158-157732047|Promoter	chr5:157731420-157741449|+|THG1L		chr5:157733674-157733940|Enhancer	chr5:157729437-157730573|Promoter			
chr5:157743197-157743650|Promoter	chr5:157743712-157760709|+|LSM11	chr5:157669041-157669098|Enhancer					
chr5:157747742-157748042|Promoter	chr5:157747504-157747707|-|AC026407.1	chr5:157750407-157750486|Enhancer					
chr5:158189282-158189285|Promoter	chr5:158188977-158189911|-|AC025437.6	chr5:119077878-119077879|Enhancer					
chr5:160422951-160424411|Promoter	chr5:160421855-160428739|+|PTTG1	chr5:160479965-160480369|Enhancer	chr5:160477450-160477452|Enhancer				
chr5:160467479-160468170|Promoter	chr5:160468268-160487426|+|MIR3142HG	chr5:160458718-160459285|Enhancer	chr5:160455215-160455404|Enhancer				
chr5:163437263-163438031|Promoter	chr5:162424042-163437326|-|AC113414.1,chr5:163437569-163445016|+|CCNG1	chr5:163506182-163506475|Enhancer		chr5:163439337-163439458|Promoter			
chr5:163439337-163439458|Promoter	chr5:163437569-163445016|+|CCNG1		chr5:163506182-163506475|Enhancer	chr5:163437263-163438031|Promoter			
chr5:163458287-163458384|Promoter	chr5:163446526-163460102|-|NUDCD2			chr5:163459912-163460107|Promoter			
chr5:163459912-163460107|Promoter	chr5:163446526-163460102|-|NUDCD2			chr5:163458287-163458384|Promoter			
chr5:163502370-163504597|Promoter	chr5:163503114-163519354|+|MAT2B	chr5:163484779-163485274|Enhancer					
chr5:16467581-16467814|Promoter	chr5:16451519-16465800|-|ZNF622	chr5:16469532-16470164|Enhancer					
chr5:170296864-170299414|Promoter	chr5:170246233-170297818|-|LCP2		chr5:170269318-170269834|Enhancer,chr5:170303279-170304084|Enhancer,chr5:170266134-170267338|Enhancer,chr5:170306455-170306754|Enhancer,chr5:170254122-170254371|Enhancer	chr5:170332966-170333257|Promoter,chr5:170312748-170314135|Promoter			chr5:170266134-170267338|Enhancer
chr5:170312748-170314135|Promoter	chr5:170308701-170312716|-|AC034199.1	chr5:170306455-170306754|Enhancer,chr5:170266134-170267338|Enhancer	chr5:170303279-170304084|Enhancer,chr5:170269318-170269834|Enhancer,chr5:170254122-170254371|Enhancer	chr5:170296864-170299414|Promoter	chr5:170332966-170333257|Promoter	chr5:170266134-170267338|Enhancer	chr5:170269318-170269834|Enhancer
chr5:170332966-170333257|Promoter	chr5:170331431-170333879|+|LINC01366		chr5:170269318-170269834|Enhancer,chr5:170303279-170304084|Enhancer,chr5:170266134-170267338|Enhancer,chr5:170306455-170306754|Enhancer,chr5:170254122-170254371|Enhancer	chr5:170296864-170299414|Promoter	chr5:170312748-170314135|Promoter		chr5:170266134-170267338|Enhancer
chr5:171385086-171385225|Promoter	chr5:171386656-171386760|-|MIR3912			chr5:171387066-171387624|Promoter			
chr5:171387066-171387624|Promoter	chr5:171387116-171411137|+|NPM1			chr5:171385086-171385225|Promoter			
chr5:172777622-172777818|Promoter	chr5:172776465-172782334|+|AC022217.3	chr5:172807303-172807481|Enhancer					
chr5:172984530-172984974|Promoter	chr5:172983771-173035445|+|ATP6V0E1	chr5:172994553-172995966|Enhancer					
chr5:173616055-173616966|Promoter	chr5:173607514-173616660|-|BOD1	chr5:173972870-173973858|Enhancer					
chr5:176896209-176898686|Promoter	chr5:176880869-176899346|-|HK3	chr5:176901888-176902410|Enhancer	chr5:176903008-176904752|Enhancer				
chr5:178152974-178154115|Promoter	chr5:178149460-178153967|-|NHP2	chr5:178146225-178146563|Enhancer					
chr5:178205477-178205487|Promoter	chr5:178204533-178211163|+|HNRNPAB	chr5:178217446-178217469|Enhancer					
chr5:180809790-180810993|Promoter	chr5:180810401-180811384|+|AC022413.1	chr5:180806736-180807330|Enhancer,chr5:180825910-180827001|Enhancer	chr5:180817038-180818201|Enhancer		chr5:180831930-180832735|Promoter,chr5:180814670-180814673|Promoter	chr5:180825910-180827001|Enhancer	
chr5:180814670-180814673|Promoter	chr5:180784782-180815541|-|MGAT1	chr5:180817038-180818201|Enhancer	chr5:180806736-180807330|Enhancer,chr5:180825910-180827001|Enhancer		chr5:180809790-180810993|Promoter,chr5:180831930-180832735|Promoter		chr5:180825910-180827001|Enhancer
chr5:180831930-180832735|Promoter	chr5:180826871-180831605|-|HEIH	chr5:180825910-180827001|Enhancer	chr5:180817038-180818201|Enhancer,chr5:180806736-180807330|Enhancer		chr5:180809790-180810993|Promoter,chr5:180814670-180814673|Promoter		chr5:180817038-180818201|Enhancer
chr5:181221277-181222536|Promoter	chr5:181222566-181222633|-|MIR4638	chr5:181217780-181218933|Enhancer,chr5:181207761-181208560|Enhancer	chr5:181187641-181189052|Enhancer	chr5:181241448-181243891|Promoter	chr5:181240362-181240417|Promoter	chr5:181207761-181208560|Enhancer	
chr5:181240362-181240417|Promoter	chr5:181241814-181241892|-|SNORD96A		chr5:181187641-181189052|Enhancer,chr5:181217780-181218933|Enhancer,chr5:181207761-181208560|Enhancer	chr5:181241448-181243891|Promoter	chr5:181221277-181222536|Promoter		chr5:181207761-181208560|Enhancer
chr5:181241448-181243891|Promoter	chr5:181243312-181243379|-|SNORD95,chr5:181241814-181241892|-|SNORD96A		chr5:181187641-181189052|Enhancer,chr5:181217780-181218933|Enhancer,chr5:181207761-181208560|Enhancer	chr5:181240362-181240417|Promoter,chr5:181221277-181222536|Promoter			chr5:181207761-181208560|Enhancer
chr5:215180-215414|Promoter	chr5:213898-217279|-|AC021087.3			chr5:219652-220351|Promoter			
chr5:219652-220351|Promoter	chr5:218298-314955|+|AC021087.5			chr5:215180-215414|Promoter			
chr5:24577065-24577072|Promoter	chr5:24578294-24578561|-|AC091885.1	chr5:24583199-24583206|Enhancer					
chr5:32531781-32531900|Promoter	chr5:32531633-32604079|+|SUB1	chr5:32542710-32542969|Enhancer	chr5:32537408-32538431|Enhancer				
chr5:35828064-35828065|Promoter	chr5:35678484-35827018|-|AC137810.1			chr5:35857919-35857921|Promoter			
chr5:35856094-35857510|Promoter	chr5:35856891-35879603|+|IL7R	chr5:35821617-35822238|Enhancer,chr5:35835717-35837038|Enhancer	chr5:35852245-35852360|Enhancer			chr5:35835717-35837038|Enhancer	
chr5:35857919-35857921|Promoter	chr5:35856891-35879603|+|IL7R			chr5:35828064-35828065|Promoter			
chr5:36151116-36151117|Promoter	chr5:36098407-36151887|-|LMBRD2	chr5:35845752-35845756|Enhancer					
chr5:40831484-40832408|Promoter	chr5:40832656-40832735|-|SNORD72			chr5:40841357-40842549|Promoter			
chr5:40841357-40842549|Promoter	chr5:40841308-40860175|+|CARD6			chr5:40831484-40832408|Promoter			
chr5:43007690-43007758|Promoter	chr5:43006733-43007543|-|AC008875.1			chr5:43009186-43009307|Promoter			
chr5:43009186-43009307|Promoter	chr5:43006733-43007543|-|AC008875.1			chr5:43007690-43007758|Promoter			
chr5:43313783-43314316|Promoter	chr5:43287470-43313512|-|HMGCS1	chr5:43315384-43316214|Enhancer	chr5:43304543-43304840|Enhancer,chr5:43282012-43282136|Enhancer				chr5:43304543-43304840|Enhancer
chr5:52786910-52787744|Promoter	chr5:52787896-52959210|+|ITGA1	chr5:52771917-52772873|Enhancer					
chr5:52987484-52988111|Promoter	chr5:52989352-53094779|+|ITGA2	chr5:53004818-53005295|Enhancer	chr5:53006659-53006708|Enhancer,chr5:53006898-53007000|Enhancer				chr5:53006898-53007000|Enhancer
chr5:54855111-54855719|Promoter	chr5:54857272-54858491|+|AC112198.1	chr5:54853068-54853682|Enhancer					
chr5:54877255-54877497|Promoter	chr5:54878238-54878588|+|AC112198.4			chr5:54878412-54878752|Promoter			
chr5:54878412-54878752|Promoter	chr5:54878238-54878588|+|AC112198.4			chr5:54877255-54877497|Promoter			
chr5:56148328-56148820|Promoter	chr5:56146739-56146846|-|RNA5SP184	chr5:56142783-56143046|Enhancer					
chr5:58502173-58502376|Promoter	chr5:58503295-58503700|+|AC008814.1			chr5:58503352-58503540|Promoter			
chr5:58503352-58503540|Promoter	chr5:58503295-58503700|+|AC008814.1			chr5:58502173-58502376|Promoter			
chr5:61833223-61833231|Promoter	chr5:61831947-61833024|-|AC026434.2	chr5:65830624-65830627|Enhancer					
chr5:62305070-62306065|Promoter	chr5:62306162-62386383|+|KIF2A	chr5:62285028-62286328|Enhancer	chr5:62280267-62280873|Enhancer,chr5:62268323-62269433|Enhancer,chr5:62289770-62290083|Enhancer,chr5:62327369-62329115|Enhancer				chr5:62327369-62329115|Enhancer
chr5:65624936-65625389|Promoter	chr5:65625027-65666233|+|TRAPPC13	chr5:65629150-65630117|Enhancer					
chr5:65721067-65721182|Promoter	chr5:65665928-65722109|-|SGTB	chr5:65718168-65718634|Enhancer					
chr5:6764142-6764829|Promoter	chr5:6765891-6833120|+|LINC02236			chr5:6765443-6765879|Promoter			
chr5:6765443-6765879|Promoter	chr5:6765891-6833120|+|LINC02236			chr5:6764142-6764829|Promoter			
chr5:6829539-6829833|Promoter	chr5:6827853-6827921|-|MIR4278			chr5:6849106-6849812|Promoter			
chr5:6849106-6849812|Promoter	chr5:6848127-6848462|-|RN7SKP79			chr5:6829539-6829833|Promoter			
chr5:72314989-72315667|Promoter	chr5:72314397-72314688|-|RN7SL153P			chr5:72319453-72320369|Promoter			
chr5:72319453-72320369|Promoter	chr5:72320367-72368395|+|PTCD2,chr5:72219409-72320261|-|MRPS27			chr5:72314989-72315667|Promoter			
chr5:74316026-74316567|Promoter	chr5:74317986-74318285|+|RN7SL814P			chr5:74319093-74319288|Promoter			
chr5:74319093-74319288|Promoter	chr5:74317986-74318285|+|RN7SL814P			chr5:74316026-74316567|Promoter			
chr5:74766893-74767302|Promoter	chr5:74766991-74780113|+|NSA2,chr5:74721206-74767146|-|GFM2	chr5:74762603-74762938|Enhancer	chr5:74761364-74761462|Enhancer				
chr5:79990292-79992620|Promoter	chr5:79976731-79991265|-|MTX3			chr5:80033546-80034240|Promoter,chr5:80036718-80037635|Promoter			
chr5:80033546-80034240|Promoter	chr5:80033171-80033302|-|TRMT112P2			chr5:80036718-80037635|Promoter,chr5:79990292-79992620|Promoter			
chr5:80036718-80037635|Promoter	chr5:80035348-80083287|+|THBS4			chr5:80033546-80034240|Promoter,chr5:79990292-79992620|Promoter			
chr5:80367477-80367480|Promoter	chr5:80365726-80365832|-|RNU6-211P	chr5:80369636-80369638|Enhancer					
chr5:81235089-81235320|Promoter	chr5:81233320-81266398|+|CKMT2	chr5:81236321-81236492|Enhancer					
chr5:84194829-84195629|Promoter	chr5:84196883-84196989|+|RNU6-448P	chr5:84193774-84193971|Enhancer					
chr5:86747482-86747937|Promoter	chr5:86746818-86749772|+|LINC02059	chr5:86750401-86751410|Enhancer					
chr5:87298893-87299281|Promoter	chr5:87299687-87299797|-|RNU6-606P			chr5:87300900-87301158|Promoter			
chr5:87300900-87301158|Promoter	chr5:87299687-87299797|-|RNU6-606P			chr5:87298893-87299281|Promoter			
chr5:91269203-91270127|Promoter	chr5:91270727-91270867|+|RNU4-90P			chr5:91279730-91280641|Promoter			
chr5:91279730-91280641|Promoter	chr5:91280097-91281142|-|AC123595.1			chr5:91269203-91270127|Promoter			
chr5:91353727-91354333|Promoter	chr5:91354478-91354934|+|AC008799.1	chr5:91350748-91350946|Enhancer					
chr5:95861329-95862686|Promoter	chr5:95861786-95874519|+|AC008592.1	chr5:95869562-95870591|Enhancer					
chr5:96247091-96247093|Promoter	chr5:96247776-96278751|+|AC099509.2			chr5:96248931-96248936|Promoter			
chr5:96248931-96248936|Promoter	chr5:96247776-96278751|+|AC099509.2			chr5:96247091-96247093|Promoter			
chr6:106098629-106100281|Promoter	chr6:106100140-106100593|+|AL022067.1	chr6:106163340-106164748|Enhancer	chr6:106141439-106142095|Enhancer				
chr6:106628671-106629637|Promoter	chr6:106629578-106668417|+|QRSL1,chr6:106571971-106629487|-|RTN4IP1	chr6:106613140-106613610|Enhancer					
chr6:107957319-107957376|Promoter	chr6:107957413-107959986|+|AL024507.2	chr6:107964611-107965074|Enhancer			chr6:107958369-107958663|Promoter		
chr6:107958369-107958663|Promoter	chr6:107867756-107958208|-|SEC63	chr6:107964611-107965074|Enhancer			chr6:107957319-107957376|Promoter		
chr6:10838578-10838649|Promoter	chr6:10762723-10838555|-|MAK	chr6:10841356-10841667|Enhancer					
chr6:109307041-109307136|Promoter	chr6:109305494-109305595|+|RNY3P11	chr6:109308135-109308251|Enhancer					
chr6:109689463-109689497|Promoter	chr6:109492856-109691217|-|AK9		chr6:109686919-109687636|Enhancer	chr6:109690796-109691482|Promoter			
chr6:109690796-109691482|Promoter	chr6:109492856-109691217|-|AK9,chr6:109691312-109825428|+|FIG4	chr6:109686919-109687636|Enhancer		chr6:109689463-109689497|Promoter			
chr6:111296532-111297103|Promoter	chr6:111297126-111298510|+|AL080317.2	chr6:111293743-111294810|Enhancer					
chr6:111483997-111484716|Promoter	chr6:111299031-111483715|-|REV3L	chr6:111485893-111488088|Enhancer	chr6:111533045-111533524|Enhancer				
chr6:11174905-11175118|Promoter	chr6:11173452-11259099|+|AL139807.1	chr6:11176023-11176747|Enhancer					
chr6:113580911-113580914|Promoter	chr6:113581501-113581947|+|RPS27AP11	chr6:113577221-113577223|Enhancer					
chr6:11381691-11382303|Promoter	chr6:11183298-11382348|-|NEDD9	chr6:11368874-11369137|Enhancer,chr6:11378987-11379225|Enhancer	chr6:11366536-11366918|Enhancer,chr6:11364304-11365013|Enhancer,chr6:11371735-11374754|Enhancer			chr6:11368874-11369137|Enhancer	chr6:11371735-11374754|Enhancer
chr6:119067096-119067360|Promoter	chr6:119069047-119069143|-|MIR548B			chr6:119068287-119068590|Promoter			
chr6:119068287-119068590|Promoter	chr6:119069047-119069143|-|MIR548B			chr6:119067096-119067360|Promoter			
chr6:12010122-12011391|Promoter	chr6:12012312-12164999|+|HIVEP1	chr6:11711328-11713273|Enhancer	chr6:11714143-11714867|Enhancer,chr6:11728897-11729438|Enhancer,chr6:11731526-11732519|Enhancer				chr6:11731526-11732519|Enhancer
chr6:122746541-122746571|Promoter	chr6:122745280-122745529|+|RN7SL564P	chr6:122747631-122747739|Enhancer					
chr6:125780068-125780422|Promoter	chr6:125781161-125932034|+|NCOA7	chr6:125773503-125774705|Enhancer					
chr6:125980335-125980966|Promoter	chr6:125979812-125979934|-|RNA5SP216			chr6:125985702-125986461|Promoter			
chr6:125985702-125986461|Promoter	chr6:125986479-126039276|+|TRMT11			chr6:125980335-125980966|Promoter			
chr6:134636470-134636825|Promoter	chr6:134636489-134642495|+|AL596188.1			chr6:134638178-134638457|Promoter			
chr6:134638178-134638457|Promoter	chr6:134636489-134642495|+|AL596188.1			chr6:134636470-134636825|Promoter			
chr6:134979307-134979769|Promoter	chr6:134979338-134979432|-|MIR3662			chr6:134980810-134981128|Promoter			
chr6:134980810-134981128|Promoter	chr6:134979338-134979432|-|MIR3662			chr6:134979307-134979769|Promoter			
chr6:135196708-135197026|Promoter	chr6:135195083-135195995|-|MYB-AS1	chr6:135183558-135184562|Enhancer,chr6:135212200-135212744|Enhancer				chr6:135212200-135212744|Enhancer	
chr6:135258131-135258135|Promoter	chr6:135259996-135260933|+|AL023693.1			chr6:135261871-135261873|Promoter			
chr6:135261871-135261873|Promoter	chr6:135259996-135260933|+|AL023693.1			chr6:135258131-135258135|Promoter			
chr6:136287932-136288914|Promoter	chr6:136256863-136289851|-|BCLAF1	chr6:136265132-136266481|Enhancer					
chr6:137705074-137706333|Promoter	chr6:137705423-137707201|-|AL356234.1	chr6:137698527-137700309|Enhancer	chr6:137678310-137680161|Enhancer,chr6:137676755-137676757|Enhancer,chr6:137697320-137697792|Enhancer,chr6:137680823-137681470|Enhancer				chr6:137678310-137680161|Enhancer
chr6:137708041-137709234|Promoter	chr6:137705423-137707201|-|AL356234.1	chr6:137709863-137710197|Enhancer,chr6:137827947-137828530|Enhancer				chr6:137827947-137828530|Enhancer	
chr6:138572543-138573022|Promoter	chr6:138422043-138572540|-|NHSL1	chr6:138576144-138577646|Enhancer					
chr6:138774296-138774298|Promoter	chr6:138727467-138773550|-|GVQW2	chr6:138778157-138778160|Enhancer					
chr6:139269535-139269536|Promoter	chr6:139271362-139667284|+|AL592429.2			chr6:139271399-139271405|Promoter			
chr6:139271399-139271405|Promoter	chr6:139271362-139667284|+|AL592429.2			chr6:139269535-139269536|Promoter			
chr6:14116422-14116424|Promoter	chr6:14117256-14136918|+|CD83	chr6:4640265-4640268|Enhancer					
chr6:142302119-142302308|Promoter	chr6:142301854-142446266|+|ADGRG6			chr6:142303415-142303461|Promoter			
chr6:142303415-142303461|Promoter	chr6:142301854-142446266|+|ADGRG6			chr6:142302119-142302308|Promoter			
chr6:142637044-142637624|Promoter	chr6:142526455-142637889|-|AL359313.1	chr6:142635088-142635795|Enhancer					
chr6:143450397-143450837|Promoter	chr6:143422832-143450695|-|ADAT2,chr6:143450805-143490616|+|PEX3	chr6:143441294-143442404|Enhancer					
chr6:143806476-143806746|Promoter	chr6:143807092-143844617|+|AL049844.1			chr6:143807542-143808180|Promoter			
chr6:143807542-143808180|Promoter	chr6:143807092-143844617|+|AL049844.1			chr6:143806476-143806746|Promoter			
chr6:147204681-147205947|Promoter	chr6:146841901-147204614|-|STXBP5-AS1	chr6:147194674-147195743|Enhancer					
chr6:149031136-149031679|Promoter	chr6:149027700-149032573|-|AL357992.1		chr6:149060382-149060802|Enhancer	chr6:149032544-149033646|Promoter			
chr6:149032544-149033646|Promoter	chr6:149027700-149032573|-|AL357992.1	chr6:149060382-149060802|Enhancer		chr6:149031136-149031679|Promoter			
chr6:150025528-150025891|Promoter	chr6:150018334-150025532|-|RAET1L			chr6:150026751-150027491|Promoter			
chr6:150026751-150027491|Promoter	chr6:150018334-150025532|-|RAET1L			chr6:150025528-150025891|Promoter			
chr6:151451883-151452197|Promoter	chr6:151404762-151452158|-|RMND1	chr6:151445654-151446818|Enhancer					
chr6:151689906-151690132|Promoter	chr6:151690496-152129619|+|ESR1		chr6:151686266-151686435|Enhancer	chr6:151690351-151691461|Promoter			
chr6:151690351-151691461|Promoter	chr6:151690496-152129619|+|ESR1	chr6:151686266-151686435|Enhancer		chr6:151689906-151690132|Promoter			
chr6:154354544-154355200|Promoter	chr6:154154609-154356766|-|IPCEF1	chr6:154352993-154353204|Enhancer	chr6:154250633-154250638|Enhancer				
chr6:157322069-157322414|Promoter	chr6:157289386-157323601|-|TMEM242			chr6:157323126-157323554|Promoter			
chr6:157323126-157323554|Promoter	chr6:157289386-157323601|-|TMEM242			chr6:157322069-157322414|Promoter			
chr6:157820891-157821644|Promoter	chr6:157823264-157945077|+|SNX9	chr6:157800069-157801236|Enhancer	chr6:157751704-157752135|Enhancer,chr6:157805855-157806037|Enhancer,chr6:157755562-157756058|Enhancer,chr6:157804286-157804869|Enhancer,chr6:157763785-157764787|Enhancer,chr6:157753707-157753997|Enhancer,chr6:157798464-157799224|Enhancer				chr6:157763785-157764787|Enhancer
chr6:157981198-157981539|Promoter	chr6:157981863-158099176|+|SYNJ2			chr6:157983394-157983532|Promoter			
chr6:157983394-157983532|Promoter	chr6:157981863-158099176|+|SYNJ2			chr6:157981198-157981539|Promoter			
chr6:158165737-158167814|Promoter	chr6:158109515-158168280|-|SERAC1	chr6:158164658-158164902|Enhancer					
chr6:158645767-158646264|Promoter	chr6:158636474-158644743|-|DYNLT1		chr6:158653640-158653927|Enhancer	chr6:158648668-158649077|Promoter			
chr6:158648668-158649077|Promoter	chr6:158650014-158764876|+|SYTL3	chr6:158653640-158653927|Enhancer		chr6:158645767-158646264|Promoter			
chr6:158853549-158853550|Promoter	chr6:158853588-158864502|+|AL627422.2	chr6:158687961-158687963|Enhancer					
chr6:159045045-159045483|Promoter	chr6:159034468-159045152|-|TAGAP	chr6:159097229-159099247|Enhancer	chr6:159047677-159048037|Enhancer,chr6:159103626-159105348|Enhancer,chr6:159062403-159063474|Enhancer,chr6:159024030-159024255|Enhancer,chr6:159059251-159059991|Enhancer,chr6:159039370-159040186|Enhancer,chr6:159016932-159018592|Enhancer		chr6:159095253-159095314|Promoter		chr6:159016932-159018592|Enhancer
chr6:159095253-159095314|Promoter	chr6:159042192-159095823|-|AL035530.1	chr6:159097229-159099247|Enhancer	chr6:159047677-159048037|Enhancer,chr6:159103626-159105348|Enhancer,chr6:159062403-159063474|Enhancer,chr6:159024030-159024255|Enhancer,chr6:159059251-159059991|Enhancer,chr6:159039370-159040186|Enhancer,chr6:159016932-159018592|Enhancer		chr6:159045045-159045483|Promoter		chr6:159016932-159018592|Enhancer
chr6:159969964-159970583|Promoter	chr6:159969099-160111504|+|IGF2R	chr6:159976034-159977613|Enhancer,chr6:159978765-159979489|Enhancer	chr6:159980415-159980541|Enhancer,chr6:159973944-159974340|Enhancer			chr6:159978765-159979489|Enhancer	chr6:159973944-159974340|Enhancer
chr6:160519832-160520415|Promoter	chr6:160453428-160520269|-|LPAL2	chr6:160534005-160534753|Enhancer					
chr6:18385817-18385863|Promoter	chr6:18387350-18468874|+|RNF144B			chr6:18386952-18386987|Promoter			
chr6:18386952-18386987|Promoter	chr6:18387350-18468874|+|RNF144B			chr6:18385817-18385863|Promoter			
chr6:18387237-18387494|Promoter	chr6:18387350-18468874|+|RNF144B	chr6:18384422-18384601|Enhancer					
chr6:24699888-24700134|Promoter	chr6:24700907-24701793|-|AL031775.1			chr6:24718007-24719572|Promoter			
chr6:24718007-24719572|Promoter	chr6:24704861-24719998|-|C6orf62			chr6:24699888-24700134|Promoter			
chr6:24741389-24741744|Promoter	chr6:24742302-24751921|+|AL133264.2		chr6:24735055-24735715|Enhancer	chr6:24742585-24743725|Promoter			
chr6:24742585-24743725|Promoter	chr6:24742302-24751921|+|AL133264.2	chr6:24735055-24735715|Enhancer		chr6:24741389-24741744|Promoter			
chr6:24974365-24974894|Promoter	chr6:24976419-24976982|+|PPIAP29	chr6:24936361-24937060|Enhancer	chr6:24939232-24940063|Enhancer				
chr6:25026041-25026375|Promoter	chr6:25023247-25024483|-|ASS1P1	chr6:25034580-25035256|Enhancer					
chr6:25960975-25961414|Promoter	chr6:25962802-25991231|+|TRIM38	chr6:25966947-25967275|Enhancer					
chr6:25962287-25962790|Promoter	chr6:25962802-25991231|+|TRIM38	chr6:25975935-25976386|Enhancer	chr6:25980730-25981788|Enhancer				
chr6:26124019-26124123|Promoter	chr6:26124145-26139102|+|HIST1H2AC		chr6:26133491-26133807|Enhancer	chr6:26125228-26126406|Promoter			
chr6:26125228-26126406|Promoter	chr6:26124145-26139102|+|HIST1H2AC	chr6:26133491-26133807|Enhancer		chr6:26124019-26124123|Promoter			
chr6:26322879-26323397|Promoter	chr6:26321876-26322292|-|HIST1H3PS1	chr6:26327539-26327721|Enhancer					
chr6:26365029-26365195|Promoter	chr6:26365159-26378320|+|BTN3A2			chr6:26536598-26536653|Promoter			
chr6:26401861-26404697|Promoter	chr6:26402237-26415208|+|BTN3A1	chr6:26389547-26390598|Enhancer	chr6:26424462-26424585|Enhancer	chr6:26421329-26421511|Promoter			
chr6:26421329-26421511|Promoter	chr6:26421391-26432383|+|BTN2A3P	chr6:26424462-26424585|Enhancer	chr6:26389547-26390598|Enhancer	chr6:26401861-26404697|Promoter			
chr6:26457837-26457953|Promoter	chr6:26457904-26476621|+|BTN2A1	chr6:26460667-26460877|Enhancer					
chr6:26536598-26536653|Promoter	chr6:26538366-26546933|+|HMGN4			chr6:26365029-26365195|Promoter			
chr6:26568756-26569242|Promoter	chr6:26569324-26574698|+|AL121936.1	chr6:26571681-26571864|Enhancer,chr6:26556463-26557014|Enhancer,chr6:26572048-26572087|Enhancer	chr6:26552896-26553826|Enhancer,chr6:26554026-26554336|Enhancer,chr6:26329695-26331059|Enhancer,chr6:26555261-26555401|Enhancer			chr6:26556463-26557014|Enhancer	chr6:26554026-26554336|Enhancer
chr6:26600983-26601600|Promoter	chr6:26602733-26606661|+|AL513548.3	chr6:26607111-26607899|Enhancer					
chr6:2853779-2854545|Promoter	chr6:2854031-2854107|-|MIR4645	chr6:2862630-2863644|Enhancer	chr6:2940590-2940732|Enhancer				
chr6:34238997-34239994|Promoter	chr6:34240673-34240736|+|MIR6835	chr6:34244441-34244819|Enhancer			chr6:34246506-34247699|Promoter		
chr6:34246506-34247699|Promoter	chr6:34248568-34284454|+|AL354740.1	chr6:34244441-34244819|Enhancer			chr6:34238997-34239994|Promoter		
chr6:35298819-35298862|Promoter	chr6:35297818-35321771|+|DEF6	chr6:35303059-35303131|Enhancer					
chr6:35665648-35666290|Promoter	chr6:35664717-35664789|-|MIR5690	chr6:35679223-35681065|Enhancer					
