anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chr20:53152553-53152604|Enhancer	chr20	53152553	53152604	Enhancer	26971	AL391097.1	chr20:53168643-53179550|-|AL391097.1
chr20:53153902-53153944|Enhancer	chr20	53153902	53153944	Enhancer	25627	AL391097.1	chr20:53168643-53179550|-|AL391097.1
chr20:53407589-53407867|Enhancer	chr20	53407589	53407867	Enhancer	5182	AL354993.1	chr20:53397661-53412910|-|AL354993.1
chr20:53408913-53409133|Enhancer	chr20	53408913	53409133	Enhancer	3887	AL354993.1	chr20:53397661-53412910|-|AL354993.1
chr20:53578607-53579223|Enhancer	chr20	53578607	53579223	Enhancer	14924	ZNF217	chr20:53567065-53593839|-|ZNF217
chr20:53579633-53580635|Enhancer	chr20	53579633	53580635	Enhancer	13705	ZNF217	chr20:53567065-53593839|-|ZNF217
chr20:53582218-53582389|Enhancer	chr20	53582218	53582389	Enhancer	11535	ZNF217	chr20:53567065-53593839|-|ZNF217
chr20:53586020-53586285|Enhancer	chr20	53586020	53586285	Enhancer	7686	ZNF217	chr20:53567065-53593839|-|ZNF217
chr20:53586792-53587569|Enhancer	chr20	53586792	53587569	Enhancer	6658	ZNF217	chr20:53567065-53593839|-|ZNF217
chr20:53622241-53622514|Enhancer	chr20	53622241	53622514	Enhancer	14023	AC005808.1	chr20:53608354-53634590|+|AC005808.1
chr20:53623318-53623607|Enhancer	chr20	53623318	53623607	Enhancer	15108	AC005808.1	chr20:53608354-53634590|+|AC005808.1
chr20:53700965-53701223|Enhancer	chr20	53700965	53701223	Enhancer	32336	RNU7-14P	chr20:53668697-53668758|-|RNU7-14P
chr20:53706607-53706915|Enhancer	chr20	53706607	53706915	Enhancer	38003	RNU7-14P	chr20:53668697-53668758|-|RNU7-14P
chr20:53835620-53835883|Enhancer	chr20	53835620	53835883	Enhancer	34433	AC006076.1	chr20:53799823-53801318|-|AC006076.1
chr20:53839514-53839810|Enhancer	chr20	53839514	53839810	Enhancer	35895	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53840762-53840823|Enhancer	chr20	53840762	53840823	Enhancer	34764	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53842930-53843043|Enhancer	chr20	53842930	53843043	Enhancer	32570	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53844926-53845844|Enhancer	chr20	53844926	53845844	Enhancer	30172	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53863954-53864153|Enhancer	chr20	53863954	53864153	Enhancer	11503	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53865954-53866241|Enhancer	chr20	53865954	53866241	Enhancer	9459	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53866979-53867594|Enhancer	chr20	53866979	53867594	Enhancer	8270	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53869833-53870000|Enhancer	chr20	53869833	53870000	Enhancer	5640	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53872032-53873038|Enhancer	chr20	53872032	53873038	Enhancer	3022	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53899494-53900108|Enhancer	chr20	53899494	53900108	Enhancer	24244	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53900961-53901446|Enhancer	chr20	53900961	53901446	Enhancer	25646	SUMO1P1	chr20:53875252-53875557|-|SUMO1P1
chr20:53915937-53916050|Enhancer	chr20	53915937	53916050	Enhancer	24166	AC005220.1	chr20:53940160-53942508|+|AC005220.1
chr20:53918465-53918698|Enhancer	chr20	53918465	53918698	Enhancer	21578	AC005220.1	chr20:53940160-53942508|+|AC005220.1
chr20:54515217-54515609|Enhancer	chr20	54515217	54515609	Enhancer	39816	DOK5	chr20:54475597-54651171|+|DOK5
chr20:54516578-54516976|Enhancer	chr20	54516578	54516976	Enhancer	41180	DOK5	chr20:54475597-54651171|+|DOK5
chr20:56400171-56400427|Enhancer	chr20	56400171	56400427	Enhancer	7905	CSTF1	chr20:56392394-56406369|+|CSTF1
chr20:56411907-56412459|Promoter	chr20	56411907	56412459	Promoter	0	CASS4	chr20:56412112-56460387|+|CASS4
chr20:56418377-56420475|Enhancer	chr20	56418377	56420475	Enhancer	7314	CASS4	chr20:56412112-56460387|+|CASS4
chr20:56421089-56421666|Enhancer	chr20	56421089	56421666	Enhancer	9265	CASS4	chr20:56412112-56460387|+|CASS4
chr20:56422400-56422729|Enhancer	chr20	56422400	56422729	Enhancer	10452	CASS4	chr20:56412112-56460387|+|CASS4
chr20:56438582-56440777|Enhancer	chr20	56438582	56440777	Enhancer	19903	RPL39P	chr20:56459428-56459583|-|RPL39P
chr20:57346447-57346685|Enhancer	chr20	57346447	57346685	Enhancer	4657	RAE1	chr20:57351223-57379211|+|RAE1
chr20:57351001-57351254|Promoter	chr20	57351001	57351254	Promoter	0	RAE1	chr20:57351223-57379211|+|RAE1
chr20:57389039-57389126|Enhancer	chr20	57389039	57389126	Enhancer	2313	RBM38	chr20:57391396-57409333|+|RBM38
chr20:57392707-57393444|Promoter	chr20	57392707	57393444	Promoter	0	AL109955.1	chr20:57384160-57393062|-|AL109955.1
chr20:57394177-57394308|Promoter	chr20	57394177	57394308	Promoter	1180	AL109955.1	chr20:57384160-57393062|-|AL109955.1
chr20:57397378-57398897|Enhancer	chr20	57397378	57398897	Enhancer	5075	AL109955.1	chr20:57384160-57393062|-|AL109955.1
chr20:57399593-57400746|Enhancer	chr20	57399593	57400746	Enhancer	7107	AL109955.1	chr20:57384160-57393062|-|AL109955.1
chr20:57404602-57405567|Enhancer	chr20	57404602	57405567	Enhancer	12022	AL109955.1	chr20:57384160-57393062|-|AL109955.1
chr20:57433082-57433254|Enhancer	chr20	57433082	57433254	Enhancer	9574	AL109955.2	chr20:57442742-57458298|+|AL109955.2
chr20:57435148-57435333|Enhancer	chr20	57435148	57435333	Enhancer	7501	AL109955.2	chr20:57442742-57458298|+|AL109955.2
chr20:57628107-57628207|Enhancer	chr20	57628107	57628207	Enhancer	7581	ZBP1	chr20:57603846-57620576|-|ZBP1
chr20:57628333-57628657|Enhancer	chr20	57628333	57628657	Enhancer	7919	ZBP1	chr20:57603846-57620576|-|ZBP1
chr20:57630271-57630439|Enhancer	chr20	57630271	57630439	Enhancer	9779	ZBP1	chr20:57603846-57620576|-|ZBP1
chr20:57634125-57634357|Enhancer	chr20	57634125	57634357	Enhancer	13665	ZBP1	chr20:57603846-57620576|-|ZBP1
chr20:57909486-57909673|Enhancer	chr20	57909486	57909673	Enhancer	14185	AL162291.1	chr20:57895394-57895444|+|AL162291.1
chr20:57910546-57910919|Enhancer	chr20	57910546	57910919	Enhancer	15338	AL162291.1	chr20:57895394-57895444|+|AL162291.1
chr20:58236778-58237849|Enhancer	chr20	58236778	58237849	Enhancer	8660	ANKRD60	chr20:58218495-58228653|-|ANKRD60
chr20:58306399-58307269|Enhancer	chr20	58306399	58307269	Enhancer	2617	PPP4R1L	chr20:58228940-58309451|-|PPP4R1L
chr20:58309415-58309477|Promoter	chr20	58309415	58309477	Promoter	0	PPP4R1L	chr20:58228940-58309451|-|PPP4R1L
chr20:58408742-58408840|Enhancer	chr20	58408742	58408840	Enhancer	19669	VAPB	chr20:58389122-58451101|+|VAPB
chr20:58416408-58417070|Enhancer	chr20	58416408	58417070	Enhancer	27617	VAPB	chr20:58389122-58451101|+|VAPB
chr20:58447733-58447990|Enhancer	chr20	58447733	58447990	Enhancer	58739	VAPB	chr20:58389122-58451101|+|VAPB
chr20:58652116-58653486|Promoter	chr20	58652116	58653486	Promoter	1367	STX16-NPEPL1	chr20:58651434-58715410|+|STX16-NPEPL1
chr20:58658368-58658410|Enhancer	chr20	58658368	58658410	Enhancer	6955	STX16-NPEPL1	chr20:58651434-58715410|+|STX16-NPEPL1
chr20:58659872-58660203|Enhancer	chr20	58659872	58660203	Enhancer	8603	STX16-NPEPL1	chr20:58651434-58715410|+|STX16-NPEPL1
chr20:58660609-58661809|Enhancer	chr20	58660609	58661809	Enhancer	9775	STX16-NPEPL1	chr20:58651434-58715410|+|STX16-NPEPL1
chr20:59005285-59005411|Promoter	chr20	59005285	59005411	Promoter	1906	CTSZ	chr20:58995185-59007254|-|CTSZ
chr20:59006502-59007234|Promoter	chr20	59006502	59007234	Promoter	386	CTSZ	chr20:58995185-59007254|-|CTSZ
chr20:59042344-59043581|Promoter	chr20	59042344	59043581	Promoter	0	PRELID3B	chr20:59033145-59042805|-|PRELID3B
chr20:59055429-59055895|Enhancer	chr20	59055429	59055895	Enhancer	12857	PRELID3B	chr20:59033145-59042805|-|PRELID3B
chr20:59122711-59123915|Promoter	chr20	59122711	59123915	Promoter	0	ZNF831	chr20:59123381-59259113|+|ZNF831
chr20:59149802-59150872|Enhancer	chr20	59149802	59150872	Enhancer	26956	ZNF831	chr20:59123381-59259113|+|ZNF831
chr20:59159153-59159754|Enhancer	chr20	59159153	59159754	Enhancer	36072	ZNF831	chr20:59123381-59259113|+|ZNF831
chr20:59160365-59160564|Enhancer	chr20	59160365	59160564	Enhancer	37083	ZNF831	chr20:59123381-59259113|+|ZNF831
chr20:59161607-59162234|Enhancer	chr20	59161607	59162234	Enhancer	38539	ZNF831	chr20:59123381-59259113|+|ZNF831
chr20:59163439-59164073|Enhancer	chr20	59163439	59164073	Enhancer	40375	ZNF831	chr20:59123381-59259113|+|ZNF831
chr20:59174353-59174425|Enhancer	chr20	59174353	59174425	Enhancer	51008	ZNF831	chr20:59123381-59259113|+|ZNF831
chr20:59177720-59178121|Enhancer	chr20	59177720	59178121	Enhancer	54539	ZNF831	chr20:59123381-59259113|+|ZNF831
chr20:59940772-59940775|Promoter	chr20	59940772	59940775	Promoter	468	PPP1R3D	chr20:59936663-59940305|-|PPP1R3D
chr20:61719653-61719959|Promoter	chr20	61719653	61719959	Promoter	0	AL162457.1	chr20:61717506-61719748|-|AL162457.1
chr20:61721252-61721513|Promoter	chr20	61721252	61721513	Promoter	1634	AL162457.1	chr20:61717506-61719748|-|AL162457.1
chr20:62030929-62031145|Enhancer	chr20	62030929	62031145	Enhancer	6919	AL137077.1	chr20:62037429-62037956|-|AL137077.1
chr20:62032197-62032794|Enhancer	chr20	62032197	62032794	Enhancer	5460	AL137077.1	chr20:62037429-62037956|-|AL137077.1
chr20:62651072-62651509|Promoter	chr20	62651072	62651509	Promoter	523	AL357033.4	chr20:62648961-62650767|-|AL357033.4
chr20:62652234-62652808|Promoter	chr20	62652234	62652808	Promoter	335	AL357033.3	chr20:62651272-62652186|-|AL357033.3
chr20:62891050-62891543|Enhancer	chr20	62891050	62891543	Enhancer	18220	ARF4P2	chr20:62872250-62873076|-|ARF4P2
chr20:62892471-62893313|Enhancer	chr20	62892471	62893313	Enhancer	19816	ARF4P2	chr20:62872250-62873076|-|ARF4P2
chr20:62918211-62918363|Enhancer	chr20	62918211	62918363	Enhancer	11010	AL117379.1	chr20:62928621-62929297|-|AL117379.1
chr20:62928737-62929015|Promoter	chr20	62928737	62929015	Promoter	421	AL117379.1	chr20:62928621-62929297|-|AL117379.1
chr20:63028181-63028790|Enhancer	chr20	63028181	63028790	Enhancer	8542	LINC00029	chr20:63034217-63037028|-|LINC00029
chr20:63029561-63030240|Enhancer	chr20	63029561	63030240	Enhancer	7127	LINC00029	chr20:63034217-63037028|-|LINC00029
chr20:63627488-63627544|Promoter	chr20	63627488	63627544	Promoter	289	MHENCR	chr20:63627227-63628824|+|MHENCR
chr20:63628180-63628781|Promoter	chr20	63628180	63628781	Promoter	1253	MHENCR	chr20:63627227-63628824|+|MHENCR
chr20:63635069-63636272|Enhancer	chr20	63635069	63636272	Enhancer	8443	MHENCR	chr20:63627227-63628824|+|MHENCR
chr20:63639108-63639908|Enhancer	chr20	63639108	63639908	Enhancer	12281	MHENCR	chr20:63627227-63628824|+|MHENCR
chr20:63863646-63864062|Promoter	chr20	63863646	63864062	Promoter	439	AL118506.1	chr20:63861212-63864293|-|AL118506.1
chr20:63864858-63865231|Promoter	chr20	63864858	63865231	Promoter	0	TPD52L2	chr20:63865228-63891545|+|TPD52L2
chr20:63949169-63949506|Enhancer	chr20	63949169	63949506	Enhancer	4046	UCKL1-AS1	chr20:63953384-63956985|+|UCKL1-AS1
chr20:63956246-63956475|Promoter	chr20	63956246	63956475	Promoter	0	UCKL1	chr20:63939829-63956416|-|UCKL1
chr14:20454339-20455539|Promoter	chr14	20454339	20455539	Promoter	0	APEX1,OSGEP	chr14:20455191-20457772|+|APEX1,chr14:20446401-20454812|-|OSGEP
chr14:20461195-20461967|Promoter	chr14	20461195	20461967	Promoter	0	PIP4P1	chr14:20457719-20461612|-|PIP4P1
chr14:20469158-20469911|Promoter	chr14	20469158	20469911	Promoter	0	PNP	chr14:20469379-20477094|+|PNP
chr14:20470059-20470529|Promoter	chr14	20470059	20470529	Promoter	915	PNP	chr14:20469379-20477094|+|PNP
chr14:20476196-20477885|Promoter	chr14	20476196	20477885	Promoter	0	AL355075.3	chr14:20474789-20477089|-|AL355075.3
chr14:20609212-20609542|Promoter	chr14	20609212	20609542	Promoter	418	AL163195.3	chr14:20584340-20609795|-|AL163195.3
chr14:20610510-20610683|Promoter	chr14	20610510	20610683	Promoter	801	AL163195.3	chr14:20584340-20609795|-|AL163195.3
chr14:20624822-20625873|Enhancer	chr14	20624822	20625873	Enhancer	8356	AL163195.1	chr14:20616644-20616991|-|AL163195.1
chr14:20628982-20629560|Enhancer	chr14	20628982	20629560	Enhancer	12280	AL163195.1	chr14:20616644-20616991|-|AL163195.1
chr14:20630105-20630693|Enhancer	chr14	20630105	20630693	Enhancer	11292	OR6S1	chr14:20640696-20641691|-|OR6S1
chr14:21087499-21087788|Enhancer	chr14	21087499	21087788	Enhancer	11293	TMEM253	chr14:21098937-21103724|+|TMEM253
chr14:21103638-21103926|Promoter	chr14	21103638	21103926	Promoter	940	ZNF219	chr14:21090077-21104722|-|ZNF219
chr14:21104291-21104726|Promoter	chr14	21104291	21104726	Promoter	0	ZNF219	chr14:21090077-21104722|-|ZNF219
chr14:21106915-21107011|Promoter	chr14	21106915	21107011	Promoter	1080	AL161668.1	chr14:21108043-21116703|+|AL161668.1
chr14:21215840-21218770|Enhancer	chr14	21215840	21218770	Enhancer	10405	LINC00641	chr14:21200461-21206900|-|LINC00641
chr14:21220862-21220865|Enhancer	chr14	21220862	21220865	Enhancer	13963	LINC00641	chr14:21200461-21206900|-|LINC00641
chr14:21221057-21221404|Enhancer	chr14	21221057	21221404	Enhancer	14330	LINC00641	chr14:21200461-21206900|-|LINC00641
chr14:21228800-21230212|Enhancer	chr14	21228800	21230212	Enhancer	22606	LINC00641	chr14:21200461-21206900|-|LINC00641
chr14:21230912-21231779|Enhancer	chr14	21230912	21231779	Enhancer	24445	LINC00641	chr14:21200461-21206900|-|LINC00641
chr14:21453556-21453869|Enhancer	chr14	21453556	21453869	Enhancer	2413	CHD8	chr14:21385194-21456126|-|CHD8
chr14:21454902-21455096|Promoter	chr14	21454902	21455096	Promoter	1127	CHD8	chr14:21385194-21456126|-|CHD8
chr14:21481801-21481966|Enhancer	chr14	21481801	21481966	Enhancer	4924	RAB2B	chr14:21459020-21476959|-|RAB2B
chr14:21482971-21483024|Enhancer	chr14	21482971	21483024	Enhancer	6038	RAB2B	chr14:21459020-21476959|-|RAB2B
chr14:21509262-21509336|Enhancer	chr14	21509262	21509336	Enhancer	2041	METTL3	chr14:21498138-21511340|-|METTL3
chr14:21511342-21511518|Promoter	chr14	21511342	21511518	Promoter	90	METTL3	chr14:21498138-21511340|-|METTL3
chr14:21712149-21712331|Promoter	chr14	21712149	21712331	Promoter	0	TRAV2	chr14:21712321-21712843|+|TRAV2
chr14:21714433-21714752|Promoter	chr14	21714433	21714752	Promoter	1669	AC243972.1	chr14:21714795-21716262|-|AC243972.1
chr14:21746250-21747770|Enhancer	chr14	21746250	21747770	Enhancer	2168	TRAV5	chr14:21749178-21749705|+|TRAV5
chr14:21748793-21749139|Promoter	chr14	21748793	21749139	Promoter	212	TRAV5	chr14:21749178-21749705|+|TRAV5
chr14:21863238-21863330|Enhancer	chr14	21863238	21863330	Enhancer	5555	TRAV13-1	chr14:21868839-21869365|+|TRAV13-1
chr14:21864400-21864629|Enhancer	chr14	21864400	21864629	Enhancer	4324	TRAV13-1	chr14:21868839-21869365|+|TRAV13-1
chr14:21868643-21868904|Promoter	chr14	21868643	21868904	Promoter	0	TRAV13-1	chr14:21868839-21869365|+|TRAV13-1
chr14:21874122-21875022|Enhancer	chr14	21874122	21875022	Enhancer	5733	TRAV13-1	chr14:21868839-21869365|+|TRAV13-1
chr14:21886857-21888230|Promoter	chr14	21886857	21888230	Promoter	0	TRAV12-2	chr14:21887857-21888502|+|TRAV12-2
chr14:21912500-21912914|Enhancer	chr14	21912500	21912914	Enhancer	5481	TRAV13-2	chr14:21918188-21918756|+|TRAV13-2
chr14:21913827-21914095|Enhancer	chr14	21913827	21914095	Enhancer	4227	TRAV13-2	chr14:21918188-21918756|+|TRAV13-2
chr14:21919634-21919979|Promoter	chr14	21919634	21919979	Promoter	1618	TRAV13-2	chr14:21918188-21918756|+|TRAV13-2
chr14:21921917-21922980|Promoter	chr14	21921917	21922980	Promoter	1614	TRAV14DV4	chr14:21924063-21924651|+|TRAV14DV4
chr14:21923720-21924157|Promoter	chr14	21923720	21924157	Promoter	0	TRAV14DV4	chr14:21924063-21924651|+|TRAV14DV4
chr14:21987993-21988241|Enhancer	chr14	21987993	21988241	Enhancer	2379	TRAV16	chr14:21990496-21990938|+|TRAV16
chr14:21990282-21990418|Promoter	chr14	21990282	21990418	Promoter	146	TRAV16	chr14:21990496-21990938|+|TRAV16
chr14:22002996-22003147|Promoter	chr14	22002996	22003147	Promoter	0	TRAV18	chr14:22003106-22003673|+|TRAV18
chr14:22095866-22096198|Promoter	chr14	22095866	22096198	Promoter	475	TRDV1	chr14:22096507-22096608|+|TRDV1
chr14:22097860-22098160|Promoter	chr14	22097860	22098160	Promoter	1503	TRDV1	chr14:22096507-22096608|+|TRDV1
chr14:22100303-22100469|Enhancer	chr14	22100303	22100469	Enhancer	3879	TRDV1	chr14:22096507-22096608|+|TRDV1
chr14:22113499-22113939|Promoter	chr14	22113499	22113939	Promoter	1372	TRAV25	chr14:22112347-22113031|+|TRAV25
chr14:22118714-22119373|Enhancer	chr14	22118714	22119373	Enhancer	4274	TRAV26-1	chr14:22123318-22124285|+|TRAV26-1
chr14:22509405-22510418|Promoter	chr14	22509405	22510418	Promoter	570	TRAJ32	chr14:22509341-22509406|+|TRAJ32
chr14:22512104-22512721|Promoter	chr14	22512104	22512721	Promoter	439	TRAJ30	chr14:22512852-22512908|+|TRAJ30
chr14:22517776-22520146|Promoter	chr14	22517776	22520146	Promoter	0	TRAJ24,TRAJ25,TRAJ26	chr14:22519969-22520031|+|TRAJ24,chr14:22518812-22518871|+|TRAJ25,chr14:22518446-22518505|+|TRAJ26
chr14:22521989-22522049|Promoter	chr14	22521989	22522049	Promoter	0	TRAJ22	chr14:22522040-22522102|+|TRAJ22
chr14:22526329-22527237|Promoter	chr14	22526329	22527237	Promoter	0	TRAJ17	chr14:22526844-22526906|+|TRAJ17
chr14:22541084-22541892|Promoter	chr14	22541084	22541892	Promoter	711	TRAJ4	chr14:22542199-22542261|+|TRAJ4
chr14:22550302-22550486|Enhancer	chr14	22550302	22550486	Enhancer	2888	TRAC	chr14:22547506-22552156|+|TRAC
chr14:22553822-22553976|Enhancer	chr14	22553822	22553976	Enhancer	2741	AC243965.1	chr14:22556640-22559037|+|AC243965.1
chr14:22556290-22557090|Promoter	chr14	22556290	22557090	Promoter	0	AC243965.1,LINC02332	chr14:22556640-22559037|+|AC243965.1,chr14:22556311-22557062|-|LINC02332
chr14:22561620-22562152|Enhancer	chr14	22561620	22562152	Enhancer	4824	LINC02332	chr14:22556311-22557062|-|LINC02332
chr14:22562896-22563017|Enhancer	chr14	22562896	22563017	Enhancer	5894	LINC02332	chr14:22556311-22557062|-|LINC02332
chr14:22566671-22567109|Enhancer	chr14	22566671	22567109	Enhancer	9828	LINC02332	chr14:22556311-22557062|-|LINC02332
chr14:22568072-22568143|Enhancer	chr14	22568072	22568143	Enhancer	11045	LINC02332	chr14:22556311-22557062|-|LINC02332
chr14:22588029-22588379|Promoter	chr14	22588029	22588379	Promoter	1020	DAD1	chr14:22564907-22589224|-|DAD1
chr14:22589210-22589862|Promoter	chr14	22589210	22589862	Promoter	0	DAD1	chr14:22564907-22589224|-|DAD1
chr14:22872685-22872842|Promoter	chr14	22872685	22872842	Promoter	1023	LRP10	chr14:22871740-22881713|+|LRP10
chr14:22886895-22887670|Enhancer	chr14	22886895	22887670	Enhancer	4060	REM2	chr14:22883222-22887678|+|REM2
chr14:22888311-22888985|Enhancer	chr14	22888311	22888985	Enhancer	5426	REM2	chr14:22883222-22887678|+|REM2
chr14:22929385-22929626|Promoter	chr14	22929385	22929626	Promoter	0	AL132780.1,PRMT5	chr14:22929609-22955562|+|AL132780.1,chr14:22920525-22929408|-|PRMT5
chr14:22930492-22930699|Promoter	chr14	22930492	22930699	Promoter	986	AL132780.1	chr14:22929609-22955562|+|AL132780.1
chr14:23077024-23078387|Enhancer	chr14	23077024	23078387	Enhancer	17799	C14orf119	chr14:23095505-23100456|+|C14orf119
chr14:23093816-23095621|Promoter	chr14	23093816	23095621	Promoter	0	ACIN1,C14orf119	chr14:23058564-23095614|-|ACIN1,chr14:23095505-23100456|+|C14orf119
chr14:23120193-23121007|Promoter	chr14	23120193	23121007	Promoter	984	CEBPE	chr14:23117304-23119616|-|CEBPE
chr14:23186693-23187267|Promoter	chr14	23186693	23187267	Promoter	1664	RNF212B	chr14:23185316-23273477|+|RNF212B
chr14:23286193-23286373|Enhancer	chr14	23286193	23286373	Enhancer	7569	H3F3AP2	chr14:23293852-23295798|+|H3F3AP2
chr14:23287997-23288119|Enhancer	chr14	23287997	23288119	Enhancer	5794	H3F3AP2	chr14:23293852-23295798|+|H3F3AP2
chr14:23291426-23291546|Enhancer	chr14	23291426	23291546	Enhancer	2366	H3F3AP2	chr14:23293852-23295798|+|H3F3AP2
chr14:23295049-23295319|Promoter	chr14	23295049	23295319	Promoter	1332	H3F3AP2	chr14:23293852-23295798|+|H3F3AP2
chr14:24481739-24481817|Enhancer	chr14	24481739	24481817	Enhancer	19816	AL132800.1	chr14:24501594-24508688|+|AL132800.1
chr14:24483309-24484120|Enhancer	chr14	24483309	24484120	Enhancer	17879	AL132800.1	chr14:24501594-24508688|+|AL132800.1
chr14:24679113-24679157|Enhancer	chr14	24679113	24679157	Enhancer	44868	GZMB	chr14:24630954-24634267|-|GZMB
chr14:24693112-24693244|Enhancer	chr14	24693112	24693244	Enhancer	58911	GZMB	chr14:24630954-24634267|-|GZMB
chr14:30522045-30522351|Enhancer	chr14	30522045	30522351	Enhancer	19990	SYF2P1	chr14:30541776-30542188|-|SYF2P1
chr14:30524716-30524977|Enhancer	chr14	30524716	30524977	Enhancer	17341	SYF2P1	chr14:30541776-30542188|-|SYF2P1
chr14:30558848-30559745|Promoter	chr14	30558848	30559745	Promoter	0	G2E3	chr14:30559158-30620064|+|G2E3
chr14:30577290-30577962|Enhancer	chr14	30577290	30577962	Enhancer	3997	G2E3-AS1	chr14:30437992-30573629|-|G2E3-AS1
chr14:31124362-31124602|Enhancer	chr14	31124362	31124602	Enhancer	12243	RPL21P5	chr14:31111569-31112239|-|RPL21P5
chr14:31127553-31127931|Enhancer	chr14	31127553	31127931	Enhancer	15197	RNU6-541P	chr14:31142939-31143048|+|RNU6-541P
chr14:31145955-31146361|Enhancer	chr14	31145955	31146361	Enhancer	3219	RNU6-541P	chr14:31142939-31143048|+|RNU6-541P
chr14:31148918-31149482|Enhancer	chr14	31148918	31149482	Enhancer	6261	RNU6-541P	chr14:31142939-31143048|+|RNU6-541P
chr14:31208091-31208885|Promoter	chr14	31208091	31208885	Promoter	684	HECTD1	chr14:31100117-31207804|-|HECTD1
chr14:31210313-31210673|Enhancer	chr14	31210313	31210673	Enhancer	2689	HECTD1	chr14:31100117-31207804|-|HECTD1
chr14:31325041-31325113|Enhancer	chr14	31325041	31325113	Enhancer	4443	AL139353.3	chr14:31320224-31320634|-|AL139353.3
chr14:31326174-31326440|Enhancer	chr14	31326174	31326440	Enhancer	5673	AL139353.3	chr14:31320224-31320634|-|AL139353.3
chr14:31418282-31419658|Promoter	chr14	31418282	31419658	Promoter	1316	AL139353.2	chr14:31420286-31452883|+|AL139353.2
chr14:31420495-31420761|Promoter	chr14	31420495	31420761	Promoter	0	HEATR5A	chr14:31291788-31420550|-|HEATR5A
chr14:31445758-31446845|Enhancer	chr14	31445758	31446845	Enhancer	11105	AL139353.1	chr14:31400279-31457407|-|AL139353.1
chr14:31456885-31458225|Promoter	chr14	31456885	31458225	Promoter	0	AL139353.1,DTD2	chr14:31400279-31457407|-|AL139353.1,chr14:31446036-31457506|-|DTD2
chr14:31510025-31510363|Enhancer	chr14	31510025	31510363	Enhancer	22052	GPR33	chr14:31482875-31488142|-|GPR33
chr14:31511364-31512396|Enhancer	chr14	31511364	31512396	Enhancer	23738	GPR33	chr14:31482875-31488142|-|GPR33
chr14:31842582-31843151|Enhancer	chr14	31842582	31843151	Enhancer	87279	AL355112.1	chr14:31925801-31930146|-|AL355112.1
chr14:31844882-31845269|Enhancer	chr14	31844882	31845269	Enhancer	85070	AL355112.1	chr14:31925801-31930146|-|AL355112.1
chr14:31925057-31925124|Enhancer	chr14	31925057	31925124	Enhancer	5055	AL355112.1	chr14:31925801-31930146|-|AL355112.1
chr14:31926197-31926383|Enhancer	chr14	31926197	31926383	Enhancer	3856	AL355112.1	chr14:31925801-31930146|-|AL355112.1
chr14:31944952-31945536|Promoter	chr14	31944952	31945536	Promoter	391	LINC02313	chr14:31944853-31950382|+|LINC02313
chr14:31947575-31947897|Enhancer	chr14	31947575	31947897	Enhancer	2883	LINC02313	chr14:31944853-31950382|+|LINC02313
chr14:32073388-32076640|Promoter	chr14	32073388	32076640	Promoter	1779	ARHGAP5-AS1	chr14:32074946-32076793|-|ARHGAP5-AS1
chr14:32102018-32103468|Enhancer	chr14	32102018	32103468	Enhancer	25776	ARHGAP5	chr14:32076967-32159728|+|ARHGAP5
chr14:32201620-32203915|Promoter	chr14	32201620	32203915	Promoter	0	RNU6-8,RNU6-7	chr14:32203163-32203269|-|RNU6-8,chr14:32202045-32202151|+|RNU6-7
chr14:34016823-34017208|Enhancer	chr14	34016823	34017208	Enhancer	23081	EGLN3-AS1	chr14:34040097-34059300|+|EGLN3-AS1
chr14:34018104-34018801|Enhancer	chr14	34018104	34018801	Enhancer	21644	EGLN3-AS1	chr14:34040097-34059300|+|EGLN3-AS1
chr14:34026027-34026029|Enhancer	chr14	34026027	34026029	Enhancer	14069	EGLN3-AS1	chr14:34040097-34059300|+|EGLN3-AS1
chr14:34533723-34534227|Enhancer	chr14	34533723	34534227	Enhancer	5736	EAPP	chr14:34515938-34539711|-|EAPP
chr14:34539646-34540069|Promoter	chr14	34539646	34540069	Promoter	0	EAPP	chr14:34515938-34539711|-|EAPP
chr14:34614811-34614883|Enhancer	chr14	34614811	34614883	Enhancer	15336	SNX6	chr14:34561094-34630183|-|SNX6
chr14:34616420-34616690|Enhancer	chr14	34616420	34616690	Enhancer	13628	SNX6	chr14:34561094-34630183|-|SNX6
chr14:34857634-34858053|Enhancer	chr14	34857634	34858053	Enhancer	12483	RNU7-41P	chr14:34845300-34845360|-|RNU7-41P
chr14:34858944-34859439|Enhancer	chr14	34858944	34859439	Enhancer	13831	RNU7-41P	chr14:34845300-34845360|-|RNU7-41P
