anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chrX:37923950-37924336|Enhancer	chrX	37923950	37924336	Enhancer	17996	AL121578.3	chrX:37906147-37949405|+|AL121578.3
chrX:38559432-38559984|Promoter	chrX	38559432	38559984	Promoter	1662	TSPAN7	chrX:38561370-38688913|+|TSPAN7
chrX:38561063-38561343|Promoter	chrX	38561063	38561343	Promoter	167	TSPAN7	chrX:38561370-38688913|+|TSPAN7
chrX:38807032-38807098|Enhancer	chrX	38807032	38807098	Enhancer	3182	MID1IP1-AS1	chrX:38801568-38803883|-|MID1IP1-AS1
chrX:38808093-38808214|Enhancer	chrX	38808093	38808214	Enhancer	4270	MID1IP1-AS1	chrX:38801568-38803883|-|MID1IP1-AS1
chrX:39195815-39196830|Enhancer	chrX	39195815	39196830	Enhancer	103463	AC108879.1	chrX:39226103-39299786|-|AC108879.1
chrX:39200873-39201897|Enhancer	chrX	39200873	39201897	Enhancer	98401	AC108879.1	chrX:39226103-39299786|-|AC108879.1
chrX:39203917-39205517|Enhancer	chrX	39203917	39205517	Enhancer	95069	AC108879.1	chrX:39226103-39299786|-|AC108879.1
chrX:39425161-39425390|Enhancer	chrX	39425161	39425390	Enhancer	9548	LINC01283	chrX:39401252-39434824|-|LINC01283
chrX:39427975-39428124|Enhancer	chrX	39427975	39428124	Enhancer	6774	LINC01283	chrX:39401252-39434824|-|LINC01283
chrX:39705531-39705686|Enhancer	chrX	39705531	39705686	Enhancer	44392	MIR3937	chrX:39661216-39661321|+|MIR3937
chrX:39707161-39707509|Enhancer	chrX	39707161	39707509	Enhancer	46119	MIR3937	chrX:39661216-39661321|+|MIR3937
chrX:39859959-39861274|Enhancer	chrX	39859959	39861274	Enhancer	4807	RPS11P7	chrX:39865424-39865888|+|RPS11P7
chrX:39874469-39874926|Enhancer	chrX	39874469	39874926	Enhancer	9273	RPS11P7	chrX:39865424-39865888|+|RPS11P7
chrX:41009879-41011058|Enhancer	chrX	41009879	41011058	Enhancer	66530	CLIC4P3	chrX:41076999-41077750|+|CLIC4P3
chrX:41014424-41014971|Enhancer	chrX	41014424	41014971	Enhancer	62301	CLIC4P3	chrX:41076999-41077750|+|CLIC4P3
chrX:41792333-41792584|Enhancer	chrX	41792333	41792584	Enhancer	2208	AL353691.2	chrX:41790192-41790250|-|AL353691.2
chrX:41793951-41794115|Enhancer	chrX	41793951	41794115	Enhancer	3783	AL353691.2	chrX:41790192-41790250|-|AL353691.2
chrX:42106336-42106427|Enhancer	chrX	42106336	42106427	Enhancer	7208	ATP5MC2P4	chrX:42098754-42099173|-|ATP5MC2P4
chrX:42107530-42107741|Enhancer	chrX	42107530	42107741	Enhancer	8462	ATP5MC2P4	chrX:42098754-42099173|-|ATP5MC2P4
chrX:42827310-42827321|Enhancer	chrX	42827310	42827321	Enhancer	49068	PPP1R2C	chrX:42777368-42778247|-|PPP1R2C
chrX:42828845-42828930|Enhancer	chrX	42828845	42828930	Enhancer	50640	PPP1R2C	chrX:42777368-42778247|-|PPP1R2C
chrX:42947174-42947262|Enhancer	chrX	42947174	42947262	Enhancer	52956	AL451086.1	chrX:43000174-43000396|+|AL451086.1
chrX:42948476-42948842|Enhancer	chrX	42948476	42948842	Enhancer	51515	AL451086.1	chrX:43000174-43000396|+|AL451086.1
chrX:44149921-44149965|Enhancer	chrX	44149921	44149965	Enhancer	120611	AL034370.1	chrX:44029332-44030921|+|AL034370.1
chrX:44151011-44151104|Enhancer	chrX	44151011	44151104	Enhancer	121725	AL034370.1	chrX:44029332-44030921|+|AL034370.1
chrX:44903290-44903423|Enhancer	chrX	44903290	44903423	Enhancer	30179	KDM6A	chrX:44873177-45112602|+|KDM6A
chrX:44905164-44905472|Enhancer	chrX	44905164	44905472	Enhancer	32141	KDM6A	chrX:44873177-45112602|+|KDM6A
chrX:45044057-45044278|Enhancer	chrX	45044057	45044278	Enhancer	139083	AC136489.1	chrX:45183251-45333557|+|AC136489.1
chrX:45048633-45050433|Enhancer	chrX	45048633	45050433	Enhancer	133718	AC136489.1	chrX:45183251-45333557|+|AC136489.1
chrX:45438158-45439296|Enhancer	chrX	45438158	45439296	Enhancer	56732	AL020989.1	chrX:45381527-45381995|-|AL020989.1
chrX:45445789-45446244|Enhancer	chrX	45445789	45446244	Enhancer	59371	LINC01204	chrX:45505388-45630202|+|LINC01204
chrX:45762879-45763608|Enhancer	chrX	45762879	45763608	Enhancer	2055	AC234772.2	chrX:45764772-45765299|-|AC234772.2
chrX:45765432-45766510|Promoter	chrX	45765432	45766510	Promoter	672	AC234772.2	chrX:45764772-45765299|-|AC234772.2
chrX:45808738-45809048|Enhancer	chrX	45808738	45809048	Enhancer	38619	MIR222HG	chrX:45745211-45770274|-|MIR222HG
chrX:45818453-45819235|Enhancer	chrX	45818453	45819235	Enhancer	32646	LINC02595	chrX:45848074-45851490|-|LINC02595
chrX:45824337-45825163|Enhancer	chrX	45824337	45825163	Enhancer	26740	LINC02595	chrX:45848074-45851490|-|LINC02595
chrX:45866541-45866824|Enhancer	chrX	45866541	45866824	Enhancer	15192	LINC02595	chrX:45848074-45851490|-|LINC02595
chrX:45868478-45868650|Enhancer	chrX	45868478	45868650	Enhancer	17074	LINC02595	chrX:45848074-45851490|-|LINC02595
chrX:46320413-46320638|Enhancer	chrX	46320413	46320638	Enhancer	7119	LINC01186	chrX:46325924-46327645|-|LINC01186
chrX:46325352-46325720|Enhancer	chrX	46325352	46325720	Enhancer	2109	LINC01186	chrX:46325924-46327645|-|LINC01186
chrX:46665380-46666152|Enhancer	chrX	46665380	46666152	Enhancer	18436	PGAM1P7	chrX:46646594-46647330|-|PGAM1P7
chrX:46667450-46667990|Enhancer	chrX	46667450	46667990	Enhancer	17987	YBX1P8	chrX:46684765-46685707|-|YBX1P8
chrX:46676498-46677101|Enhancer	chrX	46676498	46677101	Enhancer	8907	YBX1P8	chrX:46684765-46685707|-|YBX1P8
chrX:46683105-46683241|Enhancer	chrX	46683105	46683241	Enhancer	2534	YBX1P8	chrX:46684765-46685707|-|YBX1P8
chrX:46686145-46686346|Promoter	chrX	46686145	46686346	Promoter	538	YBX1P8	chrX:46684765-46685707|-|YBX1P8
chrX:46976957-46977059|Enhancer	chrX	46976957	46977059	Enhancer	64732	JADE3	chrX:46912276-47061242|+|JADE3
chrX:46978756-46978863|Enhancer	chrX	46978756	46978863	Enhancer	66533	JADE3	chrX:46912276-47061242|+|JADE3
chrX:47251719-47251721|Enhancer	chrX	47251719	47251721	Enhancer	19030	USP11	chrX:47232690-47248328|+|USP11
chrX:47350455-47350457|Enhancer	chrX	47350455	47350457	Enhancer	20127	ZNF157	chrX:47370583-47414305|+|ZNF157
chrX:48618555-48618652|Enhancer	chrX	48618555	48618652	Enhancer	17561	VN1R110P	chrX:48636165-48637135|+|VN1R110P
chrX:48620048-48620098|Enhancer	chrX	48620048	48620098	Enhancer	16092	VN1R110P	chrX:48636165-48637135|+|VN1R110P
chrX:49193342-49193349|Enhancer	chrX	49193342	49193349	Enhancer	5620	SYP-AS1	chrX:49198966-49202454|+|SYP-AS1
chrX:49194321-49194323|Enhancer	chrX	49194321	49194323	Enhancer	4644	SYP-AS1	chrX:49198966-49202454|+|SYP-AS1
chrX:51236185-51236186|Enhancer	chrX	51236185	51236186	Enhancer	64785	LINC01284	chrX:51095844-51171400|-|LINC01284
chrX:52993713-52993921|Promoter	chrX	52993713	52993921	Promoter	1655	FAM156A	chrX:52947254-52995472|-|FAM156A
chrX:52995372-52995474|Promoter	chrX	52995372	52995474	Promoter	0	FAM156A	chrX:52947254-52995472|-|FAM156A
chrX:53138125-53138128|Enhancer	chrX	53138125	53138128	Enhancer	5786	ACTG1P10	chrX:53142832-53143913|-|ACTG1P10
chrX:53186408-53186888|Enhancer	chrX	53186408	53186888	Enhancer	8840	MIR6895	chrX:53195411-53195488|-|MIR6895
chrX:53188599-53189194|Enhancer	chrX	53188599	53189194	Enhancer	6591	MIR6895	chrX:53195411-53195488|-|MIR6895
chrX:53313077-53313206|Enhancer	chrX	53313077	53313206	Enhancer	8208	IQSEC2	chrX:53232874-53321350|-|IQSEC2
chrX:53314316-53314462|Enhancer	chrX	53314316	53314462	Enhancer	6961	IQSEC2	chrX:53232874-53321350|-|IQSEC2
chrX:53716169-53716820|Enhancer	chrX	53716169	53716820	Enhancer	29775	HUWE1	chrX:53532096-53686719|-|HUWE1
chrX:53717464-53719031|Enhancer	chrX	53717464	53719031	Enhancer	31528	HUWE1	chrX:53532096-53686719|-|HUWE1
chrX:53726430-53728441|Enhancer	chrX	53726430	53728441	Enhancer	31590	BX323845.1	chrX:53759026-53759204|+|BX323845.1
chrX:53732097-53734049|Enhancer	chrX	53732097	53734049	Enhancer	25953	BX323845.1	chrX:53759026-53759204|+|BX323845.1
chrX:55118661-55118664|Enhancer	chrX	55118661	55118664	Enhancer	16636	AL590240.4	chrX:55101637-55102026|-|AL590240.4
chrX:55130726-55130728|Enhancer	chrX	55130726	55130728	Enhancer	7203	AL590240.3	chrX:55137930-55142433|+|AL590240.3
chrX:58387212-58387214|Enhancer	chrX	58387212	58387214	Enhancer	402527	KRT8P17	chrX:57984686-57986133|+|KRT8P17
chrX:58390785-58390787|Enhancer	chrX	58390785	58390787	Enhancer	406100	KRT8P17	chrX:57984686-57986133|+|KRT8P17
chrX:64494858-64494860|Enhancer	chrX	64494858	64494860	Enhancer	62458	SHC1P1	chrX:64432401-64434145|+|SHC1P1
chrX:64542860-64542862|Enhancer	chrX	64542860	64542862	Enhancer	70401	YWHAZP7	chrX:64612632-64613262|-|YWHAZP7
chrX:65670099-65670444|Enhancer	chrX	65670099	65670444	Enhancer	2617	MSN	chrX:65667654-65741931|+|MSN
chrX:65671781-65671890|Enhancer	chrX	65671781	65671890	Enhancer	4181	MSN	chrX:65667654-65741931|+|MSN
chrX:65672484-65672489|Enhancer	chrX	65672484	65672489	Enhancer	4832	MSN	chrX:65667654-65741931|+|MSN
chrX:65677479-65677481|Enhancer	chrX	65677479	65677481	Enhancer	9826	MSN	chrX:65667654-65741931|+|MSN
chrX:65706552-65709047|Enhancer	chrX	65706552	65709047	Enhancer	40145	MSN	chrX:65667654-65741931|+|MSN
chrX:65722883-65724440|Enhancer	chrX	65722883	65724440	Enhancer	49970	NANOGP9	chrX:65772741-65773632|-|NANOGP9
chrX:66004942-66005968|Enhancer	chrX	66004942	66005968	Enhancer	10006	AL034397.3	chrX:66015461-66020422|+|AL034397.3
chrX:66016072-66017665|Promoter	chrX	66016072	66017665	Promoter	1407	AL034397.3	chrX:66015461-66020422|+|AL034397.3
chrX:68271258-68271509|Enhancer	chrX	68271258	68271509	Enhancer	138515	AKIRIN1P2	chrX:68132868-68133437|+|AKIRIN1P2
chrX:68273503-68274206|Enhancer	chrX	68273503	68274206	Enhancer	140986	AKIRIN1P2	chrX:68132868-68133437|+|AKIRIN1P2
chrX:68409072-68409687|Enhancer	chrX	68409072	68409687	Enhancer	24115	OPHN1	chrX:68042344-68433495|-|OPHN1
chrX:68410468-68410973|Enhancer	chrX	68410468	68410973	Enhancer	22774	OPHN1	chrX:68042344-68433495|-|OPHN1
chrX:68504447-68505178|Enhancer	chrX	68504447	68505178	Enhancer	6030	YIPF6	chrX:68498782-68537282|+|YIPF6
chrX:68506806-68506868|Enhancer	chrX	68506806	68506868	Enhancer	8055	YIPF6	chrX:68498782-68537282|+|YIPF6
chrX:68511284-68511478|Enhancer	chrX	68511284	68511478	Enhancer	12599	YIPF6	chrX:68498782-68537282|+|YIPF6
chrX:68568015-68568383|Enhancer	chrX	68568015	68568383	Enhancer	28650	RNU6-245P	chrX:68539443-68539549|-|RNU6-245P
chrX:68571840-68572230|Enhancer	chrX	68571840	68572230	Enhancer	28064	RPL31P63	chrX:68600099-68600473|+|RPL31P63
chrX:68574152-68574592|Enhancer	chrX	68574152	68574592	Enhancer	25727	RPL31P63	chrX:68600099-68600473|+|RPL31P63
chrX:69408152-69408155|Enhancer	chrX	69408152	69408155	Enhancer	77498	CYCSP43	chrX:69485343-69485652|-|CYCSP43
chrX:69415489-69415491|Enhancer	chrX	69415489	69415491	Enhancer	70162	CYCSP43	chrX:69485343-69485652|-|CYCSP43
chrX:70451874-70452957|Promoter	chrX	70451874	70452957	Promoter	1536	RNU4-81P	chrX:70450879-70451022|+|RNU4-81P
chrX:70456082-70456725|Promoter	chrX	70456082	70456725	Promoter	577	DLG3-AS1	chrX:70452958-70455826|-|DLG3-AS1
chrX:70851455-70851845|Enhancer	chrX	70851455	70851845	Enhancer	5355	SNORD3E	chrX:70846080-70846295|-|SNORD3E
chrX:70854204-70856133|Promoter	chrX	70854204	70856133	Promoter	1994	AL627390.1	chrX:70857163-70857502|+|AL627390.1
chrX:70932472-70932474|Promoter	chrX	70932472	70932474	Promoter	1348	SLC7A3	chrX:70925579-70931125|-|SLC7A3
chrX:70970560-70970564|Enhancer	chrX	70970560	70970564	Enhancer	7598	RPS23P8	chrX:70962964-70963293|+|RPS23P8
chrX:71532154-71532314|Promoter	chrX	71532154	71532314	Promoter	870	OGT	chrX:71533104-71575892|+|OGT
chrX:71539121-71539630|Enhancer	chrX	71539121	71539630	Enhancer	6271	OGT	chrX:71533104-71575892|+|OGT
chrX:71541822-71542074|Enhancer	chrX	71541822	71542074	Enhancer	8844	OGT	chrX:71533104-71575892|+|OGT
chrX:71542956-71543746|Enhancer	chrX	71542956	71543746	Enhancer	10247	OGT	chrX:71533104-71575892|+|OGT
chrX:71869967-71870082|Enhancer	chrX	71869967	71870082	Enhancer	3270	BX119927.1	chrX:71869763-71873295|-|BX119927.1
chrX:71871352-71871487|Promoter	chrX	71871352	71871487	Promoter	1875	BX119927.1	chrX:71869763-71873295|-|BX119927.1
chrX:72199318-72199322|Promoter	chrX	72199318	72199322	Promoter	608	RN7SL388P	chrX:72198712-72199050|+|RN7SL388P
chrX:72203510-72203511|Enhancer	chrX	72203510	72203511	Enhancer	4798	RN7SL388P	chrX:72198712-72199050|+|RN7SL388P
chrX:73490427-73490432|Enhancer	chrX	73490427	73490432	Enhancer	15866	MORF4L1P6	chrX:73474563-73474830|+|MORF4L1P6
chrX:76173676-76173776|Promoter	chrX	76173676	76173776	Promoter	790	PBDC1	chrX:76172936-76178204|+|PBDC1
chrX:76174846-76174901|Promoter	chrX	76174846	76174901	Promoter	1937	PBDC1	chrX:76172936-76178204|+|PBDC1
chrX:77786264-77786370|Promoter	chrX	77786264	77786370	Promoter	101	ATRX	chrX:77504878-77786216|-|ATRX
chrX:77787579-77787643|Promoter	chrX	77787579	77787643	Promoter	1395	ATRX	chrX:77504878-77786216|-|ATRX
chrX:78269873-78271144|Enhancer	chrX	78269873	78271144	Enhancer	57182	CYSLTR1	chrX:78271468-78327691|-|CYSLTR1
chrX:78272089-78272306|Enhancer	chrX	78272089	78272306	Enhancer	55493	CYSLTR1	chrX:78271468-78327691|-|CYSLTR1
chrX:78314751-78314836|Enhancer	chrX	78314751	78314836	Enhancer	12897	CYSLTR1	chrX:78271468-78327691|-|CYSLTR1
chrX:78317725-78318363|Enhancer	chrX	78317725	78318363	Enhancer	9647	CYSLTR1	chrX:78271468-78327691|-|CYSLTR1
chrX:78514956-78515842|Enhancer	chrX	78514956	78515842	Enhancer	4787	HMGN1P34	chrX:78519593-78520186|-|HMGN1P34
chrX:78516342-78516438|Enhancer	chrX	78516342	78516438	Enhancer	3796	HMGN1P34	chrX:78519593-78520186|-|HMGN1P34
chrX:78516975-78517455|Enhancer	chrX	78516975	78517455	Enhancer	2971	HMGN1P34	chrX:78519593-78520186|-|HMGN1P34
chrX:78945294-78945497|Promoter	chrX	78945294	78945497	Promoter	0	P2RY10	chrX:78945332-78963727|+|P2RY10
chrX:79147594-79147612|Enhancer	chrX	79147594	79147612	Enhancer	2940	GPR174	chrX:79144663-79175315|+|GPR174
chrX:79155117-79155485|Enhancer	chrX	79155117	79155485	Enhancer	10638	GPR174	chrX:79144663-79175315|+|GPR174
chrX:79156473-79156717|Enhancer	chrX	79156473	79156717	Enhancer	11932	GPR174	chrX:79144663-79175315|+|GPR174
chrX:79159885-79160528|Enhancer	chrX	79159885	79160528	Enhancer	15543	GPR174	chrX:79144663-79175315|+|GPR174
chrX:79165468-79166335|Enhancer	chrX	79165468	79166335	Enhancer	11766	CTHRC1P1	chrX:79177200-79177668|-|CTHRC1P1
chrX:79169353-79170113|Enhancer	chrX	79169353	79170113	Enhancer	7935	CTHRC1P1	chrX:79177200-79177668|-|CTHRC1P1
chrX:79172376-79172940|Enhancer	chrX	79172376	79172940	Enhancer	5010	CTHRC1P1	chrX:79177200-79177668|-|CTHRC1P1
chrX:79177592-79178032|Promoter	chrX	79177592	79178032	Promoter	0	CTHRC1P1	chrX:79177200-79177668|-|CTHRC1P1
chrX:80340592-80341533|Enhancer	chrX	80340592	80341533	Enhancer	5558	TENT5D	chrX:80335504-80445311|+|TENT5D
chrX:80342186-80343256|Enhancer	chrX	80342186	80343256	Enhancer	7217	TENT5D	chrX:80335504-80445311|+|TENT5D
chrX:80746427-80746432|Enhancer	chrX	80746427	80746432	Enhancer	36501	AL512504.1	chrX:80709928-80710705|+|AL512504.1
chrX:80748323-80748326|Enhancer	chrX	80748323	80748326	Enhancer	38396	AL512504.1	chrX:80709928-80710705|+|AL512504.1
chrX:82718991-82719869|Enhancer	chrX	82718991	82719869	Enhancer	156219	AL008987.1	chrX:82875649-82875885|+|AL008987.1
chrX:82721047-82721248|Enhancer	chrX	82721047	82721248	Enhancer	154501	AL008987.1	chrX:82875649-82875885|+|AL008987.1
chrX:83531427-83532055|Enhancer	chrX	83531427	83532055	Enhancer	22527	Z82170.1	chrX:83506023-83509214|-|Z82170.1
chrX:83534129-83535182|Enhancer	chrX	83534129	83535182	Enhancer	25441	Z82170.1	chrX:83506023-83509214|-|Z82170.1
chrX:83947496-83947499|Enhancer	chrX	83947496	83947499	Enhancer	86371	CYLC1	chrX:83861126-83886699|+|CYLC1
chrX:83948992-83948994|Enhancer	chrX	83948992	83948994	Enhancer	87867	CYLC1	chrX:83861126-83886699|+|CYLC1
chrX:84131953-84131955|Enhancer	chrX	84131953	84131955	Enhancer	56245	RPS6KA6	chrX:84058346-84188199|-|RPS6KA6
chrX:84837002-84837003|Enhancer	chrX	84837002	84837003	Enhancer	81866	SETP4	chrX:84755136-84756003|+|SETP4
chrX:84885236-84885703|Enhancer	chrX	84885236	84885703	Enhancer	48681	UBE2DNL	chrX:84934151-84934890|+|UBE2DNL
chrX:84887852-84887876|Enhancer	chrX	84887852	84887876	Enhancer	46287	UBE2DNL	chrX:84934151-84934890|+|UBE2DNL
chrX:85003777-85004498|Promoter	chrX	85003777	85004498	Promoter	0	APOOL	chrX:85003877-85093316|+|APOOL
chrX:85011434-85011829|Enhancer	chrX	85011434	85011829	Enhancer	7754	APOOL	chrX:85003877-85093316|+|APOOL
chrX:85257517-85257521|Enhancer	chrX	85257517	85257521	Enhancer	13487	ZNF711	chrX:85244032-85273362|+|ZNF711
chrX:86008838-86009654|Enhancer	chrX	86008838	86009654	Enhancer	38312	CHM	chrX:85861180-86047558|-|CHM
chrX:86014590-86015006|Enhancer	chrX	86014590	86015006	Enhancer	32760	CHM	chrX:85861180-86047558|-|CHM
chrX:86699805-86700462|Enhancer	chrX	86699805	86700462	Enhancer	99092	AL390058.1	chrX:86798598-86799226|-|AL390058.1
chrX:86701411-86702179|Enhancer	chrX	86701411	86702179	Enhancer	97431	AL390058.1	chrX:86798598-86799226|-|AL390058.1
chrX:86966600-86966834|Enhancer	chrX	86966600	86966834	Enhancer	78131	Z82210.1	chrX:86888586-86888816|+|Z82210.1
chrX:86967791-86968526|Enhancer	chrX	86967791	86968526	Enhancer	79572	Z82210.1	chrX:86888586-86888816|+|Z82210.1
chrX:87745028-87745888|Enhancer	chrX	87745028	87745888	Enhancer	5425	Z83818.2	chrX:87707579-87750883|-|Z83818.2
chrX:87746820-87747868|Enhancer	chrX	87746820	87747868	Enhancer	3539	Z83818.2	chrX:87707579-87750883|-|Z83818.2
chrX:88394962-88394964|Enhancer	chrX	88394962	88394964	Enhancer	25620	AL929325.1	chrX:88369343-88369459|+|AL929325.1
chrX:92885621-92885659|Enhancer	chrX	92885621	92885659	Enhancer	114785	TUSC2P2	chrX:92770855-92772091|+|TUSC2P2
chrX:93142827-93144213|Enhancer	chrX	93142827	93144213	Enhancer	81495	AL359263.1	chrX:93222220-93225015|-|AL359263.1
chrX:93144863-93145238|Enhancer	chrX	93144863	93145238	Enhancer	79964	AL359263.1	chrX:93222220-93225015|-|AL359263.1
chrX:93176223-93176227|Enhancer	chrX	93176223	93176227	Enhancer	48790	AL359263.1	chrX:93222220-93225015|-|AL359263.1
chrX:94586556-94587476|Enhancer	chrX	94586556	94587476	Enhancer	52554	PAICSP7	chrX:94636663-94639570|-|PAICSP7
chrX:94588848-94589334|Enhancer	chrX	94588848	94589334	Enhancer	50479	PAICSP7	chrX:94636663-94639570|-|PAICSP7
chrX:96853175-96853176|Enhancer	chrX	96853175	96853176	Enhancer	30732	RPA4	chrX:96883908-96885467|+|RPA4
chrX:96854886-96854890|Enhancer	chrX	96854886	96854890	Enhancer	29020	RPA4	chrX:96883908-96885467|+|RPA4
chrX:97248956-97249070|Enhancer	chrX	97248956	97249070	Enhancer	92033	RN7SL74P	chrX:97341046-97341344|+|RN7SL74P
chrX:97250661-97250768|Enhancer	chrX	97250661	97250768	Enhancer	90331	RN7SL74P	chrX:97341046-97341344|+|RN7SL74P
chrX:97664769-97664772|Enhancer	chrX	97664769	97664772	Enhancer	22181	DIAPH2-AS1	chrX:97431286-97642589|-|DIAPH2-AS1
chrX:97666229-97666232|Enhancer	chrX	97666229	97666232	Enhancer	23641	DIAPH2-AS1	chrX:97431286-97642589|-|DIAPH2-AS1
chrX:101097944-101098104|Enhancer	chrX	101097944	101098104	Enhancer	2413	CENPI	chrX:101100437-101163681|+|CENPI
chrX:101103510-101103628|Enhancer	chrX	101103510	101103628	Enhancer	3132	CENPI	chrX:101100437-101163681|+|CENPI
chrX:101394036-101396528|Enhancer	chrX	101394036	101396528	Enhancer	4271	RPL36A-HNRNPH2	chrX:101391011-101412297|+|RPL36A-HNRNPH2
chrX:101407154-101408478|Promoter	chrX	101407154	101408478	Promoter	0	HNRNPH2,GLA	chrX:101408222-101414133|+|HNRNPH2,chrX:101397803-101407925|-|GLA
chrX:102767405-102767751|Promoter	chrX	102767405	102767751	Promoter	1601	LINC00630	chrX:102769179-102885406|+|LINC00630
chrX:102768924-102769180|Promoter	chrX	102768924	102769180	Promoter	0	LINC00630	chrX:102769179-102885406|+|LINC00630
chrX:103917767-103918822|Promoter	chrX	103917767	103918822	Promoter	601	TMSB15B	chrX:103918896-104076212|+|TMSB15B
chrX:103940960-103942162|Enhancer	chrX	103940960	103942162	Enhancer	13462	AC234782.1	chrX:103928099-103929017|+|AC234782.1
chrX:104486884-104486953|Enhancer	chrX	104486884	104486953	Enhancer	79396	IL1RAPL2	chrX:104566315-105767829|+|IL1RAPL2
chrX:104487952-104488252|Enhancer	chrX	104487952	104488252	Enhancer	78213	IL1RAPL2	chrX:104566315-105767829|+|IL1RAPL2
chrX:104658361-104659259|Enhancer	chrX	104658361	104659259	Enhancer	10811	PHBP10	chrX:104647216-104647999|-|PHBP10
chrX:104660050-104660946|Enhancer	chrX	104660050	104660946	Enhancer	12499	PHBP10	chrX:104647216-104647999|-|PHBP10
chrX:105493702-105493889|Enhancer	chrX	105493702	105493889	Enhancer	88148	KCTD9P2	chrX:105405647-105407039|+|KCTD9P2
chrX:105494815-105495225|Enhancer	chrX	105494815	105495225	Enhancer	89373	KCTD9P2	chrX:105405647-105407039|+|KCTD9P2
chrX:105690833-105691091|Enhancer	chrX	105690833	105691091	Enhancer	14785	RNU6-207P	chrX:105676071-105676177|-|RNU6-207P
chrX:105692078-105692553|Enhancer	chrX	105692078	105692553	Enhancer	16138	RNU6-207P	chrX:105676071-105676177|-|RNU6-207P
chrX:105694180-105695153|Enhancer	chrX	105694180	105695153	Enhancer	18489	RNU6-207P	chrX:105676071-105676177|-|RNU6-207P
chrX:105698947-105700685|Enhancer	chrX	105698947	105700685	Enhancer	23639	RNU6-207P	chrX:105676071-105676177|-|RNU6-207P
chrX:106281836-106281839|Enhancer	chrX	106281836	106281839	Enhancer	45696	AL133271.1	chrX:106327534-106327824|+|AL133271.1
chrX:106481443-106481534|Enhancer	chrX	106481443	106481534	Enhancer	14048	NAP1L4P2	chrX:106466542-106467440|-|NAP1L4P2
chrX:106484103-106484278|Enhancer	chrX	106484103	106484278	Enhancer	16750	NAP1L4P2	chrX:106466542-106467440|-|NAP1L4P2
chrX:106873897-106874321|Enhancer	chrX	106873897	106874321	Enhancer	26055	CLDN2	chrX:106900164-106930861|+|CLDN2
chrX:106876909-106878244|Enhancer	chrX	106876909	106878244	Enhancer	22587	CLDN2	chrX:106900164-106930861|+|CLDN2
chrX:107618110-107618613|Enhancer	chrX	107618110	107618613	Enhancer	10062	PRPS1	chrX:107628424-107651026|+|PRPS1
chrX:107628216-107628469|Promoter	chrX	107628216	107628469	Promoter	0	PRPS1	chrX:107628424-107651026|+|PRPS1
chrX:108028281-108029404|Enhancer	chrX	108028281	108029404	Enhancer	16127	VSIG1	chrX:108044970-108079184|+|VSIG1
chrX:108030386-108030516|Enhancer	chrX	108030386	108030516	Enhancer	14519	VSIG1	chrX:108044970-108079184|+|VSIG1
chrX:108453682-108453990|Enhancer	chrX	108453682	108453990	Enhancer	13954	COL4A5	chrX:108439882-108697545|+|COL4A5
chrX:108455269-108455929|Enhancer	chrX	108455269	108455929	Enhancer	15717	COL4A5	chrX:108439882-108697545|+|COL4A5
chrX:108534377-108534552|Enhancer	chrX	108534377	108534552	Enhancer	94582	COL4A5	chrX:108439882-108697545|+|COL4A5
chrX:108535445-108536867|Enhancer	chrX	108535445	108536867	Enhancer	96274	COL4A5	chrX:108439882-108697545|+|COL4A5
chrX:110348995-110349674|Enhancer	chrX	110348995	110349674	Enhancer	2425	GNG5P2	chrX:110346703-110346909|-|GNG5P2
chrX:110350588-110351415|Enhancer	chrX	110350588	110351415	Enhancer	4092	GNG5P2	chrX:110346703-110346909|-|GNG5P2
chrX:110408347-110408435|Enhancer	chrX	110408347	110408435	Enhancer	10666	RTL9	chrX:110419057-110456334|+|RTL9
chrX:110409999-110410188|Enhancer	chrX	110409999	110410188	Enhancer	8963	RTL9	chrX:110419057-110456334|+|RTL9
chrX:111116522-111116844|Enhancer	chrX	111116522	111116844	Enhancer	52538	FCF1P4	chrX:111169221-111169403|+|FCF1P4
chrX:111120214-111120246|Enhancer	chrX	111120214	111120246	Enhancer	48991	FCF1P4	chrX:111169221-111169403|+|FCF1P4
chrX:112015422-112015471|Enhancer	chrX	112015422	112015471	Enhancer	67329	TRPC5	chrX:111774315-112082776|-|TRPC5
chrX:112016484-112016603|Enhancer	chrX	112016484	112016603	Enhancer	66232	TRPC5	chrX:111774315-112082776|-|TRPC5
chrX:112841552-112841906|Promoter	chrX	112841552	112841906	Promoter	914	AMOT	chrX:112774503-112840815|-|AMOT
chrX:112844397-112844462|Enhancer	chrX	112844397	112844462	Enhancer	3614	AMOT	chrX:112774503-112840815|-|AMOT
chrX:113065695-113065816|Enhancer	chrX	113065695	113065816	Enhancer	146623	RNU6-1015P	chrX:112919132-112919230|+|RNU6-1015P
chrX:113067115-113067172|Enhancer	chrX	113067115	113067172	Enhancer	148011	RNU6-1015P	chrX:112919132-112919230|+|RNU6-1015P
chrX:114615307-114615737|Enhancer	chrX	114615307	114615737	Enhancer	15275	SNORA35	chrX:114630797-114630924|+|SNORA35
chrX:114616650-114617096|Enhancer	chrX	114616650	114617096	Enhancer	13924	SNORA35	chrX:114630797-114630924|+|SNORA35
