loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr8-chr8-4436|K562_RAD21_17m	Enhancer	Enhancer	34395	34532	chr8:60808735-60809606|-|AC113143.1	chr8:60808735-60809606|-|AC113143.1
loop_chr8-chr8-4437|K562_RAD21_17m	Enhancer	Enhancer	17210	17697	chr8:90058608-90082879|-|CALB1	chr8:90058608-90082879|-|CALB1
loop_chr8-chr8-4439|K562_RAD21_17m	Enhancer	Enhancer	19376	19026	chr8:124920428-124922076|+|AC100858.1	chr8:124920428-124922076|+|AC100858.1
loop_chr8-chr8-4445|K562_RAD21_17m	Enhancer	Enhancer	10021	10290	chr8:23528956-23575463|+|SLC25A37	chr8:23528956-23575463|+|SLC25A37
loop_chr8-chr8-4446|K562_RAD21_17m	Enhancer	Enhancer	27648	27123	chr8:144262673-144262737|-|MIR7112	chr8:144262673-144262737|-|MIR7112
loop_chr8-chr8-4448|K562_RAD21_17m	Enhancer	Enhancer	157599	158174	chr8:2666079-2728451|-|AC246817.2	chr8:2666079-2728451|-|AC246817.2
loop_chr8-chr8-4456|K562_RAD21_17m	Enhancer	Enhancer	3275	3683	chr8:145005561-145005906|-|AF235103.2	chr8:145005561-145005906|-|AF235103.2
loop_chr8-chr8-4465|K562_RAD21_17m	Enhancer	Enhancer	111839	112121	chr8:20655691-20700134|-|AC018541.1	chr8:20655691-20700134|-|AC018541.1
loop_chr8-chr8-4470|K562_RAD21_17m	Enhancer	Enhancer	7334	6872	chr8:55773142-55825446|+|TGS1	chr8:55773142-55825446|+|TGS1
loop_chr8-chr8-4472|K562_RAD21_17m	Enhancer	Enhancer	8102	7926	chr8:29110573-29140729|+|AC108449.1	chr8:29110573-29140729|+|AC108449.1
loop_chr8-chr8-4475|K562_RAD21_17m	Enhancer	Enhancer	4719	4541	chr8:65714334-65714778|-|AC055822.1	chr8:65714334-65714778|-|AC055822.1
loop_chr8-chr8-4482|K562_RAD21_17m	Promoter	Promoter	1441	1962	chr8:134838069-134842637|+|AC083843.1	chr8:134838069-134842637|+|AC083843.1
loop_chr8-chr8-4487|K562_RAD21_17m	Enhancer	Enhancer	15377	15644	chr8:90806474-90859240|-|AC103770.1	chr8:90806474-90859240|-|AC103770.1
loop_chr8-chr8-4489|K562_RAD21_17m	Enhancer	Enhancer	9054	8657	chr8:75408036-75566843|+|HNF4G	chr8:75408036-75566843|+|HNF4G
loop_chr8-chr8-4490|K562_RAD21_17m	Enhancer	Enhancer	28736	28405	chr8:132709945-132760582|-|TMEM71	chr8:132709945-132760582|-|TMEM71
loop_chr8-chr8-4493|K562_RAD21_17m	Enhancer	Enhancer	44195	44384	chr8:96493813-96611790|+|SDC2	chr8:96493813-96611790|+|SDC2
loop_chr8-chr8-4494|K562_RAD21_17m	Enhancer	Enhancer	11146	11503	chr8:141968091-141968841|-|AC104417.1	chr8:141968091-141968841|-|AC104417.1
loop_chr8-chr8-4501|K562_RAD21_17m	Enhancer	Enhancer	7464	7336	chr8:22024125-22036897|+|NPM2	chr8:22024125-22036897|+|NPM2
loop_chr8-chr8-4502|K562_RAD21_17m	Enhancer	Enhancer	21285	21608	chr8:47736909-47739086|-|CEBPD	chr8:47736909-47739086|-|CEBPD
loop_chr8-chr8-4503|K562_RAD21_17m	Enhancer	Enhancer	56231	56052	chr8:130595299-130655712|-|AC090987.1	chr8:130595299-130655712|-|AC090987.1
loop_chr8-chr8-4506|K562_RAD21_17m	Enhancer	Enhancer	46718	47069	chr8:25459199-25507911|+|CDCA2	chr8:25459199-25507911|+|CDCA2
loop_chr8-chr8-4507|K562_RAD21_17m	Enhancer	Enhancer	25514	25883	chr8:42896978-43030535|+|HOOK3	chr8:42896978-43030535|+|HOOK3
loop_chr8-chr8-4509|K562_RAD21_17m	Enhancer	Enhancer	83581	83406	chr8:24076997-24077158|-|RNU1-148P	chr8:24076997-24077158|-|RNU1-148P
loop_chr8-chr8-4511|K562_RAD21_17m	Enhancer	Enhancer	243400	243120	chr8:117794490-118111853|-|EXT1	chr8:117794490-118111853|-|EXT1
loop_chr8-chr8-4516|K562_RAD21_17m	Enhancer	Enhancer	107594	107811	chr8:90221488-90388145|+|LINC00534	chr8:90221488-90388145|+|LINC00534
loop_chr8-chr8-4517|K562_RAD21_17m	Enhancer	Enhancer	59788	59499	chr8:95403802-95403894|+|AC024995.1	chr8:95403802-95403894|+|AC024995.1
loop_chr8-chr8-4519|K562_RAD21_17m	Promoter	Promoter	1324	1953	chr8:53887008-53887244|-|RPS27AP13	chr8:53887008-53887244|-|RPS27AP13
loop_chr8-chr8-4522|K562_RAD21_17m	Enhancer	Enhancer	70959	71524	chr8:130595299-130655712|-|AC090987.1	chr8:130595299-130655712|-|AC090987.1
loop_chr8-chr8-4529|K562_RAD21_17m	Enhancer	Enhancer	21431	21731	chr8:85851446-85861562|-|AC232323.2	chr8:85851446-85861562|-|AC232323.2
loop_chr8-chr8-4539|K562_RAD21_17m	Enhancer	Enhancer	7467	8026	chr8:134849935-134881899|+|AC103764.1	chr8:134849935-134881899|+|AC103764.1
loop_chr8-chr8-4542|K562_RAD21_17m	Enhancer	Enhancer	4816	4577	chr8:123288355-123290503|+|AC018992.1	chr8:123288355-123290503|+|AC018992.1
loop_chr8-chr8-4545|K562_RAD21_17m	Enhancer	Enhancer	4518	4810	chr8:97144170-97144723|+|AP003117.1	chr8:97144170-97144723|+|AP003117.1
loop_chr8-chr8-4546|K562_RAD21_17m	Enhancer	Enhancer	11980	8202	chr8:102621509-102622331|-|POU5F1P2	chr8:102806822-102809971|+|GASAL1
loop_chr8-chr8-4553|K562_RAD21_17m	Enhancer	Enhancer	11299	8924	chr8:42537529-42538304|-|AC090739.1	chr8:42537529-42538304|-|AC090739.1
loop_chr8-chr8-4558|K562_RAD21_17m	Enhancer	Enhancer	27573	6585	chr8:55902723-55902855|-|SNORA1B	chr8:56022019-56022313|-|RN7SL323P
loop_chr8-chr8-4559|K562_RAD21_17m	Enhancer	Enhancer	42596	45091	chr8:96493813-96611790|+|SDC2	chr8:96493813-96611790|+|SDC2
loop_chr8-chr8-4560|K562_RAD21_17m	Enhancer	Enhancer	24476	23658	chr8:21129990-21130100|-|AC021613.1	chr8:21129990-21130100|-|AC021613.1
loop_chr8-chr8-4561|K562_RAD21_17m	Promoter	Enhancer	605	3216	chr8:8205851-46028892|-|RF01518	chr8:46671839-46671926|+|AC104576.1
loop_chr8-chr8-4562|K562_RAD21_17m	Enhancer	Enhancer	36143	36584	chr8:115408496-115669001|-|TRPS1	chr8:115408496-115669001|-|TRPS1
loop_chr8-chr8-4564|K562_RAD21_17m	Promoter	Enhancer	155	20398	chr8:94879770-94896678|-|CCNE2	chr8:95244913-95269201|-|C8orf37
loop_chr8-chr8-4565|K562_RAD21_17m	Enhancer	Enhancer	5025	4202	chr8:102621509-102622331|-|POU5F1P2	chr8:102806822-102809971|+|GASAL1
loop_chr8-chr8-4566|K562_RAD21_17m	Enhancer	Enhancer	4345	5151	chr8:22138020-22141907|-|REEP4	chr8:22138020-22141907|-|REEP4
loop_chr8-chr8-4567|K562_RAD21_17m	Enhancer	Enhancer	12049	11210	chr8:22877984-22888022|+|AC037441.1	chr8:22895434-22897813|-|AC037441.2
loop_chr8-chr8-4569|K562_RAD21_17m	Promoter	Enhancer	0	2849	chr8:60629662-60653561|-|AC068389.1	chr8:60629662-60653561|-|AC068389.1
loop_chr8-chr8-4575|K562_RAD21_17m	Enhancer	Enhancer	21434	3063	chr8:66667618-66681158|+|C8orf44	chr8:66922467-66922555|-|SNORD87
loop_chr8-chr8-4577|K562_RAD21_17m	Enhancer	Enhancer	150559	147215	chr8:97132835-97133379|-|AP003117.2	chr8:97132835-97133379|-|AP003117.2
loop_chr8-chr8-4580|K562_RAD21_17m	Enhancer	Enhancer	4721	86825	chr8:106759483-106770244|-|ABRA	chr8:106759483-106770244|-|ABRA
loop_chr8-chr8-4586|K562_RAD21_17m	Enhancer	Promoter	2819	512	chr8:23243637-23261999|+|CHMP7	chr8:23287908-23296279|+|R3HCC1
loop_chr8-chr8-4588|K562_RAD21_17m	Enhancer	Enhancer	39829	40402	chr8:52110839-52409743|-|ST18	chr8:52110839-52409743|-|ST18
loop_chr8-chr8-4608|K562_RAD21_17m	Enhancer	Enhancer	8034	8739	chr8:27490779-27545564|+|EPHX2	chr8:27490779-27545564|+|EPHX2
loop_chr8-chr8-4609|K562_RAD21_17m	Enhancer	Enhancer	39550	41196	chr8:72021250-72075584|-|TRPA1	chr8:72196334-72202269|+|AC078906.1
loop_chr8-chr8-4610|K562_RAD21_17m	Enhancer	Enhancer	17225	8958	chr8:125348196-125351416|-|AC084083.1	chr8:125348196-125351416|-|AC084083.1
loop_chr8-chr8-4616|K562_RAD21_17m	Enhancer	Enhancer	180312	183453	chr8:40519565-40520158|-|AC010857.1	chr8:40519565-40520158|-|AC010857.1
loop_chr8-chr8-4619|K562_RAD21_17m	Enhancer	Enhancer	14381	13822	chr8:25841725-26045413|-|EBF2	chr8:25841725-26045413|-|EBF2
loop_chr8-chr8-4623|K562_RAD21_17m	Enhancer	Enhancer	3143	24156	chr8:27459756-27479261|-|CHRNA2	chr8:27560274-27589073|+|GULOP
loop_chr8-chr8-4624|K562_RAD21_17m	Enhancer	Enhancer	10005	9277	chr8:38700626-38704855|-|AC016813.1	chr8:38700626-38704855|-|AC016813.1
loop_chr8-chr8-4626|K562_RAD21_17m	Enhancer	Enhancer	129623	128979	chr8:55102389-55542054|+|XKR4	chr8:55102389-55542054|+|XKR4
loop_chr8-chr8-4627|K562_RAD21_17m	Promoter	Enhancer	0	15095	chr8:143290399-143290621|-|AC138696.2	chr8:143291389-143298061|+|ZNF696
loop_chr8-chr8-4632|K562_RAD21_17m	Enhancer	Enhancer	3726	20524	chr8:140940562-140940663|+|RNA5SP278	chr8:141055290-141060596|+|AC100860.1
loop_chr8-chr8-4637|K562_RAD21_17m	Enhancer	Promoter	5075	508	chr8:22138020-22141907|-|REEP4	chr8:22165140-22212326|+|BMP1
loop_chr8-chr8-4640|K562_RAD21_17m	Enhancer	Enhancer	45814	45532	chr8:74804287-74804811|-|AC026616.1	chr8:74804287-74804811|-|AC026616.1
loop_chr8-chr8-4645|K562_RAD21_17m	Enhancer	Enhancer	55944	109188	chr8:60965802-60967775|-|AC022182.2	chr8:61202350-61203220|+|NPM1P6
loop_chr8-chr8-4647|K562_RAD21_17m	Enhancer	Enhancer	4981	2719	chr8:134792020-134798272|-|AC083843.3	chr8:134792020-134798272|-|AC083843.3
loop_chr8-chr8-4652|K562_RAD21_17m	Enhancer	Enhancer	7858	56085	chr8:144012414-144047085|+|SPATC1	chr8:144148036-144261940|+|MROH1
loop_chr8-chr8-4654|K562_RAD21_17m	Enhancer	Enhancer	20171	4587	chr8:93974671-93974776|-|AC105081.1	chr8:94352923-94353653|+|RPS4XP10
loop_chr8-chr8-4656|K562_RAD21_17m	Enhancer	Enhancer	19439	24181	chr8:123013170-123042302|-|DERL1	chr8:123179047-123210079|+|FAM83A
loop_chr8-chr8-4658|K562_RAD21_17m	Enhancer	Enhancer	74292	19107	chr8:79610814-79666175|+|STMN2	chr8:80032724-80033300|-|AC009686.2
loop_chr8-chr8-4663|K562_RAD21_17m	Enhancer	Enhancer	10233	4459	chr8:39902375-39928790|+|IDO1	chr8:39903775-39995248|-|AC007991.3
loop_chr8-chr8-4671|K562_RAD21_17m	Enhancer	Enhancer	9309	28046	chr8:125859721-126292788|-|LINC00861	chr8:126671522-126671654|+|RNU11-4P
loop_chr8-chr8-4693|K562_RAD21_17m	Enhancer	Enhancer	30529	14103	chr8:95055214-95055320|+|RNU6-1209P	chr8:95071732-95087924|-|AC068189.1
loop_chr8-chr8-4694|K562_RAD21_17m	Promoter	Enhancer	980	7866	chr8:26383054-26413127|+|BNIP3L	chr8:26383054-26413127|+|BNIP3L
loop_chr8-chr8-4700|K562_RAD21_17m	Enhancer	Enhancer	3679	11691	chr8:143977153-143986460|-|PARP10	chr8:144137774-144140851|+|HGH1
loop_chr8-chr8-4705|K562_RAD21_17m	Promoter	Enhancer	0	5397	chr8:129939856-129949394|+|AC022973.2	chr8:130004528-130004601|-|RNU7-181P
loop_chr8-chr8-4709|K562_RAD21_17m	Enhancer	Enhancer	8560	14322	chr8:23483016-23483534|-|AC104561.2	chr8:23493009-23494198|-|AC104561.3
loop_chr8-chr8-4711|K562_RAD21_17m	Promoter	Enhancer	0	11266	chr8:144098637-144103773|-|SHARPIN	chr8:144137774-144140851|+|HGH1
loop_chr8-chr8-4713|K562_RAD21_17m	Enhancer	Enhancer	2645	45191	chr8:15540223-15766649|+|TUSC3	chr8:15688914-15689562|-|AC100850.1
loop_chr8-chr8-4716|K562_RAD21_17m	Promoter	Enhancer	640	3932	chr8:143915147-143976734|-|PLEC	chr8:143977153-143986460|-|PARP10
loop_chr8-chr8-4719|K562_RAD21_17m	Enhancer	Enhancer	17455	21123	chr8:25345402-25345474|+|MIR6876	chr8:25345402-25345474|+|MIR6876
loop_chr8-chr8-4721|K562_RAD21_17m	Enhancer	Enhancer	81091	19720	chr8:105011107-105011568|+|AC090142.1	chr8:105737280-105737765|-|RPL12P24
loop_chr8-chr8-4723|K562_RAD21_17m	Enhancer	Enhancer	11147	11106	chr8:101139665-101140929|+|AP003469.3	chr8:101166805-101169629|-|AP003469.4
loop_chr8-chr8-4724|K562_RAD21_17m	Enhancer	Enhancer	20761	41307	chr8:29067279-29068454|+|AC108449.3	chr8:29218905-29219472|+|HMGB1P23
loop_chr8-chr8-4733|K562_RAD21_17m	Enhancer	Enhancer	26117	2645	chr8:123851987-124120061|+|FER1L6	chr8:123924759-123925933|-|AC090753.1
loop_chr8-chr8-4734|K562_RAD21_17m	Promoter	Enhancer	1838	5032	chr8:42128774-42129249|-|AC103724.2	chr8:42139461-42139752|-|AC103724.4
loop_chr8-chr8-4738|K562_RAD21_17m	Enhancer	Promoter	22398	0	chr8:127890626-127890720|+|RF02166	chr8:127960633-127960695|+|MIR1205
loop_chr8-chr8-4739|K562_RAD21_17m	Enhancer	Enhancer	11005	6397	chr8:102688317-102688906|-|ADI1P2	chr8:102688317-102688906|-|ADI1P2
loop_chr8-chr8-4753|K562_RAD21_17m	Enhancer	Promoter	4485	0	chr8:144428775-144444440|-|TONSL	chr8:144466043-144474202|+|KIFC2
loop_chr8-chr8-4768|K562_RAD21_17m	Promoter	Promoter	0	911	chr8:89933336-89984716|-|NBN	chr8:90511128-90511240|+|RNA5SP273
loop_chr8-chr8-4773|K562_RAD21_17m	Enhancer	Enhancer	21006	41746	chr8:58588420-58588764|-|AC068522.1	chr8:58583508-58659853|-|NSMAF
loop_chr8-chr8-4775|K562_RAD21_17m	Enhancer	Promoter	21814	0	chr8:56957931-56993867|-|IMPAD1	chr8:56957931-56993867|-|IMPAD1
loop_chr8-chr8-4777|K562_RAD21_17m	Enhancer	Enhancer	13642	46132	chr8:109334324-109345954|+|ENY2	chr8:109362461-109537207|+|PKHD1L1
loop_chr22-chr22-22981|K562_RAD21_17m|loop_chr22-chr22-11904|GM12878_RAD21_17m	Enhancer	Promoter	9628	0	chr22:21722895-21723182|-|RN7SL280P	chr22:21938293-21977632|+|AC245452.1
loop_chr22-chr22-22984|K562_RAD21_17m	Enhancer	Promoter	13247	0	chr22:19667023-19667555|+|AC000067.1	chr22:19717220-19724216|+|AC000093.1,chr22:19714503-19723319|+|SEPT5
loop_chr22-chr22-22987|K562_RAD21_17m	Promoter	Promoter	1430	1534	chr22:22811747-22812281|+|IGLV3-10	chr22:22886267-22886379|+|MIR5571
loop_chr22-chr22-22990|K562_RAD21_17m	Enhancer	Enhancer	3024	2438	chr22:22850375-22850624|+|IGLV3-6	chr22:22880706-22881396|+|IGLV3-1
loop_chr22-chr22-22992|K562_RAD21_17m	Enhancer	Enhancer	32551	5030	chr22:20774113-20787720|+|SERPIND1	chr22:20889206-20891214|-|AC007308.1
loop_chr22-chr22-22999|K562_RAD21_17m	Enhancer	Enhancer	23274	22952	chr22:41064052-41064633|+|AL080243.2	chr22:41064052-41064633|+|AL080243.2
loop_chr22-chr22-23001|K562_RAD21_17m	Enhancer	Enhancer	15647	15855	chr22:50343304-50445090|+|PPP6R2	chr22:50343304-50445090|+|PPP6R2
loop_chr22-chr22-23002|K562_RAD21_17m	Promoter	Enhancer	0	36775	chr22:23179918-23180172|-|BCRP8,chr22:23180210-23318037|+|BCR	chr22:23261782-23262071|-|RN7SL263P
loop_chr22-chr22-23006|K562_RAD21_17m	Enhancer	Enhancer	33652	33747	chr22:17628916-17730855|+|BCL2L13	chr22:17628916-17730855|+|BCL2L13
loop_chr22-chr22-23007|K562_RAD21_17m	Enhancer	Enhancer	9175	54608	chr22:46113686-46113768|+|MIRLET7B	chr22:46335714-46357340|+|TRMU
loop_chr22-chr22-23008|K562_RAD21_17m	Enhancer	Enhancer	4026	4241	chr22:42569147-42569250|-|RNU6-513P	chr22:42569147-42569250|-|RNU6-513P
loop_chr22-chr22-23015|K562_RAD21_17m	Enhancer	Enhancer	16391	16763	chr22:32159454-32160392|-|AL008723.1	chr22:32159454-32160392|-|AL008723.1
loop_chr22-chr22-23016|K562_RAD21_17m	Enhancer	Enhancer	7628	7921	chr22:19479459-19520612|+|CDC45	chr22:19479459-19520612|+|CDC45
loop_chr22-chr22-23017|K562_RAD21_17m	Enhancer	Enhancer	22475	22306	chr22:44901547-44902471|+|Z83838.1	chr22:44901547-44902471|+|Z83838.1
loop_chr22-chr22-23018|K562_RAD21_17m	Enhancer	Enhancer	2748	2552	chr22:31618491-31662432|-|PISD	chr22:31618491-31662432|-|PISD
loop_chr22-chr22-23019|K562_RAD21_17m	Enhancer	Enhancer	10516	10342	chr22:24934954-24946695|-|TMEM211	chr22:24934954-24946695|-|TMEM211
loop_chr22-chr22-23020|K562_RAD21_17m	Enhancer	Enhancer	22655	22450	chr22:42853403-42853799|-|AL049758.1	chr22:42853403-42853799|-|AL049758.1
loop_chr22-chr22-23021|K562_RAD21_17m	Promoter	Promoter	1059	757	chr22:19717220-19724216|+|AC000093.1	chr22:19722945-19724771|+|GP1BB
loop_chr22-chr22-23023|K562_RAD21_17m	Enhancer	Enhancer	6028	7422	chr22:31113017-31113396|+|AC005005.2	chr22:31155966-31156647|-|AC005005.1
loop_chr22-chr22-23024|K562_RAD21_17m	Enhancer	Enhancer	6327	7330	chr22:20017014-20065926|+|TANGO2	chr22:20017014-20065926|+|TANGO2
loop_chr22-chr22-23025|K562_RAD21_17m	Enhancer	Enhancer	9746	3868	chr22:21722895-21723182|-|RN7SL280P	chr22:21722895-21723182|-|RN7SL280P
loop_chr22-chr22-23028|K562_RAD21_17m	Enhancer	Enhancer	15055	12804	chr22:19121529-19124503|+|AC004471.1	chr22:19121529-19124503|+|AC004471.1
loop_chr22-chr22-23030|K562_RAD21_17m	Enhancer	Enhancer	7355	7103	chr22:50343304-50445090|+|PPP6R2	chr22:50343304-50445090|+|PPP6R2
loop_chr22-chr22-23031|K562_RAD21_17m	Enhancer	Enhancer	23102	5067	chr22:19887289-19887970|+|AC000078.1	chr22:19875517-19941820|-|TXNRD2
loop_chr22-chr22-23032|K562_RAD21_17m	Enhancer	Enhancer	5244	5474	chr22:46762617-47175699|+|TBC1D22A	chr22:46762617-47175699|+|TBC1D22A
loop_chr22-chr22-23034|K562_RAD21_17m	Enhancer	Enhancer	3429	3701	chr22:45308982-45341955|+|FAM118A	chr22:45308982-45341955|+|FAM118A
loop_chr22-chr22-23036|K562_RAD21_17m	Enhancer	Enhancer	15776	86720	chr22:40043068-40044530|-|Z83847.1	chr22:40106325-40107066|-|RPL7P52
loop_chr22-chr22-23039|K562_RAD21_17m	Enhancer	Enhancer	15872	15585	chr22:30184644-30207109|-|AC002378.1	chr22:30184644-30207109|-|AC002378.1
loop_chr22-chr22-23041|K562_RAD21_17m	Promoter	Enhancer	922	32619	chr22:22856762-22857038|+|IGLV2-5	chr22:22922594-22923034|+|IGLC7
loop_chr22-chr22-23043|K562_RAD21_17m	Promoter	Promoter	1046	1302	chr22:29058672-29061844|-|C22orf31	chr22:29058672-29061844|-|C22orf31
loop_chr22-chr22-23044|K562_RAD21_17m	Enhancer	Enhancer	4337	4490	chr22:39155525-39155945|+|FUNDC2P4	chr22:39155525-39155945|+|FUNDC2P4
loop_chr22-chr22-23047|K562_RAD21_17m	Promoter	Enhancer	974	32331	chr22:22785643-22787268|-|AC244157.2	chr22:22988263-22988581|+|AC245054.2
loop_chr22-chr22-23048|K562_RAD21_17m	Enhancer	Enhancer	66987	67204	chr22:39570753-39689737|+|CACNA1I	chr22:39570753-39689737|+|CACNA1I
loop_chr22-chr22-23049|K562_RAD21_17m	Enhancer	Enhancer	4468	37964	chr22:17137511-17165287|-|HDHD5	chr22:17424388-17424775|-|CLCP1
loop_chr22-chr22-23050|K562_RAD21_17m	Promoter	Enhancer	0	2011	chr22:20394115-20408461|+|ZNF74	chr22:20394115-20408461|+|ZNF74
loop_chr22-chr22-23053|K562_RAD21_17m	Enhancer	Enhancer	6630	5481	chr22:21754500-21867680|-|MAPK1	chr22:21754500-21867680|-|MAPK1
loop_chr22-chr22-23054|K562_RAD21_17m	Enhancer	Enhancer	4371	4572	chr22:24598054-24599398|+|AP000356.1	chr22:24598054-24599398|+|AP000356.1
loop_chr22-chr22-23055|K562_RAD21_17m	Enhancer	Enhancer	6438	6171	chr22:38290691-38318084|-|CSNK1E	chr22:38290691-38318084|-|CSNK1E
loop_chr22-chr22-23056|K562_RAD21_17m	Enhancer	Enhancer	12048	12247	chr22:29134014-29134120|+|RNU6-810P	chr22:29134014-29134120|+|RNU6-810P
loop_chr22-chr22-23057|K562_RAD21_17m	Promoter	Promoter	1358	1764	chr22:37367960-37427479|-|ELFN2	chr22:37367960-37427479|-|ELFN2
loop_chr22-chr22-23059|K562_RAD21_17m	Enhancer	Enhancer	4371	22365	chr22:19756703-19783593|+|TBX1	chr22:19887289-19887970|+|AC000078.1
loop_chr22-chr22-23061|K562_RAD21_17m	Enhancer	Enhancer	18446	19079	chr22:24101689-24103354|+|AC253536.3	chr22:24101689-24103354|+|AC253536.3
loop_chr22-chr22-23062|K562_RAD21_17m	Enhancer	Enhancer	15273	15597	chr22:31559483-31559939|+|AL096701.1	chr22:31559483-31559939|+|AL096701.1
loop_chr22-chr22-23063|K562_RAD21_17m	Enhancer	Enhancer	2264	7145	chr22:50568861-50578455|-|CPT1B	chr22:50622754-50628173|-|ARSA
loop_chr22-chr22-23064|K562_RAD21_17m	Enhancer	Enhancer	9422	9961	chr22:45284949-45295874|+|UPK3A	chr22:45284949-45295874|+|UPK3A
loop_chr22-chr22-23065|K562_RAD21_17m	Enhancer	Enhancer	28320	12548	chr22:19330698-19431733|-|HIRA	chr22:19330698-19431733|-|HIRA
loop_chr22-chr22-23068|K562_RAD21_17m	Promoter	Enhancer	1866	2424	chr22:22850375-22850624|+|IGLV3-6	chr22:22880706-22881396|+|IGLV3-1
loop_chr22-chr22-23069|K562_RAD21_17m	Enhancer	Enhancer	10381	8978	chr22:19941607-19969975|+|COMT	chr22:19941607-19969975|+|COMT
loop_chr22-chr22-23071|K562_RAD21_17m	Enhancer	Enhancer	2372	2603	chr22:45875932-45879247|+|BX324167.2	chr22:45875932-45879247|+|BX324167.2
loop_chr22-chr22-23072|K562_RAD21_17m	Promoter	Enhancer	0	10568	chr22:23179918-23180172|-|BCRP8,chr22:23180210-23318037|+|BCR	chr22:23261782-23262071|-|RN7SL263P
loop_chr22-chr22-23073|K562_RAD21_17m	Promoter	Enhancer	1290	19400	chr22:22811747-22812281|+|IGLV3-10	chr22:22922594-22923034|+|IGLC7
loop_chr22-chr22-23074|K562_RAD21_17m	Enhancer	Enhancer	2970	2708	chr22:49372924-49377119|+|AC207130.1	chr22:49372924-49377119|+|AC207130.1
loop_chr22-chr22-23075|K562_RAD21_17m	Enhancer	Enhancer	61017	61272	chr22:46914092-46916042|-|TBC1D22A-AS1	chr22:46914092-46916042|-|TBC1D22A-AS1
loop_chr22-chr22-23076|K562_RAD21_17m	Enhancer	Enhancer	4236	7500	chr22:21885282-21885673|-|AC245452.2	chr22:21885282-21885673|-|AC245452.2
loop_chr22-chr22-23077|K562_RAD21_17m	Enhancer	Promoter	7475	0	chr22:19963753-19963834|+|MIR4761	chr22:20085746-20085833|+|MIR3618,chr22:20086058-20086142|+|MIR1306
loop_chr22-chr22-23079|K562_RAD21_17m	Promoter	Enhancer	1538	3013	chr22:46113686-46113768|+|MIRLET7B	chr22:46113686-46113768|+|MIRLET7B
loop_chr22-chr22-23080|K562_RAD21_17m	Enhancer	Enhancer	32525	33118	chr22:17424388-17424775|-|CLCP1	chr22:17424388-17424775|-|CLCP1
loop_chr22-chr22-23082|K562_RAD21_17m	Enhancer	Enhancer	27121	26257	chr22:26390667-26390776|-|RNA5SP495	chr22:26390667-26390776|-|RNA5SP495
loop_chr22-chr22-23083|K562_RAD21_17m	Promoter	Promoter	295	358	chr22:22030934-22031472|+|IGLV4-69	chr22:22032745-22033194|+|IGLVI-68
loop_chr22-chr22-23086|K562_RAD21_17m	Promoter	Enhancer	164	4035	chr22:20241415-20268318|-|RTN4R	chr22:20241415-20268318|-|RTN4R
loop_chr22-chr22-23088|K562_RAD21_17m	Enhancer	Promoter	5438	0	chr22:20889206-20891214|-|AC007308.1	chr22:20917407-20953747|+|CRKL
loop_chr22-chr22-23089|K562_RAD21_17m	Promoter	Enhancer	1525	12265	chr22:23179918-23180172|-|BCRP8	chr22:23261782-23262071|-|RN7SL263P
loop_chr22-chr22-23091|K562_RAD21_17m	Promoter	Enhancer	1150	20907	chr22:22856762-22857038|+|IGLV2-5	chr22:22922594-22923034|+|IGLC7
loop_chr22-chr22-23092|K562_RAD21_17m	Promoter	Enhancer	1447	20800	chr22:22850375-22850624|+|IGLV3-6	chr22:22922594-22923034|+|IGLC7
loop_chr22-chr22-23093|K562_RAD21_17m	Enhancer	Enhancer	23709	21665	chr22:44102779-44116232|+|AL033543.1	chr22:44102779-44116232|+|AL033543.1
loop_chr22-chr22-23096|K562_RAD21_17m	Enhancer	Enhancer	54208	14155	chr22:32474811-32498829|+|FBXO7	chr22:33014980-33015461|+|Z83846.1
loop_chr22-chr22-23097|K562_RAD21_17m	Enhancer	Promoter	2347	1975	chr22:17067821-17070675|+|AC006946.2	chr22:17067821-17070675|+|AC006946.2
loop_chr22-chr22-23098|K562_RAD21_17m	Promoter	Promoter	1522	439	chr22:22689831-22689978|+|AC244250.2	chr22:22692778-22693312|-|AC244250.1
loop_chr22-chr22-23099|K562_RAD21_17m	Promoter	Promoter	1606	214	chr22:37225270-37244448|-|RAC2	chr22:37225270-37244448|-|RAC2
loop_chr22-chr22-23103|K562_RAD21_17m	Promoter	Promoter	1023	1252	chr22:31757202-31757498|+|RN7SL20P	chr22:31757202-31757498|+|RN7SL20P
loop_chr22-chr22-23107|K562_RAD21_17m	Promoter	Enhancer	0	2163	chr22:22803076-22803360|+|AC245028.3	chr22:22886267-22886379|+|MIR5571
loop_chr22-chr22-23110|K562_RAD21_17m	Enhancer	Enhancer	10204	10400	chr22:47461299-47487111|-|LINC01644	chr22:47461299-47487111|-|LINC01644
loop_chr22-chr22-23111|K562_RAD21_17m	Enhancer	Promoter	4624	486	chr22:37686343-37693474|+|NOL12	chr22:37686343-37693474|+|NOL12
loop_chr22-chr22-23112|K562_RAD21_17m	Enhancer	Promoter	5292	0	chr22:20033139-20033220|+|MIR185	chr22:20085746-20085833|+|MIR3618,chr22:20086058-20086142|+|MIR1306
