Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr4:39527250-39528445|Promoter	chr4:39528019-39594707|+|UGDH-AS1,chr4:39498755-39527439|-|UGDH		chr4:39469267-39471225|Enhancer,chr4:39657945-39658933|Enhancer	chr4:39635400-39639357|Promoter	chr4:39695639-39698821|Promoter,chr4:39975536-39978325|Promoter,chr4:40055421-40055608|Promoter		chr4:39469267-39471225|Enhancer
chr4:39635400-39639357|Promoter	chr4:39639140-39666879|+|AC108471.2,chr4:39546336-39638893|-|SMIM14		chr4:39469267-39471225|Enhancer,chr4:39657945-39658933|Enhancer	chr4:39975536-39978325|Promoter,chr4:39527250-39528445|Promoter	chr4:39695639-39698821|Promoter,chr4:40055421-40055608|Promoter		chr4:39469267-39471225|Enhancer
chr4:39695639-39698821|Promoter	chr4:39698136-39782792|+|UBE2K		chr4:39469267-39471225|Enhancer,chr4:39657945-39658933|Enhancer	chr4:39975536-39978325|Promoter	chr4:39527250-39528445|Promoter,chr4:39635400-39639357|Promoter,chr4:40055421-40055608|Promoter		chr4:39469267-39471225|Enhancer
chr4:39933779-39933949|Promoter	chr4:39932454-39933561|+|ELOCP33			chr4:39934008-39934309|Promoter			
chr4:39934008-39934309|Promoter	chr4:39932454-39933561|+|ELOCP33			chr4:39933779-39933949|Promoter			
chr4:39975536-39978325|Promoter	chr4:39822863-39977956|-|PDS5A	chr4:39469267-39471225|Enhancer	chr4:39657945-39658933|Enhancer	chr4:39695639-39698821|Promoter,chr4:39635400-39639357|Promoter,chr4:40055421-40055608|Promoter	chr4:39527250-39528445|Promoter		
chr4:40055421-40055608|Promoter	chr4:40056850-40158252|+|N4BP2		chr4:39469267-39471225|Enhancer,chr4:39657945-39658933|Enhancer	chr4:39975536-39978325|Promoter	chr4:39695639-39698821|Promoter,chr4:39635400-39639357|Promoter,chr4:39527250-39528445|Promoter		chr4:39469267-39471225|Enhancer
chr4:40055853-40058983|Promoter	chr4:40056850-40158252|+|N4BP2,chr4:40042917-40057199|-|AC098591.1	chr4:40306102-40312250|Enhancer,chr4:40148282-40152378|Enhancer,chr4:40322932-40326031|Enhancer	chr4:40203365-40207188|Enhancer,chr4:40196308-40197230|Enhancer,chr4:40195600-40195657|Enhancer,chr4:40227567-40230985|Enhancer,chr4:40198198-40201457|Enhancer	chr4:40316478-40318658|Promoter	chr4:40183887-40187168|Promoter	chr4:40148282-40152378|Enhancer	chr4:40198198-40201457|Enhancer
chr4:40183887-40187168|Promoter	chr4:40187170-40190464|+|AC095057.4	chr4:40196308-40197230|Enhancer,chr4:40148282-40152378|Enhancer	chr4:40203365-40207188|Enhancer,chr4:40195600-40195657|Enhancer,chr4:40306102-40312250|Enhancer,chr4:40322932-40326031|Enhancer,chr4:40227567-40230985|Enhancer,chr4:40198198-40201457|Enhancer		chr4:40316478-40318658|Promoter,chr4:40055853-40058983|Promoter	chr4:40148282-40152378|Enhancer	chr4:40306102-40312250|Enhancer
chr4:40316478-40318658|Promoter	chr4:40316485-40330419|+|LINC02265	chr4:40148282-40152378|Enhancer	chr4:40203365-40207188|Enhancer,chr4:40196308-40197230|Enhancer,chr4:40195600-40195657|Enhancer,chr4:40306102-40312250|Enhancer,chr4:40322932-40326031|Enhancer,chr4:40227567-40230985|Enhancer,chr4:40198198-40201457|Enhancer	chr4:40055853-40058983|Promoter	chr4:40183887-40187168|Promoter		chr4:40306102-40312250|Enhancer
chr4:40424706-40424873|Promoter	chr4:40426119-40427585|+|AC098869.2			chr4:40424916-40425288|Promoter			
chr4:40424916-40425288|Promoter	chr4:40426119-40427585|+|AC098869.2			chr4:40424706-40424873|Promoter			
chr4:40628995-40631092|Promoter	chr4:40423267-40630623|-|RBM47	chr4:40717427-40719639|Enhancer	chr4:40549458-40554630|Enhancer				
chr4:40990759-40993097|Promoter	chr4:40990154-40990273|+|RNA5SP160		chr4:40927777-40930518|Enhancer,chr4:40980429-40981531|Enhancer,chr4:40975698-40977637|Enhancer	chr4:41211887-41218027|Promoter			chr4:40975698-40977637|Enhancer
chr4:41211887-41218027|Promoter	chr4:40810027-41214618|-|APBB2	chr4:40927777-40930518|Enhancer,chr4:40980429-40981531|Enhancer,chr4:40975698-40977637|Enhancer		chr4:40990759-40993097|Promoter		chr4:40975698-40977637|Enhancer	
chr4:41256467-41256702|Promoter	chr4:41220074-41256727|-|UCHL1-AS1			chr4:41256801-41257004|Promoter			
chr4:41256801-41257004|Promoter	chr4:41256769-41268429|+|UCHL1			chr4:41256467-41256702|Promoter			
chr4:41692492-41694403|Promoter	chr4:41688858-41692797|-|AC105389.2	chr4:42234827-42235011|Enhancer	chr4:41659487-41662953|Enhancer,chr4:41281156-41281913|Enhancer	chr4:41881312-41889030|Promoter			chr4:41281156-41281913|Enhancer
chr4:41881312-41889030|Promoter	chr4:41872747-41882955|-|LINC00682,chr4:41882205-84183448|+|RF00334	chr4:41281156-41281913|Enhancer	chr4:42234827-42235011|Enhancer,chr4:41659487-41662953|Enhancer	chr4:41692492-41694403|Promoter			chr4:41659487-41662953|Enhancer
chr4:42396581-42402486|Promoter	chr4:42397488-42402487|+|SHISA3	chr4:42280588-42283890|Enhancer,chr4:42518009-42521033|Enhancer	chr4:42369927-42373561|Enhancer			chr4:42518009-42521033|Enhancer	
chr4:42655115-42657097|Promoter	chr4:42408373-42657105|-|ATP8A1	chr4:42627915-42628579|Enhancer					
chr4:43131802-43133159|Promoter	chr4:43133867-43234956|+|AC111198.1	chr4:43471543-43472226|Enhancer					
chr4:47030977-47033030|Promoter	chr4:47031360-47426444|+|GABRB1	chr4:46932018-46932679|Enhancer					
chr4:47484554-47485954|Promoter	chr4:47485288-47593486|+|ATP10D	chr4:47509129-47511921|Enhancer					
chr4:47836021-47838204|Promoter	chr4:47593999-47838106|-|CORIN	chr4:47686275-47687232|Enhancer,chr4:47701537-47706146|Enhancer	chr4:47668796-47671018|Enhancer,chr4:47932023-47934165|Enhancer			chr4:47701537-47706146|Enhancer	chr4:47932023-47934165|Enhancer
chr4:48015322-48016667|Promoter	chr4:47935977-48016592|-|CNGA1	chr4:48085536-48089305|Enhancer	chr4:48033654-48034700|Enhancer,chr4:48003025-48004011|Enhancer,chr4:48036554-48036782|Enhancer				chr4:48033654-48034700|Enhancer
chr4:48267383-48270891|Promoter	chr4:48135783-48269838|-|TEC	chr4:48188275-48190841|Enhancer,chr4:48196222-48198402|Enhancer	chr4:48139829-48141382|Enhancer,chr4:48127091-48129543|Enhancer,chr4:48272564-48275964|Enhancer			chr4:48188275-48190841|Enhancer	chr4:48272564-48275964|Enhancer
chr4:48777910-48780595|Promoter	chr4:48497361-48780299|-|FRYL	chr4:48577508-48580435|Enhancer	chr4:48960708-48963969|Enhancer,chr4:48943529-48944823|Enhancer,chr4:48877218-48878287|Enhancer,chr4:48681059-48682283|Enhancer	chr4:48831424-48832404|Promoter			chr4:48960708-48963969|Enhancer
chr4:48831424-48832404|Promoter	chr4:48830998-48861817|+|OCIAD1		chr4:48960708-48963969|Enhancer,chr4:48681059-48682283|Enhancer,chr4:48877218-48878287|Enhancer,chr4:48943529-48944823|Enhancer,chr4:48577508-48580435|Enhancer	chr4:48777910-48780595|Promoter			chr4:48577508-48580435|Enhancer
chr4:5049151-5051183|Promoter	chr4:5051480-5500994|+|STK32B	chr4:4994401-4996031|Enhancer	chr4:5142329-5143674|Enhancer,chr4:5377371-5378227|Enhancer				chr4:5377371-5378227|Enhancer
chr4:52657836-52660396|Promoter	chr4:52659406-52661668|+|USP46-AS1,chr4:52590960-52659301|-|USP46	chr4:52587895-52590012|Enhancer	chr4:52662379-52667148|Enhancer,chr4:52373759-52377441|Enhancer,chr4:52544934-52546725|Enhancer,chr4:52980173-52985040|Enhancer				chr4:52662379-52667148|Enhancer
chr4:52751080-52751148|Promoter	chr4:52742553-52751425|-|ERVMER34-1			chr4:52751395-52751724|Promoter			
chr4:52751395-52751724|Promoter	chr4:52742553-52751425|-|ERVMER34-1			chr4:52751080-52751148|Promoter			
chr4:54228028-54228236|Promoter	chr4:54229280-54298245|+|PDGFRA	chr4:53705041-53708958|Enhancer	chr4:53491174-53491276|Enhancer,chr4:53803728-53806131|Enhancer,chr4:53748042-53748779|Enhancer				chr4:53803728-53806131|Enhancer
chr4:54976335-54976870|Promoter	chr4:54976159-54976371|-|RPL38P3			chr4:54976952-54977253|Promoter			
chr4:54976952-54977253|Promoter	chr4:54976159-54976371|-|RPL38P3			chr4:54976335-54976870|Promoter			
chr4:55346375-55346794|Promoter	chr4:55346242-55373100|+|SRD5A3	chr4:55554533-55554819|Enhancer,chr4:55361196-55362162|Enhancer				chr4:55361196-55362162|Enhancer	
chr4:55947980-55949284|Promoter	chr4:55948871-56033363|+|CEP135	chr4:56048313-56049512|Enhancer,chr4:56301143-56303595|Enhancer	chr4:56129529-56131230|Enhancer			chr4:56301143-56303595|Enhancer	
chr4:56170508-56170514|Promoter	chr4:56170195-56328625|+|KIAA1211			chr4:56170666-56170762|Promoter			
chr4:56170666-56170762|Promoter	chr4:56170195-56328625|+|KIAA1211			chr4:56170508-56170514|Promoter			
chr4:56287005-56287137|Promoter	chr4:56288485-56288584|-|RNU6-197P			chr4:56287606-56287776|Promoter			
chr4:56287606-56287776|Promoter	chr4:56288485-56288584|-|RNU6-197P			chr4:56287005-56287137|Promoter			
chr4:56437006-56437038|Promoter	chr4:56435741-56464579|+|PAICS			chr4:56437245-56437326|Promoter			
chr4:56437245-56437326|Promoter	chr4:56435741-56464579|+|PAICS			chr4:56437006-56437038|Promoter			
chr4:6069440-6069788|Promoter	chr4:6064977-6070162|-|AC092442.1			chr4:6069803-6070457|Promoter			
chr4:6069803-6070457|Promoter	chr4:6064977-6070162|-|AC092442.1			chr4:6069440-6069788|Promoter			
chr4:6780807-6783841|Promoter	chr4:6782727-6884170|+|KIAA0232	chr4:6717733-6722178|Enhancer,chr4:6870967-6875346|Enhancer	chr4:6763211-6763771|Enhancer,chr4:6941868-6943502|Enhancer,chr4:7032010-7032459|Enhancer,chr4:6970963-6976527|Enhancer,chr4:6985494-6988527|Enhancer,chr4:7082190-7082253|Enhancer		chr4:7042285-7044538|Promoter,chr4:7067350-7071544|Promoter,chr4:6909130-6911705|Promoter	chr4:6717733-6722178|Enhancer	chr4:7032010-7032459|Enhancer
chr4:6909130-6911705|Promoter	chr4:6909444-7033118|+|TBC1D14	chr4:6941868-6943502|Enhancer,chr4:6985494-6988527|Enhancer	chr4:6763211-6763771|Enhancer,chr4:7082190-7082253|Enhancer,chr4:7032010-7032459|Enhancer,chr4:6970963-6976527|Enhancer,chr4:6717733-6722178|Enhancer,chr4:6870967-6875346|Enhancer		chr4:7042285-7044538|Promoter,chr4:6780807-6783841|Promoter,chr4:7067350-7071544|Promoter	chr4:6941868-6943502|Enhancer	chr4:6717733-6722178|Enhancer
chr4:7042285-7044538|Promoter	chr4:7043372-7057952|+|TADA2B,chr4:7040849-7042939|-|CCDC96	chr4:7032010-7032459|Enhancer	chr4:6763211-6763771|Enhancer,chr4:6985494-6988527|Enhancer,chr4:7082190-7082253|Enhancer,chr4:6941868-6943502|Enhancer,chr4:6970963-6976527|Enhancer,chr4:6717733-6722178|Enhancer,chr4:6870967-6875346|Enhancer	chr4:7067350-7071544|Promoter	chr4:6780807-6783841|Promoter,chr4:6909130-6911705|Promoter		chr4:6717733-6722178|Enhancer
chr4:7067350-7071544|Promoter	chr4:7058895-7068064|-|GRPEL1	chr4:6970963-6976527|Enhancer,chr4:6717733-6722178|Enhancer,chr4:7032010-7032459|Enhancer	chr4:6763211-6763771|Enhancer,chr4:6941868-6943502|Enhancer,chr4:6870967-6875346|Enhancer,chr4:6985494-6988527|Enhancer,chr4:7082190-7082253|Enhancer	chr4:7042285-7044538|Promoter	chr4:6780807-6783841|Promoter,chr4:6909130-6911705|Promoter	chr4:6717733-6722178|Enhancer	chr4:6870967-6875346|Enhancer
chr4:70687435-70688976|Promoter	chr4:70688532-70690551|+|UTP3	chr4:70650150-70653018|Enhancer			chr4:70702199-70705170|Promoter		
chr4:70702199-70705170|Promoter	chr4:70703018-70703123|-|RNU6-784P,chr4:70704801-70808619|+|RUFY3,chr4:70703747-70704491|-|AC009570.1	chr4:70650150-70653018|Enhancer			chr4:70687435-70688976|Promoter		
chr4:70836547-70839663|Promoter	chr4:70815783-70839890|-|GRSF1	chr4:71008932-71010316|Enhancer		chr4:70993783-70995785|Promoter			
chr4:70993783-70995785|Promoter	chr4:70993638-71030914|+|DCK		chr4:71008932-71010316|Enhancer	chr4:70836547-70839663|Promoter			
chr4:7110541-7110658|Promoter	chr4:7112088-7112399|-|RN7SKP36			chr4:7110708-7110817|Promoter			
chr4:7110708-7110817|Promoter	chr4:7112088-7112399|-|RN7SKP36			chr4:7110541-7110658|Promoter			
chr4:7191363-7192862|Promoter	chr4:7192538-7742836|+|SORCS2	chr4:7800176-7807433|Enhancer,chr4:7293267-7296631|Enhancer	chr4:7761632-7763371|Enhancer,chr4:7769347-7773093|Enhancer,chr4:7984974-7990193|Enhancer			chr4:7800176-7807433|Enhancer	chr4:7984974-7990193|Enhancer
chr4:72031936-72032048|Promoter	chr4:72031804-72148067|+|NPFFR2			chr4:72032143-72032343|Promoter			
chr4:72032143-72032343|Promoter	chr4:72031804-72148067|+|NPFFR2			chr4:72031936-72032048|Promoter			
chr4:72567155-72568405|Promoter	chr4:72280969-72569221|-|ADAMTS3	chr4:72505158-72507777|Enhancer	chr4:73018729-73024237|Enhancer,chr4:72701045-72704013|Enhancer,chr4:72295910-72296175|Enhancer				chr4:73018729-73024237|Enhancer
chr4:73256141-73258550|Promoter	chr4:73073376-73258798|-|ANKRD17	chr4:73126908-73129850|Enhancer					
chr4:74055205-74056711|Promoter	chr4:74054038-74055399|-|PPBPP2		chr4:74134041-74134541|Enhancer	chr4:74098591-74099577|Promoter			
chr4:74056931-74057671|Promoter	chr4:74054038-74055399|-|PPBPP2	chr4:74057777-74058042|Enhancer					
chr4:74098591-74099577|Promoter	chr4:74097040-74099195|-|CXCL2	chr4:74134041-74134541|Enhancer		chr4:74055205-74056711|Promoter			
chr4:74439302-74439520|Promoter	chr4:74418917-74440457|-|AC021180.1			chr4:74439611-74439925|Promoter			
chr4:74439611-74439925|Promoter	chr4:74418917-74440457|-|AC021180.1			chr4:74439302-74439520|Promoter			
chr4:74930359-74934703|Promoter	chr4:74933095-75050115|+|PARM1	chr4:74873592-74876770|Enhancer,chr4:75117584-75119223|Enhancer,chr4:75289827-75290053|Enhancer				chr4:74873592-74876770|Enhancer	
chr4:75672635-75674645|Promoter	chr4:75642782-75673969|-|G3BP2		chr4:75571923-75574506|Enhancer,chr4:75847422-75849695|Enhancer	chr4:75724047-75725235|Promoter			chr4:75571923-75574506|Enhancer
chr4:75724047-75725235|Promoter	chr4:75724593-75814286|+|USO1	chr4:75571923-75574506|Enhancer	chr4:75847422-75849695|Enhancer	chr4:75672635-75674645|Promoter			
chr4:75990575-75990871|Promoter	chr4:75949915-75990945|-|SDAD1			chr4:75990955-75991119|Promoter			
chr4:75990955-75991119|Promoter	chr4:75949915-75990945|-|SDAD1			chr4:75990575-75990871|Promoter			
chr4:76509673-76513139|Promoter	chr4:76509284-76509719|-|AC112249.1	chr4:76748021-76749886|Enhancer,chr4:76733071-76733702|Enhancer	chr4:76504753-76506614|Enhancer,chr4:76430461-76431354|Enhancer			chr4:76748021-76749886|Enhancer	chr4:76430461-76431354|Enhancer
chr4:76947817-76950345|Promoter	chr4:76949703-77040384|+|SEPT11	chr4:77044488-77047463|Enhancer,chr4:76947495-76947576|Enhancer	chr4:77052005-77052696|Enhancer,chr4:77120485-77122069|Enhancer,chr4:77200999-77207246|Enhancer,chr4:77094169-77096246|Enhancer		chr4:77156893-77162413|Promoter	chr4:77044488-77047463|Enhancer	chr4:77200999-77207246|Enhancer
chr4:77074021-77074329|Promoter	chr4:77047155-77075989|-|CCNI			chr4:77074382-77075139|Promoter			
chr4:77074382-77075139|Promoter	chr4:77047155-77075989|-|CCNI			chr4:77074021-77074329|Promoter			
chr4:77156893-77162413|Promoter	chr4:77157207-77170060|+|CCNG2	chr4:77200999-77207246|Enhancer,chr4:77094169-77096246|Enhancer	chr4:77044488-77047463|Enhancer,chr4:76947495-76947576|Enhancer,chr4:77052005-77052696|Enhancer,chr4:77120485-77122069|Enhancer		chr4:76947817-76950345|Promoter	chr4:77200999-77207246|Enhancer	chr4:77044488-77047463|Enhancer
chr4:77494519-77494979|Promoter	chr4:77394491-77494286|-|AC092674.1			chr4:77494999-77495713|Promoter			
chr4:77494999-77495713|Promoter	chr4:77394491-77494286|-|AC092674.1			chr4:77494519-77494979|Promoter			
chr4:77819024-77821212|Promoter	chr4:77713387-77819615|-|CNOT6L			chr4:77861040-77864318|Promoter			
chr4:77861040-77864318|Promoter	chr4:77862830-77952785|+|MRPL1			chr4:77819024-77821212|Promoter			
chr4:78775623-78777041|Promoter	chr4:78776378-78912185|+|BMP2K,chr4:78773654-78775973|-|AC098818.2	chr4:78720479-78721434|Enhancer,chr4:78610749-78615377|Enhancer	chr4:78863123-78866239|Enhancer,chr4:78638307-78638945|Enhancer,chr4:78592594-78593988|Enhancer,chr4:78731521-78732528|Enhancer,chr4:78691720-78694847|Enhancer			chr4:78610749-78615377|Enhancer	chr4:78691720-78694847|Enhancer
chr4:80335688-80337058|Promoter	chr4:80335720-80963756|+|CFAP299	chr4:80220738-80222610|Enhancer	chr4:80322872-80323040|Enhancer				
chr4:8157885-8159109|Promoter	chr4:7965312-8158832|-|ABLIM2	chr4:8191863-8193888|Enhancer	chr4:8176033-8178253|Enhancer,chr4:8227511-8229270|Enhancer,chr4:8235665-8238651|Enhancer				chr4:8176033-8178253|Enhancer
chr4:8198952-8199157|Promoter	chr4:8199290-8241103|+|SH3TC1			chr4:8199178-8199405|Promoter			
chr4:8199178-8199405|Promoter	chr4:8199290-8241103|+|SH3TC1			chr4:8198952-8199157|Promoter			
chr4:82900209-82901357|Promoter	chr4:82893009-82900960|-|THAP9-AS1,chr4:82818509-82900538|-|SEC31A,chr4:82900735-82919969|+|THAP9	chr4:83260855-83261206|Enhancer					
chr4:83010583-83014627|Promoter	chr4:82924603-83012926|-|LIN54	chr4:82890733-82893310|Enhancer	chr4:82889551-82889578|Enhancer	chr4:83034208-83036061|Promoter			
chr4:83034208-83036061|Promoter	chr4:83034447-83075818|+|COPS4		chr4:82890733-82893310|Enhancer,chr4:82889551-82889578|Enhancer	chr4:83010583-83014627|Promoter			chr4:82890733-82893310|Enhancer
chr4:83074057-83075887|Promoter	chr4:83075957-83085600|+|AC073840.1	chr4:83260185-83260792|Enhancer,chr4:83280748-83282646|Enhancer	chr4:83219704-83222512|Enhancer,chr4:83252627-83256190|Enhancer			chr4:83280748-83282646|Enhancer	chr4:83252627-83256190|Enhancer
chr4:8320529-8321747|Promoter	chr4:8320117-8327142|+|LINC02517	chr4:8400871-8405593|Enhancer	chr4:8265488-8267693|Enhancer,chr4:8240520-8242785|Enhancer				chr4:8240520-8242785|Enhancer
chr4:84965832-84966192|Promoter	chr4:84965711-85008735|+|WDFY3-AS2			chr4:84966371-84967025|Promoter			
chr4:84966371-84967025|Promoter	chr4:84669610-84966391|-|WDFY3			chr4:84965832-84966192|Promoter			
chr4:85474071-85474229|Promoter	chr4:85475150-86002668|+|ARHGAP24			chr4:85474343-85474491|Promoter			
chr4:85474343-85474491|Promoter	chr4:85475150-86002668|+|ARHGAP24			chr4:85474071-85474229|Promoter			
chr4:8592176-8594705|Promoter	chr4:8592660-8619759|+|CPZ	chr4:8467806-8470217|Enhancer	chr4:8585385-8588326|Enhancer,chr4:8503574-8503966|Enhancer,chr4:8547056-8547296|Enhancer				chr4:8585385-8588326|Enhancer
chr4:86934290-86938311|Promoter	chr4:86924630-86936202|-|AC093827.4,chr4:86886472-86934732|-|AC093827.5,chr4:86935002-87141054|+|AFF1	chr4:87005950-87009399|Enhancer,chr4:86921831-86924202|Enhancer	chr4:87092403-87095438|Enhancer,chr4:87057509-87058849|Enhancer,chr4:87073223-87075400|Enhancer			chr4:87005950-87009399|Enhancer	chr4:87092403-87095438|Enhancer
chr4:87423535-87424629|Promoter	chr4:87422573-87459455|+|NUDT9	chr4:87375664-87376471|Enhancer	chr4:87269682-87271243|Enhancer,chr4:87463857-87467235|Enhancer				chr4:87463857-87467235|Enhancer
chr4:88378943-88379342|Promoter	chr4:88378739-88443111|+|HERC6	chr4:88511293-88518834|Enhancer	chr4:88368308-88372119|Enhancer,chr4:88216204-88220884|Enhancer				chr4:88216204-88220884|Enhancer
chr4:88528330-88528370|Promoter	chr4:88527160-88528170|+|AC083829.1			chr4:88528558-88529052|Promoter			
chr4:88528558-88529052|Promoter	chr4:88527160-88528170|+|AC083829.1			chr4:88528330-88528370|Promoter			
chr4:88697346-88697801|Promoter	chr4:88695915-88697829|-|NAP1L5			chr4:88697843-88697970|Promoter			
chr4:88697843-88697970|Promoter	chr4:88695915-88697829|-|NAP1L5			chr4:88697346-88697801|Promoter			
chr4:89307281-89307877|Promoter	chr4:89236383-89307800|-|GPRIN3			chr4:89307897-89308015|Promoter			
chr4:89307897-89308015|Promoter	chr4:89236383-89307800|-|GPRIN3			chr4:89307281-89307877|Promoter			
chr4:931468-933147|Promoter	chr4:849277-932373|-|GAK,chr4:932460-958656|+|TMEM175		chr4:875997-876976|Enhancer,chr4:742665-742815|Enhancer,chr4:602477-603210|Enhancer,chr4:996241-997619|Enhancer,chr4:605765-605932|Enhancer	chr4:986589-987899|Promoter			chr4:602477-603210|Enhancer
chr4:94451864-94453832|Promoter	chr4:94451857-94668227|+|PDLIM5	chr4:94405851-94408145|Enhancer,chr4:94595319-94598054|Enhancer	chr4:94374201-94375591|Enhancer,chr4:94303986-94304605|Enhancer,chr4:94389607-94391042|Enhancer			chr4:94595319-94598054|Enhancer	chr4:94303986-94304605|Enhancer
chr4:986589-987899|Promoter	chr4:986997-1004564|+|IDUA	chr4:602477-603210|Enhancer,chr4:875997-876976|Enhancer,chr4:742665-742815|Enhancer,chr4:996241-997619|Enhancer	chr4:605765-605932|Enhancer	chr4:931468-933147|Promoter		chr4:602477-603210|Enhancer	
chr4:98993731-98993882|Promoter	chr4:98995721-99062809|+|METAP1	chr4:98993538-98993591|Enhancer					
chr4:98994430-98996684|Promoter	chr4:98995721-99062809|+|METAP1	chr4:99054177-99057375|Enhancer,chr4:98550583-98551097|Enhancer,chr4:99405198-99407381|Enhancer,chr4:98938033-98940315|Enhancer,chr4:99462367-99463150|Enhancer	chr4:99118345-99118984|Enhancer			chr4:99405198-99407381|Enhancer	
chr4:99560743-99563759|Promoter	chr4:99546709-99564039|-|TRMT10A	chr4:99805985-99810413|Enhancer					
chr4:99840501-99844183|Promoter	chr4:99844138-99844696|+|AP001962.1	chr4:99811039-99813914|Enhancer	chr4:99884404-99886020|Enhancer		chr4:99949045-99950000|Promoter		
chr4:99949045-99950000|Promoter	chr4:99950006-100195099|+|AC097460.1	chr4:99811039-99813914|Enhancer	chr4:99884404-99886020|Enhancer		chr4:99840501-99844183|Promoter		
chr5:102865605-102865799|Promoter	chr5:102865726-103031105|+|PAM			chr5:102865907-102866167|Promoter			
chr5:102865907-102866167|Promoter	chr5:102865726-103031105|+|PAM			chr5:102865605-102865799|Promoter			
chr5:10300708-10309017|Promoter	chr5:10277595-10307902|-|CMBL	chr5:10294401-10295849|Enhancer,chr5:10283795-10284380|Enhancer	chr5:10318174-10320212|Enhancer,chr5:10451163-10455099|Enhancer,chr5:10694304-10697129|Enhancer,chr5:10857127-10859382|Enhancer,chr5:10363508-10365597|Enhancer,chr5:10604602-10608459|Enhancer		chr5:10561017-10566236|Promoter,chr5:10626513-10629743|Promoter,chr5:10353048-10355015|Promoter	chr5:10294401-10295849|Enhancer	chr5:10451163-10455099|Enhancer
chr5:103031823-103031859|Promoter	chr5:103032376-103033031|+|EIF3KP1			chr5:103032051-103032149|Promoter			
chr5:103032051-103032149|Promoter	chr5:103032376-103033031|+|EIF3KP1			chr5:103031823-103031859|Promoter			
chr5:103255819-103257870|Promoter	chr5:103258763-103278660|+|C5orf30	chr5:103470468-103476795|Enhancer	chr5:103228993-103234534|Enhancer,chr5:103295672-103296101|Enhancer				chr5:103228993-103234534|Enhancer
chr5:10353048-10355015|Promoter	chr5:10353695-10440388|+|MARCH6,chr5:10352701-10353601|-|AC012640.2	chr5:10283795-10284380|Enhancer,chr5:10318174-10320212|Enhancer	chr5:10294401-10295849|Enhancer,chr5:10451163-10455099|Enhancer,chr5:10694304-10697129|Enhancer,chr5:10363508-10365597|Enhancer,chr5:10857127-10859382|Enhancer,chr5:10604602-10608459|Enhancer		chr5:10561017-10566236|Promoter,chr5:10300708-10309017|Promoter,chr5:10626513-10629743|Promoter	chr5:10318174-10320212|Enhancer	chr5:10451163-10455099|Enhancer
chr5:10561017-10566236|Promoter	chr5:10564070-10657816|+|ANKRD33B	chr5:10451163-10455099|Enhancer	chr5:10294401-10295849|Enhancer,chr5:10318174-10320212|Enhancer,chr5:10694304-10697129|Enhancer,chr5:10857127-10859382|Enhancer,chr5:10363508-10365597|Enhancer,chr5:10604602-10608459|Enhancer,chr5:10283795-10284380|Enhancer	chr5:10626513-10629743|Promoter	chr5:10300708-10309017|Promoter,chr5:10353048-10355015|Promoter		chr5:10318174-10320212|Enhancer
chr5:10626513-10629743|Promoter	chr5:10627260-10628225|-|ANKRD33B-AS1	chr5:10451163-10455099|Enhancer,chr5:10604602-10608459|Enhancer	chr5:10294401-10295849|Enhancer,chr5:10318174-10320212|Enhancer,chr5:10694304-10697129|Enhancer,chr5:10363508-10365597|Enhancer,chr5:10857127-10859382|Enhancer,chr5:10283795-10284380|Enhancer	chr5:10561017-10566236|Promoter	chr5:10300708-10309017|Promoter,chr5:10353048-10355015|Promoter	chr5:10451163-10455099|Enhancer	chr5:10318174-10320212|Enhancer
chr5:10653993-10654042|Promoter	chr5:10652211-10655925|-|AC106760.1			chr5:10654218-10654262|Promoter			
chr5:10654218-10654262|Promoter	chr5:10652211-10655925|-|AC106760.1			chr5:10653993-10654042|Promoter			
chr5:10666099-10666226|Promoter	chr5:10664495-10665113|-|AC106760.2			chr5:10666327-10666500|Promoter			
chr5:10666327-10666500|Promoter	chr5:10664495-10665113|-|AC106760.2			chr5:10666099-10666226|Promoter			
chr5:10759795-10763830|Promoter	chr5:10761065-10770294|+|AC012629.2,chr5:10679230-10761272|-|DAP	chr5:10724760-10726497|Enhancer	chr5:10701255-10702557|Enhancer,chr5:10801078-10802610|Enhancer				chr5:10801078-10802610|Enhancer
chr5:107670852-107674003|Promoter	chr5:107376889-107670937|-|EFNA5	chr5:107570964-107572194|Enhancer					
chr5:108726877-108727026|Promoter	chr5:108727825-108728260|-|LINC01023			chr5:108728220-108728422|Promoter			
chr5:108728220-108728422|Promoter	chr5:108727825-108728260|-|LINC01023			chr5:108726877-108727026|Promoter			
chr5:109468870-109469373|Promoter	chr5:109470843-109471586|+|AC091917.2	chr5:108641681-108643940|Enhancer	chr5:108678316-108681454|Enhancer,chr5:108480913-108481608|Enhancer,chr5:108520885-108525173|Enhancer				chr5:108520885-108525173|Enhancer
chr5:112162962-112162986|Promoter	chr5:112161485-112161617|+|SNORA13			chr5:112163077-112163109|Promoter			
chr5:112163077-112163109|Promoter	chr5:112161485-112161617|+|SNORA13			chr5:112162962-112162986|Promoter			
chr5:112173649-112175986|Promoter	chr5:112173570-112175548|+|AC010261.1			chr5:112418747-112421493|Promoter			
chr5:112418747-112421493|Promoter	chr5:112419583-112420978|+|EPB41L4A-DT,chr5:112162618-112419313|-|EPB41L4A			chr5:112173649-112175986|Promoter			
