loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr8-chr8-2413|GM12878_RAD21_17m	Promoter	Enhancer	0	39356	chr8:65717510-65841952|-|PDE7A	chr8:66021560-66100526|+|DNAJC5B
loop_chr8-chr8-2414|GM12878_RAD21_17m	Enhancer	Enhancer	11862	4403	chr8:66501205-66501311|-|RNU6-1324P	chr8:66562175-66613294|-|MYBL1
loop_chr8-chr8-2415|GM12878_RAD21_17m	Promoter	Enhancer	0	5488	chr8:42152946-42171183|+|AP3M2,chr8:42151772-42152763|-|AC103724.3	chr8:42391864-42405937|+|VDAC3
loop_chr8-chr8-2416|GM12878_RAD21_17m	Promoter	Enhancer	1048	54158	chr8:64574306-64577263|-|AC090136.3	chr8:64973488-64973848|-|AC087808.1
loop_chr8-chr8-2417|GM12878_RAD21_17m	Enhancer	Enhancer	24625	21843	chr8:42152946-42171183|+|AP3M2	chr8:42271302-42332653|+|IKBKB
loop_chr8-chr8-2421|GM12878_RAD21_17m	Enhancer	Enhancer	15893	14065	chr8:74350382-74366876|+|GDAP1	chr8:74798784-74866939|-|AC011632.1
loop_chr8-chr8-2424|GM12878_RAD21_17m	Enhancer	Enhancer	85875	13913	chr8:104339796-104356689|+|DCSTAMP	chr8:104339796-104356689|+|DCSTAMP
loop_chr8-chr8-2426|GM12878_RAD21_17m	Enhancer	Enhancer	44434	8866	chr8:81036964-81040831|+|AC022778.1	chr8:81244156-81244338|+|AC009902.1
loop_chr8-chr8-2428|GM12878_RAD21_17m	Enhancer	Enhancer	47972	10051	chr8:127072694-127227541|-|CASC19	chr8:127292233-127292440|+|AC018714.1
loop_chr8-chr8-2430|GM12878_RAD21_17m	Enhancer	Enhancer	54956	58011	chr8:27311482-27459391|+|PTK2B	chr8:27433370-27433434|+|MIR6842
loop_chr8-chr8-2431|GM12878_RAD21_17m	Promoter	Promoter	775	0	chr8:23135588-23164027|-|TNFRSF10D	chr8:23287908-23296279|+|R3HCC1
loop_chr8-chr8-2432|GM12878_RAD21_17m	Enhancer	Enhancer	32341	3754	chr8:66501205-66501311|-|RNU6-1324P	chr8:66562175-66613294|-|MYBL1
loop_chr8-chr8-2435|GM12878_RAD21_17m	Enhancer	Enhancer	69972	43252	chr8:25685798-25687524|+|AC009623.1	chr8:25841725-26045413|-|EBF2
loop_chr8-chr8-2439|GM12878_RAD21_17m	Enhancer	Enhancer	89814	39048	chr8:40298741-40343363|-|SIRLNT	chr8:41032892-41032998|+|RNU6-356P
loop_chr8-chr8-2442|GM12878_RAD21_17m	Enhancer	Enhancer	15667	25018	chr8:29632091-29632644|+|RPL17P33	chr8:29673922-29748109|-|LINC00589
loop_chr8-chr8-2444|GM12878_RAD21_17m	Enhancer	Enhancer	10564	62641	chr8:22687659-22693480|-|EGR3	chr8:22687659-22693480|-|EGR3
loop_chr8-chr8-2445|GM12878_RAD21_17m	Enhancer	Enhancer	54406	68833	chr8:124539101-124580648|+|NDUFB9	chr8:124539101-124580648|+|NDUFB9
loop_chr8-chr8-2446|GM12878_RAD21_17m	Enhancer	Enhancer	20289	2674	chr8:17703988-17706187|+|AC124069.1	chr8:17864380-17910365|-|FGL1
loop_chr8-chr8-2447|GM12878_RAD21_17m	Enhancer	Enhancer	7460	8548	chr8:98391401-98391514|-|AP003355.3	chr8:98462944-98463050|-|RNU6-748P
loop_chr8-chr8-2448|GM12878_RAD21_17m	Enhancer	Promoter	15673	365	chr8:37858949-37861333|+|AC130304.1	chr8:37858618-37899467|-|RAB11FIP1
loop_chr8-chr8-2453|GM12878_RAD21_17m	Enhancer	Enhancer	48515	18847	chr8:127072694-127227541|-|CASC19	chr8:127072694-127227541|-|CASC19
loop_chr8-chr8-2454|GM12878_RAD21_17m	Promoter	Promoter	1638	1193	chr8:60906059-60906452|+|AC113143.2	chr8:60910590-60966557|+|AC022182.1
loop_chr8-chr8-2455|GM12878_RAD21_17m	Enhancer	Enhancer	5934	5820	chr8:90958471-90985238|-|C8orf88	chr8:91070196-91087095|+|OTUD6B
loop_chr8-chr8-2456|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr8:30082758-30083467|+|AC044849.1,chr8:30063012-30083208|-|SARAF	chr8:30156369-30183639|+|DCTN6,chr8:30155830-30156232|-|AC026979.2
loop_chr8-chr8-2457|GM12878_RAD21_17m	Enhancer	Enhancer	58244	3682	chr8:95947781-95948233|-|AC012339.2	chr8:96142333-96160806|-|GDF6
loop_chr8-chr8-2458|GM12878_RAD21_17m	Enhancer	Enhancer	44821	10487	chr8:125648327-125955592|+|AC016074.2	chr8:125648327-125955592|+|AC016074.2
loop_chr8-chr8-2460|GM12878_RAD21_17m	Enhancer	Enhancer	6117	16528	chr8:28799264-28802085|+|INTS9-AS1	chr8:29110573-29140729|+|AC108449.1
loop_chr8-chr8-2465|GM12878_RAD21_17m	Enhancer	Enhancer	31349	11476	chr8:38799643-38802296|+|AC067817.1	chr8:38799643-38802296|+|AC067817.1
loop_chr8-chr8-2469|GM12878_RAD21_17m	Enhancer	Promoter	25976	0	chr8:134598071-134598149|+|RF02211	chr8:134600257-134600336|+|RF02213
loop_chr8-chr8-2471|GM12878_RAD21_17m	Enhancer	Enhancer	2750	33430	chr8:102533241-102533339|-|RNU6-1224P	chr8:102551589-102561018|+|ODF1
loop_chr8-chr8-2472|GM12878_RAD21_17m	Enhancer	Enhancer	19732	4819	chr8:123179047-123210079|+|FAM83A	chr8:123215788-123215863|-|MIR4663
loop_chr8-chr8-2473|GM12878_RAD21_17m	Enhancer	Promoter	18110	0	chr8:133515506-133515745|+|AC103706.2	chr8:133886496-133902407|+|AC110741.1
loop_chr8-chr8-2474|GM12878_RAD21_17m	Enhancer	Enhancer	15560	150981	chr8:82291624-82292379|-|HNRNPA1P4	chr8:82291624-82292379|-|HNRNPA1P4
loop_chr8-chr8-2475|GM12878_RAD21_17m	Promoter	Enhancer	0	30391	chr8:94879770-94896678|-|CCNE2,chr8:94895813-95058710|+|NDUFAF6	chr8:95055214-95055320|+|RNU6-1209P
loop_chr8-chr8-2476|GM12878_RAD21_17m	Enhancer	Enhancer	27040	35780	chr8:29067278-29263097|-|KIF13B	chr8:29333064-29350684|-|DUSP4
loop_chr8-chr8-2478|GM12878_RAD21_17m	Enhancer	Enhancer	122250	86418	chr8:130082738-130084768|-|ASAP1-IT2	chr8:130052104-130443674|-|ASAP1
loop_chr8-chr8-2480|GM12878_RAD21_17m	Promoter	Enhancer	0	10067	chr8:134600257-134600336|+|RF02213	chr8:134673131-134673512|+|AC087045.1
loop_chr8-chr8-2481|GM12878_RAD21_17m	Enhancer	Enhancer	29340	4218	chr8:119480279-119480775|-|AC021733.2	chr8:119711830-119712145|-|RN7SKP153
loop_chr8-chr8-2482|GM12878_RAD21_17m	Promoter	Enhancer	0	10753	chr8:79918717-80030289|-|MRPS28	chr8:80241389-80241473|+|MIR5708
loop_chr8-chr8-2483|GM12878_RAD21_17m	Enhancer	Enhancer	54517	45109	chr8:81036964-81040831|+|AC022778.1	chr8:81036964-81040831|+|AC022778.1
loop_chr8-chr8-2484|GM12878_RAD21_17m	Promoter	Enhancer	0	35843	chr8:42752620-42768786|-|CHRNA6	chr8:42752620-42768786|-|CHRNA6
loop_chr8-chr8-2486|GM12878_RAD21_17m	Enhancer	Enhancer	89922	81364	chr8:130892070-130892785|-|AC103726.1	chr8:130892070-130892785|-|AC103726.1
loop_chr8-chr8-2487|GM12878_RAD21_17m	Enhancer	Enhancer	9631	27897	chr8:70103798-70104179|-|H2AFZP2	chr8:70506251-70506818|-|AC022730.1
loop_chr8-chr8-2492|GM12878_RAD21_17m	Enhancer	Enhancer	30321	20573	chr8:95055214-95055320|+|RNU6-1209P	chr8:95244913-95269201|-|C8orf37
loop_chr8-chr8-2493|GM12878_RAD21_17m	Enhancer	Enhancer	3515	12920	chr8:22977877-22978127|+|RN7SL303P	chr8:22987417-23020199|+|RHOBTB2
loop_chr8-chr8-2495|GM12878_RAD21_17m	Enhancer	Enhancer	9906	8975	chr8:23483016-23483534|-|AC104561.2	chr8:23600026-23600138|-|RNU4-71P
loop_chr8-chr8-2497|GM12878_RAD21_17m	Enhancer	Enhancer	44578	20262	chr8:130082738-130084768|-|ASAP1-IT2	chr8:130595299-130655712|-|AC090987.1
loop_chr8-chr8-2500|GM12878_RAD21_17m	Enhancer	Enhancer	24327	33572	chr8:13353401-13353530|-|MTND4P7	chr8:13695574-13705506|+|AC022880.2
loop_chr8-chr8-2504|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr8:85177522-85178150|-|AC011773.1	chr8:85214048-85220421|-|C8orf59
loop_chr8-chr8-2505|GM12878_RAD21_17m	Enhancer	Enhancer	24210	40146	chr8:71843123-72118393|+|MSC-AS1	chr8:72196334-72202269|+|AC078906.1
loop_chr8-chr8-2506|GM12878_RAD21_17m	Enhancer	Enhancer	27570	2552	chr8:57392546-57392882|+|RPL30P10	chr8:57492884-57545943|+|AC090796.1
loop_chr8-chr8-2507|GM12878_RAD21_17m	Enhancer	Enhancer	3089	23405	chr8:57994554-58148788|+|FAM110B	chr8:58411361-58451501|+|UBXN2B
loop_chr8-chr8-2508|GM12878_RAD21_17m	Enhancer	Enhancer	14029	7886	chr8:109334324-109345954|+|ENY2	chr8:109644115-109648084|+|AC079061.1
loop_chr8-chr8-2515|GM12878_RAD21_17m	Enhancer	Enhancer	6340	55748	chr8:60910590-60966557|+|AC022182.1	chr8:60965802-60967775|-|AC022182.2
loop_chr8-chr8-2518|GM12878_RAD21_17m	Enhancer	Enhancer	7121	62880	chr8:106697427-106698013|-|TAGLN2P1	chr8:106759483-106770244|-|ABRA
loop_chr8-chr8-2520|GM12878_RAD21_17m	Enhancer	Promoter	8755	0	chr8:30578318-30658236|-|GTF2E2	chr8:30785616-30812818|-|PPP2CB
loop_chr8-chr8-2521|GM12878_RAD21_17m	Enhancer	Enhancer	93209	67201	chr8:32647202-32647390|+|AC083977.1	chr8:33039523-33039793|+|RANP9
loop_chr8-chr8-2522|GM12878_RAD21_17m	Promoter	Enhancer	1542	27194	chr8:55879835-56014169|+|LYN	chr8:55902723-55902855|-|SNORA1B
loop_chr8-chr8-2523|GM12878_RAD21_17m	Enhancer	Enhancer	7156	8495	chr8:78516340-78605267|+|PKIA	chr8:78605952-78609705|+|AC068700.1
loop_chr8-chr8-2525|GM12878_RAD21_17m	Enhancer	Enhancer	63185	18677	chr8:127072694-127227541|-|CASC19	chr8:127072694-127227541|-|CASC19
loop_chr8-chr8-2527|GM12878_RAD21_17m	Enhancer	Enhancer	7323	2975	chr8:38163335-38176674|-|LSM1	chr8:38408048-38408742|-|AC087623.3
loop_chr8-chr8-2528|GM12878_RAD21_17m	Enhancer	Promoter	29153	0	chr8:104484369-104484465|-|MIR548A3	chr8:104489231-104589024|-|LRP12
loop_chr8-chr8-2529|GM12878_RAD21_17m	Enhancer	Enhancer	10520	56428	chr8:119419910-119462350|-|AC021733.1	chr8:119711830-119712145|-|RN7SKP153
loop_chr8-chr8-2530|GM12878_RAD21_17m	Enhancer	Enhancer	29961	6205	chr8:100831728-100831860|-|RNU4-83P	chr8:100913247-100914388|-|AC027373.1
loop_chr8-chr8-2533|GM12878_RAD21_17m	Enhancer	Enhancer	6124	32967	chr8:66501205-66501311|-|RNU6-1324P	chr8:66501205-66501311|-|RNU6-1324P
loop_chr8-chr8-2534|GM12878_RAD21_17m	Promoter	Enhancer	0	29080	chr8:28415524-28420055|-|AC025871.2	chr8:28622729-28753687|+|EXTL3
loop_chr8-chr8-2535|GM12878_RAD21_17m	Enhancer	Enhancer	17439	55755	chr8:64703774-64734459|-|AC104232.2	chr8:64973488-64973848|-|AC087808.1
loop_chr8-chr8-2536|GM12878_RAD21_17m	Enhancer	Enhancer	3642	29234	chr8:140940562-140940663|+|RNA5SP278	chr8:141055290-141060596|+|AC100860.1
loop_chr8-chr8-2537|GM12878_RAD21_17m	Enhancer	Enhancer	9825	14738	chr8:38844866-38846439|-|AC067817.2	chr8:38970360-38973011|-|AC108863.1
loop_chr8-chr8-2539|GM12878_RAD21_17m	Enhancer	Enhancer	11488	21304	chr8:144137774-144140851|+|HGH1	chr8:144262673-144262737|-|MIR7112
loop_chr8-chr8-2540|GM12878_RAD21_17m	Enhancer	Enhancer	39814	11539	chr8:66021560-66100526|+|DNAJC5B	chr8:66021560-66100526|+|DNAJC5B
loop_chr8-chr8-2541|GM12878_RAD21_17m	Promoter	Enhancer	0	63252	chr8:22687659-22693480|-|EGR3	chr8:22687659-22693480|-|EGR3
loop_chr8-chr8-2542|GM12878_RAD21_17m	Promoter	Promoter	1963	0	chr8:51899325-51947173|+|AC064807.1	chr8:51996210-52008355|-|AC064807.3
loop_chr8-chr8-2546|GM12878_RAD21_17m	Enhancer	Enhancer	9983	31041	chr8:60937705-60939871|-|AC022182.3	chr8:60965802-60967775|-|AC022182.2
loop_chr8-chr8-2548|GM12878_RAD21_17m	Enhancer	Promoter	4617	1078	chr8:79918860-80080775|-|AC036214.3	chr8:80034745-80171659|-|TPD52
loop_chr8-chr8-2549|GM12878_RAD21_17m	Enhancer	Enhancer	108521	64492	chr8:130595299-130655712|-|AC090987.1	chr8:130892070-130892785|-|AC103726.1
loop_chr8-chr8-2550|GM12878_RAD21_17m	Enhancer	Enhancer	14422	17555	chr8:25184689-25415711|+|DOCK5	chr8:25459199-25507911|+|CDCA2
loop_chr8-chr8-2551|GM12878_RAD21_17m	Promoter	Enhancer	0	73785	chr8:65842752-65843331|+|AC100812.1,chr8:65717510-65841952|-|PDE7A	chr8:66021560-66100526|+|DNAJC5B
loop_chr8-chr8-2552|GM12878_RAD21_17m	Promoter	Enhancer	1900	7065	chr8:100475675-100501148|+|AP000424.1	chr8:100492528-100493713|+|AP000424.2
loop_chr8-chr8-2554|GM12878_RAD21_17m	Enhancer	Enhancer	90521	126827	chr8:3373353-3375226|-|AC026991.1	chr8:3409133-3426587|+|AC026991.2
loop_chr8-chr8-2555|GM12878_RAD21_17m	Enhancer	Enhancer	19268	9473	chr8:128220504-128220803|+|RN7SKP226	chr8:128323131-128388636|+|AC100822.1
loop_chr8-chr8-2556|GM12878_RAD21_17m	Enhancer	Enhancer	70810	11455	chr8:66021560-66100526|+|DNAJC5B	chr8:66021560-66100526|+|DNAJC5B
loop_chr8-chr8-2557|GM12878_RAD21_17m	Enhancer	Enhancer	250017	8656	chr8:117794490-118111853|-|EXT1	chr8:117794490-118111853|-|EXT1
loop_chr8-chr8-2558|GM12878_RAD21_17m	Promoter	Enhancer	1874	48684	chr8:21908873-21913690|-|DOK2	chr8:21919662-22006585|+|XPO7
loop_chr8-chr8-2560|GM12878_RAD21_17m	Promoter	Enhancer	0	22721	chr8:119862662-119862956|+|RN7SL396P	chr8:120107378-120373573|+|COL14A1
loop_chr8-chr8-2561|GM12878_RAD21_17m	Promoter	Enhancer	0	21635	chr8:42752620-42768786|-|CHRNA6	chr8:42752620-42768786|-|CHRNA6
loop_chr8-chr8-2567|GM12878_RAD21_17m	Promoter	Promoter	0	1137	chr8:81036964-81040831|+|AC022778.1	chr8:80967810-81112068|-|PAG1
loop_chr8-chr8-2571|GM12878_RAD21_17m	Promoter	Promoter	0	1130	chr8:38386303-38408544|+|LETM2	chr8:38408048-38408742|-|AC087623.3
loop_chr8-chr8-2573|GM12878_RAD21_17m	Enhancer	Enhancer	12395	13049	chr8:109334324-109345954|+|ENY2	chr8:109539711-109565996|+|EBAG9
loop_chr8-chr8-2575|GM12878_RAD21_17m	Enhancer	Enhancer	3489	4618	chr8:140940562-140940663|+|RNA5SP278	chr8:141055290-141060596|+|AC100860.1
loop_chr8-chr8-2578|GM12878_RAD21_17m	Enhancer	Enhancer	50572	34709	chr8:53537060-53540300|+|MAPK6P1	chr8:53715543-53843558|-|ATP6V1H
loop_chr8-chr8-2579|GM12878_RAD21_17m	Enhancer	Enhancer	79946	4059	chr8:17296794-17413351|-|MTMR7	chr8:17703988-17706187|+|AC124069.1
loop_chr8-chr8-2580|GM12878_RAD21_17m	Enhancer	Promoter	22380	1498	chr8:28021964-28083936|-|NUGGC	chr8:28021964-28083936|-|NUGGC
loop_chr8-chr8-2581|GM12878_RAD21_17m	Promoter	Enhancer	0	24090	chr8:71843123-72118393|+|MSC-AS1	chr8:71895991-71896330|+|RPS20P20
loop_chr8-chr8-2582|GM12878_RAD21_17m	Promoter	Enhancer	0	24771	chr8:100492528-100493713|+|AP000424.2	chr8:100550724-100551713|-|GAPDHP62
loop_chr8-chr8-2583|GM12878_RAD21_17m	Enhancer	Enhancer	62189	15240	chr8:61202350-61203220|+|NPM1P6	chr8:61578220-61579668|+|KRT8P3
loop_chr8-chr8-2584|GM12878_RAD21_17m	Enhancer	Promoter	227837	115	chr8:129250967-129251138|+|AC103833.1	chr8:128634199-129682095|-|CCDC26
loop_chr8-chr8-2587|GM12878_RAD21_17m	Enhancer	Promoter	19137	0	chr8:133515506-133515745|+|AC103706.2	chr8:133454848-133571940|-|ST3GAL1,chr8:133573183-133573861|+|AC103706.1
loop_chr8-chr8-2588|GM12878_RAD21_17m	Enhancer	Enhancer	5968	9286	chr8:129832301-129844504|+|AC022973.4	chr8:130082738-130084768|-|ASAP1-IT2
loop_chr8-chr8-2590|GM12878_RAD21_17m	Enhancer	Promoter	29978	0	chr8:122700269-122703423|-|AC100872.1	chr8:122780760-122781071|+|AC016405.2,chr8:122779971-122780830|-|AC016405.3
loop_chr8-chr8-2591|GM12878_RAD21_17m	Enhancer	Enhancer	9485	3280	chr8:30237382-30240997|+|HSPA8P11	chr8:30596914-30597532|+|AC102945.1
loop_chr8-chr8-2592|GM12878_RAD21_17m	Enhancer	Enhancer	3765	102027	chr8:103768281-103769029|+|AC090686.1	chr8:103768281-103769029|+|AC090686.1
loop_chr8-chr8-2593|GM12878_RAD21_17m	Enhancer	Enhancer	61816	91803	chr8:131308545-131317632|+|AC104257.1	chr8:131712512-131712980|+|AC060788.1
loop_chr8-chr8-2594|GM12878_RAD21_17m	Promoter	Enhancer	931	7345	chr8:143977153-143986460|-|PARP10	chr8:144012414-144047085|+|SPATC1
loop_chr8-chr8-2596|GM12878_RAD21_17m	Enhancer	Promoter	58276	0	chr8:51721670-51722164|-|BTF3P1	chr8:51810110-51810681|-|AC090186.1
loop_chr8-chr8-2599|GM12878_RAD21_17m	Enhancer	Enhancer	45063	2151	chr8:98603253-98606340|+|AP003467.1	chr8:98454631-98942571|-|STK3
loop_chr8-chr8-2600|GM12878_RAD21_17m	Enhancer	Promoter	44659	0	chr8:66021560-66100526|+|DNAJC5B	chr8:66113287-66115207|+|AC084082.1
loop_chr8-chr8-2601|GM12878_RAD21_17m	Promoter	Enhancer	1166	3851	chr8:94594411-94594601|+|AC023632.4	chr8:94708952-94709244|-|AP005660.1
loop_chr8-chr8-2602|GM12878_RAD21_17m	Promoter	Enhancer	0	59536	chr8:96261715-96336995|+|PTDSS1,chr8:96239398-96261610|-|MTERF3	chr8:96371865-96387438|-|AP003548.1
loop_chr8-chr8-2603|GM12878_RAD21_17m	Enhancer	Enhancer	11774	9627	chr8:127072694-127227541|-|CASC19	chr8:127292233-127292440|+|AC018714.1
loop_chr8-chr8-2604|GM12878_RAD21_17m	Enhancer	Promoter	10400	0	chr8:94823299-94881746|+|INTS8	chr8:94879770-94896678|-|CCNE2,chr8:94895813-95058710|+|NDUFAF6
loop_chr8-chr8-2606|GM12878_RAD21_17m	Enhancer	Enhancer	3142	3428	chr8:80484561-80486699|-|AC009812.1	chr8:80613544-80613826|-|RN7SL107P
loop_chr8-chr8-2609|GM12878_RAD21_17m	Promoter	Enhancer	0	7574	chr8:38901235-38973912|+|PLEKHA2	chr8:38970360-38973011|-|AC108863.1
loop_chr8-chr8-2611|GM12878_RAD21_17m	Enhancer	Enhancer	5348	8162	chr8:101337496-101337649|+|AP001330.4	chr8:101528723-101529569|-|AP001207.2
loop_chr8-chr8-2614|GM12878_RAD21_17m	Enhancer	Enhancer	27764	6124	chr8:97624203-97625079|-|AP002982.1	chr8:97624203-97625079|-|AP002982.1
loop_chr8-chr8-2617|GM12878_RAD21_17m	Enhancer	Promoter	34004	1252	chr8:134598071-134598149|+|RF02211	chr8:134600257-134600336|+|RF02213
loop_chr8-chr8-2619|GM12878_RAD21_17m	Enhancer	Enhancer	103672	76414	chr8:61202350-61203220|+|NPM1P6	chr8:61202350-61203220|+|NPM1P6
loop_chr8-chr8-2620|GM12878_RAD21_17m	Promoter	Enhancer	409	10295	chr8:129939856-129949394|+|AC022973.2	chr8:130082738-130084768|-|ASAP1-IT2
loop_chr8-chr8-2622|GM12878_RAD21_17m	Enhancer	Enhancer	39277	11378	chr8:66021560-66100526|+|DNAJC5B	chr8:66021560-66100526|+|DNAJC5B
loop_chr8-chr8-2624|GM12878_RAD21_17m	Promoter	Enhancer	818	34441	chr8:102252273-102412759|-|UBR5	chr8:102551589-102561018|+|ODF1
loop_chr8-chr8-2625|GM12878_RAD21_17m	Promoter	Enhancer	1075	22848	chr8:129939856-129949394|+|AC022973.2	chr8:130069541-130069652|-|RNU6-1255P
loop_chr8-chr8-2627|GM12878_RAD21_17m	Enhancer	Enhancer	30988	4528	chr8:122700269-122703423|-|AC100872.1	chr8:123013170-123042302|-|DERL1
loop_chr8-chr8-2629|GM12878_RAD21_17m	Promoter	Enhancer	0	9754	chr8:80967810-81112068|-|PAG1	chr8:81244156-81244338|+|AC009902.1
loop_chr8-chr8-2630|GM12878_RAD21_17m	Enhancer	Enhancer	38191	56328	chr8:60808735-60809606|-|AC113143.1	chr8:60965802-60967775|-|AC022182.2
loop_chr8-chr8-2631|GM12878_RAD21_17m	Enhancer	Promoter	37829	1975	chr8:62863082-62864181|-|SRPK2P	chr8:63013068-63014681|+|AC120042.1
loop_chr8-chr8-2632|GM12878_RAD21_17m	Promoter	Enhancer	0	9485	chr8:38411138-38468834|-|FGFR1	chr8:38700626-38704855|-|AC016813.1
loop_chr8-chr8-2633|GM12878_RAD21_17m	Promoter	Enhancer	0	21478	chr8:42271302-42332653|+|IKBKB,chr8:42233675-42271197|-|AC083973.1	chr8:42271302-42332653|+|IKBKB
loop_chr8-chr8-2634|GM12878_RAD21_17m	Promoter	Enhancer	1980	11844	chr8:60906059-60906452|+|AC113143.2	chr8:60937705-60939871|-|AC022182.3
loop_chr8-chr8-2635|GM12878_RAD21_17m	Enhancer	Enhancer	72151	2606	chr8:98633547-98633865|+|AP003467.2	chr8:98454631-98942571|-|STK3
loop_chr8-chr8-2636|GM12878_RAD21_17m	Enhancer	Enhancer	15198	40299	chr8:27311482-27459391|+|PTK2B	chr8:27433370-27433434|+|MIR6842
loop_chr8-chr8-2638|GM12878_RAD21_17m	Enhancer	Enhancer	30469	10253	chr8:141055290-141060596|+|AC100860.1	chr8:141128612-141195808|+|DENND3
loop_chr8-chr8-2639|GM12878_RAD21_17m	Promoter	Enhancer	0	3401	chr8:102864280-103001684|+|AZIN1-AS1,chr8:102826308-102864193|-|AZIN1	chr8:102891876-102893608|+|AP003354.1
loop_chr8-chr8-2640|GM12878_RAD21_17m	Enhancer	Enhancer	8539	12203	chr8:56160909-56211300|-|PLAG1	chr8:56252960-56253372|-|AC107952.1
loop_chr8-chr8-2642|GM12878_RAD21_17m	Enhancer	Enhancer	4821	12504	chr8:56252960-56253372|-|AC107952.1	chr8:56917084-56917190|+|RNU6-13P
loop_chr8-chr8-2643|GM12878_RAD21_17m	Enhancer	Promoter	2064	485	chr8:79918717-80030289|-|MRPS28	chr8:80241389-80241473|+|MIR5708
loop_chr8-chr8-2644|GM12878_RAD21_17m	Promoter	Enhancer	1309	39021	chr8:64574306-64577263|-|AC090136.3	chr8:64703774-64734459|-|AC104232.2
loop_chr8-chr8-2646|GM12878_RAD21_17m	Enhancer	Promoter	53599	0	chr8:124539101-124580648|+|NDUFB9	chr8:124550790-124728429|-|MTSS1
loop_chr8-chr8-2647|GM12878_RAD21_17m	Promoter	Enhancer	0	8438	chr8:81254870-81255229|+|UBE2HP1	chr8:81521618-81533275|+|AC023644.1
loop_chr8-chr8-2649|GM12878_RAD21_17m	Enhancer	Enhancer	12225	43688	chr8:85438859-85449040|+|CA3	chr8:86016819-86017126|+|AC023194.1
loop_chr8-chr8-2650|GM12878_RAD21_17m	Enhancer	Enhancer	102152	8069	chr8:26771790-26772140|+|AC091675.1	chr8:26771790-26772140|+|AC091675.1
loop_chr8-chr8-2652|GM12878_RAD21_17m	Enhancer	Enhancer	122492	159676	chr8:130082738-130084768|-|ASAP1-IT2	chr8:130082738-130084768|-|ASAP1-IT2
loop_chr8-chr8-2653|GM12878_RAD21_17m	Enhancer	Enhancer	131733	16946	chr8:108778974-108787594|-|TMEM74	chr8:109298598-109316513|+|AC021237.1
loop_chr8-chr8-2655|GM12878_RAD21_17m	Enhancer	Enhancer	74810	10464	chr8:79610814-79666175|+|STMN2	chr8:80241389-80241473|+|MIR5708
loop_chr8-chr8-2658|GM12878_RAD21_17m	Enhancer	Enhancer	71507	55255	chr8:98633547-98633865|+|AP003467.2	chr8:98782055-98782628|+|RPL19P14
loop_chr8-chr8-2659|GM12878_RAD21_17m	Enhancer	Enhancer	96883	55880	chr8:118621001-118764285|+|SAMD12-AS1	chr8:118621001-118764285|+|SAMD12-AS1
loop_chr8-chr8-2660|GM12878_RAD21_17m	Enhancer	Promoter	24097	476	chr8:80122852-80127670|+|AC009686.1	chr8:80034745-80171659|-|TPD52
loop_chr8-chr8-2662|GM12878_RAD21_17m	Enhancer	Enhancer	3472	20805	chr8:98041726-98044121|+|AP003352.1	chr8:98064522-98093610|+|ERICH5
loop_chr8-chr8-2663|GM12878_RAD21_17m	Promoter	Promoter	1403	0	chr8:100157906-100241903|+|SPAG1	chr8:100492528-100493713|+|AP000424.2
loop_chr8-chr8-2664|GM12878_RAD21_17m	Enhancer	Enhancer	11379	11678	chr8:127292233-127292440|+|AC018714.1	chr8:127578473-127636867|+|AC104370.1
loop_chr8-chr8-2665|GM12878_RAD21_17m	Enhancer	Enhancer	31785	8048	chr8:140636281-140638283|+|ERICD	chr8:140820599-140822414|-|AC105235.1
loop_chr8-chr8-2666|GM12878_RAD21_17m	Enhancer	Enhancer	21887	61220	chr8:22687659-22693480|-|EGR3	chr8:22687659-22693480|-|EGR3
loop_chr8-chr8-2669|GM12878_RAD21_17m	Enhancer	Enhancer	15304	5316	chr8:100831728-100831860|-|RNU4-83P	chr8:100895771-100896118|+|RPS26P6
loop_chr8-chr8-2670|GM12878_RAD21_17m	Enhancer	Promoter	2391	0	chr8:127735434-127742950|+|MYC	chr8:127794541-128187101|+|PVT1
loop_chr8-chr8-2673|GM12878_RAD21_17m	Enhancer	Promoter	55901	0	chr8:118621001-118764285|+|SAMD12-AS1	chr8:118189455-118621953|-|SAMD12,chr8:118621001-118764285|+|SAMD12-AS1
loop_chr8-chr8-2674|GM12878_RAD21_17m	Enhancer	Promoter	35016	0	chr8:90592804-90606065|-|LINC01030	chr8:90646441-90656598|+|AC106038.1
loop_chr8-chr8-2676|GM12878_RAD21_17m	Enhancer	Enhancer	80982	2383	chr8:132061486-132111159|-|HHLA1	chr8:132120859-132481095|-|KCNQ3
loop_chr8-chr8-2677|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr8:100428834-100430668|-|AP003472.2	chr8:100492528-100493713|+|AP000424.2
loop_chr8-chr8-2678|GM12878_RAD21_17m	Enhancer	Enhancer	15924	5349	chr8:37421341-37554183|-|LINC01605	chr8:37695782-37700019|+|ZNF703
loop_chr8-chr8-2679|GM12878_RAD21_17m	Promoter	Enhancer	0	11650	chr8:60910590-60966557|+|AC022182.1	chr8:60965802-60967775|-|AC022182.2
