Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr6:34756020-34758795|Promoter	chr6:34757505-34773857|+|SNRPC	chr6:34655534-34656911|Enhancer					
chr6:35731239-35740803|Promoter	chr6:35737032-35749079|+|ARMC12,chr6:35733867-35736947|-|AL157823.2	chr6:35580715-35587328|Enhancer	chr6:35624199-35624941|Enhancer				
chr6:36025665-36030356|Promoter	chr6:36027677-36111236|+|MAPK14			chr6:36092925-36096314|Promoter			
chr6:36092925-36096314|Promoter	chr6:36091991-36092646|-|Z95152.1			chr6:36025665-36030356|Promoter			
chr6:36194759-36197074|Promoter	chr6:36196744-36232790|+|BRPF3	chr6:36122731-36126653|Enhancer					
chr6:36544955-36547606|Promoter	chr6:36493892-36547479|-|STK38	chr6:36615231-36615922|Enhancer					
chr6:36622392-36625035|Promoter	chr6:36622436-36622512|-|MIR3925		chr6:36724495-36728298|Enhancer	chr6:36676929-36686203|Promoter			
chr6:36676929-36686203|Promoter	chr6:36677609-36678559|-|DINOL	chr6:36724495-36728298|Enhancer		chr6:36622392-36625035|Promoter			
chr6:37168392-37177833|Promoter	chr6:37170152-37175428|+|PIM1	chr6:37021787-37021887|Enhancer,chr6:37048878-37053938|Enhancer,chr6:37018200-37019354|Enhancer				chr6:37018200-37019354|Enhancer	
chr6:37555092-37556620|Promoter	chr6:37555365-37555422|-|MIR4462		chr6:37489411-37492003|Enhancer,chr6:37533142-37539532|Enhancer,chr6:37483133-37485358|Enhancer	chr6:37564586-37567913|Promoter			chr6:37533142-37539532|Enhancer
chr6:37564586-37567913|Promoter	chr6:37567716-37571460|+|AL353597.3	chr6:37489411-37492003|Enhancer,chr6:37533142-37539532|Enhancer	chr6:37483133-37485358|Enhancer	chr6:37555092-37556620|Promoter		chr6:37533142-37539532|Enhancer	
chr6:388324-393275|Promoter	chr6:391752-411443|+|IRF4	chr6:321483-323656|Enhancer,chr6:187634-191289|Enhancer	chr6:315926-321121|Enhancer,chr6:305160-306608|Enhancer,chr6:364741-366719|Enhancer,chr6:295839-298722|Enhancer,chr6:326620-332512|Enhancer,chr6:346982-347544|Enhancer,chr6:215599-222164|Enhancer,chr6:340908-343869|Enhancer,chr6:225336-232127|Enhancer		chr6:291626-294387|Promoter	chr6:321483-323656|Enhancer	chr6:305160-306608|Enhancer
chr6:41545720-41546589|Promoter	chr6:41546426-41602384|+|FOXP4	chr6:41531943-41533098|Enhancer					
chr6:42450953-42455084|Promoter	chr6:42224931-42452051|-|TRERF1	chr6:42547576-42548193|Enhancer,chr6:42427076-42429483|Enhancer	chr6:42367901-42372136|Enhancer			chr6:42547576-42548193|Enhancer	
chr6:43076382-43076980|Promoter	chr6:43076307-43161715|+|PTK7	chr6:43070128-43070305|Enhancer					
chr6:43367146-43369384|Promoter	chr6:43336070-43369647|-|ZNF318	chr6:43337237-43339385|Enhancer,chr6:43383411-43383774|Enhancer			chr6:43369529-43369739|Promoter	chr6:43383411-43383774|Enhancer	
chr6:43369529-43369739|Promoter	chr6:43336070-43369647|-|ZNF318	chr6:43383411-43383774|Enhancer	chr6:43337237-43339385|Enhancer		chr6:43367146-43369384|Promoter		
chr6:43454832-43456196|Promoter	chr6:43450352-43456632|-|DLK2	chr6:43263255-43263809|Enhancer	chr6:43353959-43357648|Enhancer,chr6:43397799-43398139|Enhancer				chr6:43397799-43398139|Enhancer
chr6:43769307-43769789|Promoter	chr6:43770213-43786487|+|VEGFA			chr6:44001405-44003220|Promoter			
chr6:44001405-44003220|Promoter	chr6:44000580-44007612|+|C6orf223			chr6:43769307-43769789|Promoter			
chr6:44074644-44075100|Promoter	chr6:43995723-44074652|-|AL109615.3	chr6:43724005-43725244|Enhancer					
chr6:52576442-52577909|Promoter	chr6:52577307-52583993|+|TRAM2-AS1,chr6:52497408-52577060|-|TRAM2	chr6:52415457-52416833|Enhancer,chr6:52535146-52537444|Enhancer				chr6:52535146-52537444|Enhancer	
chr6:5260215-5265431|Promoter	chr6:5261044-5771580|+|FARS2,chr6:5102593-5260939|-|LYRM4	chr6:5379047-5380394|Enhancer,chr6:5301664-5304039|Enhancer	chr6:5142897-5143919|Enhancer			chr6:5301664-5304039|Enhancer	
chr6:52663119-52663794|Promoter	chr6:52664366-52669155|+|AL109918.1	chr6:52407545-52407728|Enhancer					
chr6:56842956-56844356|Promoter	chr6:56844002-56864078|+|AL512422.1	chr6:56756164-56759651|Enhancer	chr6:56637494-56638914|Enhancer,chr6:56767981-56768288|Enhancer,chr6:56707910-56710003|Enhancer		chr6:56847752-56852305|Promoter		chr6:56707910-56710003|Enhancer
chr6:56847752-56852305|Promoter	chr6:56457987-56851916|-|DST	chr6:56767981-56768288|Enhancer,chr6:56707910-56710003|Enhancer	chr6:56756164-56759651|Enhancer,chr6:56637494-56638914|Enhancer		chr6:56842956-56844356|Promoter	chr6:56707910-56710003|Enhancer	chr6:56756164-56759651|Enhancer
chr6:63572013-63574491|Promoter	chr6:63571005-63572408|-|AL135905.1	chr6:63350562-63355267|Enhancer	chr6:63505808-63507483|Enhancer,chr6:63420202-63422467|Enhancer,chr6:63762506-63765605|Enhancer,chr6:63518769-63519779|Enhancer,chr6:63596815-63599019|Enhancer,chr6:63802640-63803608|Enhancer,chr6:63307120-63308459|Enhancer				chr6:63307120-63308459|Enhancer
chr6:7105186-7107261|Promoter	chr6:7107597-7251980|+|RREB1	chr6:7051933-7053646|Enhancer					
chr6:73326469-73328884|Promoter	chr6:73327524-73329017|+|PAICSP3	chr6:72410666-72414034|Enhancer	chr6:73178452-73181372|Enhancer,chr6:73129677-73131036|Enhancer				chr6:73129677-73131036|Enhancer
chr6:73519922-73523956|Promoter	chr6:73515750-73521721|-|EEF1A1,chr6:73523618-73570596|+|AL121972.1	chr6:73579198-73580900|Enhancer,chr6:73609383-73611097|Enhancer				chr6:73609383-73611097|Enhancer	
chr6:79077068-79079897|Promoter	chr6:78934419-79078254|-|PHIP	chr6:79250181-79250760|Enhancer					
chr6:7909375-7911239|Promoter	chr6:7881517-7910814|-|TXNDC5	chr6:7962349-7964489|Enhancer	chr6:8059187-8059571|Enhancer,chr6:7720983-7723811|Enhancer,chr6:8005075-8007403|Enhancer,chr6:7990427-7992755|Enhancer				chr6:7990427-7992755|Enhancer
chr6:87700358-87703292|Promoter	chr6:87674860-87702233|-|AKIRIN2	chr6:87755026-87757477|Enhancer,chr6:87723030-87725739|Enhancer,chr6:87795577-87797113|Enhancer				chr6:87795577-87797113|Enhancer	
chr6:88164838-88168507|Promoter	chr6:88139864-88166359|-|CNR1	chr6:87831659-87832567|Enhancer,chr6:87929527-87933598|Enhancer				chr6:87929527-87933598|Enhancer	
chr6:89117130-89117844|Promoter	chr6:89095959-89118071|-|SRSF12	chr6:88982829-88984115|Enhancer					
chr6:89431815-89433586|Promoter	chr6:89433152-89633834|+|ANKRD6	chr6:89371646-89373110|Enhancer,chr6:89595893-89598975|Enhancer				chr6:89595893-89598975|Enhancer	
chr6:99393460-99394317|Promoter	chr6:99369401-99394195|-|COQ3	chr6:99333206-99334515|Enhancer					
chr7:100372672-100376211|Promoter	chr7:100373458-100400096|+|PILRA	chr7:100406956-100410008|Enhancer	chr7:100450568-100451082|Enhancer				
chr7:100482714-100483573|Promoter	chr7:100483927-100494802|+|NYAP1			chr7:100538528-100541784|Promoter			
chr7:100538528-100541784|Promoter	chr7:100539203-100568220|+|AGFG2			chr7:100482714-100483573|Promoter			
chr7:100604552-100604918|Promoter	chr7:100589402-100604038|-|PCOLCE-AS1	chr7:100724002-100725494|Enhancer					
chr7:100894945-100897279|Promoter	chr7:100889994-100896129|-|ACHE	chr7:101169933-101170374|Enhancer					
chr7:101363060-101365405|Promoter	chr7:101362875-101559024|+|COL26A1	chr7:101440425-101442037|Enhancer					
chr7:102277340-102285237|Promoter	chr7:102285155-102321711|+|SH2B2	chr7:102305587-102307436|Enhancer,chr7:102396011-102396467|Enhancer,chr7:102286095-102291120|Enhancer,chr7:102389235-102392848|Enhancer	chr7:102322838-102324317|Enhancer			chr7:102286095-102291120|Enhancer	
chr7:1023185-1024329|Promoter	chr7:1022933-1023026|-|MIR339	chr7:986736-999845|Enhancer	chr7:1142979-1145151|Enhancer,chr7:907746-912391|Enhancer,chr7:1062361-1067201|Enhancer,chr7:1169755-1170359|Enhancer,chr7:1086850-1087294|Enhancer		chr7:974349-975549|Promoter,chr7:953693-959363|Promoter		chr7:907746-912391|Enhancer
chr7:102403202-102408019|Promoter	chr7:102405742-102405855|-|MIR548O	chr7:102449512-102452061|Enhancer					
chr7:105011418-105017236|Promoter	chr7:104950315-105013044|-|LINC01004,chr7:105014179-105114085|+|KMT2E,chr7:105013425-105014321|-|KMT2E-AS1	chr7:104980237-104985496|Enhancer					
chr7:106598007-106599732|Promoter	chr7:106569876-106598808|-|AC005050.1	chr7:106541682-106543864|Enhancer					
chr7:106657113-106662603|Promoter	chr7:106654360-106661158|-|CCDC71L	chr7:106734356-106739618|Enhancer					
chr7:114921659-114922706|Promoter	chr7:114922154-115019202|+|MDFIC	chr7:114865175-114866159|Enhancer	chr7:115217533-115218732|Enhancer,chr7:114936413-114942062|Enhancer				chr7:114936413-114942062|Enhancer
chr7:120271983-120274193|Promoter	chr7:120273175-120750337|+|KCND2	chr7:120554393-120556185|Enhancer,chr7:119934572-119935859|Enhancer				chr7:119934572-119935859|Enhancer	
chr7:121395307-121396933|Promoter	chr7:121348878-121396308|-|FAM3C	chr7:121366515-121367428|Enhancer,chr7:121431646-121434081|Enhancer,chr7:121369667-121374048|Enhancer				chr7:121369667-121374048|Enhancer	
chr7:127253664-127254368|Promoter	chr7:126438598-127253294|-|GRM8	chr7:127105901-127107860|Enhancer					
chr7:128938088-128940845|Promoter	chr7:128937612-128950038|+|IRF5	chr7:128962472-128963925|Enhancer,chr7:129091283-129093577|Enhancer	chr7:128841403-128842815|Enhancer,chr7:128883150-128885452|Enhancer			chr7:129091283-129093577|Enhancer	chr7:128883150-128885452|Enhancer
chr7:129164010-129166982|Promoter	chr7:129164849-129164961|+|RNY1P11	chr7:129121508-129123645|Enhancer	chr7:129144861-129148717|Enhancer				
chr7:129224430-129226164|Promoter	chr7:129225023-129430211|+|AHCYL2	chr7:129271631-129272604|Enhancer					
chr7:130071705-130072535|Promoter	chr7:130070534-130135705|+|KLHDC10	chr7:130757443-130758977|Enhancer					
chr7:130441239-130441589|Promoter	chr7:130393771-130441210|-|CEP41	chr7:130458455-130458969|Enhancer					
chr7:131108213-131109355|Promoter	chr7:130938963-131108099|-|LINC-PINT	chr7:131124241-131124601|Enhancer					
chr7:134986330-134987803|Promoter	chr7:134986508-135147963|+|AGBL3			chr7:135146183-135149303|Promoter			
chr7:135146183-135149303|Promoter	chr7:135148072-135166215|+|TMEM140			chr7:134986330-134987803|Promoter			
chr7:135169389-135172163|Promoter	chr7:135165782-135170795|-|CYREN			chr7:135206285-135207830|Promoter			
chr7:135206285-135207830|Promoter	chr7:135206994-135207078|-|MIR6509			chr7:135169389-135172163|Promoter			
chr7:138000578-138002595|Promoter	chr7:137874979-138002086|-|CREB3L2	chr7:137903517-137903957|Enhancer	chr7:137986076-137986381|Enhancer				
chr7:138161377-138162722|Promoter	chr7:138163440-138164637|+|AC083867.1	chr7:138097311-138097752|Enhancer					
chr7:140175362-140175950|Promoter	chr7:140084746-140176983|-|KDM7A			chr7:140209338-140212424|Promoter			
chr7:140209338-140212424|Promoter	chr7:140209563-140209671|-|RNU6-797P			chr7:140175362-140175950|Promoter			
chr7:148501772-148508039|Promoter	chr7:148473599-148503458|-|AC006974.1	chr7:148526739-148528034|Enhancer					
chr7:149261686-149264349|Promoter	chr7:149262196-149284988|+|ZNF783			chr7:149421972-149422490|Promoter			
chr7:149421972-149422490|Promoter	chr7:149422675-149424890|+|AC073314.1			chr7:149261686-149264349|Promoter			
chr7:149460594-149460797|Promoter	chr7:149431363-149461062|-|ZNF777			chr7:149624157-149625575|Promoter			
chr7:149624157-149625575|Promoter	chr7:149547154-149624752|-|ZNF767P			chr7:149460594-149460797|Promoter			
chr7:150404503-150407420|Promoter	chr7:150405146-150410363|+|AC073111.5	chr7:150355029-150357532|Enhancer					
chr7:150448713-150452539|Promoter	chr7:150450630-150479393|+|GIMAP8	chr7:150667491-150668574|Enhancer,chr7:150752974-150757867|Enhancer		chr7:150685549-150686034|Promoter		chr7:150752974-150757867|Enhancer	
chr7:150685549-150686034|Promoter	chr7:150685706-150693641|+|GIMAP2		chr7:150667491-150668574|Enhancer,chr7:150752974-150757867|Enhancer	chr7:150448713-150452539|Promoter			chr7:150752974-150757867|Enhancer
chr7:155296097-155298660|Promoter	chr7:155297776-155310235|+|INSIG1,chr7:155295918-155297541|-|AC144652.1	chr7:155190696-155191912|Enhancer					
chr7:156948821-156953545|Promoter	chr7:156949712-156973176|+|NOM1	chr7:156908837-156909197|Enhancer					
chr7:17298676-17303023|Promoter	chr7:16970320-17299288|-|AC073332.1,chr7:17299295-17467234|+|AC019117.3	chr7:17009196-17011066|Enhancer,chr7:16982252-16983667|Enhancer,chr7:17529947-17531443|Enhancer				chr7:17529947-17531443|Enhancer	
chr7:21426854-21428159|Promoter	chr7:21428083-21514822|+|SP4	chr7:21355175-21356572|Enhancer					
chr7:21945348-21947506|Promoter	chr7:21900899-21945899|-|CDCA7L	chr7:22000016-22001846|Enhancer					
chr7:22559157-22565412|Promoter	chr7:22563337-22573996|+|AC002480.1	chr7:23054032-23056005|Enhancer		chr7:22723470-22729922|Promoter	chr7:22821137-22823124|Promoter,chr7:22853192-22856899|Promoter		
chr7:22723470-22729922|Promoter	chr7:22725884-22732002|+|IL6,chr7:22725395-22727620|-|AC073072.1		chr7:23054032-23056005|Enhancer	chr7:22559157-22565412|Promoter	chr7:22821137-22823124|Promoter,chr7:22853192-22856899|Promoter		
chr7:22821137-22823124|Promoter	chr7:22812632-22822852|-|TOMM7	chr7:23054032-23056005|Enhancer			chr7:22723470-22729922|Promoter,chr7:22853192-22856899|Promoter,chr7:22559157-22565412|Promoter		
chr7:22853192-22856899|Promoter	chr7:22856613-22856686|+|SNORD93,chr7:22854178-22861579|+|SNHG26	chr7:23054032-23056005|Enhancer			chr7:22723470-22729922|Promoter,chr7:22821137-22823124|Promoter,chr7:22559157-22565412|Promoter		
chr7:24587671-24588982|Promoter	chr7:24589115-24589407|-|SUMO2P14	chr7:24402155-24402612|Enhancer					
chr7:24979373-24979644|Promoter	chr7:24796540-24980178|-|OSBPL3	chr7:24812046-24812868|Enhancer	chr7:24819964-24822035|Enhancer,chr7:25068611-25072747|Enhancer				chr7:25068611-25072747|Enhancer
chr7:24979711-24980382|Promoter	chr7:24796540-24980178|-|OSBPL3	chr7:24894683-24896429|Enhancer					
chr7:25950939-25951446|Promoter	chr7:25949919-25949986|-|MIR148A	chr7:25968624-25969672|Enhancer					
chr7:26375963-26378898|Promoter	chr7:26372144-26376701|-|AC004540.2	chr7:26500294-26504441|Enhancer	chr7:26853413-26854311|Enhancer,chr7:26368605-26370333|Enhancer	chr7:26397460-26400968|Promoter,chr7:27158559-27161681|Promoter			chr7:26368605-26370333|Enhancer
chr7:26397460-26400968|Promoter	chr7:26398593-26494256|+|AC004540.1	chr7:26500294-26504441|Enhancer	chr7:26853413-26854311|Enhancer,chr7:26368605-26370333|Enhancer	chr7:26375963-26378898|Promoter	chr7:27158559-27161681|Promoter		chr7:26368605-26370333|Enhancer
chr7:2680838-2681356|Promoter	chr7:2679522-2716529|+|AMZ1	chr7:2688280-2689370|Enhancer					
chr7:27158559-27161681|Promoter	chr7:27158344-27158976|+|AC004080.4	chr7:26853413-26854311|Enhancer,chr7:26368605-26370333|Enhancer	chr7:26500294-26504441|Enhancer	chr7:26375963-26378898|Promoter	chr7:26397460-26400968|Promoter	chr7:26368605-26370333|Enhancer	
chr7:29987141-29989328|Promoter	chr7:29988600-30027543|+|AC007285.1			chr7:30026612-30029492|Promoter			
chr7:30026612-30029492|Promoter	chr7:30028361-30130483|+|PLEKHA8,chr7:30010587-30026684|-|FKBP14			chr7:29987141-29989328|Promoter			
chr7:30284278-30286172|Promoter	chr7:30284597-30367689|+|ZNRF2	chr7:30322030-30323323|Enhancer	chr7:30347899-30348903|Enhancer				
chr7:3038818-3045072|Promoter	chr7:2906141-3043945|-|CARD11	chr7:3151936-3157393|Enhancer,chr7:2978959-2980698|Enhancer	chr7:3199987-3201052|Enhancer,chr7:3063376-3069929|Enhancer,chr7:2863379-2867769|Enhancer,chr7:2885410-2888657|Enhancer			chr7:3151936-3157393|Enhancer	chr7:2885410-2888657|Enhancer
chr7:30595378-30596546|Promoter	chr7:30594838-30634033|+|GARS	chr7:30738176-30740570|Enhancer					
chr7:32942689-32943396|Promoter	chr7:32916815-32943176|-|RP9P	chr7:32800277-32801010|Enhancer					
chr7:35798028-35802808|Promoter	chr7:35751856-35800606|-|SEPT7-AS1,chr7:35800932-35907105|+|SEPT7	chr7:35725257-35731817|Enhancer					
chr7:37349928-37356987|Promoter	chr7:37351143-37351242|+|RNU6-565P	chr7:37207168-37208900|Enhancer,chr7:37282834-37287325|Enhancer	chr7:37340579-37342902|Enhancer			chr7:37282834-37287325|Enhancer	
chr7:38178311-38180076|Promoter	chr7:38178222-38230671|+|STARD3NL	chr7:38105422-38108952|Enhancer	chr7:38221644-38226265|Enhancer				
chr7:38318942-38320957|Promoter	chr7:38317017-38318861|-|TRGV9	chr7:38215615-38216461|Enhancer					
chr7:38335423-38336075|Promoter	chr7:38335041-38335514|-|TRGV7	chr7:38374550-38374805|Enhancer					
chr7:39949384-39951290|Promoter	chr7:39950121-40099580|+|CDK13,chr7:39947522-39949755|-|AC072061.1	chr7:39894274-39899853|Enhancer	chr7:40051312-40054009|Enhancer				
chr7:43582277-43584923|Promoter	chr7:43583108-43627379|+|STK17A	chr7:43721055-43722469|Enhancer,chr7:43695657-43701546|Enhancer	chr7:43838698-43839134|Enhancer,chr7:43646250-43652601|Enhancer			chr7:43695657-43701546|Enhancer	chr7:43646250-43652601|Enhancer
chr7:44975902-44979687|Promoter	chr7:44962662-44979033|-|MYO1G	chr7:45026236-45029259|Enhancer		chr7:44999066-45001504|Promoter			
chr7:44999066-45001504|Promoter	chr7:45000185-45076469|+|CCM2		chr7:45026236-45029259|Enhancer	chr7:44975902-44979687|Promoter			
chr7:45922482-45923788|Promoter	chr7:45912245-45921274|-|IGFBP3	chr7:46350868-46353111|Enhancer	chr7:45916744-45918151|Enhancer				
chr7:4681858-4685008|Promoter	chr7:4682295-4771442|+|FOXK1	chr7:4639387-4642520|Enhancer,chr7:4744684-4746280|Enhancer,chr7:4712820-4715352|Enhancer,chr7:4725083-4726943|Enhancer,chr7:4752470-4756814|Enhancer	chr7:4609211-4614072|Enhancer			chr7:4752470-4756814|Enhancer	
chr7:50303740-50305289|Promoter	chr7:50304669-50405101|+|IKZF1	chr7:50267064-50269698|Enhancer,chr7:50230113-50230539|Enhancer,chr7:50281614-50283191|Enhancer				chr7:50281614-50283191|Enhancer	
chr7:5190183-5193011|Promoter	chr7:5190196-5233840|+|WIPI2	chr7:5217966-5220113|Enhancer	chr7:5486943-5488003|Enhancer,chr7:5394881-5397647|Enhancer,chr7:5239985-5240939|Enhancer				chr7:5239985-5240939|Enhancer
chr7:5524376-5533144|Promoter	chr7:5527148-5530602|-|ACTB			chr7:5554749-5560634|Promoter			
chr7:5554749-5560634|Promoter	chr7:5556731-5557245|+|AC006483.2			chr7:5524376-5533144|Promoter			
chr7:55639694-55641705|Promoter	chr7:55638274-55638842|-|CDC42P2	chr7:56074057-56075164|Enhancer					
chr7:7181908-7182927|Promoter	chr7:7182615-7248651|+|C1GALT1	chr7:7258525-7260619|Enhancer					
chr7:74254362-74255743|Promoter	chr7:74231499-74254458|-|RFC2	chr7:74266292-74266934|Enhancer					
chr7:77797801-77800738|Promoter	chr7:77798792-77957503|+|PHTF2,chr7:77793728-77798434|-|TMEM60	chr7:77902495-77906923|Enhancer					
chr7:7967861-7973173|Promoter	chr7:7968796-8089080|+|GLCCI1,chr7:7958183-7969903|-|AC006042.2	chr7:7944485-7947610|Enhancer,chr7:7919659-7920646|Enhancer	chr7:7959857-7960940|Enhancer			chr7:7919659-7920646|Enhancer	
chr7:816968-818805|Promoter	chr7:816615-874934|+|SUN1	chr7:873149-874109|Enhancer	chr7:320795-322304|Enhancer				
chr7:87058138-87060870|Promoter	chr7:86876906-87059654|-|KIAA1324L	chr7:86926807-86927587|Enhancer,chr7:87128045-87131261|Enhancer,chr7:86938604-86939897|Enhancer	chr7:87053354-87054282|Enhancer			chr7:86938604-86939897|Enhancer	
chr7:90595503-90597951|Promoter	chr7:90596321-91210590|+|CDK14,chr7:90590619-90597353|-|AC002456.1	chr7:90627659-90629872|Enhancer	chr7:90552620-90552823|Enhancer				
chr7:92178881-92179957|Promoter	chr7:92141643-92179531|-|LRRD1			chr7:92445591-92448034|Promoter			
chr7:92445591-92448034|Promoter	chr7:92412550-92447813|-|TMBIM7P,chr7:92447482-92460075|+|GATAD1			chr7:92178881-92179957|Promoter			
chr7:92829460-92836940|Promoter	chr7:92604921-92836594|-|CDK6	chr7:92718194-92721239|Enhancer,chr7:92621016-92622155|Enhancer,chr7:92690914-92691941|Enhancer	chr7:93053351-93055893|Enhancer			chr7:92621016-92622155|Enhancer	
chr7:94655582-94657866|Promoter	chr7:94584980-94656572|-|SGCE,chr7:94656325-94669695|+|PEG10	chr7:94449182-94450837|Enhancer					
chr7:953693-959363|Promoter	chr7:897900-955407|-|ADAP1	chr7:907746-912391|Enhancer	chr7:986736-999845|Enhancer,chr7:1142979-1145151|Enhancer,chr7:1062361-1067201|Enhancer,chr7:1169755-1170359|Enhancer,chr7:1086850-1087294|Enhancer		chr7:974349-975549|Promoter,chr7:1023185-1024329|Promoter		chr7:986736-999845|Enhancer
chr7:974349-975549|Promoter	chr7:964852-975549|-|COX19	chr7:907746-912391|Enhancer	chr7:986736-999845|Enhancer,chr7:1142979-1145151|Enhancer,chr7:1062361-1067201|Enhancer,chr7:1169755-1170359|Enhancer,chr7:1086850-1087294|Enhancer		chr7:1023185-1024329|Promoter,chr7:953693-959363|Promoter		chr7:986736-999845|Enhancer
chr8:100157384-100160668|Promoter	chr8:100157906-100241903|+|SPAG1	chr8:100540073-100542469|Enhancer	chr8:100526192-100527691|Enhancer	chr8:100490942-100502268|Promoter	chr8:100428965-100432996|Promoter,chr8:100472659-100477063|Promoter		
chr8:100428965-100432996|Promoter	chr8:100428834-100430668|-|AP003472.2		chr8:100540073-100542469|Enhancer,chr8:100526192-100527691|Enhancer	chr8:100472659-100477063|Promoter,chr8:100490942-100502268|Promoter	chr8:100157384-100160668|Promoter		chr8:100526192-100527691|Enhancer
chr8:100472659-100477063|Promoter	chr8:100475675-100501148|+|AP000424.1		chr8:100540073-100542469|Enhancer,chr8:100526192-100527691|Enhancer	chr8:100428965-100432996|Promoter,chr8:100490942-100502268|Promoter	chr8:100157384-100160668|Promoter		chr8:100526192-100527691|Enhancer
chr8:100490942-100502268|Promoter	chr8:100492528-100493713|+|AP000424.2	chr8:100526192-100527691|Enhancer	chr8:100540073-100542469|Enhancer	chr8:100157384-100160668|Promoter,chr8:100428965-100432996|Promoter,chr8:100472659-100477063|Promoter			
chr8:102122142-102124358|Promoter	chr8:101686542-102124907|-|NCALD	chr8:102196664-102199131|Enhancer					
chr8:102411143-102412738|Promoter	chr8:102252273-102412759|-|UBR5	chr8:102583536-102587143|Enhancer	chr8:102553823-102559543|Enhancer,chr8:102534477-102537701|Enhancer				chr8:102534477-102537701|Enhancer
chr8:102650536-102656809|Promoter	chr8:102656464-102687118|+|AP002851.1,chr8:102648784-102655725|-|KLF10			chr8:102806574-102814887|Promoter			
chr8:102806574-102814887|Promoter	chr8:102806822-102809971|+|GASAL1			chr8:102650536-102656809|Promoter			
chr8:102862976-102864928|Promoter	chr8:102864280-103001684|+|AZIN1-AS1,chr8:102826308-102864193|-|AZIN1	chr8:102887038-102889912|Enhancer					
chr8:103372785-103373878|Promoter	chr8:103371538-103382989|+|CTHRC1	chr8:103279016-103282673|Enhancer					
chr8:104585917-104590171|Promoter	chr8:104489231-104589024|-|LRP12	chr8:104512766-104514471|Enhancer					
chr8:118620209-118623241|Promoter	chr8:118621001-118764285|+|SAMD12-AS1,chr8:118189455-118621953|-|SAMD12	chr8:118563266-118566975|Enhancer	chr8:118523255-118524981|Enhancer,chr8:118507442-118509458|Enhancer				chr8:118507442-118509458|Enhancer
chr8:119862023-119863252|Promoter	chr8:119862662-119862956|+|RN7SL396P	chr8:120084580-120084733|Enhancer					
chr8:122779981-122781591|Promoter	chr8:122780760-122781071|+|AC016405.2,chr8:122779971-122780830|-|AC016405.3	chr8:122732884-122735214|Enhancer	chr8:123037168-123038380|Enhancer,chr8:123022380-123025553|Enhancer				chr8:123022380-123025553|Enhancer
chr8:124727031-124728650|Promoter	chr8:124550790-124728429|-|MTSS1	chr8:124591667-124596674|Enhancer	chr8:124607411-124608458|Enhancer,chr8:124642625-124648561|Enhancer				chr8:124642625-124648561|Enhancer
chr8:125426454-125434535|Promoter	chr8:125430358-125438403|+|TRIB1	chr8:125118027-125120927|Enhancer					
chr8:127734365-127739497|Promoter	chr8:127735434-127742950|+|MYC	chr8:128191221-128191479|Enhancer		chr8:127794522-127795652|Promoter,chr8:128322213-128323070|Promoter			
chr8:127794522-127795652|Promoter	chr8:127794541-128187101|+|PVT1		chr8:128191221-128191479|Enhancer	chr8:127734365-127739497|Promoter	chr8:128322213-128323070|Promoter		
chr8:128322213-128323070|Promoter	chr8:128323131-128388636|+|AC100822.1		chr8:128191221-128191479|Enhancer	chr8:127734365-127739497|Promoter	chr8:127794522-127795652|Promoter		
chr8:129682147-129682274|Promoter	chr8:128634199-129682095|-|CCDC26	chr8:129022074-129024186|Enhancer					
chr8:129939157-129939736|Promoter	chr8:129939856-129949394|+|AC022973.2	chr8:130092968-130096420|Enhancer	chr8:129826173-129826492|Enhancer				
chr8:129939857-129942006|Promoter	chr8:129939856-129949394|+|AC022973.2	chr8:130045713-130047895|Enhancer					
chr8:133571658-133574313|Promoter	chr8:133454848-133571940|-|ST3GAL1,chr8:133573183-133573861|+|AC103706.1	chr8:133495949-133498299|Enhancer	chr8:133569527-133570132|Enhancer		chr8:133885566-133887009|Promoter		
chr8:133885566-133887009|Promoter	chr8:133886496-133902407|+|AC110741.1	chr8:133495949-133498299|Enhancer,chr8:133569527-133570132|Enhancer			chr8:133571658-133574313|Promoter	chr8:133495949-133498299|Enhancer	
chr8:134598553-134602702|Promoter	chr8:134600257-134600336|+|RF02213	chr8:134629929-134631887|Enhancer,chr8:134571095-134573095|Enhancer,chr8:134682010-134684387|Enhancer,chr8:134561299-134566834|Enhancer				chr8:134561299-134566834|Enhancer	
chr8:140633551-140638583|Promoter	chr8:140520156-140635633|-|AGO2,chr8:140636281-140638283|+|ERICD	chr8:140462088-140472755|Enhancer					
chr8:141126365-141130095|Promoter	chr8:141126044-141129961|-|AC040970.1,chr8:141128612-141195808|+|DENND3	chr8:141083809-141089187|Enhancer	chr8:141116745-141119972|Enhancer,chr8:140943671-140944628|Enhancer,chr8:141172049-141176612|Enhancer,chr8:141059313-141060503|Enhancer				chr8:140943671-140944628|Enhancer
chr8:143984755-143986303|Promoter	chr8:143977153-143986460|-|PARP10	chr8:144019077-144020441|Enhancer					
chr8:144095380-144096361|Promoter	chr8:144095076-144097525|+|CYC1	chr8:143982546-143983604|Enhancer					
chr8:144900165-144904391|Promoter	chr8:144876951-144901461|-|ZNF250	chr8:144997485-144998264|Enhancer					
