loopId	chrA	startA	endA	chrB	startB	endB	distance(bp)	centerA	centerB	rawTargetAnchorAReads	rawTargetAnchorBReads	rawControlAnchorAReads	rawControlAnchorBReads	scaledTargetAnchorAReads	scaledTargetAnchorBReads	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMedianCounts	scaledTargetNearbyMedianCounts	rawControlNearbyMedianCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue	significant
loop_chr3-chr3-13476|K562_RAD21_17m	chr3	107064027	107064646	chr3	107064675	107064858	430.0	107064336.5	107064766.5	46	19	132	63	17.94617106839203	9.067237032661367	11	5.94571619739258	26	7.25	4.3093173575650185	29.5	1.5172413793103448	0.8813559322033898	0.8068065131289422	1.9069971006739272	-1.2410080146393838	-2.128589116379882	4.046629122572314e-05	1
loop_chr3-chr3-13512|K562_RAD21_17m	chr3	19348373	19349147	chr3	19349153	19349579	606.0	19348760.0	19349366.0	42	22	180	116	16.728866718667575	10.1539507837345	13	6.764285036394197	39	11.75	6.2563589061565885	50.5	1.1063829787234043	0.7722772277227723	0.6372549019607844	1.911764593425612	-1.5849624158567437	-2.5274647649203597	5.890597550666278e-13	1
loop_chr3-chr3-13588|K562_RAD21_17m	chr3	99753282	99753528	chr3	99753537	99754269	498.0	99753405.0	99753903.0	38	43	58	92	15.48480881318786	17.0355801944176	10	5.523878412791145	22	9.25	5.201175528546019	21.0	1.0810810810810811	1.0476190476190477	0.6014675808973897	1.3232286001372806	-1.137503438885524	-1.993750054145201	0.0035970380680494826	1
loop_chr3-chr3-13773|K562_RAD21_17m|loop_chr3-chr3-6653|GM12878_RAD21_17m	chr3	156673452	156675847	chr3	157081151	157084234	408043.0	156674649.5	157082692.5	468	326	589	485	107.61482651976429	81.40061099955437	14	7.162626325318151	28	3.0	2.1803171536093853	7.0	4.666666666666667	4.0	0.15033395614543735	0.30066789460452803	-0.9999999151355894	-1.966866243538444	0.00010657720542195419	1
loop_chr3-chr3-13853|K562_RAD21_17m|loop_chr3-chr3-6732|GM12878_RAD21_17m	chr3	120241795	120245527	chr3	120415986	120419040	173852.0	120243661.0	120417513.0	149	127	281	330	44.47163808409106	39.310771456848606	8	4.649626638197297	21	0.75	0.7475804136827622	3.25	8.0	6.461538461538463	0.06934692533069815	0.18203566828510212	-1.3923173379143492	-2.1752025493209173	0.0008886037199237352	1
loop_chr3-chr3-13888|K562_RAD21_17m|loop_chr3-chr3-6703|GM12878_RAD21_17m	chr3	138066521	138071063	chr3	138116885	138123872	51586.5	138068792.0	138120378.5	181	106	419	226	51.67984632983076	34.190220932609265	7	4.1941254458839925	33	0.5	0.5466313891930411	3.0	7.0	11.0	0.03571556127004536	0.16837335036875625	-2.2370391124364377	-2.9760241064103186	2.527478545636529e-14	1
loop_chr3-chr3-13934|K562_RAD21_17m|loop_chr3-chr3-6769|GM12878_RAD21_17m	chr3	50614246	50617675	chr3	50650236	50654265	36290.0	50615960.5	50652250.5	551	99	827	190	122.07303992504741	32.433411222759005	7	4.1941254458839925	23	2.0	1.594249625518776	4.75	3.5	4.842105263157895	0.0552111431861562	0.1814080312263097	-1.7162069491349996	-2.4551919431088782	5.3480378147997436e-06	1
loop_chr3-chr3-13971|K562_RAD21_17m|loop_chr3-chr3-6735|GM12878_RAD21_17m	chr3	187616111	187617764	chr3	187677954	187682925	63502.0	187616937.5	187680439.5	79	445	111	472	27.24700318908332	103.5079345948561	9	5.09229902699635	24	0.0	0.0	0.0	9.0	24.0	0.079923273657289	0.2131287172157873	-1.4150374144144315	-2.23664536190252	4.1523871412421336e-05	1
loop_chr3-chr3-13985|K562_RAD21_17m|loop_chr3-chr3-6679|GM12878_RAD21_17m	chr3	56700291	56707601	chr3	56984840	56993050	284999.0	56703946.0	56988945.0	199	257	593	754	55.604868087090026	67.74539703719971	15	7.554530147022621	48	6.25	3.8427246127126296	17.5	2.4	2.7428571428571433	0.05685263796240145	0.18192843077801224	-1.678071820248224	-2.6676204707631506	2.572467686646166e-18	1
loop_chr3-chr3-13988|K562_RAD21_17m|loop_chr3-chr3-6744|GM12878_RAD21_17m	chr3	12134986	12139680	chr3	12479324	12482165	343411.5	12137333.0	12480744.5	370	258	559	284	89.75981177431349	67.94883801753302	13	6.764285036394197	25	3.0	2.1803171536093853	6.25	4.333333333333333	4.0	0.10148717748546	0.1951676375300508	-0.943416386769222	-1.885918735832836	0.002065158713293769	1
loop_chr3-chr3-14030|K562_RAD21_17m|loop_chr3-chr3-6853|GM12878_RAD21_17m	chr3	152470575	152484146	chr3	152523075	152526918	47636.0	152477360.5	152524996.5	335	84	595	201	83.13036206232762	28.56915528586724	7	4.1941254458839925	30	0.0	0.0	1.0	7.0	30.0	0.023645613063187836	0.10133833573829787	-2.0995355886865035	-2.8385205826603834	1.1367359084216025e-11	1
loop_chr3-chr3-14064|K562_RAD21_17m|loop_chr3-chr3-6698|GM12878_RAD21_17m	chr3	185732499	185735764	chr3	185765415	185770628	33890.0	185734131.5	185768021.5	260	202	191	275	68.35518199140358	56.25100267343827	6	3.7234930722711774	21	0.25	0.3200837953572311	1.25	6.0	16.8	0.041630240206486	0.14570583215176966	-1.807354837193195	-2.495660749426033	2.009350420115001e-05	1
loop_chr3-chr3-14094|K562_RAD21_17m|loop_chr3-chr3-6676|GM12878_RAD21_17m	chr3	183894990	183897753	chr3	184016076	184018135	120734.0	183896371.5	184017105.5	303	272	366	288	76.92962511859815	70.77852999864398	6	3.7234930722711774	20	1.5	1.2766998079638479	4.5	4.0	4.4444444444444455	0.07319393954180592	0.2439797841209345	-1.7369655093017968	-2.4252714215346347	0.00011440191960122898	1
loop_chr3-chr3-14167|K562_RAD21_17m|loop_chr3-chr3-6662|GM12878_RAD21_17m	chr3	108661962	108664061	chr3	108914355	108917296	252814.0	108663011.5	108915825.5	103	70	160	211	33.44064435082516	24.817617206238772	5	3.2345452573958706	23	1.75	1.4380687831037844	6.0	2.8571428571428568	3.8333333333333335	0.05835667600373483	0.2684406938265512	-2.2016337763052403	-2.829999057135942	3.385947643698107e-08	1
loop_chr3-chr3-6645|GM12878_RAD21_17m	chr3	100462553	100464329	chr3	100587686	100592603	126703.5	100463441.0	100590144.5	230	203	299	324	62.18127034195758	56.46589376254315	13	6.764285036394197	30	1.5	1.2766998079638479	0.5	8.666666666666666	30.0	0.11425457677468118	0.2636643924319018	-1.2064507926030146	-2.14895314166663	1.6216228532468373e-06	1
loop_chr3-chr3-6646|GM12878_RAD21_17m	chr3	18557377	18561881	chr3	18756487	18758602	197915.5	18559629.0	18757544.5	27	37	149	169	11.893457489622508	15.169220616625859	0	0.0	29	0.0	0.0	11.5	0.0	2.5217391304347827	0.008887071976395936	0.2577250721551838	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6655|GM12878_RAD21_17m	chr3	112325506	112328879	chr3	112515930	112521349	191447.0	112327192.5	112518639.5	45	102	370	439	17.64418834820119	33.189684908363105	0	0.0	38	0.0	0.0	2.75	0.0	13.818181818181818	0.006690574318899535	0.2542418091627818	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6660|GM12878_RAD21_17m	chr3	151224485	151232050	chr3	151280826	151284139	54215.0	151228267.5	151282482.5	317	147	483	346	79.65994186951201	44.01002481824899	10	5.523878412791145	36	0.5	0.5466313891930411	5.5	10.0	6.545454545454546	0.054075684327785166	0.19467245212870588	-1.84799682169054	-2.7042434369502155	2.398251936065335e-13	1
loop_chr3-chr3-6663|GM12878_RAD21_17m	chr3	39207063	39210957	chr3	39284480	39289167	77813.5	39209010.0	39286823.5	112	496	258	636	35.67507790928664	112.55302202781115	3	2.1803171536093853	40	1.5	1.2766998079638479	11.0	2.0	3.636363636363636	0.020565270741789314	0.27420359376090103	-3.7369655093017973	-4.197390087105661	1.839492719798948e-31	1
loop_chr3-chr3-6665|GM12878_RAD21_17m	chr3	186258761	186261787	chr3	186537159	186541961	279286.0	186260274.0	186539560.0	228	264	392	507	61.76336548399786	69.16574157080854	3	2.1803171536093853	30	0.75	0.7475804136827622	7.0	3.0	4.285714285714286	0.022543508972316568	0.2254350764622789	-3.3219280100229516	-3.7823525878268165	2.3734630457367725e-19	1
loop_chr3-chr3-6667|GM12878_RAD21_17m	chr3	46276609	46280281	chr3	46367820	46369624	90277.0	46278445.0	46368722.0	80	73	288	373	27.512923861625247	25.63491049223332	5	3.2345452573958706	22	0.0	0.0	1.25	5.0	17.6	0.05371030808232717	0.2363253416607488	-2.137503438885524	-2.7658687197162264	2.4237380967019753e-07	1
loop_chr3-chr3-6671|GM12878_RAD21_17m	chr3	98039120	98043191	chr3	98327054	98330503	287623.0	98041155.5	98328778.5	158	74	337	248	46.531775180849856	25.905629272446042	4	2.7226210766002983	24	1.0	0.9335239083803982	6.0	4.0	4.0	0.03128911138923655	0.18773465729220412	-2.584962415856744	-3.139966292834337	1.1834653958891187e-10	1
loop_chr3-chr3-6674|GM12878_RAD21_17m	chr3	14672275	14675450	chr3	14778908	14782648	106915.5	14673862.5	14780778.0	125	134	305	305	38.831914804234465	40.973471706438964	3	2.1803171536093853	40	0.5	0.5466313891930411	5.0	3.0	8.0	0.025519969376036747	0.34026623833149555	-3.7369655093017973	-4.197390087105661	1.839492719798948e-31	1
loop_chr3-chr3-6675|GM12878_RAD21_17m	chr3	53134303	53137685	chr3	53194844	53197518	60187.0	53135994.0	53196181.0	55	295	271	497	20.601173634067575	75.35657031063197	2	1.594249625518776	37	0.5	0.5466313891930411	6.5	2.0	5.6923076923076925	0.0194265288678219	0.35939076291407207	-4.209453280764539	-4.536575823313156	1.7410938970162575e-32	1
loop_chr3-chr3-6681|GM12878_RAD21_17m	chr3	46212964	46217164	chr3	46366771	46369950	153296.5	46215064.0	46368360.5	90	91	313	442	30.132319498388487	30.390501774693433	0	0.0	26	0.0	0.0	7.0	0.0	3.7142857142857135	0.007971748124646254	0.20726543904871794	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6682|GM12878_RAD21_17m	chr3	113051287	113052873	chr3	113286403	113290202	236222.5	113052080.0	113288302.5	111	193	284	368	35.42888577400785	54.30588612684069	3	2.1803171536093853	24	1.75	1.4380687831037844	8.75	1.7142857142857142	2.7428571428571433	0.032770768474520734	0.26216613237462866	-2.9999999151355894	-3.460424492939453	9.61841355236287e-13	1
loop_chr3-chr3-6684|GM12878_RAD21_17m	chr3	52428524	52429093	chr3	52446953	52447862	18599.0	52428808.5	52447407.5	104	242	136	299	33.691049164604586	64.67162661866857	2	1.594249625518776	15	0.25	0.3200837953572311	3.75	2.0	4.0	0.07959882193743534	0.5969911294136396	-2.906890510744105	-3.234013053292725	6.815647079955948e-06	1
loop_chr3-chr3-6687|GM12878_RAD21_17m	chr3	97793066	97794666	chr3	98022981	98024343	229796.0	97793866.0	98023662.0	72	139	204	316	25.36334526950351	42.148990069270724	3	2.1803171536093853	20	0.75	0.7475804136827622	5.25	3.0	3.809523809523809	0.05957818644000476	0.3971878862360385	-2.7369655093017973	-3.1973900871056604	1.1052823340409503e-08	1
loop_chr3-chr3-6690|GM12878_RAD21_17m	chr3	109023129	109026735	chr3	109081849	109082290	57137.5	109024932.0	109082069.5	59	39	169	172	21.748701731	15.798509887487347	0	0.0	16	0.0	0.0	0.0	0.0	16.0	0.01453509498684574	0.23256150610944326	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6691|GM12878_RAD21_17m	chr3	73455011	73459306	chr3	73499422	73505557	45331.0	73457158.5	73502489.5	34	126	233	437	14.210485076576099	39.07155964589747	2	1.594249625518776	37	0.5	0.5466313891930411	13.5	2.0	2.740740740740741	0.011279679657097738	0.20867406138136335	-4.209453280764539	-4.536575823313156	1.7410938970162575e-32	1
loop_chr3-chr3-6696|GM12878_RAD21_17m	chr3	172486904	172490731	chr3	172592175	172598468	106504.0	172488817.5	172595321.5	119	254	183	431	37.38470820630006	67.13398779755455	2	1.594249625518776	31	0.5	0.5466313891930411	8.75	2.0	3.5428571428571427	0.011625203441060218	0.18019064273698385	-3.9541962255224634	-4.281318768071081	1.7896384658969945e-24	1
loop_chr3-chr3-6697|GM12878_RAD21_17m	chr3	122100895	122103390	chr3	122254411	122261407	155766.5	122102142.5	122257909.0	80	73	456	432	27.512923861625247	25.63491049223332	0	0.0	33	0.0	0.0	1.5	0.0	22.0	0.006197822085319218	0.20452811678446853	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6700|GM12878_RAD21_17m	chr3	69324433	69327442	chr3	69410144	69412545	85407.0	69325937.5	69411344.5	34	47	245	151	14.210485076576099	18.246661352498453	0	0.0	14	0.25	0.3200837953572311	3.5	0.0	4.0	0.01087311079699902	0.1522235422036603	-inf	-inf	3.650766481379849e-14	1
loop_chr3-chr3-6705|GM12878_RAD21_17m	chr3	113493412	113497421	chr3	113576603	113578867	82318.5	113495416.5	113577735.0	69	99	309	281	24.543424063399762	32.433411222759005	0	0.0	22	0.0	0.0	1.25	0.0	17.6	0.009377256402321808	0.2062996287158075	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6709|GM12878_RAD21_17m	chr3	148955596	148956802	chr3	149119775	149120579	163978.0	148956199.0	149120177.0	111	190	226	286	35.42888577400785	53.65295356524397	0	0.0	10	0.0	0.0	2.25	0.0	4.4444444444444455	0.029265437518290895	0.29265435796794675	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6710|GM12878_RAD21_17m	chr3	170309743	170310645	chr3	170410473	170414875	102480.0	170310194.0	170412674.0	179	464	242	488	51.238371844090175	106.90394943082389	3	2.1803171536093853	16	0.0	0.0	0.0	3.0	16.0	0.03327122704285334	0.17744653379051975	-2.415037414414435	-2.8754619922182973	5.843277515038968e-05	1
loop_chr3-chr3-6717|GM12878_RAD21_17m	chr3	128617666	128617940	chr3	128680696	128681307	63198.5	128617803.0	128681001.5	21	148	93	264	9.795703754299797	44.24100914359885	0	0.0	8	0.0	0.0	0.75	0.0	8.0	0.06646726487205053	0.5317380876976932	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6722|GM12878_RAD21_17m	chr3	120559317	120565443	chr3	120793656	120795633	232264.5	120562380.0	120794644.5	179	152	416	294	51.238371844090175	45.16142164484553	4	2.7226210766002983	27	0.0	0.0	0.25	4.0	27.0	0.029037901721221625	0.1960058250884916	-2.754887417299056	-3.3098912942766496	1.343580726749018e-13	1
loop_chr3-chr3-6725|GM12878_RAD21_17m	chr3	122559581	122565224	chr3	122676675	122685469	118669.5	122562402.5	122681072.0	124	248	445	497	38.59183267420674	65.90620147659546	0	0.0	38	0.0	0.0	10.75	0.0	3.5348837209302326	0.0040744981236936146	0.15483091959265616	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6729|GM12878_RAD21_17m	chr3	179103517	179106386	chr3	179315927	179317180	211602.0	179104951.5	179316553.5	74	243	147	243	25.905629272446042	64.87786917755915	2	1.594249625518776	14	0.25	0.3200837953572311	3.25	2.0	4.307692307692308	0.02854125638610612	0.19978878295046146	-2.807354837193192	-3.1344773797418104	6.459370235760164e-05	1
loop_chr3-chr3-6731|GM12878_RAD21_17m	chr3	196179482	196180151	chr3	196196393	196197370	17065.0	196179816.5	196196881.5	24	496	118	488	10.859561952439837	112.55302202781115	0	0.0	11	0.0	0.0	3.0	0.0	3.6666666666666665	0.035737259666928735	0.3931098332121083	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6733|GM12878_RAD21_17m	chr3	192814449	192818071	chr3	193039465	193041901	224423.0	192816260.0	193040683.0	163	21	430	205	47.66469146895935	9.795703754299797	2	1.594249625518776	25	1.0	0.9335239083803982	6.75	2.0	3.703703703703704	0.01942011535548521	0.24275142766406935	-3.643856104910313	-3.9709786474589306	5.848686688057303e-17	1
loop_chr3-chr3-6738|GM12878_RAD21_17m	chr3	120417115	120420822	chr3	120556602	120560057	139361.0	120418968.5	120558329.5	149	168	392	270	44.47163808409106	48.789714657551215	3	2.1803171536093853	19	0.75	0.7475804136827622	5.25	3.0	3.6190476190476186	0.02463984756147642	0.15605235870980014	-2.6629649278580203	-3.1233895056618826	1.0196791625691002e-07	1
loop_chr3-chr3-6739|GM12878_RAD21_17m	chr3	38117016	38118357	chr3	38297795	38298718	180570.0	38117686.5	38298256.5	335	19	265	66	83.13036206232762	9.067237032661367	0	0.0	9	0.0	0.0	1.0	0.0	9.0	0.025982124298482644	0.2338391049311023	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6740|GM12878_RAD21_17m	chr3	102673631	102674925	chr3	102740846	102741940	67115.0	102674278.0	102741393.0	53	12	181	89	20.020320633923713	6.358891703576133	0	0.0	13	0.0	0.0	2.25	0.0	5.777777777777778	0.02463296876539561	0.3202285751131679	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6741|GM12878_RAD21_17m	chr3	159884029	159887370	chr3	160002066	160008439	119553.0	159885699.5	160005252.5	63	123	409	483	22.878622320696604	38.35130892159236	2	1.594249625518776	33	0.0	0.0	3.5	2.0	9.428571428571429	0.01211108285191779	0.1998328553017697	-4.04439403449404	-4.3715165770426605	4.2942043231513184e-27	1
loop_chr3-chr3-6745|GM12878_RAD21_17m	chr3	192566713	192566900	chr3	192802959	192803392	236369.0	192566806.5	192803175.5	27	38	76	60	11.893457489622508	15.48480881318786	0	0.0	6	0.0	0.0	1.25	0.0	4.8	0.09487666034155598	0.5692599285634578	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6746|GM12878_RAD21_17m	chr3	150286113	150286898	chr3	150495000	150495864	208926.5	150286505.5	150495432.0	58	148	81	143	21.463528248508027	44.24100914359885	0	0.0	9	0.0	0.0	2.25	0.0	4.0	0.035672243427389144	0.3210501719611981	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6747|GM12878_RAD21_17m	chr3	140128526	140129152	chr3	140219361	140220333	91008.0	140128839.0	140219847.0	55	35	117	102	20.601173634067575	14.532127616788811	0	0.0	9	0.0	0.0	1.0	0.0	9.0	0.03681071928145476	0.3312964540450661	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6748|GM12878_RAD21_17m	chr3	33131343	33132957	chr3	33372447	33375408	241777.5	33132150.0	33373927.5	247	255	313	190	65.70091588535742	67.33797279699901	3	2.1803171536093853	15	0.75	0.7475804136827622	1.75	3.0	8.571428571428571	0.03857280617164899	0.1928640195133026	-2.321928010022951	-2.782352587826816	0.00043267459003951613	1
loop_chr3-chr3-6753|GM12878_RAD21_17m	chr3	47989328	47990555	chr3	48149505	48152346	160984.0	47989941.5	48150925.5	306	363	364	378	77.51707125974029	88.44578327727119	4	2.7226210766002983	15	0.0	0.0	0.5	4.0	15.0	0.05784024524263982	0.21690090690102248	-1.9068905107441052	-2.4618943877217	0.007322006462427277	1
loop_chr3-chr3-6760|GM12878_RAD21_17m	chr3	137970982	137971661	chr3	138052166	138053535	81529.0	137971321.5	138052850.5	60	53	110	188	22.03277582657788	20.020320633923713	0	0.0	8	0.0	0.0	0.75	0.0	8.0	0.028722426470588237	0.2297793982482707	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6763|GM12878_RAD21_17m	chr3	195106474	195108106	chr3	195258963	195260223	152303.0	195107290.0	195259593.0	195	300	217	397	54.73988911451747	76.34085203105904	0	0.0	8	0.0	0.0	2.0	0.0	4.0	0.02034008624196567	0.1627206803639206	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6768|GM12878_RAD21_17m	chr3	108489116	108489949	chr3	108551957	108553470	63181.0	108489532.5	108552713.5	58	13	196	139	21.463528248508027	6.764285036394197	0	0.0	11	0.0	0.0	3.5	0.0	3.1428571428571432	0.025073968206208316	0.2758136340439601	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6771|GM12878_RAD21_17m	chr3	13092193	13093017	chr3	13452555	13453022	360183.5	13092605.0	13452788.5	242	201	244	204	64.67162661866857	56.03586902233555	0	0.0	9	0.0	0.0	2.5	0.0	3.6	0.04556431402925229	0.4100788021409881	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6772|GM12878_RAD21_17m	chr3	170037512	170039779	chr3	170053937	170055451	16048.5	170038645.5	170054694.0	150	37	338	175	44.70191456619196	15.169220616625859	3	2.1803171536093853	19	0.75	0.7475804136827622	4.75	3.0	4.0	0.04667299345022325	0.29559560779677035	-2.6629649278580203	-3.1233895056618826	1.0196791625691002e-07	1
loop_chr3-chr3-6774|GM12878_RAD21_17m	chr3	109050182	109051349	chr3	109081923	109082681	31536.5	109050765.5	109082302.0	21	43	95	202	9.795703754299797	17.0355801944176	0	0.0	12	0.0	0.0	3.0	0.0	4.0	0.03055767761650115	0.3666921098278896	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6779|GM12878_RAD21_17m	chr3	138698142	138699934	chr3	138915165	138916372	216730.5	138699038.0	138915768.5	78	339	182	333	26.98031431843965	83.89573046063704	1	0.9335239083803982	18	0.25	0.3200837953572311	4.25	1.0	4.235294117647058	0.019614381264343016	0.3530588419900071	-4.1699249165779015	-4.269166124697543	6.777538884437058e-13	1
loop_chr3-chr3-6781|GM12878_RAD21_17m	chr3	189268508	189274497	chr3	189946931	189950280	677103.0	189271502.5	189948605.5	22	23	557	397	10.1539507837345	10.508504746097707	0	0.0	25	0.0	0.0	1.5	0.0	16.666666666666668	0.00629937132274199	0.15748427380476895	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6784|GM12878_RAD21_17m	chr3	108153445	108155055	chr3	108405648	108407390	252269.0	108154250.0	108406519.0	64	89	160	266	23.15851547084796	29.873482657394337	0	0.0	11	0.5	0.5466313891930411	2.75	0.0	4.0	0.017548785624034818	0.19303663050928707	-inf	-inf	7.161681964528317e-07	1
loop_chr3-chr3-6787|GM12878_RAD21_17m	chr3	14402142	14402975	chr3	14468158	14468309	65675.0	14402558.5	14468233.5	129	86	129	141	39.78791264598416	29.092953165564165	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.05978000956480154	0.4184600423383141	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6788|GM12878_RAD21_17m	chr3	150925815	150925921	chr3	151145810	151146254	220164.0	150925868.0	151146032.0	28	71	51	108	12.232160563172519	25.090919145311503	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.106951871657754	0.6417111921988069	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6789|GM12878_RAD21_17m	chr3	133928518	133931127	chr3	134211625	134212826	282403.0	133929822.5	134212225.5	185	67	214	159	52.55947936997593	23.992300098462877	0	0.0	15	0.0	0.0	1.0	0.0	15.0	0.01543924656476764	0.2315886848486508	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6791|GM12878_RAD21_17m	chr3	58568156	58572050	chr3	58629026	58631599	60209.5	58570103.0	58630312.5	88	146	177	211	29.613982209111853	43.778682137187396	3	2.1803171536093853	17	0.0	0.0	1.25	3.0	13.6	0.02728785963125006	0.15463119548113094	-2.5025002556647737	-2.9629248334686364	7.4349096128477354e-06	1
loop_chr3-chr3-6793|GM12878_RAD21_17m	chr3	127651310	127652726	chr3	127959134	127962193	308645.5	127652018.0	127960663.5	101	52	340	184	32.93816415289218	19.72802714841059	0	0.0	11	0.0	0.0	1.0	0.0	11.0	0.013144922773578704	0.144594142003828	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6794|GM12878_RAD21_17m	chr3	111668081	111670429	chr3	111716118	111719623	48615.5	111669255.0	111717870.5	81	182	287	396	27.778088110605985	51.9001662825008	2	1.594249625518776	13	0.5	0.5466313891930411	1.25	2.0	10.4	0.02010030049949247	0.1306519455612925	-2.70043963327668	-3.0275621758252984	0.0005719752070725997	1
loop_chr3-chr3-6795|GM12878_RAD21_17m	chr3	149393263	149394114	chr3	149480040	149481338	87000.5	149393688.5	149480689.0	40	82	106	198	16.110383093813827	28.042507387141963	0	0.0	11	0.0	0.0	3.0	0.0	3.6666666666666665	0.02737251252292448	0.3010976200405445	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6801|GM12878_RAD21_17m	chr3	101573555	101573949	chr3	101636136	101636649	62640.5	101573752.0	101636392.5	40	64	65	85	16.110383093813827	23.15851547084796	0	0.0	8	0.0	0.0	2.0	0.0	4.0	0.06485504896556196	0.5188403612044745	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6807|GM12878_RAD21_17m	chr3	42961556	42962037	chr3	43378203	43378465	416537.5	42961796.5	43378334.0	165	45	62	78	48.115631378708976	17.64418834820119	0	0.0	7	0.0	0.0	1.75	0.0	4.0	0.07917029530520149	0.5541920345368789	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6811|GM12878_RAD21_17m	chr3	58330718	58335482	chr3	58414254	58414913	81483.5	58333100.0	58414583.5	97	40	291	98	31.926329046149363	16.110383093813827	0	0.0	13	0.0	0.0	0.0	0.0	13.0	0.010847045807074443	0.14101158719716853	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6813|GM12878_RAD21_17m	chr3	128680536	128681324	chr3	128793798	128796622	114280.0	128680930.0	128795210.0	156	141	281	239	46.07633035684815	42.616486182957594	2	1.594249625518776	12	0.0	0.0	0.0	2.0	12.0	0.03257116800208455	0.19542699651680165	-2.584962415856744	-2.9120849584053623	0.00470931948221935	1
loop_chr3-chr3-6814|GM12878_RAD21_17m	chr3	65782925	65785951	chr3	65912902	65915288	129657.0	65784438.0	65914095.0	98	41	161	121	32.18016492206874	16.420484394539155	0	0.0	11	0.0	0.0	2.75	0.0	4.0	0.010869092648145732	0.11956001209666114	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6816|GM12878_RAD21_17m	chr3	64029927	64031289	chr3	64397741	64401399	368962.0	64030608.0	64399570.0	78	54	230	143	26.98031431843965	20.31135997561164	0	0.0	11	0.0	0.0	1.0	0.0	11.0	0.011717834544176235	0.12889617240381082	-inf	-inf	3.6203999999999977e-296	1
loop_chr3-chr3-6817|GM12878_RAD21_17m	chr3	127651406	127653083	chr3	127969279	127971717	318253.5	127652244.5	127970498.0	120	94	376	299	37.62704339474471	31.16120837082505	3	2.1803171536093853	14	0.5	0.5466313891930411	1.25	3.0	11.2	0.042884711600314485	0.20012864236252784	-2.222392336472037	-2.682816914275901	0.003007358375856591	1
loop_chr3-chr3-6818|GM12878_RAD21_17m	chr3	39288249	39292246	chr3	39377131	39379647	88141.5	39290247.5	39378389.0	583	154	696	282	127.51161871861551	45.619552939142274	2	1.594249625518776	24	0.0	0.0	3.0	2.0	8.0	0.018063420669972272	0.21676103528901813	-3.584962415856744	-3.9120849584053614	9.195377934544144e-16	1
loop_chr3-chr3-6820|GM12878_RAD21_17m	chr3	15629760	15631915	chr3	15810828	15813881	181517.0	15630837.5	15812354.5	204	131	286	291	56.68054375601793	40.26337097378831	3	2.1803171536093853	18	2.75	2.0386488117697805	5.0	1.0909090909090908	3.6	0.033884521550555706	0.20330711734409204	-2.5849624158567472	-3.045386993660609	8.942319052614053e-07	1
loop_chr3-chr3-6828|GM12878_RAD21_17m	chr3	19347809	19349448	chr3	19864494	19867664	517450.5	19348628.5	19866079.0	57	233	278	318	21.177232056597813	62.80657917773901	4	2.7226210766002983	15	1.0	0.9335239083803982	3.75	4.0	4.0	0.048927868090467626	0.18347949454634216	-1.9068905107441052	-2.4618943877217	0.007322006462427277	1
loop_chr3-chr3-6829|GM12878_RAD21_17m	chr3	151166380	151170258	chr3	151281762	151283753	114438.5	151168319.0	151282757.5	105	136	253	310	33.94090589098684	41.44485838110377	0	0.0	16	0.0	0.0	2.0	0.0	8.0	0.010022751646236958	0.16036401690661387	-inf	-inf	3.6203999999999977e-296	1
