Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr6:13294007-13294222|Promoter	chr6:13264861-13295586|-|AL008729.1			chr6:13294333-13294374|Promoter			
chr6:13294333-13294374|Promoter	chr6:13264861-13295586|-|AL008729.1			chr6:13294007-13294222|Promoter			
chr6:13574955-13575398|Promoter	chr6:13574529-13615158|+|SIRT5			chr6:13576422-13576474|Promoter			
chr6:13576422-13576474|Promoter	chr6:13574529-13615158|+|SIRT5			chr6:13574955-13575398|Promoter			
chr6:13614796-13615387|Promoter	chr6:13614111-13615155|-|AL441883.1,chr6:13615335-13621712|+|NOL7	chr6:13453216-13454755|Enhancer					
chr6:136334232-136334357|Promoter	chr6:136335714-136336087|-|AL023284.4			chr6:136334927-136335039|Promoter			
chr6:136334927-136335039|Promoter	chr6:136335714-136336087|-|AL023284.4			chr6:136334232-136334357|Promoter			
chr6:136550322-136551031|Promoter	chr6:136550661-136552554|+|AL024508.2,chr6:136342281-136550819|-|MAP7	chr6:136342094-136342669|Enhancer					
chr6:139374667-139375575|Promoter	chr6:139371807-139374648|-|CITED2	chr6:139444678-139449181|Enhancer	chr6:139518696-139519493|Enhancer				
chr6:144005098-144008318|Promoter	chr6:144007227-144007464|+|RF02143,chr6:144004916-144008262|-|HYMAI	chr6:143941882-143942409|Enhancer					
chr6:146856112-146858313|Promoter	chr6:146859181-146863081|+|AL138916.1	chr6:146900850-146906632|Enhancer	chr6:146876430-146876879|Enhancer				
chr6:147203683-147204026|Promoter	chr6:147204425-147390476|+|STXBP5	chr6:147222429-147222484|Enhancer					
chr6:147506742-147506914|Promoter	chr6:147508690-147570021|+|SAMD5	chr6:147971148-147971388|Enhancer					
chr6:149400117-149400222|Promoter	chr6:149400227-149401292|+|SUMO4			chr6:149400461-149400751|Promoter			
chr6:149400461-149400751|Promoter	chr6:149400227-149401292|+|SUMO4			chr6:149400117-149400222|Promoter			
chr6:149516532-149518056|Promoter	chr6:149516956-149517017|+|RNU7-3P	chr6:149026908-149027977|Enhancer					
chr6:151412195-151412238|Promoter	chr6:151411259-151413945|-|HSPA8P15			chr6:151412623-151412747|Promoter			
chr6:151412623-151412747|Promoter	chr6:151411259-151413945|-|HSPA8P15			chr6:151412195-151412238|Promoter			
chr6:152748936-152748991|Promoter	chr6:152750797-152759765|+|VIP			chr6:152749067-152749130|Promoter			
chr6:152749067-152749130|Promoter	chr6:152750797-152759765|+|VIP			chr6:152748936-152748991|Promoter			
chr6:154844451-154844613|Promoter	chr6:154845074-154845620|-|AL121952.1			chr6:154844880-154845005|Promoter			
chr6:154844880-154845005|Promoter	chr6:154845074-154845620|-|AL121952.1			chr6:154844451-154844613|Promoter			
chr6:156662057-156663757|Promoter	chr6:156662050-156662437|+|AL355297.1	chr6:156564552-156564723|Enhancer					
chr6:157381832-157383438|Promoter	chr6:157381133-157678157|+|ZDHHC14	chr6:157314760-157315089|Enhancer					
chr6:157823205-157823313|Promoter	chr6:157823264-157945077|+|SNX9	chr6:157825320-157825639|Enhancer					
chr6:157874046-157874866|Promoter	chr6:157872571-157875210|-|AL391863.1	chr6:157763152-157764253|Enhancer					
chr6:159093430-159093589|Promoter	chr6:159094093-159116254|+|AL356417.1			chr6:159093693-159094092|Promoter			
chr6:159093693-159094092|Promoter	chr6:159094093-159116254|+|AL356417.1			chr6:159093430-159093589|Promoter			
chr6:160989353-160993169|Promoter	chr6:160991727-161117385|+|MAP3K4,chr6:160990318-160992342|-|AL139393.2	chr6:160790140-160792015|Enhancer,chr6:161140293-161141457|Enhancer,chr6:161373889-161374881|Enhancer	chr6:161166516-161166954|Enhancer,chr6:161101650-161102590|Enhancer,chr6:161369544-161371278|Enhancer,chr6:161353418-161353643|Enhancer			chr6:161140293-161141457|Enhancer	chr6:161369544-161371278|Enhancer
chr6:166381494-166382819|Promoter	chr6:166364919-166383013|-|MPC1	chr6:166330562-166330936|Enhancer					
chr6:167765865-167769664|Promoter	chr6:167767083-167768568|-|AL009178.1	chr6:167896527-167899387|Enhancer					
chr6:17600410-17603917|Promoter	chr6:17600302-17611715|+|FAM8A1	chr6:17584377-17584876|Enhancer					
chr6:20400960-20402655|Promoter	chr6:20401879-20493714|+|E2F3	chr6:20454282-20455951|Enhancer					
chr6:20533275-20533278|Promoter	chr6:20534457-21232404|+|CDKAL1			chr6:20533404-20533421|Promoter			
chr6:20533404-20533421|Promoter	chr6:20534457-21232404|+|CDKAL1			chr6:20533275-20533278|Promoter			
chr6:21522927-21522996|Promoter	chr6:21521678-21523783|-|AL512380.1			chr6:21523206-21523447|Promoter			
chr6:21523206-21523447|Promoter	chr6:21521678-21523783|-|AL512380.1			chr6:21522927-21522996|Promoter			
chr6:26104228-26104507|Promoter	chr6:26103876-26104310|+|HIST1H4C			chr6:26122063-26124569|Promoter			
chr6:26122063-26124569|Promoter	chr6:26124145-26139102|+|HIST1H2AC,chr6:26114873-26123926|-|HIST1H2BC			chr6:26104228-26104507|Promoter			
chr6:2634523-2634655|Promoter	chr6:2621913-2634603|-|LINC01600			chr6:2749902-2750099|Promoter			
chr6:26569326-26570977|Promoter	chr6:26569324-26574698|+|AL121936.1	chr6:26331088-26331881|Enhancer					
chr6:2749902-2750099|Promoter	chr6:2663629-2750966|-|MYLK4			chr6:2634523-2634655|Promoter			
chr6:28281455-28281910|Promoter	chr6:28281572-28302549|+|PGBD1			chr6:28349719-28351557|Promoter			
chr6:28349719-28351557|Promoter	chr6:28349947-28369172|+|ZKSCAN3			chr6:28281455-28281910|Promoter			
chr6:2841633-2842129|Promoter	chr6:2832332-2841863|-|SERPINB1	chr6:2791285-2791327|Enhancer					
chr6:2970339-2970980|Promoter	chr6:2948159-2972165|-|SERPINB6		chr6:2952483-2954527|Enhancer	chr6:2986560-2990913|Promoter	chr6:2997124-2998366|Promoter		
chr6:2986560-2990913|Promoter	chr6:2987967-2991173|+|LINC01011	chr6:2952483-2954527|Enhancer		chr6:2997124-2998366|Promoter,chr6:2970339-2970980|Promoter			
chr6:2997124-2998366|Promoter	chr6:2989722-2998743|-|AL133351.1		chr6:2952483-2954527|Enhancer	chr6:2986560-2990913|Promoter	chr6:2970339-2970980|Promoter		
chr6:3055481-3056646|Promoter	chr6:3055849-3057357|+|AL031963.2	chr6:2791451-2791749|Enhancer					
chr6:3157129-3160316|Promoter	chr6:3153666-3157544|-|TUBB2A	chr6:3208439-3209868|Enhancer	chr6:3126432-3127634|Enhancer				
chr6:33710905-33712305|Promoter	chr6:33696764-33711727|-|UQCC2	chr6:33761668-33762576|Enhancer	chr6:33589755-33591589|Enhancer				
chr6:34218189-34218291|Promoter	chr6:34219439-34220066|+|CYCSP55			chr6:34218404-34218550|Promoter			
chr6:34218404-34218550|Promoter	chr6:34219439-34220066|+|CYCSP55			chr6:34218189-34218291|Promoter			
chr6:34248498-34249254|Promoter	chr6:34246381-34249108|-|SMIM29,chr6:34248568-34284454|+|AL354740.1	chr6:34163746-34164184|Enhancer,chr6:34284163-34285187|Enhancer	chr6:34162077-34162134|Enhancer,chr6:34174942-34175141|Enhancer			chr6:34163746-34164184|Enhancer	chr6:34174942-34175141|Enhancer
chr6:34264278-34264393|Promoter	chr6:34263311-34263673|-|RPL35P2			chr6:34264509-34265257|Promoter			
chr6:34264509-34265257|Promoter	chr6:34263311-34263673|-|RPL35P2			chr6:34264278-34264393|Promoter			
chr6:3456328-3457864|Promoter	chr6:3268962-3457022|-|SLC22A23	chr6:3732724-3734265|Enhancer	chr6:3410382-3411577|Enhancer				
chr6:34697368-34698161|Promoter	chr6:34587288-34696859|-|C6orf106	chr6:34663244-34665602|Enhancer					
chr6:35727937-35728332|Promoter	chr6:35573585-35728583|-|FKBP5	chr6:35710360-35710533|Enhancer					
chr6:35736486-35736753|Promoter	chr6:35733867-35736947|-|AL157823.2	chr6:35687770-35690335|Enhancer	chr6:35731568-35732333|Enhancer				
chr6:36546534-36547312|Promoter	chr6:36493892-36547479|-|STK38	chr6:36578492-36579796|Enhancer					
chr6:36623147-36623535|Promoter	chr6:36622436-36622512|-|MIR3925	chr6:36620340-36620424|Enhancer					
chr6:37090224-37090239|Promoter	chr6:37091314-37091806|+|RPL12P2			chr6:37090292-37090329|Promoter			
chr6:37090292-37090329|Promoter	chr6:37091314-37091806|+|RPL12P2			chr6:37090224-37090239|Promoter			
chr6:41040874-41041143|Promoter	chr6:41042467-41044337|+|TSPO2			chr6:41041146-41041302|Promoter			
chr6:41041146-41041302|Promoter	chr6:41042467-41044337|+|TSPO2			chr6:41040874-41041143|Promoter			
chr6:41893928-41893944|Promoter	chr6:41789896-41895361|-|USP49			chr6:41894090-41894111|Promoter			
chr6:41894090-41894111|Promoter	chr6:41789896-41895361|-|USP49			chr6:41893928-41893944|Promoter			
chr6:42028515-42029094|Promoter	chr6:42030053-42031382|+|AL513008.1	chr6:42043878-42044943|Enhancer					
chr6:42049311-42049319|Promoter	chr6:41934933-42050357|-|CCND3			chr6:42050803-42050804|Promoter			
chr6:42050803-42050804|Promoter	chr6:42050513-42087461|+|TAF8			chr6:42049311-42049319|Promoter			
chr6:42957600-42958310|Promoter	chr6:42956345-42956765|-|RPL24P4	chr6:43143129-43144288|Enhancer	chr6:42963392-42964059|Enhancer		chr6:43052365-43053521|Promoter		
chr6:43052365-43053521|Promoter	chr6:43037617-43053945|-|CUL7	chr6:43143129-43144288|Enhancer	chr6:42963392-42964059|Enhancer		chr6:42957600-42958310|Promoter		
chr6:43454174-43455226|Promoter	chr6:43450352-43456632|-|DLK2	chr6:43494547-43496834|Enhancer					
chr6:43592152-43592284|Promoter	chr6:43588230-43591362|-|POLH-AS1			chr6:43592321-43592559|Promoter			
chr6:43592321-43592559|Promoter	chr6:43588230-43591362|-|POLH-AS1			chr6:43592152-43592284|Promoter			
chr6:43739142-43739915|Promoter	chr6:43722786-43737834|-|AL136131.2	chr6:43724153-43725155|Enhancer					
chr6:43768604-43770082|Promoter	chr6:43770213-43786487|+|VEGFA	chr6:43951140-43955373|Enhancer	chr6:44062478-44064538|Enhancer				
chr6:46439263-46439382|Promoter	chr6:46438310-46438619|+|AL359633.1			chr6:46439471-46439785|Promoter			
chr6:46439471-46439785|Promoter	chr6:46438310-46438619|+|AL359633.1			chr6:46439263-46439382|Promoter			
chr6:46794949-46795310|Promoter	chr6:46793389-46839782|+|MEP1A	chr6:46795394-46795603|Enhancer					
chr6:70667660-70667698|Promoter	chr6:70667776-70862015|+|SMAP1			chr6:70667730-70667758|Promoter			
chr6:70667730-70667758|Promoter	chr6:70667776-70862015|+|SMAP1			chr6:70667660-70667698|Promoter			
chr6:71530741-71531102|Promoter	chr6:71532070-71534715|+|AL035467.2			chr6:71531351-71531486|Promoter			
chr6:71531351-71531486|Promoter	chr6:71532070-71534715|+|AL035467.2			chr6:71530741-71531102|Promoter			
chr6:73264365-73264478|Promoter	chr6:73263215-73301401|+|AC019205.1			chr6:73264600-73264634|Promoter			
chr6:73264600-73264634|Promoter	chr6:73263215-73301401|+|AC019205.1			chr6:73264365-73264478|Promoter			
chr6:75770105-75770199|Promoter	chr6:75768059-75768158|-|RNU6-155P	chr6:75770207-75770339|Enhancer					
chr6:90318937-90319087|Promoter	chr6:90320443-90362632|+|AL132996.1			chr6:90319225-90319315|Promoter			
chr6:90319225-90319315|Promoter	chr6:90320443-90362632|+|AL132996.1			chr6:90318937-90319087|Promoter			
chr6:99125063-99125332|Promoter	chr6:99124609-99124696|+|MIR548AI			chr6:99125378-99125499|Promoter			
chr6:99125378-99125499|Promoter	chr6:99124609-99124696|+|MIR548AI			chr6:99125063-99125332|Promoter			
chr7:100132740-100133083|Promoter	chr7:100130964-100140439|+|AC073842.1			chr7:100177451-100178621|Promoter			
chr7:100177451-100178621|Promoter	chr7:100177563-100214387|+|STAG3			chr7:100132740-100133083|Promoter			
chr7:100272334-100273164|Promoter	chr7:100200660-100272232|-|CASTOR3	chr7:100407048-100407896|Enhancer	chr7:100399647-100400937|Enhancer,chr7:100563982-100564509|Enhancer,chr7:100450393-100450827|Enhancer,chr7:100559633-100562504|Enhancer				chr7:100399647-100400937|Enhancer
chr7:100824090-100829944|Promoter	chr7:100802565-100827523|-|EPHB4	chr7:100797579-100800815|Enhancer,chr7:100802112-100803537|Enhancer		chr7:100851543-100853499|Promoter		chr7:100802112-100803537|Enhancer	
chr7:100851543-100853499|Promoter	chr7:100852713-100867010|+|SLC12A9,chr7:100837314-100852616|-|SLC12A9-AS1		chr7:100797579-100800815|Enhancer,chr7:100802112-100803537|Enhancer	chr7:100824090-100829944|Promoter			chr7:100802112-100803537|Enhancer
chr7:101059380-101061066|Promoter	chr7:101058299-101058567|+|RN7SKP54	chr7:101138282-101139481|Enhancer					
chr7:1027709-1028858|Promoter	chr7:1029025-1043891|+|AC073957.1	chr7:1065695-1065918|Enhancer					
chr7:106658627-106660832|Promoter	chr7:106654360-106661158|-|CCDC71L	chr7:106568855-106572222|Enhancer	chr7:106589010-106591175|Enhancer				
chr7:106863499-106863693|Promoter	chr7:106865278-106908980|+|PIK3CG			chr7:106863822-106863918|Promoter			
chr7:106863822-106863918|Promoter	chr7:106865278-106908980|+|PIK3CG			chr7:106863499-106863693|Promoter			
chr7:107043997-107048013|Promoter	chr7:107044705-107161811|+|PRKAR2B	chr7:106946623-106948698|Enhancer,chr7:106952457-106953029|Enhancer,chr7:106977327-106979646|Enhancer	chr7:107078148-107078924|Enhancer,chr7:107007178-107011283|Enhancer			chr7:106946623-106948698|Enhancer	chr7:107007178-107011283|Enhancer
chr7:112422459-112422624|Promoter	chr7:112423144-112477203|+|IFRD1			chr7:112422979-112423321|Promoter			
chr7:112422979-112423321|Promoter	chr7:112423144-112477203|+|IFRD1			chr7:112422459-112422624|Promoter			
chr7:112621247-112621438|Promoter	chr7:112622378-112708080|+|AC002463.1			chr7:112621617-112621684|Promoter			
chr7:112621617-112621684|Promoter	chr7:112622378-112708080|+|AC002463.1			chr7:112621247-112621438|Promoter			
chr7:116499945-116501726|Promoter	chr7:116499738-116508541|+|CAV2			chr7:116524965-116526279|Promoter			
chr7:116524965-116526279|Promoter	chr7:116525001-116561184|+|CAV1			chr7:116499945-116501726|Promoter			
chr7:117186326-117186416|Promoter	chr7:117187548-117187740|-|AC002542.1			chr7:117186567-117186782|Promoter			
chr7:117186567-117186782|Promoter	chr7:117187548-117187740|-|AC002542.1			chr7:117186326-117186416|Promoter			
chr7:117872887-117873083|Promoter	chr7:117710651-117873441|-|CTTNBP2			chr7:117873188-117873348|Promoter			
chr7:117873188-117873348|Promoter	chr7:117710651-117873441|-|CTTNBP2			chr7:117872887-117873083|Promoter			
chr7:12489876-12490970|Promoter	chr7:12491095-12492004|+|TAS2R2P	chr7:12389159-12389999|Enhancer					
chr7:12683441-12685719|Promoter	chr7:12685637-12686033|+|AC011891.2	chr7:13262045-13263367|Enhancer					
chr7:128206183-128209791|Promoter	chr7:128207872-128207943|+|MIR129-1	chr7:128165827-128167978|Enhancer					
chr7:128673122-128674852|Promoter	chr7:128672292-128687872|+|FAM71F2	chr7:128878503-128880721|Enhancer	chr7:128427583-128430446|Enhancer		chr7:128860124-128863826|Promoter		
chr7:128699069-128699154|Promoter	chr7:128697710-128697744|+|RNA5SP243			chr7:128699292-128699309|Promoter			
chr7:128699292-128699309|Promoter	chr7:128697710-128697744|+|RNA5SP243			chr7:128699069-128699154|Promoter			
chr7:128860124-128863826|Promoter	chr7:128862856-128865847|+|ATP6V1F,chr7:128850162-128862626|-|FLNC-AS1	chr7:128878503-128880721|Enhancer	chr7:128427583-128430446|Enhancer		chr7:128673122-128674852|Promoter		
chr7:129769553-129771303|Promoter	chr7:129770383-129770492|-|MIR182	chr7:129779573-129780111|Enhancer					
chr7:130205313-130206419|Promoter	chr7:130164713-130205406|-|TMEM209,chr7:130206344-130216844|+|SSMEM1	chr7:130242435-130243972|Enhancer	chr7:130722068-130722417|Enhancer				
chr7:130506055-130506460|Promoter	chr7:130507660-130508282|+|AC007938.3			chr7:130506534-130506634|Promoter			
chr7:130506534-130506634|Promoter	chr7:130507660-130508282|+|AC007938.3			chr7:130506055-130506460|Promoter			
chr7:132264880-132264979|Promoter	chr7:132264152-132271269|+|AC018643.1			chr7:132265109-132265395|Promoter			
chr7:132265109-132265395|Promoter	chr7:132264152-132271269|+|AC018643.1			chr7:132264880-132264979|Promoter			
chr7:135662446-135662812|Promoter	chr7:135662514-135676416|+|STMP1	chr7:135625157-135625472|Enhancer					
chr7:138161216-138161798|Promoter	chr7:138163440-138164637|+|AC083867.1	chr7:138257453-138258299|Enhancer					
chr7:138404462-138404638|Promoter	chr7:138404195-138404523|-|PTMAP10	chr7:138400502-138400716|Enhancer					
chr7:138405947-138405967|Promoter	chr7:138404195-138404523|-|PTMAP10			chr7:138406144-138406288|Promoter			
chr7:138406144-138406288|Promoter	chr7:138404195-138404523|-|PTMAP10			chr7:138405947-138405967|Promoter			
chr7:139226095-139226298|Promoter	chr7:139227537-139227828|-|AC009220.1	chr7:139225547-139226065|Enhancer					
chr7:139776005-139776010|Promoter	chr7:139561570-139777998|-|HIPK2	chr7:139985335-139985337|Enhancer					
chr7:140638618-140639054|Promoter	chr7:140518420-140640813|-|DENND2A			chr7:140639056-140639414|Promoter			
chr7:140639056-140639414|Promoter	chr7:140518420-140640813|-|DENND2A			chr7:140638618-140639054|Promoter			
chr7:141053677-141053686|Promoter	chr7:141052249-141052409|+|RNU4-74P			chr7:141053913-141053923|Promoter			
chr7:141053913-141053923|Promoter	chr7:141052249-141052409|+|RNU4-74P			chr7:141053677-141053686|Promoter			
chr7:148501664-148504087|Promoter	chr7:148473599-148503458|-|AC006974.1			chr7:148961065-148962851|Promoter			
chr7:148581785-148581939|Promoter	chr7:148580401-148580799|+|AC005229.2			chr7:148582082-148582184|Promoter			
chr7:148582082-148582184|Promoter	chr7:148580401-148580799|+|AC005229.2			chr7:148581785-148581939|Promoter			
chr7:148961065-148962851|Promoter	chr7:148963315-148963410|+|RNY4			chr7:148501664-148504087|Promoter			
chr7:149088807-149090785|Promoter	chr7:149069643-149090782|-|ZNF786	chr7:149005823-149006254|Enhancer					
chr7:149398335-149398376|Promoter	chr7:149398204-149401456|+|AC004941.1			chr7:149398510-149398540|Promoter			
chr7:149398510-149398540|Promoter	chr7:149398204-149401456|+|AC004941.1			chr7:149398335-149398376|Promoter			
chr7:149776221-149776273|Promoter	chr7:149776042-149833965|+|SSPO			chr7:149776414-149776627|Promoter			
chr7:149776414-149776627|Promoter	chr7:149776042-149833965|+|SSPO			chr7:149776221-149776273|Promoter			
chr7:150379324-150380129|Promoter	chr7:150379330-150398630|+|ZNF775			chr7:150384058-150384114|Promoter			
chr7:150384058-150384114|Promoter	chr7:150379854-150383885|-|AC073111.1			chr7:150379324-150380129|Promoter			
chr7:150385661-150385669|Promoter	chr7:150379854-150383885|-|AC073111.1			chr7:150385717-150385827|Promoter			
chr7:150385717-150385827|Promoter	chr7:150379854-150383885|-|AC073111.1			chr7:150385661-150385669|Promoter			
chr7:1504527-1507209|Promoter	chr7:1470277-1504389|-|INTS1	chr7:1558118-1558561|Enhancer,chr7:1547551-1548837|Enhancer				chr7:1547551-1548837|Enhancer	
chr7:151026976-151028686|Promoter	chr7:151028422-151047782|+|ABCB8	chr7:151061236-151063107|Enhancer					
chr7:151028768-151029353|Promoter	chr7:151028422-151047782|+|ABCB8			chr7:151054611-151058669|Promoter			
chr7:151054611-151058669|Promoter	chr7:151058212-151076526|+|SLC4A2,chr7:151053815-151057897|-|CDK5			chr7:151028768-151029353|Promoter			
chr7:151409914-151409968|Promoter	chr7:151409161-151413354|+|WDR86-AS1			chr7:151410004-151410172|Promoter			
chr7:151410004-151410172|Promoter	chr7:151381121-151410727|-|WDR86			chr7:151409914-151409968|Promoter			
chr7:151434791-151434902|Promoter	chr7:151433489-151433639|-|MIR3907			chr7:151435073-151435305|Promoter			
chr7:151435073-151435305|Promoter	chr7:151433489-151433639|-|MIR3907			chr7:151434791-151434902|Promoter			
chr7:157110276-157110382|Promoter	chr7:157109980-157111072|+|AC006967.3			chr7:157110474-157110570|Promoter			
chr7:157110474-157110570|Promoter	chr7:157109980-157111072|+|AC006967.3			chr7:157110276-157110382|Promoter			
chr7:158828668-158830395|Promoter	chr7:158730995-158830038|-|ESYT2	chr7:158864132-158866218|Enhancer					
chr7:19708211-19708248|Promoter	chr7:19695461-19709037|-|TWISTNB			chr7:19708538-19708566|Promoter			
chr7:19708538-19708566|Promoter	chr7:19695461-19709037|-|TWISTNB			chr7:19708211-19708248|Promoter			
chr7:22725922-22728058|Promoter	chr7:22725395-22727620|-|AC073072.1	chr7:22644873-22647665|Enhancer					
chr7:24573298-24573445|Promoter	chr7:24573346-24694193|+|MPP6			chr7:24573567-24573630|Promoter			
chr7:24573567-24573630|Promoter	chr7:24573346-24694193|+|MPP6			chr7:24573298-24573445|Promoter			
chr7:27097995-27098097|Promoter	chr7:27098900-27099114|+|RF01976			chr7:27098114-27098320|Promoter			
chr7:27098114-27098320|Promoter	chr7:27098900-27099114|+|RF01976			chr7:27097995-27098097|Promoter			
chr7:27240791-27240948|Promoter	chr7:27239243-27241228|-|AC004080.1			chr7:27240958-27241248|Promoter			
chr7:27240958-27241248|Promoter	chr7:27239243-27241228|-|AC004080.1			chr7:27240791-27240948|Promoter			
chr7:289514-289522|Promoter	chr7:290170-291488|+|AC187653.1			chr7:289699-289777|Promoter			
chr7:289699-289777|Promoter	chr7:290170-291488|+|AC187653.1			chr7:289514-289522|Promoter			
chr7:30552615-30552708|Promoter	chr7:30497077-30550761|-|AC005154.5	chr7:30552914-30552946|Enhancer					
chr7:30742691-30744858|Promoter	chr7:30742431-30742818|-|AC006022.1	chr7:30977410-30978590|Enhancer,chr7:30983772-30985454|Enhancer,chr7:30938859-30938977|Enhancer,chr7:30790846-30792096|Enhancer				chr7:30790846-30792096|Enhancer	
chr7:31052905-31053063|Promoter	chr7:31052461-31111479|+|ADCYAP1R1			chr7:31053103-31053200|Promoter			
chr7:31053103-31053200|Promoter	chr7:31052461-31111479|+|ADCYAP1R1			chr7:31052905-31053063|Promoter			
chr7:32944717-32944877|Promoter	chr7:32916815-32943176|-|RP9P			chr7:32944999-32945063|Promoter			
chr7:32944999-32945063|Promoter	chr7:32916815-32943176|-|RP9P			chr7:32944717-32944877|Promoter			
chr7:36154260-36154326|Promoter	chr7:36153254-36301538|+|EEPD1			chr7:36154429-36154536|Promoter			
chr7:36154429-36154536|Promoter	chr7:36153254-36301538|+|EEPD1			chr7:36154260-36154326|Promoter			
chr7:38335769-38337538|Promoter	chr7:38335041-38335514|-|TRGV7			chr7:38341459-38342525|Promoter			
chr7:38341459-38342525|Promoter	chr7:38341615-38378804|+|TRG-AS1			chr7:38335769-38337538|Promoter			
chr7:44543101-44543160|Promoter	chr7:44512535-44541315|-|NPC1L1			chr7:44543217-44543329|Promoter			
chr7:44543217-44543329|Promoter	chr7:44512535-44541315|-|NPC1L1			chr7:44543101-44543160|Promoter			
chr7:4679568-4682127|Promoter	chr7:4682295-4771442|+|FOXK1	chr7:4641935-4642216|Enhancer					
chr7:4788185-4788493|Promoter	chr7:4788565-4788639|-|MIR4656			chr7:4788557-4788725|Promoter			
chr7:4788557-4788725|Promoter	chr7:4788565-4788639|-|MIR4656			chr7:4788185-4788493|Promoter			
chr7:4883838-4884101|Promoter	chr7:4799105-4883719|-|RADIL	chr7:4798240-4798300|Enhancer					
chr7:50793028-50794106|Promoter	chr7:50590063-50793462|-|GRB10	chr7:50696308-50696948|Enhancer					
chr7:55019475-55019648|Promoter	chr7:55019017-55211628|+|EGFR			chr7:55019715-55019853|Promoter			
chr7:55019715-55019853|Promoter	chr7:55019017-55211628|+|EGFR			chr7:55019475-55019648|Promoter			
chr7:5558799-5559220|Promoter	chr7:5560743-5561055|+|AC006483.1	chr7:5563013-5563685|Enhancer					
chr7:56229577-56229766|Promoter	chr7:56228634-56229782|-|CCNJP1			chr7:56229915-56229996|Promoter			
chr7:56229915-56229996|Promoter	chr7:56228634-56229782|-|CCNJP1			chr7:56229577-56229766|Promoter			
chr7:65873922-65874003|Promoter	chr7:65873074-65959563|+|VKORC1L1			chr7:65874068-65874136|Promoter			
chr7:65874068-65874136|Promoter	chr7:65873074-65959563|+|VKORC1L1			chr7:65873922-65874003|Promoter			
chr7:66343723-66343829|Promoter	chr7:66344303-66344414|+|RNU6-313P			chr7:66343845-66343943|Promoter			
chr7:66343845-66343943|Promoter	chr7:66344303-66344414|+|RNU6-313P			chr7:66343723-66343829|Promoter			
chr7:72822583-72822797|Promoter	chr7:72822894-72823171|-|RN7SL377P			chr7:72823107-72823198|Promoter			
chr7:72823107-72823198|Promoter	chr7:72822894-72823171|-|RN7SL377P			chr7:72822583-72822797|Promoter			
chr7:73666283-73668761|Promoter	chr7:73667831-73672112|+|VPS37D	chr7:73612120-73614886|Enhancer					
chr7:74607599-74607645|Promoter	chr7:74606913-74607299|+|AC211433.2			chr7:74608480-74608625|Promoter			
chr7:74608480-74608625|Promoter	chr7:74606913-74607299|+|AC211433.2			chr7:74607599-74607645|Promoter			
chr7:76114773-76114995|Promoter	chr7:76113026-76113400|-|AC005077.1			chr7:76115005-76115131|Promoter			
chr7:76115005-76115131|Promoter	chr7:76113026-76113400|-|AC005077.1			chr7:76114773-76114995|Promoter			
chr7:96321681-96322333|Promoter	chr7:96120220-96322147|-|SLC25A13	chr7:96236442-96238773|Enhancer					
chr7:97967693-97967774|Promoter	chr7:97966090-97967074|-|OR7E38P			chr7:97967824-97967915|Promoter			
chr7:97967824-97967915|Promoter	chr7:97966090-97967074|-|OR7E38P			chr7:97967693-97967774|Promoter			
chr7:99236853-99236922|Promoter	chr7:99238829-99311130|+|MYH16	chr7:99236465-99236803|Enhancer					
chr7:99700238-99700398|Promoter	chr7:99685145-99700034|-|CYP3A51P			chr7:99700477-99700781|Promoter			
chr7:99700477-99700781|Promoter	chr7:99685145-99700034|-|CYP3A51P			chr7:99700238-99700398|Promoter			
chr7:99929598-99930905|Promoter	chr7:99923269-99929620|-|GJC3		chr7:99524377-99525915|Enhancer	chr7:99990818-99991220|Promoter			
chr7:99990818-99991220|Promoter	chr7:99992397-99993050|+|AC004522.1	chr7:99524377-99525915|Enhancer		chr7:99929598-99930905|Promoter			
chr8:101453146-101453771|Promoter	chr8:101411873-101452452|-|AP001208.2	chr8:101327126-101328314|Enhancer					
chr8:123000549-123000641|Promoter	chr8:123002560-123030751|+|AC104316.1			chr8:123000694-123001025|Promoter			
chr8:123000694-123001025|Promoter	chr8:123002560-123030751|+|AC104316.1			chr8:123000549-123000641|Promoter			
chr8:123263062-123263105|Promoter	chr8:123262843-123262949|+|RNU6-628P			chr8:123263184-123263496|Promoter			
chr8:123263184-123263496|Promoter	chr8:123262843-123262949|+|RNU6-628P			chr8:123263062-123263105|Promoter			
chr8:123653562-123653631|Promoter	chr8:123645527-123652950|-|KLHL38			chr8:123653784-123653906|Promoter			
chr8:123653784-123653906|Promoter	chr8:123645527-123652950|-|KLHL38			chr8:123653562-123653631|Promoter			
chr8:126498187-126498209|Promoter	chr8:126497385-126500440|+|AC084116.1			chr8:126498531-126498540|Promoter			
chr8:126498531-126498540|Promoter	chr8:126497385-126500440|+|AC084116.1			chr8:126498187-126498209|Promoter			
chr8:127959953-127961183|Promoter	chr8:127960633-127960695|+|MIR1205	chr8:127911731-127914318|Enhancer					
chr8:129680634-129682258|Promoter	chr8:128634199-129682095|-|CCDC26	chr8:129593878-129594103|Enhancer					
chr8:129939663-129940968|Promoter	chr8:129939856-129949394|+|AC022973.2	chr8:129998467-129999941|Enhancer					
chr8:134839457-134839563|Promoter	chr8:134838069-134842637|+|AC083843.1			chr8:134840024-134840039|Promoter			
