loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr3-chr3-13984|K562_RAD21_17m	Enhancer	Enhancer	37299	21360	chr3:139389815-139583319|+|AC097103.2	chr3:139582928-139583593|-|AC046134.1
loop_chr3-chr3-13987|K562_RAD21_17m|loop_chr3-chr3-7210|GM12878_RAD21_17m	Enhancer	Enhancer	16880	25149	chr3:50419781-50419899|+|RNA5SP131	chr3:50569152-50596168|+|HEMK1
loop_chr3-chr3-13989|K562_RAD21_17m	Enhancer	Enhancer	14668	60607	chr3:170740351-170741365|-|AC026316.2	chr3:170864875-170870195|-|RPL22L1
loop_chr3-chr3-13990|K562_RAD21_17m	Enhancer	Promoter	9215	0	chr3:4750333-4750685|+|AC018816.2	chr3:4896809-4979961|-|BHLHE40-AS1,chr3:4979116-4985323|+|BHLHE40
loop_chr3-chr3-13991|K562_RAD21_17m|loop_chr3-chr3-6734|GM12878_RAD21_17m	Enhancer	Enhancer	12638	12768	chr3:98804978-98805084|-|RNU6-26P	chr3:98981058-98983096|+|LINC00973
loop_chr3-chr3-13992|K562_RAD21_17m	Enhancer	Enhancer	6037	16332	chr3:38122710-38137242|-|ACAA1	chr3:38496340-38526303|+|EXOG
loop_chr3-chr3-13993|K562_RAD21_17m	Enhancer	Enhancer	13301	51818	chr3:32190747-32191627|+|RPSAP11	chr3:32391671-32455528|+|CMTM7
loop_chr3-chr3-13994|K562_RAD21_17m	Enhancer	Enhancer	28009	35870	chr3:108125821-108138610|+|LINC01215	chr3:108125821-108138610|+|LINC01215
loop_chr3-chr3-13995|K562_RAD21_17m	Enhancer	Enhancer	7567	3748	chr3:155760617-155761217|+|AC104472.2	chr3:155987304-155988176|+|SETP14
loop_chr3-chr3-13996|K562_RAD21_17m	Promoter	Enhancer	1781	8537	chr3:184361718-184368596|+|POLR2H	chr3:184380073-184389829|+|CHRD
loop_chr3-chr3-13997|K562_RAD21_17m	Enhancer	Enhancer	68755	82133	chr3:12877522-12885211|-|LINC02022	chr3:12877522-12885211|-|LINC02022
loop_chr3-chr3-13999|K562_RAD21_17m	Enhancer	Enhancer	25802	41575	chr3:183122215-183162734|-|LAMP3	chr3:183178043-183428275|-|MCF2L2
loop_chr3-chr3-14000|K562_RAD21_17m	Enhancer	Promoter	3229	0	chr3:37216779-37217988|+|AC097359.3	chr3:37241789-37244177|-|AC097359.2
loop_chr3-chr3-14001|K562_RAD21_17m	Enhancer	Enhancer	21110	5883	chr3:38548057-38649673|-|SCN5A	chr3:38548057-38649673|-|SCN5A
loop_chr3-chr3-14002|K562_RAD21_17m|loop_chr3-chr3-7286|GM12878_RAD21_17m	Enhancer	Promoter	6107	0	chr3:186851886-186856123|-|ADIPOQ-AS1	chr3:186930526-187078553|+|ST6GAL1
loop_chr3-chr3-14003|K562_RAD21_17m	Enhancer	Enhancer	14406	53484	chr3:4493345-4847840|+|ITPR1	chr3:4493345-4847840|+|ITPR1
loop_chr3-chr3-14004|K562_RAD21_17m	Enhancer	Promoter	7739	0	chr3:14089107-14089871|-|VN1R21P	chr3:14124940-14143679|+|TMEM43,chr3:14112077-14124870|-|CHCHD4
loop_chr3-chr3-14006|K562_RAD21_17m|loop_chr3-chr3-6968|GM12878_RAD21_17m	Enhancer	Enhancer	39310	2293	chr3:159282646-159282734|+|MIR3919	chr3:159808416-159808570|-|RNU2-31P
loop_chr3-chr3-14008|K562_RAD21_17m|loop_chr3-chr3-6728|GM12878_RAD21_17m	Promoter	Enhancer	0	2809	chr3:58008400-58172251|+|FLNB	chr3:58162547-58170636|-|FLNB-AS1
loop_chr3-chr3-14010|K562_RAD21_17m|loop_chr3-chr3-7195|GM12878_RAD21_17m	Promoter	Enhancer	0	11559	chr3:4896809-4979961|-|BHLHE40-AS1,chr3:4979116-4985323|+|BHLHE40	chr3:5068676-5069044|-|RNF10P1
loop_chr3-chr3-14011|K562_RAD21_17m	Enhancer	Enhancer	33480	21629	chr3:130345516-130484844|+|COL6A5	chr3:130560334-130678155|+|COL6A6
loop_chr3-chr3-14012|K562_RAD21_17m	Enhancer	Enhancer	8325	13920	chr3:184380073-184389829|+|CHRD	chr3:184546714-184556918|-|LINC01840
loop_chr3-chr3-14013|K562_RAD21_17m	Enhancer	Enhancer	219761	223077	chr3:5255535-5256761|-|AC026202.1	chr3:5255535-5256761|-|AC026202.1
loop_chr3-chr3-14014|K562_RAD21_17m	Enhancer	Enhancer	40156	5102	chr3:183462851-183463201|-|AC092960.1	chr3:183487551-183555706|-|KLHL6
loop_chr3-chr3-14015|K562_RAD21_17m	Enhancer	Promoter	13909	1219	chr3:19996803-19996925|+|RNU4-85P	chr3:20040446-20154404|+|KAT2B
loop_chr3-chr3-14016|K562_RAD21_17m	Enhancer	Enhancer	14612	11018	chr3:49549306-49554366|-|BSN-DT	chr3:49689538-49721529|+|RNF123
loop_chr3-chr3-14017|K562_RAD21_17m	Promoter	Promoter	0	0	chr3:19947097-19985175|+|RAB5A	chr3:20040446-20154404|+|KAT2B
loop_chr3-chr3-14019|K562_RAD21_17m|loop_chr3-chr3-6809|GM12878_RAD21_17m	Enhancer	Enhancer	25091	65699	chr3:156175852-156176911|-|AC091607.1	chr3:156441157-156446905|-|KCNAB1-AS1
loop_chr3-chr3-14020|K562_RAD21_17m|loop_chr3-chr3-7441|GM12878_RAD21_17m	Promoter	Enhancer	0	17650	chr3:88059255-88144664|+|ZNF654	chr3:88095408-88095968|-|CBX5P1
loop_chr3-chr3-14021|K562_RAD21_17m	Enhancer	Enhancer	40018	8074	chr3:47381021-47413435|+|PTPN23	chr3:47495640-47513712|-|ELP6
loop_chr3-chr3-14022|K562_RAD21_17m	Enhancer	Enhancer	7773	5155	chr3:126266796-126291279|+|AC016924.1	chr3:126393032-126394851|-|CCDC37-DT
loop_chr3-chr3-14023|K562_RAD21_17m	Enhancer	Promoter	23310	0	chr3:182691928-182692285|+|AC083801.1	chr3:182793503-182921629|+|ATP11B,chr3:182783236-182793394|-|AC069431.1
loop_chr3-chr3-14024|K562_RAD21_17m	Enhancer	Enhancer	18380	25308	chr3:151433494-151458709|-|IGSF10	chr3:151814073-151828488|+|AADAC
loop_chr3-chr3-14025|K562_RAD21_17m	Enhancer	Enhancer	9168	13110	chr3:184299241-184309050|+|PSMD2	chr3:184546714-184556918|-|LINC01840
loop_chr3-chr3-14026|K562_RAD21_17m	Promoter	Enhancer	1210	51568	chr3:46017024-46027742|-|XCR1	chr3:46017024-46027742|-|XCR1
loop_chr3-chr3-14027|K562_RAD21_17m	Enhancer	Enhancer	5146	23097	chr3:50365374-50368197|+|Z84492.1	chr3:50365374-50368197|+|Z84492.1
loop_chr3-chr3-14029|K562_RAD21_17m|loop_chr3-chr3-7062|GM12878_RAD21_17m	Promoter	Enhancer	0	4458	chr3:179323031-179338583|+|ZNF639	chr3:179562886-179588407|+|ACTL6A
loop_chr3-chr3-14031|K562_RAD21_17m	Enhancer	Enhancer	34885	12309	chr3:170345678-170353961|+|AC073288.1	chr3:170357715-170396835|+|SKIL
loop_chr3-chr3-14032|K562_RAD21_17m	Enhancer	Promoter	16051	0	chr3:141778148-141818490|+|GRK7	chr3:141876643-141926549|+|ATP1B3
loop_chr3-chr3-14033|K562_RAD21_17m	Enhancer	Enhancer	31832	54649	chr3:141944428-142149532|-|TFDP2	chr3:142157527-142225585|-|GK5
loop_chr3-chr3-14034|K562_RAD21_17m	Enhancer	Promoter	49656	0	chr3:156540140-156555184|-|SSR3	chr3:156673235-156706770|+|TIPARP
loop_chr3-chr3-14035|K562_RAD21_17m	Promoter	Enhancer	0	10193	chr3:101324205-101513241|-|SENP7	chr3:101521891-101522979|+|FAM172BP
loop_chr3-chr3-14036|K562_RAD21_17m	Enhancer	Enhancer	17116	21737	chr3:197580344-197580629|-|AC132008.1	chr3:197578213-197627906|-|AC132008.2
loop_chr3-chr3-14037|K562_RAD21_17m	Enhancer	Enhancer	14258	4367	chr3:40322715-40323279|-|PGAM1P3	chr3:40387156-40428619|+|ENTPD3
loop_chr3-chr3-14039|K562_RAD21_17m	Promoter	Enhancer	526	3143	chr3:39152906-39154723|+|AC092053.2	chr3:39183210-39192596|-|XIRP1
loop_chr3-chr3-14041|K562_RAD21_17m	Enhancer	Enhancer	59012	37464	chr3:43484972-43485880|-|AC097638.1	chr3:43365848-43622068|-|ANO10
loop_chr3-chr3-14042|K562_RAD21_17m	Enhancer	Enhancer	15705	29948	chr3:128538020-128538631|+|TMED10P2	chr3:128572000-128576086|-|LINC01565
loop_chr3-chr3-14044|K562_RAD21_17m	Enhancer	Enhancer	52754	61936	chr3:77092057-77092163|+|RNU6-386P	chr3:77316752-77317598|-|VDAC1P7
loop_chr3-chr3-14045|K562_RAD21_17m	Enhancer	Enhancer	55026	19681	chr3:139233414-139233520|+|RF01873	chr3:139349024-139349371|-|AC024933.1
loop_chr3-chr3-14046|K562_RAD21_17m|loop_chr3-chr3-6873|GM12878_RAD21_17m	Enhancer	Enhancer	5897	42266	chr3:183462851-183463201|-|AC092960.1	chr3:183806457-183809515|-|YEATS2-AS1
loop_chr3-chr3-14047|K562_RAD21_17m	Promoter	Promoter	605	0	chr3:9933822-9945413|+|CRELD1	chr3:10300931-10321112|-|SEC13
loop_chr3-chr3-14048|K562_RAD21_17m|loop_chr3-chr3-6951|GM12878_RAD21_17m	Enhancer	Enhancer	25092	13473	chr3:150741125-150763169|-|SIAH2	chr3:150852484-151080726|+|CLRN1-AS1
loop_chr3-chr3-14049|K562_RAD21_17m	Promoter	Promoter	0	0	chr3:42581840-42595114|+|SS18L2	chr3:42600686-42648735|+|NKTR,chr3:42547969-42601080|-|SEC22C
loop_chr3-chr3-14050|K562_RAD21_17m	Enhancer	Enhancer	14393	17726	chr3:46857872-46863483|-|MYL3	chr3:46877721-46903799|+|PTH1R
loop_chr3-chr3-14051|K562_RAD21_17m|loop_chr3-chr3-7466|GM12878_RAD21_17m	Enhancer	Enhancer	27348	13406	chr3:87323268-87324723|+|KRT8P25	chr3:87990696-87993835|+|HTR1F
loop_chr3-chr3-14052|K562_RAD21_17m	Enhancer	Enhancer	13229	6326	chr3:42506650-42533231|-|VIPR1-AS1	chr3:42506650-42533231|-|VIPR1-AS1
loop_chr3-chr3-14053|K562_RAD21_17m	Enhancer	Enhancer	5737	8614	chr3:183462851-183463201|-|AC092960.1	chr3:183886800-183886885|+|MIR4448
loop_chr3-chr3-14054|K562_RAD21_17m	Promoter	Enhancer	0	6485	chr3:48989889-49007153|+|P4HTM	chr3:49020148-49020234|-|MIR425
loop_chr3-chr3-14055|K562_RAD21_17m	Enhancer	Enhancer	27371	12470	chr3:156175852-156176911|-|AC091607.1	chr3:157081667-157123004|-|LINC00880
loop_chr3-chr3-14056|K562_RAD21_17m	Enhancer	Enhancer	23791	19702	chr3:42581840-42595114|+|SS18L2	chr3:42581840-42595114|+|SS18L2
loop_chr3-chr3-14058|K562_RAD21_17m|loop_chr3-chr3-6796|GM12878_RAD21_17m	Enhancer	Enhancer	24955	53415	chr3:8877075-8963472|-|RAD18	chr3:9014123-9015979|+|SRGAP3-AS1
loop_chr3-chr3-14059|K562_RAD21_17m	Enhancer	Enhancer	17535	10875	chr3:129632019-129632492|-|AC023162.1	chr3:129818932-129819033|+|RNY3P13
loop_chr3-chr3-14060|K562_RAD21_17m	Enhancer	Enhancer	57332	47127	chr3:118943073-118948241|+|IGSF11-AS1	chr3:118900557-119146068|-|IGSF11
loop_chr3-chr3-14061|K562_RAD21_17m	Promoter	Enhancer	465	4365	chr3:184561785-184582408|+|EPHB3	chr3:184742818-184743284|+|AC107294.1
loop_chr3-chr3-14062|K562_RAD21_17m	Enhancer	Enhancer	6693	29853	chr3:186851886-186856123|-|ADIPOQ-AS1	chr3:187120948-187180908|-|RPL39L
loop_chr3-chr3-14063|K562_RAD21_17m	Enhancer	Promoter	11472	0	chr3:141470634-141471902|-|KRT18P35	chr3:141487049-141615342|+|RASA2
loop_chr3-chr3-14065|K562_RAD21_17m	Promoter	Enhancer	0	10922	chr3:33496245-33718356|-|CLASP2	chr3:33793644-33798539|-|AC112220.2
loop_chr3-chr3-14066|K562_RAD21_17m	Enhancer	Enhancer	31207	60597	chr3:170459548-170586075|-|SLC7A14	chr3:170864875-170870195|-|RPL22L1
loop_chr3-chr3-14067|K562_RAD21_17m	Promoter	Enhancer	0	11706	chr3:42547969-42601080|-|SEC22C	chr3:42732575-42746768|+|CCDC13-AS1
loop_chr3-chr3-14068|K562_RAD21_17m	Enhancer	Enhancer	4443	12133	chr3:141307612-141307933|-|AC117383.2	chr3:25555543-141447549|-|RF01161
loop_chr3-chr3-14070|K562_RAD21_17m	Enhancer	Promoter	19586	903	chr3:19940269-19943310|-|HSPA8P18	chr3:20040446-20154404|+|KAT2B
loop_chr3-chr3-14072|K562_RAD21_17m	Enhancer	Enhancer	6751	16379	chr3:37745432-37861780|-|ITGA9-AS1	chr3:37988059-38007188|+|VILL
loop_chr3-chr3-14073|K562_RAD21_17m	Enhancer	Enhancer	91121	72251	chr3:25441164-25441502|-|AC133141.1	chr3:25597905-25664499|-|TOP2B
loop_chr3-chr3-14074|K562_RAD21_17m|loop_chr3-chr3-7275|GM12878_RAD21_17m	Promoter	Enhancer	0	24031	chr3:10164919-10243745|+|IRAK2	chr3:10248023-10281218|+|TATDN2
loop_chr3-chr3-14075|K562_RAD21_17m	Enhancer	Promoter	10233	0	chr3:42581840-42595114|+|SS18L2	chr3:42547969-42601080|-|SEC22C
loop_chr3-chr3-14076|K562_RAD21_17m	Enhancer	Promoter	14482	0	chr3:49828601-49856574|-|TRAIP	chr3:49899302-49903757|+|AC105935.2
loop_chr3-chr3-14077|K562_RAD21_17m	Enhancer	Enhancer	4216	9061	chr3:46416524-46423591|-|LINC02009	chr3:46497976-46500950|+|RTP3
loop_chr3-chr3-14079|K562_RAD21_17m	Promoter	Promoter	753	360	chr3:14124940-14143679|+|TMEM43	chr3:14145147-14178783|-|XPC
loop_chr3-chr3-14080|K562_RAD21_17m	Enhancer	Promoter	11957	499	chr3:39138206-39138266|+|MIR6822	chr3:39152906-39154723|+|AC092053.2
loop_chr3-chr3-14081|K562_RAD21_17m	Promoter	Enhancer	0	10217	chr3:45224466-45226278|-|TMEM158	chr3:45483974-45509545|-|LARS2-AS1
loop_chr3-chr3-14083|K562_RAD21_17m|loop_chr3-chr3-6805|GM12878_RAD21_17m	Enhancer	Enhancer	4742	2196	chr3:195836193-195854228|-|LINC01983	chr3:195912049-195913986|+|AC124944.1
loop_chr3-chr3-14084|K562_RAD21_17m	Promoter	Promoter	1795	0	chr3:150719997-150720836|-|SNRPCP3	chr3:150761937-150762538|+|SIAH2-AS1,chr3:150741125-150763169|-|SIAH2
loop_chr3-chr3-14085|K562_RAD21_17m	Enhancer	Enhancer	64470	11185	chr3:185417495-185418778|-|RPL4P4	chr3:185586295-185633551|+|SENP2
loop_chr3-chr3-14086|K562_RAD21_17m	Enhancer	Promoter	62651	1950	chr3:4814297-4887293|-|AC018816.1	chr3:4979116-4985323|+|BHLHE40
loop_chr3-chr3-14087|K562_RAD21_17m	Enhancer	Promoter	66308	812	chr3:13316235-13420322|-|NUP210	chr3:13460424-13460889|-|AC027124.1
loop_chr3-chr3-14089|K562_RAD21_17m	Enhancer	Enhancer	2773	11206	chr3:194296465-194312803|-|LINC00887	chr3:194296465-194312803|-|LINC00887
loop_chr3-chr3-14090|K562_RAD21_17m	Promoter	Enhancer	0	12954	chr3:3144628-3179727|-|CRBN	chr3:3144628-3179727|-|CRBN
loop_chr3-chr3-14091|K562_RAD21_17m|loop_chr3-chr3-7075|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr3:49277831-49340071|-|USP4	chr3:49412206-49416475|+|TCTA,chr3:49359145-49411976|-|RHOA
loop_chr3-chr3-14092|K562_RAD21_17m	Enhancer	Enhancer	4133	36060	chr3:141307612-141307933|-|AC117383.2	chr3:141525133-141526121|+|RASA2-IT1
loop_chr3-chr3-14093|K562_RAD21_17m	Enhancer	Enhancer	59687	10824	chr3:195094588-195096057|+|XXYLT1-AS1	chr3:195068284-195271159|-|XXYLT1
loop_chr3-chr3-14095|K562_RAD21_17m	Enhancer	Enhancer	30764	41872	chr3:45034474-45034588|-|RNU5B-3P	chr3:45082277-45146422|-|CDCP1
loop_chr3-chr3-14096|K562_RAD21_17m	Enhancer	Promoter	43178	781	chr3:185959943-185980872|+|NMRAL2P	chr3:186046314-186109089|-|ETV5
loop_chr3-chr3-14097|K562_RAD21_17m	Enhancer	Enhancer	25361	37047	chr3:14178817-14201122|+|LSM3	chr3:14178817-14201122|+|LSM3
loop_chr3-chr3-14098|K562_RAD21_17m	Promoter	Promoter	0	0	chr3:13650721-13746637|+|LINC00620	chr3:13816258-13880121|-|WNT7A
loop_chr3-chr3-14100|K562_RAD21_17m	Promoter	Enhancer	0	13600	chr3:194471923-194472085|+|AC108676.2	chr3:194496317-194501503|-|AC108676.1
loop_chr3-chr3-14101|K562_RAD21_17m	Enhancer	Promoter	5111	542	chr3:128489212-128502348|+|GATA2-AS1	chr3:128479427-128493185|-|GATA2
loop_chr3-chr3-14102|K562_RAD21_17m	Promoter	Enhancer	148	17228	chr3:196049284-196082094|-|TFRC	chr3:196197452-196211400|-|ZDHHC19
loop_chr3-chr3-14103|K562_RAD21_17m	Enhancer	Enhancer	24920	53038	chr3:14178817-14201122|+|LSM3	chr3:14178817-14201122|+|LSM3
loop_chr3-chr3-14104|K562_RAD21_17m|loop_chr3-chr3-6785|GM12878_RAD21_17m	Enhancer	Enhancer	14198	6662	chr3:99817862-100181732|+|CMSS1	chr3:100260992-100325251|+|TBC1D23
loop_chr3-chr3-14105|K562_RAD21_17m	Enhancer	Enhancer	29668	8122	chr3:46918807-46918935|-|AC109583.2	chr3:46979683-47009704|+|NBEAL2
loop_chr3-chr3-14106|K562_RAD21_17m	Enhancer	Enhancer	11061	22762	chr3:47010824-47013465|+|NRADDP	chr3:47346950-47349073|+|AC104447.1
loop_chr3-chr3-14107|K562_RAD21_17m	Enhancer	Promoter	10771	2000	chr3:184335926-184348421|+|FAM131A	chr3:184361718-184368596|+|POLR2H
loop_chr3-chr3-14108|K562_RAD21_17m	Enhancer	Enhancer	70099	50664	chr3:41766615-41766919|-|RN7SKP58	chr3:41766615-41766919|-|RN7SKP58
loop_chr3-chr3-14110|K562_RAD21_17m	Promoter	Enhancer	0	3289	chr3:58824471-59019093|+|C3orf67-AS1	chr3:58742006-59050084|-|C3orf67
loop_chr3-chr3-14111|K562_RAD21_17m|loop_chr3-chr3-6827|GM12878_RAD21_17m	Enhancer	Enhancer	11582	50402	chr3:45749627-45750651|+|AC098476.1	chr3:46017024-46027742|-|XCR1
loop_chr3-chr3-14112|K562_RAD21_17m	Enhancer	Enhancer	9286	21643	chr3:15070073-15099163|-|RBSN	chr3:15381275-15427540|-|METTL6
loop_chr3-chr3-14113|K562_RAD21_17m|loop_chr3-chr3-7292|GM12878_RAD21_17m	Enhancer	Enhancer	14106	26118	chr3:10330229-10330285|+|MIR378B	chr3:10759484-10764192|-|LINC00606
loop_chr3-chr3-14114|K562_RAD21_17m	Enhancer	Promoter	41527	0	chr3:19940269-19943310|-|HSPA8P18	chr3:20040446-20154404|+|KAT2B
loop_chr3-chr3-14115|K562_RAD21_17m	Enhancer	Promoter	9096	1512	chr3:46497976-46500950|+|RTP3	chr3:46497976-46500950|+|RTP3
loop_chr3-chr3-14116|K562_RAD21_17m	Enhancer	Enhancer	29736	60584	chr3:14402576-14489349|+|SLC6A6	chr3:14402576-14489349|+|SLC6A6
loop_chr3-chr3-14117|K562_RAD21_17m	Enhancer	Promoter	20175	0	chr3:124791119-124793104|-|AC022336.3	chr3:124761948-124887365|-|ITGB5
loop_chr3-chr3-14118|K562_RAD21_17m	Enhancer	Enhancer	23930	29092	chr3:153067278-153067551|+|HMGN2P13	chr3:153067278-153067551|+|HMGN2P13
loop_chr3-chr3-14119|K562_RAD21_17m	Promoter	Enhancer	621	15194	chr3:196142636-196160890|+|LINC00885	chr3:196197452-196211400|-|ZDHHC19
loop_chr3-chr3-14120|K562_RAD21_17m	Enhancer	Enhancer	63225	373181	chr3:4749192-4751590|-|EGOT	chr3:93843764-93843862|+|RNU6-488P
loop_chr3-chr3-14121|K562_RAD21_17m	Enhancer	Enhancer	10307	21803	chr3:101823793-101824998|-|AC020651.1	chr3:101827993-101861022|+|NFKBIZ
loop_chr3-chr3-14122|K562_RAD21_17m	Enhancer	Promoter	6919	725	chr3:15339749-15339855|+|RNU6-454P	chr3:15339749-15339855|+|RNU6-454P
loop_chr3-chr3-14123|K562_RAD21_17m	Enhancer	Enhancer	7582	29437	chr3:47585269-47781893|-|SMARCC1	chr3:47960327-47961081|-|VPS26BP1
loop_chr3-chr3-14124|K562_RAD21_17m	Enhancer	Promoter	8720	0	chr3:48039267-48039490|+|AC124916.2	chr3:47850696-48089272|-|MAP4
loop_chr3-chr3-14125|K562_RAD21_17m	Enhancer	Enhancer	8244	22996	chr3:9837849-9844016|-|RPUSD3	chr3:10248023-10281218|+|TATDN2
loop_chr3-chr3-14126|K562_RAD21_17m	Enhancer	Enhancer	5102	3235	chr3:39025987-39026093|+|RNU6-1227P	chr3:39285985-39287920|+|AC092053.1
loop_chr3-chr3-14127|K562_RAD21_17m	Promoter	Enhancer	1310	16429	chr3:150719997-150720836|-|SNRPCP3	chr3:150741125-150763169|-|SIAH2
loop_chr3-chr3-14128|K562_RAD21_17m	Enhancer	Enhancer	22008	30469	chr3:87259404-87276587|-|POU1F1	chr3:88149959-88157965|+|C3orf38
loop_chr3-chr3-14129|K562_RAD21_17m|loop_chr3-chr3-6937|GM12878_RAD21_17m	Promoter	Enhancer	0	20834	chr3:138494344-138594339|-|CEP70	chr3:138935189-138944020|-|LINC01391
loop_chr3-chr3-14130|K562_RAD21_17m	Enhancer	Enhancer	2290	26574	chr3:50341112-50345732|-|ZMYND10	chr3:50569152-50596168|+|HEMK1
loop_chr3-chr3-14131|K562_RAD21_17m	Enhancer	Enhancer	12418	6992	chr3:157081667-157123004|-|LINC00880	chr3:157081667-157123004|-|LINC00880
loop_chr3-chr3-14132|K562_RAD21_17m	Enhancer	Promoter	26003	640	chr3:43365848-43622068|-|ANO10	chr3:43690870-43734358|+|ABHD5
loop_chr3-chr3-14133|K562_RAD21_17m	Enhancer	Enhancer	21174	37567	chr3:185713252-185729787|+|IGF2BP2-AS1	chr3:185914558-185938103|-|TRA2B
loop_chr3-chr3-14134|K562_RAD21_17m	Enhancer	Enhancer	16548	11877	chr3:195134506-195134580|-|MIR3137	chr3:195068284-195271159|-|XXYLT1
loop_chr3-chr3-14135|K562_RAD21_17m	Enhancer	Enhancer	53798	42690	chr3:14178817-14201122|+|LSM3	chr3:14272373-14303845|-|AC093496.1
loop_chr3-chr3-14136|K562_RAD21_17m	Enhancer	Enhancer	4963	20740	chr3:141307612-141307933|-|AC117383.2	chr3:141307612-141307933|-|AC117383.2
loop_chr3-chr3-14137|K562_RAD21_17m	Enhancer	Enhancer	2871	24511	chr3:150202174-150225190|-|AC117386.1	chr3:150265412-150287373|-|LINC01214
loop_chr3-chr3-14138|K562_RAD21_17m	Enhancer	Enhancer	13866	17736	chr3:87990696-87993835|+|HTR1F	chr3:88095408-88095968|-|CBX5P1
loop_chr3-chr3-14139|K562_RAD21_17m	Enhancer	Enhancer	80208	42591	chr3:152118173-152151724|-|AC108718.1	chr3:152118173-152151724|-|AC108718.1
loop_chr3-chr3-14140|K562_RAD21_17m	Enhancer	Enhancer	61309	54920	chr3:168008677-168095975|-|GOLIM4	chr3:168008677-168095975|-|GOLIM4
loop_chr3-chr3-14141|K562_RAD21_17m	Enhancer	Enhancer	2421	27649	chr3:32951574-32956349|+|CCR4	chr3:33033863-33034810|+|SEC13P1
loop_chr3-chr3-14142|K562_RAD21_17m	Enhancer	Enhancer	16082	7434	chr3:193765681-193766003|+|AC069421.1	chr3:194339768-194351328|-|CPN2
loop_chr3-chr3-14143|K562_RAD21_17m	Enhancer	Enhancer	19772	2732	chr3:4814297-4887293|-|AC018816.1	chr3:4979116-4985323|+|BHLHE40
loop_chr3-chr3-14144|K562_RAD21_17m	Enhancer	Enhancer	54289	15748	chr3:45082277-45146422|-|CDCP1	chr3:45224466-45226278|-|TMEM158
loop_chr3-chr3-14145|K562_RAD21_17m	Enhancer	Enhancer	34594	15009	chr3:170656562-170662123|+|AC026316.3	chr3:170740351-170741365|-|AC026316.2
loop_chr3-chr3-14146|K562_RAD21_17m	Enhancer	Enhancer	13042	3896	chr3:42489299-42537573|+|VIPR1	chr3:42506650-42533231|-|VIPR1-AS1
loop_chr3-chr3-14147|K562_RAD21_17m	Enhancer	Enhancer	6460	30147	chr3:45034474-45034588|-|RNU5B-3P	chr3:45034474-45034588|-|RNU5B-3P
loop_chr3-chr3-14148|K562_RAD21_17m	Enhancer	Enhancer	70200	42251	chr3:183258300-183258416|-|RNA5SP151	chr3:183178043-183428275|-|MCF2L2
loop_chr3-chr3-14150|K562_RAD21_17m	Enhancer	Enhancer	117528	157314	chr3:33798571-33869707|+|PDCD6IP	chr3:33798571-33869707|+|PDCD6IP
loop_chr3-chr3-14151|K562_RAD21_17m	Enhancer	Enhancer	46666	27368	chr3:64445231-64454832|+|AC096888.1	chr3:64511755-64511857|+|RNU6-739P
loop_chr3-chr3-14152|K562_RAD21_17m	Enhancer	Enhancer	4992	12029	chr3:46921726-46982010|-|CCDC12	chr3:47010824-47013465|+|NRADDP
loop_chr3-chr3-14153|K562_RAD21_17m|loop_chr3-chr3-6963|GM12878_RAD21_17m	Enhancer	Enhancer	41866	59239	chr3:14272373-14303845|-|AC093496.1	chr3:14402576-14489349|+|SLC6A6
loop_chr3-chr3-14154|K562_RAD21_17m	Enhancer	Enhancer	16939	20651	chr3:3144628-3179727|-|CRBN	chr3:3144628-3179727|-|CRBN
loop_chr3-chr3-14155|K562_RAD21_17m	Enhancer	Enhancer	61167	46867	chr3:118943073-118948241|+|IGSF11-AS1	chr3:119341834-119341940|-|RNU6-1127P
loop_chr3-chr3-14156|K562_RAD21_17m	Enhancer	Enhancer	10526	18486	chr3:4750333-4750685|+|AC018816.2	chr3:4814297-4887293|-|AC018816.1
loop_chr3-chr3-14157|K562_RAD21_17m	Enhancer	Enhancer	23456	6842	chr3:141307612-141307933|-|AC117383.2	chr3:141267353-141367137|-|AC117383.1
loop_chr3-chr3-14158|K562_RAD21_17m	Enhancer	Enhancer	7813	15785	chr3:14489107-14556075|-|GRIP2	chr3:14648194-14649432|-|AC090952.1
loop_chr3-chr3-14159|K562_RAD21_17m	Enhancer	Enhancer	16249	6479	chr3:25597905-25664499|-|TOP2B	chr3:25718944-25790039|-|NGLY1
loop_chr3-chr3-14160|K562_RAD21_17m	Enhancer	Promoter	8251	1356	chr3:184380073-184389829|+|CHRD	chr3:184419869-184457891|+|LINC02054
loop_chr3-chr3-14161|K562_RAD21_17m|loop_chr3-chr3-7181|GM12878_RAD21_17m	Enhancer	Promoter	81291	0	chr3:33496245-33718356|-|CLASP2	chr3:33496245-33718356|-|CLASP2
loop_chr3-chr3-14162|K562_RAD21_17m	Enhancer	Enhancer	7416	24027	chr3:185282941-185489094|+|MAP3K13	chr3:185282941-185489094|+|MAP3K13
loop_chr3-chr3-14163|K562_RAD21_17m|loop_chr3-chr3-7106|GM12878_RAD21_17m	Enhancer	Enhancer	2009	14700	chr3:112596794-112641300|-|CCDC80	chr3:112736447-112749319|-|LINC02042
loop_chr3-chr3-14164|K562_RAD21_17m	Promoter	Promoter	1115	281	chr3:9749944-9766737|+|OGG1	chr3:9757347-9769947|-|CAMK1
