Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr7:100850763-100854000|Promoter	chr7:100852713-100867010|+|SLC12A9,chr7:100837314-100852616|-|SLC12A9-AS1	chr7:100799078-100803112|Enhancer	chr7:100634167-100634664|Enhancer,chr7:100399184-100401924|Enhancer,chr7:100465314-100470978|Enhancer,chr7:100545051-100548193|Enhancer,chr7:100532607-100535106|Enhancer,chr7:100690384-100692699|Enhancer,chr7:100558130-100565841|Enhancer,chr7:100587170-100590406|Enhancer,chr7:100723749-100725536|Enhancer,chr7:100450447-100452014|Enhancer	chr7:100703793-100707108|Promoter	chr7:100435604-100436825|Promoter,chr7:100603940-100604763|Promoter,chr7:100479085-100479469|Promoter,chr7:100482634-100486147|Promoter,chr7:100538709-100539080|Promoter,chr7:100674631-100675633|Promoter		chr7:100558130-100565841|Enhancer
chr7:100894106-100897728|Promoter	chr7:100889994-100896129|-|ACHE	chr7:101282759-101283969|Enhancer,chr7:101077489-101079130|Enhancer	chr7:101234854-101235312|Enhancer,chr7:101169287-101170793|Enhancer,chr7:101190216-101194113|Enhancer,chr7:101142334-101146151|Enhancer,chr7:101242938-101244726|Enhancer	chr7:100965187-100967581|Promoter,chr7:101058182-101061352|Promoter	chr7:101215669-101219145|Promoter	chr7:101282759-101283969|Enhancer	chr7:101142334-101146151|Enhancer
chr7:100965187-100967581|Promoter	chr7:100963828-100968124|-|AC254629.1		chr7:101234854-101235312|Enhancer,chr7:101169287-101170793|Enhancer,chr7:101282759-101283969|Enhancer,chr7:101190216-101194113|Enhancer,chr7:101142334-101146151|Enhancer,chr7:101242938-101244726|Enhancer,chr7:101077489-101079130|Enhancer	chr7:101058182-101061352|Promoter,chr7:100894106-100897728|Promoter	chr7:101215669-101219145|Promoter		chr7:101282759-101283969|Enhancer
chr7:101058182-101061352|Promoter	chr7:101058299-101058567|+|RN7SKP54		chr7:101234854-101235312|Enhancer,chr7:101169287-101170793|Enhancer,chr7:101282759-101283969|Enhancer,chr7:101190216-101194113|Enhancer,chr7:101142334-101146151|Enhancer,chr7:101242938-101244726|Enhancer,chr7:101077489-101079130|Enhancer	chr7:100965187-100967581|Promoter,chr7:100894106-100897728|Promoter	chr7:101215669-101219145|Promoter		chr7:101282759-101283969|Enhancer
chr7:101160134-101160408|Promoter	chr7:101159473-101159555|+|MIR4653			chr7:101160445-101160656|Promoter			
chr7:101160445-101160656|Promoter	chr7:101159473-101159555|+|MIR4653			chr7:101160134-101160408|Promoter			
chr7:101215669-101219145|Promoter	chr7:101218165-101224190|+|ZNHIT1,chr7:101205984-101217581|-|PLOD3	chr7:101242938-101244726|Enhancer,chr7:101282759-101283969|Enhancer,chr7:101190216-101194113|Enhancer	chr7:101169287-101170793|Enhancer,chr7:101077489-101079130|Enhancer,chr7:101142334-101146151|Enhancer,chr7:101234854-101235312|Enhancer		chr7:100965187-100967581|Promoter,chr7:101058182-101061352|Promoter,chr7:100894106-100897728|Promoter	chr7:101282759-101283969|Enhancer	chr7:101142334-101146151|Enhancer
chr7:101362984-101364121|Promoter	chr7:101362875-101559024|+|COL26A1	chr7:101410884-101411743|Enhancer,chr7:101507848-101508613|Enhancer				chr7:101507848-101508613|Enhancer	
chr7:101812720-101817933|Promoter	chr7:101815904-102283958|+|CUX1	chr7:101741228-101745572|Enhancer,chr7:101856087-101857455|Enhancer,chr7:101600380-101604135|Enhancer,chr7:102234216-102237559|Enhancer,chr7:101686788-101689815|Enhancer,chr7:101902061-101903220|Enhancer	chr7:101538964-101540025|Enhancer,chr7:101541469-101544628|Enhancer,chr7:101881752-101883447|Enhancer,chr7:102270174-102274062|Enhancer			chr7:102234216-102237559|Enhancer	chr7:102270174-102274062|Enhancer
chr7:1019750-1024356|Promoter	chr7:1022933-1023026|-|MIR339	chr7:1065535-1066224|Enhancer	chr7:1175764-1177568|Enhancer,chr7:1170077-1170396|Enhancer,chr7:1086995-1087748|Enhancer,chr7:992909-994238|Enhancer		chr7:1027436-1029016|Promoter,chr7:1041951-1045568|Promoter		chr7:992909-994238|Enhancer
chr7:102185573-102185623|Promoter	chr7:102186819-102187039|-|AC005086.3			chr7:102185722-102185822|Promoter			
chr7:102185722-102185822|Promoter	chr7:102186819-102187039|-|AC005086.3			chr7:102185573-102185623|Promoter			
chr7:102404557-102404843|Promoter	chr7:102405742-102405855|-|MIR548O	chr7:102278016-102281267|Enhancer	chr7:102321610-102323997|Enhancer				
chr7:1027436-1029016|Promoter	chr7:1029025-1043891|+|AC073957.1		chr7:1170077-1170396|Enhancer,chr7:992909-994238|Enhancer,chr7:1065535-1066224|Enhancer,chr7:1175764-1177568|Enhancer,chr7:1086995-1087748|Enhancer	chr7:1041951-1045568|Promoter	chr7:1019750-1024356|Promoter		chr7:992909-994238|Enhancer
chr7:103294912-103298921|Promoter	chr7:103297435-103314686|+|PMPCB	chr7:103405624-103408698|Enhancer					
chr7:103446478-103447530|Promoter	chr7:103352730-103446177|-|SLC26A5	chr7:103572170-103574051|Enhancer	chr7:104096697-104096910|Enhancer				
chr7:1041951-1045568|Promoter	chr7:1044546-1059261|+|GPR146	chr7:992909-994238|Enhancer	chr7:1175764-1177568|Enhancer,chr7:1170077-1170396|Enhancer,chr7:1086995-1087748|Enhancer,chr7:1065535-1066224|Enhancer	chr7:1027436-1029016|Promoter	chr7:1019750-1024356|Promoter		chr7:1175764-1177568|Enhancer
chr7:106108654-106113420|Promoter	chr7:106090503-106112576|-|SYPL1	chr7:106055150-106059088|Enhancer,chr7:106153173-106155197|Enhancer	chr7:106165519-106167290|Enhancer,chr7:106462492-106462784|Enhancer,chr7:106365625-106367594|Enhancer,chr7:106054768-106055040|Enhancer,chr7:106175043-106179161|Enhancer			chr7:106153173-106155197|Enhancer	chr7:106165519-106167290|Enhancer
chr7:106655354-106661886|Promoter	chr7:106654360-106661158|-|CCDC71L	chr7:106540888-106543987|Enhancer,chr7:106551755-106554151|Enhancer,chr7:106718103-106719448|Enhancer	chr7:106734670-106737237|Enhancer	chr7:106780026-106780200|Promoter		chr7:106540888-106543987|Enhancer	
chr7:106780026-106780200|Promoter	chr7:106781600-106781715|-|RNA5SP236		chr7:106540888-106543987|Enhancer,chr7:106734670-106737237|Enhancer,chr7:106551755-106554151|Enhancer,chr7:106718103-106719448|Enhancer	chr7:106655354-106661886|Promoter			chr7:106540888-106543987|Enhancer
chr7:107044000-107044578|Promoter	chr7:107044705-107161811|+|PRKAR2B	chr7:107010012-107010537|Enhancer					
chr7:107742708-107744880|Promoter	chr7:107742817-107744128|-|AC002467.1,chr7:107744142-107761667|+|CBLL1	chr7:107874252-107875967|Enhancer					
chr7:108456008-108460836|Promoter	chr7:108147626-108456397|-|NRCAM	chr7:108179169-108182049|Enhancer					
chr7:108525738-108526608|Promoter	chr7:108470417-108526318|-|PNPLA8			chr7:108569182-108571044|Promoter			
chr7:108569182-108571044|Promoter	chr7:108562132-108569750|-|THAP5,chr7:108569874-108574850|+|DNAJB9			chr7:108525738-108526608|Promoter			
chr7:111561666-111562769|Promoter	chr7:110663051-111562517|-|IMMP2L	chr7:111485253-111487661|Enhancer	chr7:111328354-111330220|Enhancer,chr7:111735791-111736880|Enhancer,chr7:111740728-111740753|Enhancer,chr7:108613003-108613313|Enhancer,chr7:111752373-111752793|Enhancer,chr7:108614905-108615301|Enhancer				chr7:111328354-111330220|Enhancer
chr7:112478777-112480835|Promoter	chr7:112480853-112491062|+|LSMEM1	chr7:112495576-112496237|Enhancer	chr7:112500633-112500771|Enhancer,chr7:111741909-111742099|Enhancer				chr7:111741909-111742099|Enhancer
chr7:116525865-116528107|Promoter	chr7:116525001-116561184|+|CAV1	chr7:116258196-116262191|Enhancer,chr7:116438309-116440521|Enhancer	chr7:116587556-116592706|Enhancer,chr7:116173216-116174696|Enhancer,chr7:116809607-116810532|Enhancer			chr7:116258196-116262191|Enhancer	chr7:116587556-116592706|Enhancer
chr7:116863422-116864315|Promoter	chr7:116862587-116922049|+|CAPZA2		chr7:117011543-117014883|Enhancer,chr7:116929413-116932330|Enhancer,chr7:117126606-117129192|Enhancer,chr7:116984408-116990388|Enhancer	chr7:116875977-116877168|Promoter	chr7:116952217-116954379|Promoter,chr7:117117571-117120801|Promoter		chr7:116929413-116932330|Enhancer
chr7:116875977-116877168|Promoter	chr7:116873454-116876376|-|AC002543.1	chr7:116929413-116932330|Enhancer	chr7:117011543-117014883|Enhancer,chr7:117126606-117129192|Enhancer,chr7:116984408-116990388|Enhancer	chr7:116863422-116864315|Promoter	chr7:116952217-116954379|Promoter,chr7:117117571-117120801|Promoter		chr7:116984408-116990388|Enhancer
chr7:116952217-116954379|Promoter	chr7:116953899-116968574|+|ST7-OT4,chr7:116952446-116954334|-|ST7-AS1,chr7:116952698-116952813|+|RF02179,chr7:116953214-116953324|+|RF02180,chr7:116953238-117230103|+|ST7	chr7:116929413-116932330|Enhancer	chr7:117011543-117014883|Enhancer,chr7:117126606-117129192|Enhancer,chr7:116984408-116990388|Enhancer		chr7:116863422-116864315|Promoter,chr7:116875977-116877168|Promoter,chr7:117117571-117120801|Promoter		chr7:116984408-116990388|Enhancer
chr7:117117571-117120801|Promoter	chr7:117117912-117117983|+|RF02181	chr7:117011543-117014883|Enhancer,chr7:116929413-116932330|Enhancer,chr7:116984408-116990388|Enhancer	chr7:117126606-117129192|Enhancer		chr7:116952217-116954379|Promoter,chr7:116863422-116864315|Promoter,chr7:116875977-116877168|Promoter	chr7:116929413-116932330|Enhancer	
chr7:118183205-118183236|Promoter	chr7:118184144-118204035|+|LSM8			chr7:118183654-118183677|Promoter			
chr7:118183654-118183677|Promoter	chr7:118184144-118204035|+|LSM8			chr7:118183205-118183236|Promoter			
chr7:120986081-120989860|Promoter	chr7:120988697-121297442|+|CPED1	chr7:121107824-121109221|Enhancer		chr7:121072834-121084493|Promoter,chr7:121049751-121051416|Promoter			
chr7:121049751-121051416|Promoter	chr7:121050927-121051203|+|HMGN1P18		chr7:121107824-121109221|Enhancer	chr7:120986081-120989860|Promoter	chr7:121072834-121084493|Promoter		
chr7:121072834-121084493|Promoter	chr7:121083700-121083813|-|RNA5SP241		chr7:121107824-121109221|Enhancer	chr7:120986081-120989860|Promoter	chr7:121049751-121051416|Promoter		
chr7:12211317-12212809|Promoter	chr7:12211294-12243367|+|TMEM106B	chr7:12289408-12292117|Enhancer					
chr7:122215695-122215876|Promoter	chr7:122216347-122218437|+|AC015983.2	chr7:122219321-122219672|Enhancer					
chr7:123996400-123996537|Promoter	chr7:123994622-124027659|+|AC004690.2	chr7:123997209-123997379|Enhancer					
chr7:12488485-12490555|Promoter	chr7:12491095-12492004|+|TAS2R2P	chr7:12458222-12459578|Enhancer	chr7:12494805-12497173|Enhancer				
chr7:127392211-127394606|Promoter	chr7:127370043-127392708|-|ZNF800	chr7:127447294-127448049|Enhancer	chr7:127347111-127348114|Enhancer				
chr7:128206778-128210952|Promoter	chr7:128207872-128207943|+|MIR129-1	chr7:128035847-128035988|Enhancer,chr7:128134064-128139151|Enhancer,chr7:127708212-127710624|Enhancer	chr7:128346467-128346568|Enhancer,chr7:128347392-128350231|Enhancer,chr7:128883457-128884063|Enhancer,chr7:128879412-128880955|Enhancer,chr7:128425388-128430980|Enhancer,chr7:128381264-128381344|Enhancer,chr7:128397141-128400882|Enhancer,chr7:128386098-128390054|Enhancer,chr7:128839954-128843944|Enhancer		chr7:128454689-128462075|Promoter,chr7:128474922-128476395|Promoter	chr7:128134064-128139151|Enhancer	chr7:128386098-128390054|Enhancer
chr7:128454689-128462075|Promoter	chr7:128455937-128469197|+|AC010655.2,chr7:128455849-128458418|+|HILPDA,chr7:128455840-128493859|+|AC010655.4	chr7:128425388-128430980|Enhancer	chr7:128346467-128346568|Enhancer,chr7:128883457-128884063|Enhancer,chr7:128347392-128350231|Enhancer,chr7:127708212-127710624|Enhancer,chr7:128879412-128880955|Enhancer,chr7:128381264-128381344|Enhancer,chr7:128397141-128400882|Enhancer,chr7:128386098-128390054|Enhancer,chr7:128035847-128035988|Enhancer,chr7:128839954-128843944|Enhancer,chr7:128134064-128139151|Enhancer		chr7:128206778-128210952|Promoter,chr7:128474922-128476395|Promoter		chr7:128386098-128390054|Enhancer
chr7:128474922-128476395|Promoter	chr7:128476729-128506602|+|METTL2B	chr7:128879412-128880955|Enhancer	chr7:128346467-128346568|Enhancer,chr7:128883457-128884063|Enhancer,chr7:128347392-128350231|Enhancer,chr7:127708212-127710624|Enhancer,chr7:128425388-128430980|Enhancer,chr7:128381264-128381344|Enhancer,chr7:128397141-128400882|Enhancer,chr7:128386098-128390054|Enhancer,chr7:128035847-128035988|Enhancer,chr7:128839954-128843944|Enhancer,chr7:128134064-128139151|Enhancer		chr7:128454689-128462075|Promoter,chr7:128206778-128210952|Promoter		chr7:128386098-128390054|Enhancer
chr7:128672969-128673236|Promoter	chr7:128672292-128687872|+|FAM71F2	chr7:128903119-128907333|Enhancer	chr7:129208743-129211661|Enhancer,chr7:129089518-129092589|Enhancer		chr7:129054353-129054594|Promoter,chr7:129214149-129214442|Promoter,chr7:129213954-129214145|Promoter,chr7:128937468-128941173|Promoter,chr7:129161969-129164572|Promoter		chr7:129089518-129092589|Enhancer
chr7:128937468-128941173|Promoter	chr7:128937612-128950038|+|IRF5	chr7:128903119-128907333|Enhancer	chr7:129208743-129211661|Enhancer,chr7:129089518-129092589|Enhancer		chr7:129054353-129054594|Promoter,chr7:129214149-129214442|Promoter,chr7:129213954-129214145|Promoter,chr7:128672969-128673236|Promoter,chr7:129161969-129164572|Promoter		chr7:129089518-129092589|Enhancer
chr7:129054353-129054594|Promoter	chr7:128954180-129055173|-|TNPO3	chr7:129089518-129092589|Enhancer	chr7:129208743-129211661|Enhancer,chr7:128903119-128907333|Enhancer		chr7:129214149-129214442|Promoter,chr7:129213954-129214145|Promoter,chr7:128672969-128673236|Promoter,chr7:128937468-128941173|Promoter,chr7:129161969-129164572|Promoter		chr7:128903119-128907333|Enhancer
chr7:129161969-129164572|Promoter	chr7:129164849-129164961|+|RNY1P11	chr7:129208743-129211661|Enhancer	chr7:129089518-129092589|Enhancer,chr7:128903119-128907333|Enhancer		chr7:129054353-129054594|Promoter,chr7:129214149-129214442|Promoter,chr7:129213954-129214145|Promoter,chr7:128672969-128673236|Promoter,chr7:128937468-128941173|Promoter		chr7:129089518-129092589|Enhancer
chr7:129213954-129214145|Promoter	chr7:129209775-129213545|-|AC011005.4	chr7:128903119-128907333|Enhancer	chr7:129208743-129211661|Enhancer,chr7:129089518-129092589|Enhancer		chr7:129054353-129054594|Promoter,chr7:129214149-129214442|Promoter,chr7:128672969-128673236|Promoter,chr7:128937468-128941173|Promoter,chr7:129161969-129164572|Promoter		chr7:129089518-129092589|Enhancer
chr7:129214149-129214442|Promoter	chr7:129209775-129213545|-|AC011005.4	chr7:129208743-129211661|Enhancer	chr7:129089518-129092589|Enhancer,chr7:128903119-128907333|Enhancer		chr7:129054353-129054594|Promoter,chr7:129213954-129214145|Promoter,chr7:128672969-128673236|Promoter,chr7:128937468-128941173|Promoter,chr7:129161969-129164572|Promoter		chr7:129089518-129092589|Enhancer
chr7:129433631-129435081|Promoter	chr7:129434432-129488399|+|STRIP2	chr7:129402253-129403926|Enhancer	chr7:129217449-129220517|Enhancer,chr7:129375653-129377803|Enhancer,chr7:129491422-129492678|Enhancer,chr7:129341730-129344754|Enhancer,chr7:129779336-129781838|Enhancer,chr7:129958491-129959491|Enhancer,chr7:129664048-129665049|Enhancer,chr7:129822942-129826733|Enhancer,chr7:129607972-129607992|Enhancer,chr7:129643995-129645416|Enhancer,chr7:129529837-129529889|Enhancer,chr7:129582971-129583664|Enhancer,chr7:129635115-129636863|Enhancer,chr7:129469994-129473311|Enhancer,chr7:129270255-129272334|Enhancer,chr7:129297304-129300094|Enhancer,chr7:129366274-129368752|Enhancer,chr7:130009480-130011627|Enhancer,chr7:129828420-129830768|Enhancer	chr7:129435114-129435322|Promoter	chr7:129951573-129953965|Promoter		chr7:130009480-130011627|Enhancer
chr7:129435114-129435322|Promoter	chr7:129434432-129488399|+|STRIP2		chr7:129217449-129220517|Enhancer,chr7:129375653-129377803|Enhancer,chr7:129491422-129492678|Enhancer,chr7:129341730-129344754|Enhancer,chr7:129779336-129781838|Enhancer,chr7:129958491-129959491|Enhancer,chr7:129664048-129665049|Enhancer,chr7:129822942-129826733|Enhancer,chr7:129607972-129607992|Enhancer,chr7:129643995-129645416|Enhancer,chr7:129529837-129529889|Enhancer,chr7:129582971-129583664|Enhancer,chr7:129635115-129636863|Enhancer,chr7:129469994-129473311|Enhancer,chr7:129270255-129272334|Enhancer,chr7:129297304-129300094|Enhancer,chr7:129366274-129368752|Enhancer,chr7:130009480-130011627|Enhancer,chr7:129828420-129830768|Enhancer,chr7:129402253-129403926|Enhancer	chr7:129433631-129435081|Promoter	chr7:129951573-129953965|Promoter		chr7:130009480-130011627|Enhancer
chr7:129951573-129953965|Promoter	chr7:129953234-130026989|+|AC073320.1,chr7:129830732-129952949|-|UBE2H	chr7:130009480-130011627|Enhancer	chr7:129217449-129220517|Enhancer,chr7:129375653-129377803|Enhancer,chr7:129491422-129492678|Enhancer,chr7:129341730-129344754|Enhancer,chr7:129779336-129781838|Enhancer,chr7:129958491-129959491|Enhancer,chr7:129664048-129665049|Enhancer,chr7:129822942-129826733|Enhancer,chr7:129607972-129607992|Enhancer,chr7:129643995-129645416|Enhancer,chr7:129529837-129529889|Enhancer,chr7:129582971-129583664|Enhancer,chr7:129635115-129636863|Enhancer,chr7:129469994-129473311|Enhancer,chr7:129270255-129272334|Enhancer,chr7:129297304-129300094|Enhancer,chr7:129366274-129368752|Enhancer,chr7:129828420-129830768|Enhancer,chr7:129402253-129403926|Enhancer		chr7:129433631-129435081|Promoter,chr7:129435114-129435322|Promoter		chr7:129822942-129826733|Enhancer
chr7:130070270-130072597|Promoter	chr7:130070534-130135705|+|KLHDC10	chr7:130152845-130155109|Enhancer,chr7:130241299-130244522|Enhancer,chr7:130722002-130722059|Enhancer				chr7:130722002-130722059|Enhancer	
chr7:130733270-130734056|Promoter	chr7:130731235-130734176|-|KLF14	chr7:130757432-130758771|Enhancer					
chr7:130875087-130875895|Promoter	chr7:130876747-130876810|-|MIR29A	chr7:131038580-131041360|Enhancer,chr7:130894675-130900274|Enhancer	chr7:130980099-130982983|Enhancer,chr7:131513539-131513827|Enhancer,chr7:131005766-131009612|Enhancer			chr7:130894675-130900274|Enhancer	chr7:131005766-131009612|Enhancer
chr7:130913642-130913691|Promoter	chr7:130876809-130913310|-|AC016831.1			chr7:130914373-130914599|Promoter			
chr7:130914373-130914599|Promoter	chr7:130876809-130913310|-|AC016831.1			chr7:130913642-130913691|Promoter			
chr7:134432277-134434416|Promoter	chr7:134417782-134432416|-|AC009275.1	chr7:134508863-134516081|Enhancer,chr7:134604231-134608345|Enhancer			chr7:134546959-134549049|Promoter	chr7:134604231-134608345|Enhancer	
chr7:134546959-134549049|Promoter	chr7:134549110-134579875|+|AKR1B15	chr7:134508863-134516081|Enhancer,chr7:134604231-134608345|Enhancer			chr7:134432277-134434416|Promoter	chr7:134604231-134608345|Enhancer	
chr7:134986084-134987674|Promoter	chr7:134986508-135147963|+|AGBL3		chr7:135273627-135274819|Enhancer,chr7:134953966-134954655|Enhancer,chr7:134666577-134666731|Enhancer,chr7:134699470-134701990|Enhancer,chr7:135159804-135161075|Enhancer,chr7:134750275-134751464|Enhancer,chr7:134755650-134756375|Enhancer,chr7:134612046-134612561|Enhancer,chr7:134685388-134687092|Enhancer,chr7:134943500-134944227|Enhancer,chr7:134689749-134690118|Enhancer,chr7:134631137-134634554|Enhancer	chr7:135167894-135172621|Promoter			chr7:134631137-134634554|Enhancer
chr7:135167894-135172621|Promoter	chr7:135165782-135170795|-|CYREN,chr7:135168403-135169547|+|AC083862.2	chr7:135159804-135161075|Enhancer,chr7:134953966-134954655|Enhancer,chr7:135273627-135274819|Enhancer	chr7:134666577-134666731|Enhancer,chr7:134699470-134701990|Enhancer,chr7:134750275-134751464|Enhancer,chr7:134612046-134612561|Enhancer,chr7:134755650-134756375|Enhancer,chr7:134685388-134687092|Enhancer,chr7:134943500-134944227|Enhancer,chr7:134689749-134690118|Enhancer,chr7:134631137-134634554|Enhancer	chr7:134986084-134987674|Promoter		chr7:134953966-134954655|Enhancer	chr7:134631137-134634554|Enhancer
chr7:135508647-135513999|Promoter	chr7:135361795-135510127|-|CNOT4	chr7:135643387-135647025|Enhancer,chr7:135279730-135282272|Enhancer	chr7:135335427-135336256|Enhancer,chr7:135621155-135621623|Enhancer	chr7:135556426-135560298|Promoter		chr7:135279730-135282272|Enhancer	chr7:135621155-135621623|Enhancer
chr7:135556426-135560298|Promoter	chr7:135557917-135648753|+|NUP205		chr7:135643387-135647025|Enhancer,chr7:135335427-135336256|Enhancer,chr7:135279730-135282272|Enhancer,chr7:135621155-135621623|Enhancer	chr7:135508647-135513999|Promoter			chr7:135279730-135282272|Enhancer
chr7:135661926-135664563|Promoter	chr7:135662514-135676416|+|STMP1	chr7:135710825-135712637|Enhancer,chr7:135672562-135673768|Enhancer				chr7:135672562-135673768|Enhancer	
chr7:138000481-138000495|Promoter	chr7:137874979-138002086|-|CREB3L2	chr7:137895295-137905885|Enhancer	chr7:138004814-138011318|Enhancer,chr7:137655772-137658746|Enhancer,chr7:137816803-137816980|Enhancer				chr7:137655772-137658746|Enhancer
chr7:138002152-138003164|Promoter	chr7:137874979-138002086|-|CREB3L2	chr7:137929043-137931742|Enhancer					
chr7:138161253-138162011|Promoter	chr7:138163440-138164637|+|AC083867.1	chr7:138738645-138739103|Enhancer					
chr7:138702838-138703026|Promoter	chr7:138701607-138703062|+|UQCRFS1P2			chr7:138703032-138703229|Promoter			
chr7:138703032-138703229|Promoter	chr7:138701607-138703062|+|UQCRFS1P2			chr7:138702838-138703026|Promoter			
chr7:138981055-138982221|Promoter	chr7:138831381-138981318|-|KIAA1549	chr7:138885768-138886977|Enhancer	chr7:139127328-139128093|Enhancer,chr7:139015404-139019901|Enhancer,chr7:139073361-139075682|Enhancer				chr7:139015404-139019901|Enhancer
chr7:139340620-139340862|Promoter	chr7:139340359-139423457|+|LUC7L2	chr7:139321121-139321189|Enhancer					
chr7:139774690-139778561|Promoter	chr7:139778248-140020325|+|TBXAS1,chr7:139561570-139777998|-|HIPK2	chr7:139999141-140006005|Enhancer	chr7:139618526-139621162|Enhancer,chr7:139644679-139648766|Enhancer,chr7:139650452-139650571|Enhancer,chr7:140079123-140079491|Enhancer,chr7:139499376-139501520|Enhancer,chr7:139434478-139434911|Enhancer,chr7:139602183-139605068|Enhancer				chr7:139499376-139501520|Enhancer
chr7:140172674-140177188|Promoter	chr7:140084746-140176983|-|KDM7A,chr7:140177184-140179640|+|KDM7A-DT	chr7:140229872-140233296|Enhancer,chr7:140325809-140326818|Enhancer,chr7:140321864-140324847|Enhancer,chr7:140301652-140305775|Enhancer	chr7:140267556-140268300|Enhancer		chr7:140240781-140243680|Promoter	chr7:140325809-140326818|Enhancer	
chr7:140240781-140243680|Promoter	chr7:140241870-140242032|+|RNU1-58P	chr7:140325809-140326818|Enhancer,chr7:140267556-140268300|Enhancer	chr7:140229872-140233296|Enhancer,chr7:140321864-140324847|Enhancer,chr7:140301652-140305775|Enhancer		chr7:140172674-140177188|Promoter	chr7:140325809-140326818|Enhancer	chr7:140321864-140324847|Enhancer
chr7:140924237-140925125|Promoter	chr7:140719327-140924928|-|BRAF	chr7:141009548-141012413|Enhancer	chr7:140515312-140520285|Enhancer,chr7:140810205-140813193|Enhancer,chr7:140650455-140656365|Enhancer,chr7:140674464-140675732|Enhancer,chr7:140492750-140493451|Enhancer,chr7:140474006-140479220|Enhancer,chr7:140983246-140985306|Enhancer				chr7:140515312-140520285|Enhancer
chr7:143288786-143290744|Promoter	chr7:143290615-143290910|+|RN7SL535P	chr7:143239557-143241974|Enhancer	chr7:143304984-143307443|Enhancer		chr7:143298358-143300064|Promoter		
chr7:143298358-143300064|Promoter	chr7:143298516-143298814|+|RN7SL481P	chr7:143239557-143241974|Enhancer	chr7:143304984-143307443|Enhancer		chr7:143288786-143290744|Promoter		
chr7:1457396-1458919|Promoter	chr7:1434359-1459470|-|MICALL2	chr7:1474130-1475808|Enhancer	chr7:1417390-1418241|Enhancer		chr7:1461392-1461525|Promoter		
chr7:1461392-1461525|Promoter	chr7:1459937-1464008|+|AC102953.1	chr7:1474130-1475808|Enhancer	chr7:1417390-1418241|Enhancer		chr7:1457396-1458919|Promoter		
chr7:148504082-148506105|Promoter	chr7:148473599-148503458|-|AC006974.1	chr7:148965212-148969285|Enhancer	chr7:149146883-149148789|Enhancer,chr7:148574491-148578066|Enhancer		chr7:149125852-149128436|Promoter,chr7:149090429-149093281|Promoter,chr7:148962622-148963872|Promoter		chr7:148574491-148578066|Enhancer
chr7:148962622-148963872|Promoter	chr7:148963315-148963410|+|RNY4	chr7:148574491-148578066|Enhancer	chr7:148965212-148969285|Enhancer,chr7:149146883-149148789|Enhancer		chr7:149125852-149128436|Promoter,chr7:148504082-148506105|Promoter,chr7:149090429-149093281|Promoter		chr7:148965212-148969285|Enhancer
chr7:149025926-149028849|Promoter	chr7:149003062-149028662|-|PDIA4	chr7:149063342-149068134|Enhancer	chr7:149003370-149007692|Enhancer				
chr7:149090429-149093281|Promoter	chr7:149069643-149090782|-|ZNF786	chr7:148965212-148969285|Enhancer	chr7:149146883-149148789|Enhancer,chr7:148574491-148578066|Enhancer	chr7:149125852-149128436|Promoter	chr7:148504082-148506105|Promoter,chr7:148962622-148963872|Promoter		chr7:148574491-148578066|Enhancer
chr7:149125852-149128436|Promoter	chr7:149126416-149182802|+|ZNF398,chr7:149125690-149125986|-|RN7SL521P,chr7:149102784-149126324|-|ZNF425	chr7:149146883-149148789|Enhancer	chr7:148965212-148969285|Enhancer,chr7:148574491-148578066|Enhancer	chr7:149090429-149093281|Promoter	chr7:148504082-148506105|Promoter,chr7:148962622-148963872|Promoter		chr7:148965212-148969285|Enhancer
chr7:149422072-149424534|Promoter	chr7:149422675-149424890|+|AC073314.1	chr7:149307239-149310845|Enhancer	chr7:149406794-149407549|Enhancer	chr7:149496492-149497964|Promoter,chr7:149624043-149625727|Promoter,chr7:149460602-149462189|Promoter			
chr7:149460602-149462189|Promoter	chr7:149431363-149461062|-|ZNF777		chr7:149406794-149407549|Enhancer,chr7:149307239-149310845|Enhancer	chr7:149422072-149424534|Promoter	chr7:149496492-149497964|Promoter,chr7:149624043-149625727|Promoter		chr7:149307239-149310845|Enhancer
chr7:149496492-149497964|Promoter	chr7:149472696-149497817|-|ZNF746		chr7:149406794-149407549|Enhancer,chr7:149307239-149310845|Enhancer	chr7:149422072-149424534|Promoter	chr7:149624043-149625727|Promoter,chr7:149460602-149462189|Promoter		chr7:149307239-149310845|Enhancer
chr7:149624043-149625727|Promoter	chr7:149547154-149624752|-|ZNF767P		chr7:149406794-149407549|Enhancer,chr7:149307239-149310845|Enhancer	chr7:149422072-149424534|Promoter	chr7:149496492-149497964|Promoter,chr7:149460602-149462189|Promoter		chr7:149307239-149310845|Enhancer
chr7:149771068-149773016|Promoter	chr7:149764182-149773588|-|ZNF467	chr7:149787525-149790246|Enhancer	chr7:149790274-149790535|Enhancer,chr7:149799874-149800042|Enhancer,chr7:149668934-149669979|Enhancer,chr7:149741650-149744468|Enhancer,chr7:149753335-149755771|Enhancer,chr7:149661322-149664706|Enhancer				chr7:149661322-149664706|Enhancer
chr7:149861802-149862019|Promoter	chr7:149858400-149862492|-|AC004877.1	chr7:149859130-149859591|Enhancer					
