anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chr5:148986917-148987134|Enhancer	chr5	148986917	148987134	Enhancer	16685	AC116312.1	chr5:148970340-148970653|+|AC116312.1
chr5:148987430-148987964|Enhancer	chr5	148987430	148987964	Enhancer	17357	AC116312.1	chr5:148970340-148970653|+|AC116312.1
chr5:148996903-148999488|Enhancer	chr5	148996903	148999488	Enhancer	27855	AC116312.1	chr5:148970340-148970653|+|AC116312.1
chr5:149033161-149037087|Enhancer	chr5	149033161	149037087	Enhancer	22532	RNU6-732P	chr5:149057554-149057656|-|RNU6-732P
chr5:149114800-149115134|Promoter	chr5	149114800	149115134	Promoter	1513	RN7SKP145	chr5:149116178-149116480|-|RN7SKP145
chr5:149314909-149319133|Enhancer	chr5	149314909	149319133	Enhancer	28312	AC131025.3	chr5:149324220-149345333|-|AC131025.3
chr5:149366387-149371705|Enhancer	chr5	149366387	149371705	Enhancer	3128	AC131025.1	chr5:149372174-149375116|+|AC131025.1
chr5:149380859-149383795|Enhancer	chr5	149380859	149383795	Enhancer	3035	IL17B	chr5:149374267-149379292|-|IL17B
chr5:149430051-149435632|Promoter	chr5	149430051	149435632	Promoter	0	MIR145	chr5:149430646-149430733|+|MIR145
chr5:149440695-149443887|Enhancer	chr5	149440695	149443887	Enhancer	11645	MIR145	chr5:149430646-149430733|+|MIR145
chr5:149449121-149449728|Enhancer	chr5	149449121	149449728	Enhancer	18778	MIR145	chr5:149430646-149430733|+|MIR145
chr5:149545752-149545869|Promoter	chr5	149545752	149545869	Promoter	0	RPL29P14	chr5:149545383-149545810|-|RPL29P14
chr5:149546056-149546274|Promoter	chr5	149546056	149546274	Promoter	355	RPL29P14	chr5:149545383-149545810|-|RPL29P14
chr5:149559819-149560022|Enhancer	chr5	149559819	149560022	Enhancer	8368	CSNK1A1	chr5:149492197-149551552|-|CSNK1A1
chr5:149560202-149560402|Enhancer	chr5	149560202	149560402	Enhancer	8750	CSNK1A1	chr5:149492197-149551552|-|CSNK1A1
chr5:149562524-149565184|Enhancer	chr5	149562524	149565184	Enhancer	12302	CSNK1A1	chr5:149492197-149551552|-|CSNK1A1
chr5:149618842-149619221|Enhancer	chr5	149618842	149619221	Enhancer	12290	RNU6-588P	chr5:149606637-149606741|-|RNU6-588P
chr5:149621922-149622104|Enhancer	chr5	149621922	149622104	Enhancer	15272	RNU6-588P	chr5:149606637-149606741|-|RNU6-588P
chr5:149634235-149638792|Enhancer	chr5	149634235	149638792	Enhancer	29772	RNU6-588P	chr5:149606637-149606741|-|RNU6-588P
chr5:149655251-149659536|Enhancer	chr5	149655251	149659536	Enhancer	50652	RNU6-588P	chr5:149606637-149606741|-|RNU6-588P
chr5:149665894-149667828|Enhancer	chr5	149665894	149667828	Enhancer	55209	RN7SL868P	chr5:149722070-149722372|+|RN7SL868P
chr5:149721984-149722127|Promoter	chr5	149721984	149722127	Promoter	0	RN7SL868P	chr5:149722070-149722372|+|RN7SL868P
chr5:149722156-149722779|Promoter	chr5	149722156	149722779	Promoter	397	RN7SL868P	chr5:149722070-149722372|+|RN7SL868P
chr5:149729986-149732286|Promoter	chr5	149729986	149732286	Promoter	0	PPARGC1B	chr5:149730298-149855022|+|PPARGC1B
chr5:149765924-149766753|Enhancer	chr5	149765924	149766753	Enhancer	33513	MIR378A	chr5:149732825-149732890|+|MIR378A
chr5:149826485-149839352|Enhancer	chr5	149826485	149839352	Enhancer	99749	AC008427.1	chr5:149932014-149932668|-|AC008427.1
chr5:149852995-149854933|Enhancer	chr5	149852995	149854933	Enhancer	78704	AC008427.1	chr5:149932014-149932668|-|AC008427.1
chr5:149902354-149902443|Enhancer	chr5	149902354	149902443	Enhancer	30269	AC008427.1	chr5:149932014-149932668|-|AC008427.1
chr5:149947586-149947702|Enhancer	chr5	149947586	149947702	Enhancer	2851	PDE6A	chr5:149857953-149944793|-|PDE6A
chr5:149947860-149948127|Enhancer	chr5	149947860	149948127	Enhancer	3200	PDE6A	chr5:149857953-149944793|-|PDE6A
chr5:149959608-149959821|Promoter	chr5	149959608	149959821	Promoter	1022	SLC26A2	chr5:149960737-149987405|+|SLC26A2
chr5:149988941-149991375|Enhancer	chr5	149988941	149991375	Enhancer	9888	HMGXB3	chr5:150000046-150053142|+|HMGXB3
chr5:149993431-149993572|Enhancer	chr5	149993431	149993572	Enhancer	6544	HMGXB3	chr5:150000046-150053142|+|HMGXB3
chr5:149993580-149993677|Enhancer	chr5	149993580	149993677	Enhancer	6417	HMGXB3	chr5:150000046-150053142|+|HMGXB3
chr5:150024267-150024876|Enhancer	chr5	150024267	150024876	Enhancer	2650	RPS20P4	chr5:150021567-150021921|-|RPS20P4
chr5:150069086-150070764|Enhancer	chr5	150069086	150070764	Enhancer	24377	RPL7P1	chr5:150094302-150095048|+|RPL7P1
chr5:150075697-150075969|Enhancer	chr5	150075697	150075969	Enhancer	18469	RPL7P1	chr5:150094302-150095048|+|RPL7P1
chr5:150076151-150077201|Enhancer	chr5	150076151	150077201	Enhancer	17626	RPL7P1	chr5:150094302-150095048|+|RPL7P1
chr5:150121969-150122428|Enhancer	chr5	150121969	150122428	Enhancer	8826	CSF1R	chr5:150053291-150113372|-|CSF1R
chr5:150129911-150130689|Enhancer	chr5	150129911	150130689	Enhancer	16928	CSF1R	chr5:150053291-150113372|-|CSF1R
chr5:150161139-150166447|Enhancer	chr5	150161139	150166447	Enhancer	3002	CDX1	chr5:150166795-150184558|+|CDX1
chr5:150217339-150219797|Enhancer	chr5	150217339	150219797	Enhancer	28506	SLC6A7	chr5:150190062-150222788|+|SLC6A7
chr5:150270780-150273757|Enhancer	chr5	150270780	150273757	Enhancer	18022	CAMK2A	chr5:150219491-150290291|-|CAMK2A
chr5:150339720-150339989|Promoter	chr5	150339720	150339989	Promoter	547	ARSI	chr5:150296343-150339307|-|ARSI
chr5:150339996-150340175|Promoter	chr5	150339996	150340175	Promoter	778	ARSI	chr5:150296343-150339307|-|ARSI
chr5:150350143-150352403|Enhancer	chr5	150350143	150352403	Enhancer	6366	TCOF1	chr5:150357639-150400308|+|TCOF1
chr5:150356622-150357560|Promoter	chr5	150356622	150357560	Promoter	548	TCOF1	chr5:150357639-150400308|+|TCOF1
chr5:150407313-150417226|Promoter	chr5	150407313	150417226	Promoter	0	CD74	chr5:150400041-150412929|-|CD74
chr5:150434533-150438072|Enhancer	chr5	150434533	150438072	Enhancer	13436	RPS14	chr5:150442635-150449739|-|RPS14
chr5:150450027-150450281|Promoter	chr5	150450027	150450281	Promoter	415	RPS14	chr5:150442635-150449739|-|RPS14
chr5:150457158-150461338|Enhancer	chr5	150457158	150461338	Enhancer	9509	RPS14	chr5:150442635-150449739|-|RPS14
chr5:150523035-150524285|Enhancer	chr5	150523035	150524285	Enhancer	25882	NDST1	chr5:150497778-150558211|+|NDST1
chr5:150536140-150536641|Enhancer	chr5	150536140	150536641	Enhancer	38612	NDST1	chr5:150497778-150558211|+|NDST1
chr5:150536708-150536925|Enhancer	chr5	150536708	150536925	Enhancer	39038	NDST1	chr5:150497778-150558211|+|NDST1
chr5:150544295-150546290|Enhancer	chr5	150544295	150546290	Enhancer	47514	NDST1	chr5:150497778-150558211|+|NDST1
chr5:150560925-150563236|Enhancer	chr5	150560925	150563236	Enhancer	38999	SYNPO	chr5:150601080-150659207|+|SYNPO
chr5:150652820-150659259|Enhancer	chr5	150652820	150659259	Enhancer	4834	MYOZ3	chr5:150660874-150679365|+|MYOZ3
chr5:150778712-150779388|Promoter	chr5	150778712	150779388	Promoter	1104	SMIM3	chr5:150777946-150796734|+|SMIM3
chr5:150846935-150849169|Promoter	chr5	150846935	150849169	Promoter	1529	IRGM	chr5:150846523-150848669|+|IRGM
chr5:150946467-150946761|Promoter	chr5	150946467	150946761	Promoter	325	ZNF300P1	chr5:150930645-150946289|-|ZNF300P1
chr5:150946860-150947188|Promoter	chr5	150946860	150947188	Promoter	735	ZNF300P1	chr5:150930645-150946289|-|ZNF300P1
chr5:151002161-151003914|Enhancer	chr5	151002161	151003914	Enhancer	17400	GPX3	chr5:151020438-151028992|+|GPX3
chr5:151046981-151050155|Enhancer	chr5	151046981	151050155	Enhancer	28130	GPX3	chr5:151020438-151028992|+|GPX3
chr5:151051395-151055474|Enhancer	chr5	151051395	151055474	Enhancer	32996	GPX3	chr5:151020438-151028992|+|GPX3
chr5:151078427-151081424|Enhancer	chr5	151078427	151081424	Enhancer	7734	TNIP1	chr5:151029945-151087660|-|TNIP1
chr5:151085476-151085710|Enhancer	chr5	151085476	151085710	Enhancer	2067	TNIP1	chr5:151029945-151087660|-|TNIP1
chr5:151085833-151086048|Promoter	chr5	151085833	151086048	Promoter	1719	TNIP1	chr5:151029945-151087660|-|TNIP1
chr5:151112759-151117913|Enhancer	chr5	151112759	151117913	Enhancer	27676	TNIP1	chr5:151029945-151087660|-|TNIP1
chr5:151126143-151126361|Enhancer	chr5	151126143	151126361	Enhancer	31527	ANXA6	chr5:151100706-151157779|-|ANXA6
chr5:151162804-151166933|Enhancer	chr5	151162804	151166933	Enhancer	6406	AC008641.1	chr5:151158106-151158462|-|AC008641.1
chr5:151235904-151240983|Enhancer	chr5	151235904	151240983	Enhancer	14351	CCDC69	chr5:151181052-151224092|-|CCDC69
chr5:151446907-151447539|Enhancer	chr5	151446907	151447539	Enhancer	10176	SLC36A1	chr5:151437047-151492379|+|SLC36A1
chr5:151489933-151490246|Enhancer	chr5	151489933	151490246	Enhancer	12512	RNA5SP197	chr5:151477459-151477577|-|RNA5SP197
chr5:151490325-151490456|Enhancer	chr5	151490325	151490456	Enhancer	12813	RNA5SP197	chr5:151477459-151477577|-|RNA5SP197
chr5:151520550-151521005|Promoter	chr5	151520550	151521005	Promoter	1370	MIR6499	chr5:151522087-151522148|-|MIR6499
chr5:151523331-151523800|Promoter	chr5	151523331	151523800	Promoter	1417	MIR6499	chr5:151522087-151522148|-|MIR6499
chr5:151657055-151660385|Enhancer	chr5	151657055	151660385	Enhancer	6445	AC011374.1	chr5:151652275-151655449|+|AC011374.1
chr5:151742823-151743252|Enhancer	chr5	151742823	151743252	Enhancer	10954	AC091982.1	chr5:151753992-151767247|+|AC091982.1
chr5:151771381-151772138|Promoter	chr5	151771381	151772138	Promoter	0	AC091982.3,G3BP1	chr5:151770242-151771508|-|AC091982.3,chr5:151771910-151812785|+|G3BP1
chr5:152532776-152532981|Enhancer	chr5	152532776	152532981	Enhancer	36861	AC008571.1	chr5:152495718-152496017|-|AC008571.1
chr5:153495471-153495646|Enhancer	chr5	153495471	153495646	Enhancer	4903	GRIA1	chr5:153490655-153813869|+|GRIA1
chr5:153496527-153497063|Enhancer	chr5	153496527	153497063	Enhancer	6140	GRIA1	chr5:153490655-153813869|+|GRIA1
chr5:153832296-153832363|Enhancer	chr5	153832296	153832363	Enhancer	66657	LINC01861	chr5:153887428-153898987|-|LINC01861
chr5:153832571-153832714|Enhancer	chr5	153832571	153832714	Enhancer	66344	LINC01861	chr5:153887428-153898987|-|LINC01861
chr5:153963984-153965358|Enhancer	chr5	153963984	153965358	Enhancer	63212	AC091962.1	chr5:153901459-153903223|+|AC091962.1
chr5:153967117-153967283|Enhancer	chr5	153967117	153967283	Enhancer	65741	AC091962.1	chr5:153901459-153903223|+|AC091962.1
chr5:153967335-153967537|Enhancer	chr5	153967335	153967537	Enhancer	65977	AC091962.1	chr5:153901459-153903223|+|AC091962.1
chr5:154072088-154076609|Enhancer	chr5	154072088	154076609	Enhancer	35389	MFAP3	chr5:154038959-154055033|+|MFAP3
chr5:154162601-154163957|Enhancer	chr5	154162601	154163957	Enhancer	27451	GALNT10	chr5:154190730-154420984|+|GALNT10
chr5:154180079-154180878|Enhancer	chr5	154180079	154180878	Enhancer	10251	GALNT10	chr5:154190730-154420984|+|GALNT10
chr5:154189269-154190546|Promoter	chr5	154189269	154190546	Promoter	822	GALNT10	chr5:154190730-154420984|+|GALNT10
chr5:154213624-154213717|Enhancer	chr5	154213624	154213717	Enhancer	22940	GALNT10	chr5:154190730-154420984|+|GALNT10
chr5:154213830-154213928|Enhancer	chr5	154213830	154213928	Enhancer	23149	GALNT10	chr5:154190730-154420984|+|GALNT10
chr5:154331900-154333572|Enhancer	chr5	154331900	154333572	Enhancer	5716	HNRNPA3P7	chr5:154337471-154338452|-|HNRNPA3P7
chr5:154403806-154406841|Enhancer	chr5	154403806	154406841	Enhancer	40498	SAP30L-AS1	chr5:154329437-154445822|-|SAP30L-AS1
chr5:154420891-154422052|Enhancer	chr5	154420891	154422052	Enhancer	24350	SAP30L-AS1	chr5:154329437-154445822|-|SAP30L-AS1
chr5:154477794-154478002|Promoter	chr5	154477794	154478002	Promoter	329	HAND1	chr5:154474972-154478227|-|HAND1
chr5:154478056-154478095|Promoter	chr5	154478056	154478095	Promoter	151	HAND1	chr5:154474972-154478227|-|HAND1
chr5:154575729-154575826|Enhancer	chr5	154575729	154575826	Enhancer	15337	CIR1P1	chr5:154559308-154560440|-|CIR1P1
chr5:154575891-154576043|Enhancer	chr5	154575891	154576043	Enhancer	15527	CIR1P1	chr5:154559308-154560440|-|CIR1P1
chr5:154608046-154610689|Enhancer	chr5	154608046	154610689	Enhancer	13295	MIR3141	chr5:154596012-154596072|-|MIR3141
chr5:154642363-154643003|Enhancer	chr5	154642363	154643003	Enhancer	43093	MIR1303	chr5:154685776-154685861|+|MIR1303
chr5:154647686-154650989|Enhancer	chr5	154647686	154650989	Enhancer	36438	MIR1303	chr5:154685776-154685861|+|MIR1303
chr5:154653261-154654015|Enhancer	chr5	154653261	154654015	Enhancer	32138	MIR1303	chr5:154685776-154685861|+|MIR1303
chr5:154755733-154756583|Enhancer	chr5	154755733	154756583	Enhancer	26927	AC008379.1	chr5:154729231-154729694|+|AC008379.1
chr5:154786663-154787823|Enhancer	chr5	154786663	154787823	Enhancer	42215	MIR378H	chr5:154829458-154829540|+|MIR378H
chr5:154809384-154812249|Enhancer	chr5	154809384	154812249	Enhancer	18641	MIR378H	chr5:154829458-154829540|+|MIR378H
chr5:154857701-154858536|Promoter	chr5	154857701	154858536	Promoter	0	CNOT8	chr5:154858249-154876793|+|CNOT8
chr5:154938060-154938126|Promoter	chr5	154938060	154938126	Promoter	118	GEMIN5	chr5:154887411-154938211|-|GEMIN5
chr5:154938163-154938285|Promoter	chr5	154938163	154938285	Promoter	0	GEMIN5	chr5:154887411-154938211|-|GEMIN5
chr5:155049578-155049863|Enhancer	chr5	155049578	155049863	Enhancer	35965	KIF4B	chr5:155013755-155018132|+|KIF4B
chr5:155049979-155050754|Enhancer	chr5	155049979	155050754	Enhancer	36611	KIF4B	chr5:155013755-155018132|+|KIF4B
chr5:155050819-155050971|Enhancer	chr5	155050819	155050971	Enhancer	37140	KIF4B	chr5:155013755-155018132|+|KIF4B
chr5:155135598-155135733|Enhancer	chr5	155135598	155135733	Enhancer	23341	AC010476.1	chr5:155111184-155112324|-|AC010476.1
chr5:155135739-155136044|Enhancer	chr5	155135739	155136044	Enhancer	23567	AC010476.1	chr5:155111184-155112324|-|AC010476.1
chr5:156021675-156021965|Enhancer	chr5	156021675	156021965	Enhancer	151476	SGCD	chr5:155870344-156767788|+|SGCD
chr5:156021983-156022229|Enhancer	chr5	156021983	156022229	Enhancer	151762	SGCD	chr5:155870344-156767788|+|SGCD
chr5:157131069-157131915|Enhancer	chr5	157131069	157131915	Enhancer	11373	MED7	chr5:157137424-157142865|-|MED7
chr5:157131934-157132225|Enhancer	chr5	157131934	157132225	Enhancer	10785	MED7	chr5:157137424-157142865|-|MED7
chr5:157253105-157255351|Enhancer	chr5	157253105	157255351	Enhancer	11851	CYFIP2	chr5:157266079-157395595|+|CYFIP2
chr5:157311921-157315532|Enhancer	chr5	157311921	157315532	Enhancer	31950	FNDC9	chr5:157341598-157345677|-|FNDC9
chr5:157328411-157329285|Enhancer	chr5	157328411	157329285	Enhancer	16829	FNDC9	chr5:157341598-157345677|-|FNDC9
chr5:157343063-157343490|Enhancer	chr5	157343063	157343490	Enhancer	2400	FNDC9	chr5:157341598-157345677|-|FNDC9
chr5:157343680-157343753|Promoter	chr5	157343680	157343753	Promoter	1960	FNDC9	chr5:157341598-157345677|-|FNDC9
chr5:157366381-157367190|Promoter	chr5	157366381	157367190	Promoter	1284	AC016571.1	chr5:157363382-157365501|-|AC016571.1
chr5:157431213-157432344|Enhancer	chr5	157431213	157432344	Enhancer	9339	AC008676.2	chr5:157422439-157422873|+|AC008676.2
chr5:157476696-157478085|Enhancer	chr5	157476696	157478085	Enhancer	17290	AC008676.3	chr5:157341596-157460100|-|AC008676.3
chr5:157571026-157571327|Enhancer	chr5	157571026	157571327	Enhancer	4598	ADAM19	chr5:157477304-157575775|-|ADAM19
chr5:157571496-157571638|Enhancer	chr5	157571496	157571638	Enhancer	4208	ADAM19	chr5:157477304-157575775|-|ADAM19
chr5:157651650-157651694|Enhancer	chr5	157651650	157651694	Enhancer	19808	SOX30	chr5:157625679-157671480|-|SOX30
chr5:157651847-157652243|Enhancer	chr5	157651847	157652243	Enhancer	19435	SOX30	chr5:157625679-157671480|-|SOX30
chr5:157667111-157671610|Promoter	chr5	157667111	157671610	Promoter	0	C5orf52,SOX30	chr5:157671533-157680158|+|C5orf52,chr5:157625679-157671480|-|SOX30
chr5:157699182-157699354|Enhancer	chr5	157699182	157699354	Enhancer	8390	AC008694.1	chr5:157682985-157690878|-|AC008694.1
chr5:157699511-157699794|Enhancer	chr5	157699511	157699794	Enhancer	8774	AC008694.1	chr5:157682985-157690878|-|AC008694.1
chr5:157717399-157719034|Enhancer	chr5	157717399	157719034	Enhancer	13203	THG1L	chr5:157731420-157741449|+|THG1L
chr5:157743162-157744697|Promoter	chr5	157743162	157744697	Promoter	0	LSM11	chr5:157743712-157760709|+|LSM11
chr5:157816588-157816868|Enhancer	chr5	157816588	157816868	Enhancer	7630	RNU6-260P	chr5:157809098-157809204|+|RNU6-260P
chr5:157816873-157817629|Enhancer	chr5	157816873	157817629	Enhancer	8153	RNU6-260P	chr5:157809098-157809204|+|RNU6-260P
chr5:157819224-157820885|Enhancer	chr5	157819224	157820885	Enhancer	10956	RNU6-260P	chr5:157809098-157809204|+|RNU6-260P
chr5:157917961-157919236|Enhancer	chr5	157917961	157919236	Enhancer	12964	AC008677.2	chr5:157931258-157931563|-|AC008677.2
chr5:158174632-158175852|Promoter	chr5	158174632	158175852	Promoter	0	AC025437.4	chr5:158175396-158200016|+|AC025437.4
chr5:158693779-158696405|Enhancer	chr5	158693779	158696405	Enhancer	209902	AC091939.1	chr5:158485190-158588546|+|AC091939.1
chr5:159100409-159100703|Promoter	chr5	159100409	159100703	Promoter	0	LINC02202	chr5:159100682-159117478|+|LINC02202
chr5:159103986-159104353|Enhancer	chr5	159103986	159104353	Enhancer	2210	AC134043.2	chr5:159106380-159108617|+|AC134043.2
chr5:159106948-159108199|Promoter	chr5	159106948	159108199	Promoter	1193	AC134043.2	chr5:159106380-159108617|+|AC134043.2
chr5:159133152-159133519|Enhancer	chr5	159133152	159133519	Enhancer	26955	AC134043.2	chr5:159106380-159108617|+|AC134043.2
chr5:159155706-159158279|Enhancer	chr5	159155706	159158279	Enhancer	50612	AC134043.2	chr5:159106380-159108617|+|AC134043.2
chr5:159208395-159212202|Promoter	chr5	159208395	159212202	Promoter	0	AC134043.1,RNF145	chr5:159209921-159248796|+|AC134043.1,chr5:159157409-159210053|-|RNF145
chr5:159272015-159272393|Enhancer	chr5	159272015	159272393	Enhancer	8914	UBLCP1	chr5:159263290-159286036|+|UBLCP1
chr5:159274485-159274771|Enhancer	chr5	159274485	159274771	Enhancer	11338	UBLCP1	chr5:159263290-159286036|+|UBLCP1
chr5:159315612-159317183|Promoter	chr5	159315612	159317183	Promoter	1644	RNU4ATAC2P	chr5:159318042-159318167|+|RNU4ATAC2P
chr5:159511746-159511906|Promoter	chr5	159511746	159511906	Promoter	139	AC008703.1	chr5:159484130-159511687|-|AC008703.1
chr5:159511966-159512170|Promoter	chr5	159511966	159512170	Promoter	381	AC008703.1	chr5:159484130-159511687|-|AC008703.1
chr5:159556623-159556814|Enhancer	chr5	159556623	159556814	Enhancer	45031	AC008703.1	chr5:159484130-159511687|-|AC008703.1
chr5:159556861-159557109|Enhancer	chr5	159556861	159557109	Enhancer	45298	AC008703.1	chr5:159484130-159511687|-|AC008703.1
chr5:159996238-159996537|Enhancer	chr5	159996238	159996537	Enhancer	12725	TTC1	chr5:160009113-160065543|+|TTC1
chr5:159996575-159996703|Enhancer	chr5	159996575	159996703	Enhancer	12474	TTC1	chr5:160009113-160065543|+|TTC1
chr5:160021861-160022907|Promoter	chr5	160021861	160022907	Promoter	1661	AC068657.1	chr5:160023740-160024045|-|AC068657.1
chr5:160043109-160043304|Enhancer	chr5	160043109	160043304	Enhancer	19161	AC068657.1	chr5:160023740-160024045|-|AC068657.1
chr5:160043319-160043604|Enhancer	chr5	160043319	160043604	Enhancer	19416	AC068657.1	chr5:160023740-160024045|-|AC068657.1
chr5:160079471-160082450|Enhancer	chr5	160079471	160082450	Enhancer	38489	PWWP2A	chr5:160075882-160119450|-|PWWP2A
chr5:160198355-160201351|Enhancer	chr5	160198355	160201351	Enhancer	4973	AC008609.1	chr5:160196591-160204826|-|AC008609.1
chr5:160241483-160244584|Enhancer	chr5	160241483	160244584	Enhancer	4483	AC112191.1	chr5:160247517-160248217|+|AC112191.1
chr5:160344372-160347710|Enhancer	chr5	160344372	160347710	Enhancer	19348	AC112191.3	chr5:160326693-160326969|+|AC112191.3
chr5:160371873-160371956|Promoter	chr5	160371873	160371956	Promoter	1273	C1QTNF2	chr5:160347751-160370641|-|C1QTNF2
chr5:160372004-160372197|Promoter	chr5	160372004	160372197	Promoter	1459	C1QTNF2	chr5:160347751-160370641|-|C1QTNF2
chr5:160391030-160391255|Enhancer	chr5	160391030	160391255	Enhancer	8911	ZBED8	chr5:160393148-160400054|-|ZBED8
chr5:160399679-160399744|Promoter	chr5	160399679	160399744	Promoter	342	ZBED8	chr5:160393148-160400054|-|ZBED8
chr5:160399824-160399864|Promoter	chr5	160399824	160399864	Promoter	210	ZBED8	chr5:160393148-160400054|-|ZBED8
chr5:163341896-163342181|Enhancer	chr5	163341896	163342181	Enhancer	74486	AC008723.1	chr5:163416525-163416731|+|AC008723.1
chr5:163342302-163342526|Enhancer	chr5	163342302	163342526	Enhancer	74111	AC008723.1	chr5:163416525-163416731|+|AC008723.1
chr5:163345774-163348195|Enhancer	chr5	163345774	163348195	Enhancer	69540	AC008723.1	chr5:163416525-163416731|+|AC008723.1
chr5:163407163-163409058|Enhancer	chr5	163407163	163409058	Enhancer	8414	AC008723.1	chr5:163416525-163416731|+|AC008723.1
chr5:164012488-164015031|Enhancer	chr5	164012488	164015031	Enhancer	125932	LSM1P2	chr5:163887506-163887827|-|LSM1P2
chr5:164224174-164224798|Enhancer	chr5	164224174	164224798	Enhancer	9611	AC008662.1	chr5:164119098-164234097|-|AC008662.1
chr5:164421286-164422656|Enhancer	chr5	164421286	164422656	Enhancer	45431	LINC02143	chr5:164448422-164467402|-|LINC02143
chr5:164501924-164505476|Enhancer	chr5	164501924	164505476	Enhancer	36298	LINC02143	chr5:164448422-164467402|-|LINC02143
chr5:168118199-168118394|Enhancer	chr5	168118199	168118394	Enhancer	10559	AC011369.2	chr5:168128856-168130422|+|AC011369.2
chr5:168118404-168118567|Enhancer	chr5	168118404	168118567	Enhancer	10370	AC011369.2	chr5:168128856-168130422|+|AC011369.2
chr5:168128353-168128445|Promoter	chr5	168128353	168128445	Promoter	457	AC011369.2	chr5:168128856-168130422|+|AC011369.2
chr5:168128564-168128668|Promoter	chr5	168128564	168128668	Promoter	240	AC011369.2	chr5:168128856-168130422|+|AC011369.2
chr5:168218296-168218402|Enhancer	chr5	168218296	168218402	Enhancer	14008	AC008637.1	chr5:168229583-168232357|-|AC008637.1
chr5:168218503-168218625|Enhancer	chr5	168218503	168218625	Enhancer	13793	AC008637.1	chr5:168229583-168232357|-|AC008637.1
chr5:168273738-168274010|Enhancer	chr5	168273738	168274010	Enhancer	17777	WWC1	chr5:168291651-168472303|+|WWC1
chr5:168274078-168274250|Enhancer	chr5	168274078	168274250	Enhancer	17487	WWC1	chr5:168291651-168472303|+|WWC1
chr5:168454572-168454768|Enhancer	chr5	168454572	168454768	Enhancer	31801	RARS	chr5:168486471-168519301|+|RARS
chr5:168454930-168455127|Enhancer	chr5	168454930	168455127	Enhancer	31442	RARS	chr5:168486471-168519301|+|RARS
chr5:168727587-168727696|Enhancer	chr5	168727587	168727696	Enhancer	21074	AC011365.1	chr5:168706567-168720884|+|AC011365.1
chr5:168727791-168727926|Enhancer	chr5	168727791	168727926	Enhancer	21291	AC011365.1	chr5:168706567-168720884|+|AC011365.1
chr5:168796647-168797545|Enhancer	chr5	168796647	168797545	Enhancer	28841	MIR218-2	chr5:168768146-168768255|-|MIR218-2
chr5:168797548-168797631|Enhancer	chr5	168797548	168797631	Enhancer	29334	MIR218-2	chr5:168768146-168768255|-|MIR218-2
chr5:169280959-169281104|Enhancer	chr5	169280959	169281104	Enhancer	17337	MIR585	chr5:169263601-169263694|-|MIR585
chr5:169281133-169281322|Enhancer	chr5	169281133	169281322	Enhancer	17533	MIR585	chr5:169263601-169263694|-|MIR585
chr5:169701899-169703541|Enhancer	chr5	169701899	169703541	Enhancer	65473	DOCK2	chr5:169637247-170083382|+|DOCK2
chr5:169803222-169803415|Enhancer	chr5	169803222	169803415	Enhancer	23953	AC008680.1	chr5:169772966-169779365|-|AC008680.1
chr5:169803927-169803997|Enhancer	chr5	169803927	169803997	Enhancer	24597	AC008680.1	chr5:169772966-169779365|-|AC008680.1
chr5:169979339-169982036|Promoter	chr5	169979339	169982036	Promoter	0	INSYN2B	chr5:169861303-169980495|-|INSYN2B
chr5:170098484-170100911|Enhancer	chr5	170098484	170100911	Enhancer	6199	FOXI1	chr5:170105897-170109734|+|FOXI1
chr5:170216240-170217692|Enhancer	chr5	170216240	170217692	Enhancer	15946	C5orf58	chr5:170232912-170252575|+|C5orf58
chr5:170222297-170226302|Enhancer	chr5	170222297	170226302	Enhancer	8612	C5orf58	chr5:170232912-170252575|+|C5orf58
chr5:170232922-170233142|Promoter	chr5	170232922	170233142	Promoter	120	C5orf58	chr5:170232912-170252575|+|C5orf58
chr5:170233184-170233558|Promoter	chr5	170233184	170233558	Promoter	459	C5orf58	chr5:170232912-170252575|+|C5orf58
chr5:170272887-170278925|Enhancer	chr5	170272887	170278925	Enhancer	21912	LCP2	chr5:170246233-170297818|-|LCP2
chr5:170296086-170300190|Promoter	chr5	170296086	170300190	Promoter	0	LCP2	chr5:170246233-170297818|-|LCP2
chr5:170336361-170339430|Enhancer	chr5	170336361	170339430	Enhancer	6464	LINC01366	chr5:170331431-170333879|+|LINC01366
chr5:170418124-170421223|Enhancer	chr5	170418124	170421223	Enhancer	30039	KCNMB1	chr5:170374671-170389634|-|KCNMB1
chr5:170603754-170605068|Enhancer	chr5	170603754	170605068	Enhancer	77026	AC027312.1	chr5:170639158-170681437|-|AC027312.1
chr5:170632727-170634075|Enhancer	chr5	170632727	170634075	Enhancer	48036	AC027312.1	chr5:170639158-170681437|-|AC027312.1
chr5:170638857-170639264|Enhancer	chr5	170638857	170639264	Enhancer	42376	AC027312.1	chr5:170639158-170681437|-|AC027312.1
chr5:170743953-170744639|Enhancer	chr5	170743953	170744639	Enhancer	38386	GABRP	chr5:170782682-170814047|+|GABRP
chr5:170790237-170792534|Enhancer	chr5	170790237	170792534	Enhancer	2735	AC008514.1	chr5:170747047-170788650|-|AC008514.1
chr5:171331159-171331263|Enhancer	chr5	171331159	171331263	Enhancer	14419	AC091980.1	chr5:171345343-171345630|-|AC091980.1
